Date,UBS E-TRACS Bloomberg CMCIEtf_Open_average,UBS E-TRACS Bloomberg CMCIEtf_Open_max,UBS E-TRACS Bloomberg CMCIEtf_Open_min,UBS E-TRACS Bloomberg CMCIEtf_High_average,UBS E-TRACS Bloomberg CMCIEtf_High_max,UBS E-TRACS Bloomberg CMCIEtf_High_min,UBS E-TRACS Bloomberg CMCIEtf_Low_average,UBS E-TRACS Bloomberg CMCIEtf_Low_max,UBS E-TRACS Bloomberg CMCIEtf_Low_min,UBS E-TRACS Bloomberg CMCIEtf_Close_average,UBS E-TRACS Bloomberg CMCIEtf_Close_max,UBS E-TRACS Bloomberg CMCIEtf_Close_min
2018-04-08,1.349009039637516,1.349009039637516,1.349009039637516,1.2955329967727227,1.2955329967727227,1.2955329967727227,1.3205830560844205,1.3205830560844205,1.3205830560844205,1.278759932062643,1.278759932062643,1.278759932062643
2018-04-15,1.891151081975855,1.891151081975855,1.891151081975855,1.9050786922455338,1.9050786922455338,1.9050786922455338,1.7529620001788437,1.7529620001788437,1.7529620001788437,1.547730634630124,1.547730634630124,1.547730634630124
2018-04-22,1.180651735247629,1.180651735247629,1.180651735247629,1.2060304818908922,1.2060304818908922,1.2060304818908922,1.1095524481102463,1.1095524481102463,1.1095524481102463,1.2499621719151688,1.2499621719151688,1.2499621719151688
2018-04-29,1.5720547806532208,1.5720547806532208,1.5720547806532208,1.3839812608413546,1.3839812608413546,1.3839812608413546,1.625537342290709,1.625537342290709,1.625537342290709,1.3894174363096108,1.3894174363096108,1.3894174363096108
2018-05-06,1.765404039839476,1.765404039839476,1.765404039839476,1.7152744082119,1.7152744082119,1.7152744082119,1.6816287587793346,1.6816287587793346,1.6816287587793346,1.5569970958324808,1.5569970958324808,1.5569970958324808
2018-05-13,1.799534352008833,1.799534352008833,1.799534352008833,1.839917577523255,1.839917577523255,1.839917577523255,1.6534542301161883,1.6534542301161883,1.6534542301161883,1.5585143170415268,1.5585143170415268,1.5585143170415268
2018-05-20,1.6184982175626246,1.6184982175626246,1.6184982175626246,1.5914621390531432,1.5914621390531432,1.5914621390531432,1.6083467503772368,1.6083467503772368,1.6083467503772368,1.746032726262186,1.746032726262186,1.746032726262186
2018-05-27,1.2427110846730243,1.2427110846730243,1.2427110846730243,1.241192433955452,1.241192433955452,1.241192433955452,1.2766334087320736,1.2766334087320736,1.2766334087320736,1.352227081172921,1.352227081172921,1.352227081172921
2018-06-03,1.063551148203663,1.063551148203663,1.063551148203663,1.0392848536803863,1.0392848536803863,1.0392848536803863,1.0417420773295536,1.0417420773295536,1.0417420773295536,1.0085401502724867,1.0085401502724867,1.0085401502724867
2018-06-10,-0.008970338716462415,-0.008970338716462415,-0.008970338716462415,-0.11394422106343433,-0.11394422106343433,-0.11394422106343433,-0.3951573714332134,-0.3951573714332134,-0.3951573714332134,-0.5687954587595385,-0.5687954587595385,-0.5687954587595385
