Date,SPDR S&P World ex US_Open_average,SPDR S&P World ex US_Open_max,SPDR S&P World ex US_Open_min,SPDR S&P World ex US_High_average,SPDR S&P World ex US_High_max,SPDR S&P World ex US_High_min,SPDR S&P World ex US_Low_average,SPDR S&P World ex US_Low_max,SPDR S&P World ex US_Low_min,SPDR S&P World ex US_Close_average,SPDR S&P World ex US_Close_max,SPDR S&P World ex US_Close_min
2018-04-08,0.017296089248725756,0.017296089248725756,0.017296089248725756,-0.14406497485902164,-0.14406497485902164,-0.14406497485902164,0.14365642995496097,0.14365642995496097,0.14365642995496097,-0.020810281851534874,-0.020810281851534874,-0.020810281851534874
2018-04-15,0.19075067197874057,0.19075067197874057,0.19075067197874057,0.07044249226451786,0.07044249226451786,0.07044249226451786,0.3377174382389017,0.3377174382389017,0.3377174382389017,0.18862502506903023,0.18862502506903023,0.18862502506903023
2018-04-22,0.6053677561458636,0.6053677561458636,0.6053677561458636,0.5770368694748037,0.5770368694748037,0.5770368694748037,0.8258823451364288,0.8258823451364288,0.8258823451364288,0.5881274403048287,0.5881274403048287,0.5881274403048287
2018-04-29,0.5652281860617535,0.5652281860617535,0.5652281860617535,0.6195029126338263,0.6195029126338263,0.6195029126338263,0.7308370010325269,0.7308370010325269,0.7308370010325269,0.5573475452598308,0.5573475452598308,0.5573475452598308
2018-05-06,1.5676242375149678,1.5676242375149678,1.5676242375149678,1.4943293663702717,1.4943293663702717,1.4943293663702717,1.4044602342838033,1.4044602342838033,1.4044602342838033,1.4095545810052323,1.4095545810052323,1.4095545810052323
2018-05-13,1.105564781627707,1.105564781627707,1.105564781627707,1.0981428458512932,1.0981428458512932,1.0981428458512932,1.1477144190689916,1.1477144190689916,1.1477144190689916,1.2310170253615316,1.2310170253615316,1.2310170253615316
2018-05-20,-0.12978843386872427,-0.12978843386872427,-0.12978843386872427,-0.2325840925114202,-0.2325840925114202,-0.2325840925114202,0.08863526652867851,0.08863526652867851,0.08863526652867851,-0.07705406025842758,-0.07705406025842758,-0.07705406025842758
2018-05-27,0.09425688188665661,0.09425688188665661,0.09425688188665661,-0.025088721181132513,-0.025088721181132513,-0.025088721181132513,0.08549172500857367,0.08549172500857367,0.08549172500857367,-0.01838771668887633,-0.01838771668887633,-0.01838771668887633
2018-06-03,0.38085985352829055,0.38085985352829055,0.38085985352829055,0.6755703191334036,0.6755703191334036,0.6755703191334036,0.5906895554540523,0.5906895554540523,0.5906895554540523,0.7676498963067967,0.7676498963067967,0.7676498963067967
2018-06-10,-2.194006742130587,-2.194006742130587,-2.194006742130587,-2.141311782512016,-2.141311782512016,-2.141311782512016,-1.7026647347989852,-1.7026647347989852,-1.7026647347989852,-1.8965229855312142,-1.8965229855312142,-1.8965229855312142
2018-06-17,-2.172314578484198,-2.172314578484198,-2.172314578484198,-2.278668459920809,-2.278668459920809,-2.278668459920809,-2.1769839055273934,-2.1769839055273934,-2.1769839055273934,-2.2870721350866563,-2.2870721350866563,-2.2870721350866563
2018-06-24,-2.251846382841044,-2.251846382841044,-2.251846382841044,-2.213028342042891,-2.213028342042891,-2.213028342042891,-2.1199911031003014,-2.1199911031003014,-2.1199911031003014,-2.0761851869073964,-2.0761851869073964,-2.0761851869073964
2018-07-01,-0.9808312792449688,-0.9808312792449688,-0.9808312792449688,-1.0202074476890823,-1.0202074476890823,-1.0202074476890823,-0.9459220109576046,-0.9459220109576046,-0.9459220109576046,-0.9206005094857029,-0.9206005094857029,-0.9206005094857029
2018-07-08,-1.0630428867139858,-1.0630428867139858,-1.0630428867139858,-1.0874571543646612,-1.0874571543646612,-1.0874571543646612,-0.9894333514018918,-0.9894333514018918,-0.9894333514018918,-1.0730385973024992,-1.0730385973024992,-1.0730385973024992
2018-07-15,-0.740156905710908,-0.740156905710908,-0.740156905710908,-0.8166185690586897,-0.8166185690586897,-0.8166185690586897,-0.756320325235259,-0.756320325235259,-0.756320325235259,-0.7815401151044346,-0.7815401151044346,-0.7815401151044346
2018-07-22,-0.14088046867666498,-0.14088046867666498,-0.14088046867666498,-0.18989309841960847,-0.18989309841960847,-0.18989309841960847,-0.19241799955433966,-0.19241799955433966,-0.19241799955433966,-0.265353970010039,-0.265353970010039,-0.265353970010039
2018-07-29,-0.7385179502219745,-0.7385179502219745,-0.7385179502219745,-0.687186555853034,-0.687186555853034,-0.687186555853034,-0.6888679354648767,-0.6888679354648767,-0.6888679354648767,-0.6759996056670146,-0.6759996056670146,-0.6759996056670146
2018-08-05,-1.193991330675081,-1.193991330675081,-1.193991330675081,-1.1839508618525982,-1.1839508618525982,-1.1839508618525982,-1.2234064692577573,-1.2234064692577573,-1.2234064692577573,-1.2743524205270107,-1.2743524205270107,-1.2743524205270107
2018-08-12,-1.0505093470072047,-1.0505093470072047,-1.0505093470072047,-1.0383488558368097,-1.0383488558368097,-1.0383488558368097,-0.9161856935739509,-0.9161856935739509,-0.9161856935739509,-1.0036759720980337,-1.0036759720980337,-1.0036759720980337
