Date,VelocityShares 3x Long Gold linked to SP GSCI Gold_Open_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_Open_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_Open_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_High_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_High_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_High_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_Low_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_Low_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_Low_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_Close_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_Close_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_Close_min
2018-04-08,0.5472212492909021,0.5472212492909021,0.5472212492909021,0.4844286538766335,0.4844286538766335,0.4844286538766335,0.701991743552374,0.701991743552374,0.701991743552374,0.4399592626543618,0.4399592626543618,0.4399592626543618
2018-04-15,-1.0047312008452067,-1.0047312008452067,-1.0047312008452067,-1.2539866725208564,-1.2539866725208564,-1.2539866725208564,-1.0913300035776807,-1.0913300035776807,-1.0913300035776807,-1.2035493890469244,-1.2035493890469244,-1.2035493890469244
2018-04-22,-1.615982888282015,-1.615982888282015,-1.615982888282015,-1.4307536751341765,-1.4307536751341765,-1.4307536751341765,-1.6703178174289248,-1.6703178174289248,-1.6703178174289248,-1.6722704324686781,-1.6722704324686781,-1.6722704324686781
2018-04-29,-1.3279718547343207,-1.3279718547343207,-1.3279718547343207,-1.492633727308381,-1.492633727308381,-1.492633727308381,-1.3361253457238536,-1.3361253457238536,-1.3361253457238536,-1.4250855628017522,-1.4250855628017522,-1.4250855628017522
2018-05-06,-0.8591038674793263,-0.8591038674793263,-0.8591038674793263,-1.0516632029185538,-1.0516632029185538,-1.0516632029185538,-1.1467373148992543,-1.1467373148992543,-1.1467373148992543,-1.3163360023125388,-1.3163360023125388,-1.3163360023125388
2018-05-13,-2.193674860427353,-2.193674860427353,-2.193674860427353,-2.163279462368538,-2.163279462368538,-2.163279462368538,-2.1044962066183523,-2.1044962066183523,-2.1044962066183523,-2.055820244813024,-2.055820244813024,-2.055820244813024
2018-05-20,-1.169260697837554,-1.169260697837554,-1.169260697837554,-1.3038872787549618,-1.3038872787549618,-1.3038872787549618,-1.2180605832228941,-1.2180605832228941,-1.2180605832228941,-1.3912348484468209,-1.3912348484468209,-1.3912348484468209
2018-05-27,-1.3704141240779468,-1.3704141240779468,-1.3704141240779468,-1.423035539120149,-1.423035539120149,-1.423035539120149,-1.3877050099219974,-1.3877050099219974,-1.3877050099219974,-1.4948046988196453,-1.4948046988196453,-1.4948046988196453
2018-06-03,-1.0688128350905202,-1.0688128350905202,-1.0688128350905202,-1.0465264714986293,-1.0465264714986293,-1.0465264714986293,-0.9402990347370235,-0.9402990347370235,-0.9402990347370235,-0.9760744033511187,-0.9760744033511187,-0.9760744033511187
2018-06-10,-1.5838056227878794,-1.5838056227878794,-1.5838056227878794,-1.5890714412527678,-1.5890714412527678,-1.5890714412527678,-1.5620468072253235,-1.5620468072253235,-1.5620468072253235,-1.5853230060236323,-1.5853230060236323,-1.5853230060236323
2018-06-17,-1.7985485044652734,-1.7985485044652734,-1.7985485044652734,-1.7376123261849774,-1.7376123261849774,-1.7376123261849774,-1.7331414922907584,-1.7331414922907584,-1.7331414922907584,-1.7292510639391347,-1.7292510639391347,-1.7292510639391347
2018-06-24,-1.9149720115102142,-1.9149720115102142,-1.9149720115102142,-1.9248108151645873,-1.9248108151645873,-1.9248108151645873,-1.9980848169694188,-1.9980848169694188,-1.9980848169694188,-2.0012752716269144,-2.0012752716269144,-2.0012752716269144
2018-07-01,-1.2453824825802973,-1.2453824825802973,-1.2453824825802973,-1.2477297911389709,-1.2477297911389709,-1.2477297911389709,-1.2676188651629343,-1.2676188651629343,-1.2676188651629343,-1.281549119929932,-1.281549119929932,-1.281549119929932
2018-07-08,-1.729157419817904,-1.729157419817904,-1.729157419817904,-1.7060405269996006,-1.7060405269996006,-1.7060405269996006,-1.6605945125321393,-1.6605945125321393,-1.6605945125321393,-1.5923963983973526,-1.5923963983973526,-1.5923963983973526
2018-07-15,-1.7632658366726128,-1.7632658366726128,-1.7632658366726128,-1.7472070096019274,-1.7472070096019274,-1.7472070096019274,-1.7766097186861343,-1.7766097186861343,-1.7766097186861343,-1.730523083075833,-1.730523083075833,-1.730523083075833
2018-07-22,-1.5452004966437074,-1.5452004966437074,-1.5452004966437074,-1.516975956030431,-1.516975956030431,-1.516975956030431,-1.4909697884280477,-1.4909697884280477,-1.4909697884280477,-1.5133710858070608,-1.5133710858070608,-1.5133710858070608
2018-07-29,-1.5678600320414122,-1.5678600320414122,-1.5678600320414122,-1.5571980600940096,-1.5571980600940096,-1.5571980600940096,-1.5523809111554152,-1.5523809111554152,-1.5523809111554152,-1.5731076306769953,-1.5731076306769953,-1.5731076306769953
2018-08-05,-1.528413721911144,-1.528413721911144,-1.528413721911144,-1.5507016069411408,-1.5507016069411408,-1.5507016069411408,-1.635888112694597,-1.635888112694597,-1.635888112694597,-1.6154216634582865,-1.6154216634582865,-1.6154216634582865
2018-08-12,-1.5390931593715744,-1.5390931593715744,-1.5390931593715744,-1.5019210528466673,-1.5019210528466673,-1.5019210528466673,-1.494027107371461,-1.494027107371461,-1.494027107371461,-1.423563598103881,-1.423563598103881,-1.423563598103881
2018-08-19,-1.024054104415381,-1.024054104415381,-1.024054104415381,-0.9210686728006406,-0.9210686728006406,-0.9210686728006406,-0.9325719644253547,-0.9325719644253547,-0.9325719644253547,-0.8849216277086851,-0.8849216277086851,-0.8849216277086851
2018-08-26,-0.987585580675813,-0.987585580675813,-0.987585580675813,-0.9676113668650304,-0.9676113668650304,-0.9676113668650304,-0.9568705648766385,-0.9568705648766385,-0.9568705648766385,-0.9932053824470243,-0.9932053824470243,-0.9932053824470243
2018-09-02,-1.0409085355669838,-1.0409085355669838,-1.0409085355669838,-1.066599179596898,-1.066599179596898,-1.066599179596898,-1.0140493529936825,-1.0140493529936825,-1.0140493529936825,-1.0413069699311912,-1.0413069699311912,-1.0413069699311912
2018-09-09,-0.8571143587195086,-0.8571143587195086,-0.8571143587195086,-0.7954759965555609,-0.7954759965555609,-0.7954759965555609,-0.7523833216580945,-0.7523833216580945,-0.7523833216580945,-0.8142688681708616,-0.8142688681708616,-0.8142688681708616
2018-09-16,-0.7207210143478007,-0.7207210143478007,-0.7207210143478007,-0.7273057270638723,-0.7273057270638723,-0.7273057270638723,-0.7202116837794538,-0.7202116837794538,-0.7202116837794538,-0.7684899148749949,-0.7684899148749949,-0.7684899148749949
2018-09-23,-1.0817813592792869,-1.0817813592792869,-1.0817813592792869,-1.1261929306097678,-1.1261929306097678,-1.1261929306097678,-1.0745733578030319,-1.0745733578030319,-1.0745733578030319,-1.021704984284115,-1.021704984284115,-1.021704984284115
2018-09-30,-1.1930677420129157,-1.1930677420129157,-1.1930677420129157,-1.1906293467686808,-1.1906293467686808,-1.1906293467686808,-1.2467219698597825,-1.2467219698597825,-1.2467219698597825,-1.0805162707788583,-1.0805162707788583,-1.0805162707788583
2018-10-07,1.2210490569483197,1.2210490569483197,1.2210490569483197,1.3052392320500426,1.3052392320500426,1.3052392320500426,1.2539124877884291,1.2539124877884291,1.2539124877884291,1.2243723544691356,1.2243723544691356,1.2243723544691356
2018-10-14,0.9821163896708675,0.9821163896708675,0.9821163896708675,0.9049879085353439,0.9049879085353439,0.9049879085353439,1.0296988154455493,1.0296988154455493,1.0296988154455493,1.1557730096985486,1.1557730096985486,1.1557730096985486
2018-10-21,1.6200344095555566,1.6200344095555566,1.6200344095555566,1.496439507820562,1.496439507820562,1.496439507820562,1.3985036720051316,1.3985036720051316,1.3985036720051316,1.6356507238816347,1.6356507238816347,1.6356507238816347
2018-10-28,1.3184016583057234,1.3184016583057234,1.3184016583057234,1.388258059606645,1.388258059606645,1.388258059606645,1.4700361281259384,1.4700361281259384,1.4700361281259384,1.4590525288142198,1.4590525288142198,1.4590525288142198
2018-11-04,-0.4492757284165155,-0.4492757284165155,-0.4492757284165155,-0.6218657875331105,-0.6218657875331105,-0.6218657875331105,-0.5578606919241159,-0.5578606919241159,-0.5578606919241159,-0.7166649551410688,-0.7166649551410688,-0.7166649551410688
2018-11-11,0.5470739173932653,0.5470739173932653,0.5470739173932653,0.6349654354870349,0.6349654354870349,0.6349654354870349,0.6420043360290766,0.6420043360290766,0.6420043360290766,0.6923000481958035,0.6923000481958035,0.6923000481958035
2018-11-18,0.7672782871659863,0.7672782871659863,0.7672782871659863,0.574678668339688,0.574678668339688,0.574678668339688,0.6845177402395436,0.6845177402395436,0.6845177402395436,0.604841300196462,0.604841300196462,0.604841300196462
2018-11-25,1.0866147096812073,1.0866147096812073,1.0866147096812073,1.014686156685815,1.014686156685815,1.014686156685815,1.0194008190133874,1.0194008190133874,1.0194008190133874,0.9642916913975514,0.9642916913975514,0.9642916913975514
2018-12-02,1.5050659434168492,1.5050659434168492,1.5050659434168492,1.525100531512859,1.525100531512859,1.525100531512859,1.5052955596653734,1.5052955596653734,1.5052955596653734,1.5482016846318696,1.5482016846318696,1.5482016846318696
2018-12-09,1.014785008937963,1.014785008937963,1.014785008937963,1.257846093666998,1.257846093666998,1.257846093666998,1.138158574769115,1.138158574769115,1.138158574769115,1.3324409304623772,1.3324409304623772,1.3324409304623772
2018-12-16,1.8895926117828248,1.8895926117828248,1.8895926117828248,1.9167627412605934,1.9167627412605934,1.9167627412605934,1.902238231959437,1.902238231959437,1.902238231959437,2.012069661251115,2.012069661251115,2.012069661251115
2018-12-23,2.0772841159402855,2.0772841159402855,2.0772841159402855,2.0157002647478506,2.0157002647478506,2.0157002647478506,2.039003873694962,2.039003873694962,2.039003873694962,2.061448040305957,2.061448040305957,2.061448040305957
2018-12-30,2.1307095855581433,2.1307095855581433,2.1307095855581433,2.00976696358181,2.00976696358181,2.00976696358181,1.9868946236513347,1.9868946236513347,1.9868946236513347,1.9080487388236498,1.9080487388236498,1.9080487388236498
2019-01-06,1.6504872742922672,1.6504872742922672,1.6504872742922672,1.598504694517488,1.598504694517488,1.598504694517488,1.6518258550033382,1.6518258550033382,1.6518258550033382,1.5981760945773735,1.5981760945773735,1.5981760945773735
2019-01-13,1.036670984499224,1.036670984499224,1.036670984499224,1.0488587108475427,1.0488587108475427,1.0488587108475427,1.0574632332047909,1.0574632332047909,1.0574632332047909,0.9637453818255647,0.9637453818255647,0.9637453818255647
2019-01-20,1.3697219515687868,1.3697219515687868,1.3697219515687868,1.450777438585427,1.450777438585427,1.450777438585427,1.4321238834928454,1.4321238834928454,1.4321238834928454,1.5068760941335626,1.5068760941335626,1.5068760941335626
2019-01-27,1.488928061763262,1.488928061763262,1.488928061763262,1.48535881693725,1.48535881693725,1.48535881693725,1.49560308477951,1.49560308477951,1.49560308477951,1.4453938481672584,1.4453938481672584,1.4453938481672584
2019-02-03,1.0555543758122996,1.0555543758122996,1.0555543758122996,1.155433748818573,1.155433748818573,1.155433748818573,1.1125854804532522,1.1125854804532522,1.1125854804532522,1.1657320867378347,1.1657320867378347,1.1657320867378347
2019-02-10,1.3728990807934816,1.3728990807934816,1.3728990807934816,1.3853975719255105,1.3853975719255105,1.3853975719255105,1.2946419548930004,1.2946419548930004,1.2946419548930004,1.3948891947465387,1.3948891947465387,1.3948891947465387
2019-02-17,1.5648509831816382,1.5648509831816382,1.5648509831816382,1.489428749089322,1.489428749089322,1.489428749089322,1.4633850650876883,1.4633850650876883,1.4633850650876883,1.3713818832547426,1.3713818832547426,1.3713818832547426
2019-02-24,-0.3479354778091658,-0.3479354778091658,-0.3479354778091658,-0.36935556471804976,-0.36935556471804976,-0.36935556471804976,-0.4056763075761268,-0.4056763075761268,-0.4056763075761268,-0.39106287030307185,-0.39106287030307185,-0.39106287030307185
2019-03-03,-0.0916352508036647,-0.0916352508036647,-0.0916352508036647,-0.2562522856883438,-0.2562522856883438,-0.2562522856883438,-0.2745829341646444,-0.2745829341646444,-0.2745829341646444,-0.31159804003296654,-0.31159804003296654,-0.31159804003296654
2019-03-10,0.11537339588595114,0.11537339588595114,0.11537339588595114,0.001736047040347474,0.001736047040347474,0.001736047040347474,0.09535816551457932,0.09535816551457932,0.09535816551457932,-0.0569495405738566,-0.0569495405738566,-0.0569495405738566
2019-03-17,0.8422696644914264,0.8422696644914264,0.8422696644914264,1.028806008057013,1.028806008057013,1.028806008057013,1.0336554512828113,1.0336554512828113,1.0336554512828113,1.0728291504548952,1.0728291504548952,1.0728291504548952
2019-03-24,-0.9112650206210867,-0.9112650206210867,-0.9112650206210867,-1.0369067586827998,-1.0369067586827998,-1.0369067586827998,-1.2611856150388168,-1.2611856150388168,-1.2611856150388168,-1.355677070500747,-1.355677070500747,-1.355677070500747
2019-03-31,-0.48190398732388046,-0.48190398732388046,-0.48190398732388046,-0.635255288456115,-0.635255288456115,-0.635255288456115,-0.6314576165591667,-0.6314576165591667,-0.6314576165591667,-0.6682690306586827,-0.6682690306586827,-0.6682690306586827
2019-04-07,-1.5884255181086195,-1.5884255181086195,-1.5884255181086195,-1.3646136714860755,-1.3646136714860755,-1.3646136714860755,-1.427038316334908,-1.427038316334908,-1.427038316334908,-1.2223422665328065,-1.2223422665328065,-1.2223422665328065
2019-04-14,-1.7869156252349097,-1.7869156252349097,-1.7869156252349097,-1.872728690632004,-1.872728690632004,-1.872728690632004,-1.7020997051507096,-1.7020997051507096,-1.7020997051507096,-1.7557430917799755,-1.7557430917799755,-1.7557430917799755
2019-04-21,-1.3115919036488706,-1.3115919036488706,-1.3115919036488706,-1.3678656178859754,-1.3678656178859754,-1.3678656178859754,-1.248493599629816,-1.248493599629816,-1.248493599629816,-1.2678788939177599,-1.2678788939177599,-1.2678788939177599
2019-04-28,-1.267955516910825,-1.267955516910825,-1.267955516910825,-1.1065579429270267,-1.1065579429270267,-1.1065579429270267,-1.1422274380366948,-1.1422274380366948,-1.1422274380366948,-1.108237170956713,-1.108237170956713,-1.108237170956713
2019-05-05,-0.21500317427353127,-0.21500317427353127,-0.21500317427353127,-0.20711427931741297,-0.20711427931741297,-0.20711427931741297,-0.17119087311577594,-0.17119087311577594,-0.17119087311577594,-0.13796499750396046,-0.13796499750396046,-0.13796499750396046
2019-05-12,-1.1735539709981935,-1.1735539709981935,-1.1735539709981935,-1.161951127849379,-1.161951127849379,-1.161951127849379,-1.1025718931969029,-1.1025718931969029,-1.1025718931969029,-1.105171438552338,-1.105171438552338,-1.105171438552338
2019-05-19,-0.7975880890483569,-0.7975880890483569,-0.7975880890483569,-0.8257158926567676,-0.8257158926567676,-0.8257158926567676,-0.772870851394755,-0.772870851394755,-0.772870851394755,-0.7127436483842942,-0.7127436483842942,-0.7127436483842942
2019-05-26,1.0514133485357704,1.0514133485357704,1.0514133485357704,1.544962939365254,1.544962939365254,1.544962939365254,1.1604828321744367,1.1604828321744367,1.1604828321744367,1.6075018282643907,1.6075018282643907,1.6075018282643907
2019-06-02,1.5856102953258162,1.5856102953258162,1.5856102953258162,1.3621638814483583,1.3621638814483583,1.3621638814483583,1.5615211139536667,1.5615211139536667,1.5615211139536667,1.4345152857866792,1.4345152857866792,1.4345152857866792
2019-06-09,1.883958297499636,1.883958297499636,1.883958297499636,1.7159945675791313,1.7159945675791313,1.7159945675791313,1.8325082322611157,1.8325082322611157,1.8325082322611157,1.7106735801058846,1.7106735801058846,1.7106735801058846
2019-06-16,2.801854433691657,2.801854433691657,2.801854433691657,2.8670723403516503,2.8670723403516503,2.8670723403516503,2.8641576488012657,2.8641576488012657,2.8641576488012657,2.8982924205017695,2.8982924205017695,2.8982924205017695
2019-06-23,1.8316034024229042,1.8316034024229042,1.8316034024229042,1.7019074461420691,1.7019074461420691,1.7019074461420691,1.6998019970987448,1.6998019970987448,1.6998019970987448,1.525778063105752,1.525778063105752,1.525778063105752
2019-06-30,1.5845216612440767,1.5845216612440767,1.5845216612440767,1.4874131946413465,1.4874131946413465,1.4874131946413465,1.5317532229630049,1.5317532229630049,1.5317532229630049,1.3929694229947176,1.3929694229947176,1.3929694229947176
2019-07-07,1.4847883380201712,1.4847883380201712,1.4847883380201712,1.442471470794082,1.442471470794082,1.442471470794082,1.5423417931634007,1.5423417931634007,1.5423417931634007,1.5514674813374854,1.5514674813374854,1.5514674813374854
2019-07-14,1.4649406038622768,1.4649406038622768,1.4649406038622768,1.4290900814523273,1.4290900814523273,1.4290900814523273,1.5387050594631375,1.5387050594631375,1.5387050594631375,1.4549434494806215,1.4549434494806215,1.4549434494806215
