Date,First Trust BICK_Open_average,First Trust BICK_Open_max,First Trust BICK_Open_min,First Trust BICK_High_average,First Trust BICK_High_max,First Trust BICK_High_min,First Trust BICK_Low_average,First Trust BICK_Low_max,First Trust BICK_Low_min,First Trust BICK_Close_average,First Trust BICK_Close_max,First Trust BICK_Close_min
2018-04-08,-1.0008365278684812,-1.0008365278684812,-1.0008365278684812,-1.1448811697637107,-1.1448811697637107,-1.1448811697637107,-0.7563722476330983,-0.7563722476330983,-0.7563722476330983,-0.9952662116301708,-0.9952662116301708,-0.9952662116301708
2018-04-15,-1.1242218133389679,-1.1242218133389679,-1.1242218133389679,-1.1961014826277885,-1.1961014826277885,-1.1961014826277885,-0.9565590664382537,-0.9565590664382537,-0.9565590664382537,-1.154224923736598,-1.154224923736598,-1.154224923736598
2018-04-22,-0.8883891962495806,-0.8883891962495806,-0.8883891962495806,-1.0667597736740821,-1.0667597736740821,-1.0667597736740821,-0.9171660700792946,-0.9171660700792946,-0.9171660700792946,-1.0906849191259338,-1.0906849191259338,-1.0906849191259338
2018-04-29,-1.706791624680652,-1.706791624680652,-1.706791624680652,-1.677819300556981,-1.677819300556981,-1.677819300556981,-1.6297628750281627,-1.6297628750281627,-1.6297628750281627,-1.6213653904745877,-1.6213653904745877,-1.6213653904745877
2018-05-06,-1.1467507768658551,-1.1467507768658551,-1.1467507768658551,-0.8393608793361784,-0.8393608793361784,-0.8393608793361784,-1.1242463097020738,-1.1242463097020738,-1.1242463097020738,-0.7943742848775752,-0.7943742848775752,-0.7943742848775752
2018-05-13,-1.2597194530338345,-1.2597194530338345,-1.2597194530338345,-1.4028983656578613,-1.4028983656578613,-1.4028983656578613,-1.4243889684830633,-1.4243889684830633,-1.4243889684830633,-1.279086782588831,-1.279086782588831,-1.279086782588831
2018-05-20,-1.7320728461865553,-1.7320728461865553,-1.7320728461865553,-1.3085568044826112,-1.3085568044826112,-1.3085568044826112,-1.5598890376767645,-1.5598890376767645,-1.5598890376767645,-1.274699869118191,-1.274699869118191,-1.274699869118191
2018-05-27,-0.8959655114913213,-0.8959655114913213,-0.8959655114913213,-1.0971494914757889,-1.0971494914757889,-1.0971494914757889,-1.1078503078075834,-1.1078503078075834,-1.1078503078075834,-1.1300780533022288,-1.1300780533022288,-1.1300780533022288
2018-06-03,-0.9872353401242762,-0.9872353401242762,-0.9872353401242762,-0.7346479233812987,-0.7346479233812987,-0.7346479233812987,-0.8401208135008469,-0.8401208135008469,-0.8401208135008469,-0.6160511603790993,-0.6160511603790993,-0.6160511603790993
2018-06-10,-1.959631492811925,-1.959631492811925,-1.959631492811925,-1.8074753344007821,-1.8074753344007821,-1.8074753344007821,-1.8920473180588542,-1.8920473180588542,-1.8920473180588542,-1.753123789346594,-1.753123789346594,-1.753123789346594
2018-06-17,-2.319023283545281,-2.319023283545281,-2.319023283545281,-2.5064295872301807,-2.5064295872301807,-2.5064295872301807,-2.415131253848266,-2.415131253848266,-2.415131253848266,-2.673901527044741,-2.673901527044741,-2.673901527044741
2018-06-24,-2.1504285717107585,-2.1504285717107585,-2.1504285717107585,-2.3358470592267286,-2.3358470592267286,-2.3358470592267286,-2.1245423867695807,-2.1245423867695807,-2.1245423867695807,-2.2260591669841907,-2.2260591669841907,-2.2260591669841907
2018-07-01,-1.2254016262931617,-1.2254016262931617,-1.2254016262931617,-1.4304342377277424,-1.4304342377277424,-1.4304342377277424,-1.224232820730923,-1.224232820730923,-1.224232820730923,-1.281506551534318,-1.281506551534318,-1.281506551534318
2018-07-08,-1.2162937395892965,-1.2162937395892965,-1.2162937395892965,-1.031511948619258,-1.031511948619258,-1.031511948619258,-1.2893436538693537,-1.2893436538693537,-1.2893436538693537,-1.417474891939049,-1.417474891939049,-1.417474891939049
2018-07-15,-0.9175271989044886,-0.9175271989044886,-0.9175271989044886,-0.8530440611034851,-0.8530440611034851,-0.8530440611034851,-0.958808554148563,-0.958808554148563,-0.958808554148563,-0.6537045226277964,-0.6537045226277964,-0.6537045226277964
