Date,ProShares VIX Mid Term Futures_Open_average,ProShares VIX Mid Term Futures_Open_max,ProShares VIX Mid Term Futures_Open_min,ProShares VIX Mid Term Futures_High_average,ProShares VIX Mid Term Futures_High_max,ProShares VIX Mid Term Futures_High_min,ProShares VIX Mid Term Futures_Low_average,ProShares VIX Mid Term Futures_Low_max,ProShares VIX Mid Term Futures_Low_min,ProShares VIX Mid Term Futures_Close_average,ProShares VIX Mid Term Futures_Close_max,ProShares VIX Mid Term Futures_Close_min
2018-04-08,0.7409989847412185,0.7409989847412185,0.7409989847412185,0.46169700567906363,0.46169700567906363,0.46169700567906363,0.6823696480150767,0.6823696480150767,0.6823696480150767,0.46624232654836845,0.46624232654836845,0.46624232654836845
2018-04-15,0.12570268763770628,0.12570268763770628,0.12570268763770628,-0.167660547074803,-0.167660547074803,-0.167660547074803,0.1262185683761895,0.1262185683761895,0.1262185683761895,-0.034367473420212596,-0.034367473420212596,-0.034367473420212596
2018-04-22,-0.3297327204350714,-0.3297327204350714,-0.3297327204350714,-0.7214459683095933,-0.7214459683095933,-0.7214459683095933,-0.2211160721324249,-0.2211160721324249,-0.2211160721324249,-0.46305815205847917,-0.46305815205847917,-0.46305815205847917
2018-04-29,-1.0241733349872075,-1.0241733349872075,-1.0241733349872075,-1.0617555884155787,-1.0617555884155787,-1.0617555884155787,-0.8719855334606739,-0.8719855334606739,-0.8719855334606739,-0.9518494201923186,-0.9518494201923186,-0.9518494201923186
2018-05-06,-1.8629496112386377,-1.8629496112386377,-1.8629496112386377,-1.835899636721298,-1.835899636721298,-1.835899636721298,-1.9410792904560326,-1.9410792904560326,-1.9410792904560326,-1.902865582796677,-1.902865582796677,-1.902865582796677
2018-05-13,-1.74025677398294,-1.74025677398294,-1.74025677398294,-1.6737662022112056,-1.6737662022112056,-1.6737662022112056,-1.7212661921077903,-1.7212661921077903,-1.7212661921077903,-1.6659093031209007,-1.6659093031209007,-1.6659093031209007
2018-05-20,-1.4861349192134838,-1.4861349192134838,-1.4861349192134838,-1.4873010874317447,-1.4873010874317447,-1.4873010874317447,-1.4868549985765371,-1.4868549985765371,-1.4868549985765371,-1.4851525443358042,-1.4851525443358042,-1.4851525443358042
2018-05-27,-1.254662786218468,-1.254662786218468,-1.254662786218468,-1.2548716669248139,-1.2548716669248139,-1.2548716669248139,-1.2733752300995795,-1.2733752300995795,-1.2733752300995795,-1.2966624596937084,-1.2966624596937084,-1.2966624596937084
2018-06-03,-1.3777422315344403,-1.3777422315344403,-1.3777422315344403,-1.3415192775754303,-1.3415192775754303,-1.3415192775754303,-1.363151668869804,-1.363151668869804,-1.363151668869804,-1.3262320610264835,-1.3262320610264835,-1.3262320610264835
2018-06-10,-1.1710495383070736,-1.1710495383070736,-1.1710495383070736,-1.1097342424390078,-1.1097342424390078,-1.1097342424390078,-1.2662417183584955,-1.2662417183584955,-1.2662417183584955,-1.2542162456809705,-1.2542162456809705,-1.2542162456809705
2018-06-17,-0.8230394253443456,-0.8230394253443456,-0.8230394253443456,-0.3973536356463045,-0.3973536356463045,-0.3973536356463045,-0.7456118467611714,-0.7456118467611714,-0.7456118467611714,-0.3660202563421941,-0.3660202563421941,-0.3660202563421941
2018-06-24,0.10170368765187415,0.10170368765187415,0.10170368765187415,0.021032743481288755,0.021032743481288755,0.021032743481288755,-0.08865971137464594,-0.08865971137464594,-0.08865971137464594,-0.18281589777338322,-0.18281589777338322,-0.18281589777338322
2018-07-01,-0.7316535795971763,-0.7316535795971763,-0.7316535795971763,-0.8046820981414597,-0.8046820981414597,-0.8046820981414597,-0.914098908843039,-0.914098908843039,-0.914098908843039,-0.9930828218485346,-0.9930828218485346,-0.9930828218485346
2018-07-08,-1.2834690662655814,-1.2834690662655814,-1.2834690662655814,-1.234772454472626,-1.234772454472626,-1.234772454472626,-1.1293524289199137,-1.1293524289199137,-1.1293524289199137,-1.1243443326896583,-1.1243443326896583,-1.1243443326896583
2018-07-15,-0.782943778043322,-0.782943778043322,-0.782943778043322,-0.7809087417458428,-0.7809087417458428,-0.7809087417458428,-0.6777055150350775,-0.6777055150350775,-0.6777055150350775,-0.6863598853276512,-0.6863598853276512,-0.6863598853276512
2018-07-22,-0.7810986330308054,-0.7810986330308054,-0.7810986330308054,-0.48054842513107343,-0.48054842513107343,-0.48054842513107343,-0.5134370183122954,-0.5134370183122954,-0.5134370183122954,-0.2739413393031286,-0.2739413393031286,-0.2739413393031286
2018-07-29,-1.0705744371271502,-1.0705744371271502,-1.0705744371271502,-1.2635337786596808,-1.2635337786596808,-1.2635337786596808,-1.4908328574294676,-1.4908328574294676,-1.4908328574294676,-1.3871941652561217,-1.3871941652561217,-1.3871941652561217
2018-08-05,-0.9980057227553509,-0.9980057227553509,-0.9980057227553509,-0.6053731807983689,-0.6053731807983689,-0.6053731807983689,-1.2024238304365373,-1.2024238304365373,-1.2024238304365373,-0.3197082328568052,-0.3197082328568052,-0.3197082328568052
2018-08-12,-1.5363790917645752,-1.5363790917645752,-1.5363790917645752,-1.572679645883471,-1.572679645883471,-1.572679645883471,-1.341036257122637,-1.341036257122637,-1.341036257122637,-1.4595815296120178,-1.4595815296120178,-1.4595815296120178
2018-08-19,-1.2018698017532192,-1.2018698017532192,-1.2018698017532192,-1.1932865147490783,-1.1932865147490783,-1.1932865147490783,-1.0886962376254026,-1.0886962376254026,-1.0886962376254026,-1.0103394388690603,-1.0103394388690603,-1.0103394388690603
2018-08-26,-0.2230616750843367,-0.2230616750843367,-0.2230616750843367,-0.3161747280531918,-0.3161747280531918,-0.3161747280531918,-0.27010775995813846,-0.27010775995813846,-0.27010775995813846,-0.45667369771384,-0.45667369771384,-0.45667369771384
2018-09-02,0.14222268564780433,0.14222268564780433,0.14222268564780433,-0.04497046036182049,-0.04497046036182049,-0.04497046036182049,0.23880862731030986,0.23880862731030986,0.23880862731030986,0.0783026455225203,0.0783026455225203,0.0783026455225203
2018-09-09,-1.2847765388575751,-1.2847765388575751,-1.2847765388575751,-1.1710356521230139,-1.1710356521230139,-1.1710356521230139,-1.2611441489884494,-1.2611441489884494,-1.2611441489884494,-1.105302247298841,-1.105302247298841,-1.105302247298841
2018-09-16,-0.8415164827638217,-0.8415164827638217,-0.8415164827638217,-0.9027462133312658,-0.9027462133312658,-0.9027462133312658,-1.029252782585309,-1.029252782585309,-1.029252782585309,-1.2522264348775294,-1.2522264348775294,-1.2522264348775294
2018-09-23,-1.6698201746844483,-1.6698201746844483,-1.6698201746844483,-1.4737287146596179,-1.4737287146596179,-1.4737287146596179,-1.6772017258459206,-1.6772017258459206,-1.6772017258459206,-1.4484460322065464,-1.4484460322065464,-1.4484460322065464
2018-09-30,0.5359796786022282,0.5359796786022282,0.5359796786022282,1.2658526107431185,1.2658526107431185,1.2658526107431185,0.5096640970559181,0.5096640970559181,0.5096640970559181,0.3023094657824408,0.3023094657824408,0.3023094657824408
2018-10-07,2.611202676170155,2.611202676170155,2.611202676170155,2.6432653796420524,2.6432653796420524,2.6432653796420524,2.6830473152309025,2.6830473152309025,2.6830473152309025,2.6364177822523533,2.6364177822523533,2.6364177822523533
2018-10-14,1.8782875073967344,1.8782875073967344,1.8782875073967344,2.0341507732522195,2.0341507732522195,2.0341507732522195,2.024764929185956,2.024764929185956,2.024764929185956,2.0453401487180343,2.0453401487180343,2.0453401487180343
2018-10-21,2.4421322334301583,2.4421322334301583,2.4421322334301583,2.6009891285601667,2.6009891285601667,2.6009891285601667,2.426507707732968,2.426507707732968,2.426507707732968,2.5746119888460437,2.5746119888460437,2.5746119888460437
2018-10-28,1.6969330678175443,1.6969330678175443,1.6969330678175443,1.2947718454864443,1.2947718454864443,1.2947718454864443,1.531737342358312,1.531737342358312,1.531737342358312,1.3487924914653888,1.3487924914653888,1.3487924914653888
2018-11-04,0.7077293747444343,0.7077293747444343,0.7077293747444343,0.9077977153403339,0.9077977153403339,0.9077977153403339,0.8303412889351219,0.8303412889351219,0.8303412889351219,1.0767713322271084,1.0767713322271084,1.0767713322271084
2018-11-11,1.0693877012360935,1.0693877012360935,1.0693877012360935,1.1544603670661946,1.1544603670661946,1.1544603670661946,1.1240389636105663,1.1240389636105663,1.1240389636105663,1.3360689013138394,1.3360689013138394,1.3360689013138394
2018-11-18,1.5539023920880173,1.5539023920880173,1.5539023920880173,1.1904068596470632,1.1904068596470632,1.1904068596470632,1.41053842563146,1.41053842563146,1.41053842563146,1.1176174257360438,1.1176174257360438,1.1176174257360438
2018-11-25,0.1204663108753103,0.1204663108753103,0.1204663108753103,-0.027617355559891074,-0.027617355559891074,-0.027617355559891074,0.17016337340929358,0.17016337340929358,0.17016337340929358,0.05939862537331789,0.05939862537331789,0.05939862537331789
2018-12-02,1.2509794161668433,1.2509794161668433,1.2509794161668433,1.3360356321820759,1.3360356321820759,1.3360356321820759,1.3877200648486887,1.3877200648486887,1.3877200648486887,1.137818097675417,1.137818097675417,1.137818097675417
2018-12-09,1.4188654303649972,1.4188654303649972,1.4188654303649972,1.3561838117733185,1.3561838117733185,1.3561838117733185,1.4492250775488906,1.4492250775488906,1.4492250775488906,1.4732141653088946,1.4732141653088946,1.4732141653088946
2018-12-16,1.848702510348613,1.848702510348613,1.848702510348613,1.6617964790220505,1.6617964790220505,1.6617964790220505,1.8603522504573724,1.8603522504573724,1.8603522504573724,1.6795925122240976,1.6795925122240976,1.6795925122240976
2018-12-23,1.2672619035439667,1.2672619035439667,1.2672619035439667,1.1409281385634182,1.1409281385634182,1.1409281385634182,1.3906422939544474,1.3906422939544474,1.3906422939544474,1.2786776926206636,1.2786776926206636,1.2786776926206636
2018-12-30,0.922080748601811,0.922080748601811,0.922080748601811,0.7189849385848569,0.7189849385848569,0.7189849385848569,0.7813536755727672,0.7813536755727672,0.7813536755727672,0.7477136982707446,0.7477136982707446,0.7477136982707446
