Date,ProShares K-1 Free Crude Oil Strategy_Open_average,ProShares K-1 Free Crude Oil Strategy_Open_max,ProShares K-1 Free Crude Oil Strategy_Open_min,ProShares K-1 Free Crude Oil Strategy_High_average,ProShares K-1 Free Crude Oil Strategy_High_max,ProShares K-1 Free Crude Oil Strategy_High_min,ProShares K-1 Free Crude Oil Strategy_Low_average,ProShares K-1 Free Crude Oil Strategy_Low_max,ProShares K-1 Free Crude Oil Strategy_Low_min,ProShares K-1 Free Crude Oil Strategy_Close_average,ProShares K-1 Free Crude Oil Strategy_Close_max,ProShares K-1 Free Crude Oil Strategy_Close_min
2018-04-08,1.5269577588972676,1.5269577588972676,1.5269577588972676,1.526659310627216,1.526659310627216,1.526659310627216,1.513542477455894,1.513542477455894,1.513542477455894,1.5151297098651517,1.5151297098651517,1.5151297098651517
2018-04-15,1.295790856882891,1.295790856882891,1.295790856882891,1.3417168051424955,1.3417168051424955,1.3417168051424955,1.303833846710714,1.303833846710714,1.303833846710714,1.3470396905588509,1.3470396905588509,1.3470396905588509
2018-04-22,1.1041034560845733,1.1041034560845733,1.1041034560845733,1.131016426333339,1.131016426333339,1.131016426333339,1.1104920863559355,1.1104920863559355,1.1104920863559355,1.1259606704620588,1.1259606704620588,1.1259606704620588
2018-04-29,1.0330773027382425,1.0330773027382425,1.0330773027382425,1.0292430435585724,1.0292430435585724,1.0292430435585724,1.0229619084901251,1.0229619084901251,1.0229619084901251,1.0075807007922666,1.0075807007922666,1.0075807007922666
2018-05-06,0.901092209950039,0.901092209950039,0.901092209950039,0.9043802273987349,0.9043802273987349,0.9043802273987349,0.9085146886759169,0.9085146886759169,0.9085146886759169,0.905996239608292,0.905996239608292,0.905996239608292
2018-05-13,0.8023412631208885,0.8023412631208885,0.8023412631208885,0.8131277429546687,0.8131277429546687,0.8131277429546687,0.808272509918485,0.808272509918485,0.808272509918485,0.821251486966212,0.821251486966212,0.821251486966212
2018-05-20,0.5818858223554473,0.5818858223554473,0.5818858223554473,0.5611829931979732,0.5611829931979732,0.5611829931979732,0.5426854421402919,0.5426854421402919,0.5426854421402919,0.5300167291038504,0.5300167291038504,0.5300167291038504
2018-05-27,0.33636477360387684,0.33636477360387684,0.33636477360387684,0.31544437419336463,0.31544437419336463,0.31544437419336463,0.2961934105490008,0.2961934105490008,0.2961934105490008,0.28510786562301127,0.28510786562301127,0.28510786562301127
2018-06-03,0.14070927966707622,0.14070927966707622,0.14070927966707622,0.18030043511925486,0.18030043511925486,0.18030043511925486,0.16166369452860938,0.16166369452860938,0.16166369452860938,0.1965631783189442,0.1965631783189442,0.1965631783189442
2018-06-10,-0.6101621086161834,-0.6101621086161834,-0.6101621086161834,-0.5306793149916108,-0.5306793149916108,-0.5306793149916108,-0.6161266620011615,-0.6161266620011615,-0.6161266620011615,-0.4684535187763061,-0.4684535187763061,-0.4684535187763061
