Date,iShares International Select Dividend_Open_average,iShares International Select Dividend_Open_max,iShares International Select Dividend_Open_min,iShares International Select Dividend_High_average,iShares International Select Dividend_High_max,iShares International Select Dividend_High_min,iShares International Select Dividend_Low_average,iShares International Select Dividend_Low_max,iShares International Select Dividend_Low_min,iShares International Select Dividend_Close_average,iShares International Select Dividend_Close_max,iShares International Select Dividend_Close_min
2018-04-08,0.1160012137481641,0.1160012137481641,0.1160012137481641,-0.006606548945854035,-0.006606548945854035,-0.006606548945854035,0.25949264755786233,0.25949264755786233,0.25949264755786233,0.15989729966213181,0.15989729966213181,0.15989729966213181
2018-04-15,0.3849299788855672,0.3849299788855672,0.3849299788855672,0.316994855444362,0.316994855444362,0.316994855444362,0.5452109611656506,0.5452109611656506,0.5452109611656506,0.45549307643634795,0.45549307643634795,0.45549307643634795
2018-04-22,0.9973977333301083,0.9973977333301083,0.9973977333301083,0.8860163128296434,0.8860163128296434,0.8860163128296434,1.0698244727240371,1.0698244727240371,1.0698244727240371,0.893433787175574,0.893433787175574,0.893433787175574
2018-04-29,0.7584772795941128,0.7584772795941128,0.7584772795941128,0.8591672924419183,0.8591672924419183,0.8591672924419183,0.8876470542952604,0.8876470542952604,0.8876470542952604,0.8239889708878761,0.8239889708878761,0.8239889708878761
2018-05-06,1.1841408160668705,1.1841408160668705,1.1841408160668705,1.198738895998805,1.198738895998805,1.198738895998805,1.1293135504581533,1.1293135504581533,1.1293135504581533,1.0147344042423214,1.0147344042423214,1.0147344042423214
2018-05-13,0.7026967484214467,0.7026967484214467,0.7026967484214467,0.6912173652490073,0.6912173652490073,0.6912173652490073,0.782493932720992,0.782493932720992,0.782493932720992,0.7885531209180535,0.7885531209180535,0.7885531209180535
2018-05-20,-0.4616420035389793,-0.4616420035389793,-0.4616420035389793,-0.7858952504072404,-0.7858952504072404,-0.7858952504072404,-0.416800872927657,-0.416800872927657,-0.416800872927657,-0.5853260629941109,-0.5853260629941109,-0.5853260629941109
2018-05-27,-0.5397405495066102,-0.5397405495066102,-0.5397405495066102,-0.5223199918099939,-0.5223199918099939,-0.5223199918099939,-0.34522649352764917,-0.34522649352764917,-0.34522649352764917,-0.564925958921934,-0.564925958921934,-0.564925958921934
2018-06-03,-0.4692880020980327,-0.4692880020980327,-0.4692880020980327,-0.26819472981841624,-0.26819472981841624,-0.26819472981841624,-0.15641565524441486,-0.15641565524441486,-0.15641565524441486,-0.08046184398454448,-0.08046184398454448,-0.08046184398454448
2018-06-10,-1.4564757373696966,-1.4564757373696966,-1.4564757373696966,-1.4866721076942642,-1.4866721076942642,-1.4866721076942642,-1.1617073473560364,-1.1617073473560364,-1.1617073473560364,-1.139968038115261,-1.139968038115261,-1.139968038115261
2018-06-17,-2.0769456406088738,-2.0769456406088738,-2.0769456406088738,-2.2691055923873686,-2.2691055923873686,-2.2691055923873686,-2.1115183909695627,-2.1115183909695627,-2.1115183909695627,-2.2157383634590326,-2.2157383634590326,-2.2157383634590326
2018-06-24,-2.296660973324344,-2.296660973324344,-2.296660973324344,-2.2721744867270552,-2.2721744867270552,-2.2721744867270552,-2.1368595282562564,-2.1368595282562564,-2.1368595282562564,-2.119898702063928,-2.119898702063928,-2.119898702063928
2018-07-01,-0.5199888770891665,-0.5199888770891665,-0.5199888770891665,-0.6332926023978195,-0.6332926023978195,-0.6332926023978195,-0.5372075354578836,-0.5372075354578836,-0.5372075354578836,-0.5347041222057192,-0.5347041222057192,-0.5347041222057192
2018-07-08,-0.954278246753436,-0.954278246753436,-0.954278246753436,-0.9518734245636321,-0.9518734245636321,-0.9518734245636321,-0.8445250872748685,-0.8445250872748685,-0.8445250872748685,-0.8885832123648943,-0.8885832123648943,-0.8885832123648943
2018-07-15,-0.8063858966517452,-0.8063858966517452,-0.8063858966517452,-0.8154074315290313,-0.8154074315290313,-0.8154074315290313,-0.7533064330439013,-0.7533064330439013,-0.7533064330439013,-0.7819560757001249,-0.7819560757001249,-0.7819560757001249
2018-07-22,-0.012481905143740925,-0.012481905143740925,-0.012481905143740925,0.017413883531941548,0.017413883531941548,0.017413883531941548,0.0686179693551763,0.0686179693551763,0.0686179693551763,-0.02556860370031802,-0.02556860370031802,-0.02556860370031802
2018-07-29,-0.49820566467651783,-0.49820566467651783,-0.49820566467651783,-0.3436317175397546,-0.3436317175397546,-0.3436317175397546,-0.3818852946886252,-0.3818852946886252,-0.3818852946886252,-0.3072964329122009,-0.3072964329122009,-0.3072964329122009
2018-08-05,-0.7488155783518403,-0.7488155783518403,-0.7488155783518403,-0.7766725930502404,-0.7766725930502404,-0.7766725930502404,-0.8354986925899893,-0.8354986925899893,-0.8354986925899893,-0.8984604136254161,-0.8984604136254161,-0.8984604136254161
2018-08-12,-0.278079697283965,-0.278079697283965,-0.278079697283965,-0.4008879551309787,-0.4008879551309787,-0.4008879551309787,-0.22056126470187876,-0.22056126470187876,-0.22056126470187876,-0.30118098840369495,-0.30118098840369495,-0.30118098840369495
2018-08-19,0.4128619755039584,0.4128619755039584,0.4128619755039584,0.5364083218350477,0.5364083218350477,0.5364083218350477,0.4931276623572065,0.4931276623572065,0.4931276623572065,0.6734065352564937,0.6734065352564937,0.6734065352564937
2018-08-26,-0.08121555192633148,-0.08121555192633148,-0.08121555192633148,0.00854822632981171,0.00854822632981171,0.00854822632981171,-0.24470750285177945,-0.24470750285177945,-0.24470750285177945,-0.2138256372156269,-0.2138256372156269,-0.2138256372156269
2018-09-02,-0.8891981491908466,-0.8891981491908466,-0.8891981491908466,-0.9207862298302057,-0.9207862298302057,-0.9207862298302057,-0.7864308274335795,-0.7864308274335795,-0.7864308274335795,-0.8736873749108961,-0.8736873749108961,-0.8736873749108961
2018-09-09,0.44157827388594934,0.44157827388594934,0.44157827388594934,0.4629938737074173,0.4629938737074173,0.4629938737074173,0.4729916558246486,0.4729916558246486,0.4729916558246486,0.2621322160849857,0.2621322160849857,0.2621322160849857
2018-09-16,1.504530317819535,1.504530317819535,1.504530317819535,1.4526742344718275,1.4526742344718275,1.4526742344718275,1.3651745624863454,1.3651745624863454,1.3651745624863454,1.2119889688985743,1.2119889688985743,1.2119889688985743
2018-09-23,-0.16627293242299113,-0.16627293242299113,-0.16627293242299113,-0.2609413266616197,-0.2609413266616197,-0.2609413266616197,-0.31245718979897735,-0.31245718979897735,-0.31245718979897735,-0.3897897201692218,-0.3897897201692218,-0.3897897201692218
2018-09-30,-2.380964617637489,-2.380964617637489,-2.380964617637489,-2.2264226849404607,-2.2264226849404607,-2.2264226849404607,-2.300663394472624,-2.300663394472624,-2.300663394472624,-2.1050861393814144,-2.1050861393814144,-2.1050861393814144
2018-10-07,-2.4903853134377916,-2.4903853134377916,-2.4903853134377916,-2.46952468992433,-2.46952468992433,-2.46952468992433,-2.450859261106546,-2.450859261106546,-2.450859261106546,-2.518075506277967,-2.518075506277967,-2.518075506277967
2018-10-14,-1.796390601099696,-1.796390601099696,-1.796390601099696,-1.8335198968010578,-1.8335198968010578,-1.8335198968010578,-1.9030490295030231,-1.9030490295030231,-1.9030490295030231,-1.9564818571247364,-1.9564818571247364,-1.9564818571247364
2018-10-21,-2.00893618193211,-2.00893618193211,-2.00893618193211,-2.0406142404445373,-2.0406142404445373,-2.0406142404445373,-2.2785000342891077,-2.2785000342891077,-2.2785000342891077,-2.2404046579517902,-2.2404046579517902,-2.2404046579517902
2018-10-28,-1.0315958676385597,-1.0315958676385597,-1.0315958676385597,-0.9830528268932138,-0.9830528268932138,-0.9830528268932138,-0.8228179276176016,-0.8228179276176016,-0.8228179276176016,-0.8432717681516824,-0.8432717681516824,-0.8432717681516824
2018-11-04,-0.6440306840126795,-0.6440306840126795,-0.6440306840126795,-0.7753232104508376,-0.7753232104508376,-0.7753232104508376,-0.7958782374443378,-0.7958782374443378,-0.7958782374443378,-0.8841807378588816,-0.8841807378588816,-0.8841807378588816
2018-11-11,-0.997625269150693,-0.997625269150693,-0.997625269150693,-1.0507984519045568,-1.0507984519045568,-1.0507984519045568,-0.9811870083681095,-0.9811870083681095,-0.9811870083681095,-1.0095035747508923,-1.0095035747508923,-1.0095035747508923
2018-11-18,-0.9956980695224436,-0.9956980695224436,-0.9956980695224436,-0.9757681343386514,-0.9757681343386514,-0.9757681343386514,-0.8155753296238001,-0.8155753296238001,-0.8155753296238001,-0.8538843663045668,-0.8538843663045668,-0.8538843663045668
2018-11-25,-0.43188723926225486,-0.43188723926225486,-0.43188723926225486,-0.44153420845569835,-0.44153420845569835,-0.44153420845569835,-0.525651474671915,-0.525651474671915,-0.525651474671915,-0.5413951836883721,-0.5413951836883721,-0.5413951836883721
2018-12-02,-1.7847201251781233,-1.7847201251781233,-1.7847201251781233,-1.841892387852089,-1.841892387852089,-1.841892387852089,-1.8302398298728395,-1.8302398298728395,-1.8302398298728395,-1.7798734535273952,-1.7798734535273952,-1.7798734535273952
2018-12-09,-1.5130630242559413,-1.5130630242559413,-1.5130630242559413,-1.5394582368061052,-1.5394582368061052,-1.5394582368061052,-1.5654045410558899,-1.5654045410558899,-1.5654045410558899,-1.6604752845232618,-1.6604752845232618,-1.6604752845232618
2018-12-16,-2.287385993251598,-2.287385993251598,-2.287385993251598,-2.26639472978592,-2.26639472978592,-2.26639472978592,-2.268474115031991,-2.268474115031991,-2.268474115031991,-2.335907864849466,-2.335907864849466,-2.335907864849466
2018-12-23,-1.6295547064839966,-1.6295547064839966,-1.6295547064839966,-1.6681168782323523,-1.6681168782323523,-1.6681168782323523,-1.4709263353176176,-1.4709263353176176,-1.4709263353176176,-1.480222345302387,-1.480222345302387,-1.480222345302387
2018-12-30,-0.955136667514062,-0.955136667514062,-0.955136667514062,-0.8452216042167912,-0.8452216042167912,-0.8452216042167912,-0.7167504592501938,-0.7167504592501938,-0.7167504592501938,-0.6976568267306288,-0.6976568267306288,-0.6976568267306288
2019-01-06,-0.5000303892458416,-0.5000303892458416,-0.5000303892458416,-0.4975119196555088,-0.4975119196555088,-0.4975119196555088,-0.282403382977742,-0.282403382977742,-0.282403382977742,-0.32219706807243614,-0.32219706807243614,-0.32219706807243614
2019-01-13,0.16938173848957047,0.16938173848957047,0.16938173848957047,0.11389102761896384,0.11389102761896384,0.11389102761896384,0.31412472197966007,0.31412472197966007,0.31412472197966007,0.2505188136707272,0.2505188136707272,0.2505188136707272
