Date,WisdomTree Intenational LargeCap Dividend_Open_average,WisdomTree Intenational LargeCap Dividend_Open_max,WisdomTree Intenational LargeCap Dividend_Open_min,WisdomTree Intenational LargeCap Dividend_High_average,WisdomTree Intenational LargeCap Dividend_High_max,WisdomTree Intenational LargeCap Dividend_High_min,WisdomTree Intenational LargeCap Dividend_Low_average,WisdomTree Intenational LargeCap Dividend_Low_max,WisdomTree Intenational LargeCap Dividend_Low_min,WisdomTree Intenational LargeCap Dividend_Close_average,WisdomTree Intenational LargeCap Dividend_Close_max,WisdomTree Intenational LargeCap Dividend_Close_min
2018-04-08,-0.005634567408375688,-0.005634567408375688,-0.005634567408375688,-0.07605082683985656,-0.07605082683985656,-0.07605082683985656,0.18694568798399747,0.18694568798399747,0.18694568798399747,0.05187407344607066,0.05187407344607066,0.05187407344607066
2018-04-15,0.3036244820966243,0.3036244820966243,0.3036244820966243,0.17030437496587358,0.17030437496587358,0.17030437496587358,0.41235451184863675,0.41235451184863675,0.41235451184863675,0.3065875157929544,0.3065875157929544,0.3065875157929544
2018-04-22,0.7704786514561912,0.7704786514561912,0.7704786514561912,0.6429911539459916,0.6429911539459916,0.6429911539459916,0.9406049722716223,0.9406049722716223,0.9406049722716223,0.8315495825983559,0.8315495825983559,0.8315495825983559
2018-04-29,0.61962814188407,0.61962814188407,0.61962814188407,0.6488583348885079,0.6488583348885079,0.6488583348885079,0.6956124413716456,0.6956124413716456,0.6956124413716456,0.5319332589074719,0.5319332589074719,0.5319332589074719
2018-05-06,1.4652402775767643,1.4652402775767643,1.4652402775767643,1.3348599463862816,1.3348599463862816,1.3348599463862816,1.2251080016826257,1.2251080016826257,1.2251080016826257,1.1744069656983231,1.1744069656983231,1.1744069656983231
2018-05-13,1.0912709047259046,1.0912709047259046,1.0912709047259046,0.9359125905139604,0.9359125905139604,0.9359125905139604,0.957993340195043,0.957993340195043,0.957993340195043,0.9225831789641472,0.9225831789641472,0.9225831789641472
2018-05-20,-0.9063042903033978,-0.9063042903033978,-0.9063042903033978,-1.1201024365533083,-1.1201024365533083,-1.1201024365533083,-0.607121450743129,-0.607121450743129,-0.607121450743129,-0.8807081078159027,-0.8807081078159027,-0.8807081078159027
2018-05-27,-0.6933156225757974,-0.6933156225757974,-0.6933156225757974,-0.8290299585989654,-0.8290299585989654,-0.8290299585989654,-0.5990869701149789,-0.5990869701149789,-0.5990869701149789,-0.8183919246177848,-0.8183919246177848,-0.8183919246177848
2018-06-03,-0.5621604719656672,-0.5621604719656672,-0.5621604719656672,-0.27856419430273555,-0.27856419430273555,-0.27856419430273555,-0.20101396636794774,-0.20101396636794774,-0.20101396636794774,-0.10286703928869202,-0.10286703928869202,-0.10286703928869202
2018-06-10,-1.7207654563095598,-1.7207654563095598,-1.7207654563095598,-1.651213283534073,-1.651213283534073,-1.651213283534073,-1.3138165935250938,-1.3138165935250938,-1.3138165935250938,-1.4487368886018992,-1.4487368886018992,-1.4487368886018992
2018-06-17,-2.3241101967874287,-2.3241101967874287,-2.3241101967874287,-2.407645914171985,-2.407645914171985,-2.407645914171985,-2.3242140974851124,-2.3242140974851124,-2.3242140974851124,-2.4077313173958164,-2.4077313173958164,-2.4077313173958164
2018-06-24,-2.128627403315636,-2.128627403315636,-2.128627403315636,-2.118405678726857,-2.118405678726857,-2.118405678726857,-2.0658911998806593,-2.0658911998806593,-2.0658911998806593,-2.0120334884114097,-2.0120334884114097,-2.0120334884114097
2018-07-01,-0.8236329922493605,-0.8236329922493605,-0.8236329922493605,-0.8592868112546186,-0.8592868112546186,-0.8592868112546186,-0.7982850885718791,-0.7982850885718791,-0.7982850885718791,-0.7894219146714162,-0.7894219146714162,-0.7894219146714162
2018-07-08,-1.040149320095509,-1.040149320095509,-1.040149320095509,-1.050951653304642,-1.050951653304642,-1.050951653304642,-0.9914959691944412,-0.9914959691944412,-0.9914959691944412,-1.0128666701508238,-1.0128666701508238,-1.0128666701508238
2018-07-15,-0.7473511421226465,-0.7473511421226465,-0.7473511421226465,-0.7317406308419555,-0.7317406308419555,-0.7317406308419555,-0.6765637016728909,-0.6765637016728909,-0.6765637016728909,-0.7478264490213775,-0.7478264490213775,-0.7478264490213775
2018-07-22,-0.14005335805527855,-0.14005335805527855,-0.14005335805527855,-0.09758592075483363,-0.09758592075483363,-0.09758592075483363,-0.08979887929826956,-0.08979887929826956,-0.08979887929826956,-0.16577481907450595,-0.16577481907450595,-0.16577481907450595
2018-07-29,-0.7322635498084703,-0.7322635498084703,-0.7322635498084703,-0.6435514652334556,-0.6435514652334556,-0.6435514652334556,-0.637663515688709,-0.637663515688709,-0.637663515688709,-0.5903202490989118,-0.5903202490989118,-0.5903202490989118
