Date,Schwab amental Intl Small CompanyEtf_Open_average,Schwab amental Intl Small CompanyEtf_Open_max,Schwab amental Intl Small CompanyEtf_Open_min,Schwab amental Intl Small CompanyEtf_High_average,Schwab amental Intl Small CompanyEtf_High_max,Schwab amental Intl Small CompanyEtf_High_min,Schwab amental Intl Small CompanyEtf_Low_average,Schwab amental Intl Small CompanyEtf_Low_max,Schwab amental Intl Small CompanyEtf_Low_min,Schwab amental Intl Small CompanyEtf_Close_average,Schwab amental Intl Small CompanyEtf_Close_max,Schwab amental Intl Small CompanyEtf_Close_min
2018-05-27,-0.4051302711068367,-0.4051302711068367,-0.4051302711068367,-0.5138409583180827,-0.5138409583180827,-0.5138409583180827,-0.2690258529446306,-0.2690258529446306,-0.2690258529446306,-0.41927519973100796,-0.41927519973100796,-0.41927519973100796
2018-06-03,0.09892627122359197,0.09892627122359197,0.09892627122359197,0.04014460830302956,0.04014460830302956,0.04014460830302956,0.19542797768805695,0.19542797768805695,0.19542797768805695,0.09559713944447742,0.09559713944447742,0.09559713944447742
2018-06-10,-0.21762936865044114,-0.21762936865044114,-0.21762936865044114,-0.47927285437454487,-0.47927285437454487,-0.47927285437454487,-0.22353777821055107,-0.22353777821055107,-0.22353777821055107,-0.3879213008054504,-0.3879213008054504,-0.3879213008054504
2018-06-17,-1.0792110149069114,-1.0792110149069114,-1.0792110149069114,-1.3260563286013989,-1.3260563286013989,-1.3260563286013989,-0.8160516897664859,-0.8160516897664859,-0.8160516897664859,-1.2084070778906333,-1.2084070778906333,-1.2084070778906333
2018-06-24,-2.523015156798437,-2.523015156798437,-2.523015156798437,-2.541228801970225,-2.541228801970225,-2.541228801970225,-2.151105538982704,-2.151105538982704,-2.151105538982704,-2.2805068702472386,-2.2805068702472386,-2.2805068702472386
2018-07-01,-2.4517541992491094,-2.4517541992491094,-2.4517541992491094,-2.4318526244458507,-2.4318526244458507,-2.4318526244458507,-2.2213479282481163,-2.2213479282481163,-2.2213479282481163,-2.216009051127513,-2.216009051127513,-2.216009051127513
2018-07-08,-1.9100878978757856,-1.9100878978757856,-1.9100878978757856,-2.0299267778157635,-2.0299267778157635,-2.0299267778157635,-1.75446542714914,-1.75446542714914,-1.75446542714914,-1.825816271764103,-1.825816271764103,-1.825816271764103
2018-07-15,-1.6151866411810418,-1.6151866411810418,-1.6151866411810418,-1.6532847946426763,-1.6532847946426763,-1.6532847946426763,-1.6093991339407947,-1.6093991339407947,-1.6093991339407947,-1.4986970878050516,-1.4986970878050516,-1.4986970878050516
2018-07-22,-0.506873456919707,-0.506873456919707,-0.506873456919707,-0.613445987978798,-0.613445987978798,-0.613445987978798,-0.6161181955914194,-0.6161181955914194,-0.6161181955914194,-0.7209933432124983,-0.7209933432124983,-0.7209933432124983
2018-07-29,-1.2852250084624013,-1.2852250084624013,-1.2852250084624013,-1.305312285171663,-1.305312285171663,-1.305312285171663,-1.1507411228571063,-1.1507411228571063,-1.1507411228571063,-1.168259095205124,-1.168259095205124,-1.168259095205124
2018-08-05,-1.824287738293585,-1.824287738293585,-1.824287738293585,-1.9792662871502418,-1.9792662871502418,-1.9792662871502418,-1.92843182004496,-1.92843182004496,-1.92843182004496,-1.9685267564257645,-1.9685267564257645,-1.9685267564257645
2018-08-12,-2.211095590599931,-2.211095590599931,-2.211095590599931,-2.070530917841698,-2.070530917841698,-2.070530917841698,-2.2129131265634463,-2.2129131265634463,-2.2129131265634463,-2.1060345768357394,-2.1060345768357394,-2.1060345768357394
2018-08-19,-1.272082769040545,-1.272082769040545,-1.272082769040545,-1.3198533552452618,-1.3198533552452618,-1.3198533552452618,-1.3197953080809306,-1.3197953080809306,-1.3197953080809306,-1.2991231042922597,-1.2991231042922597,-1.2991231042922597
2018-08-26,-0.9283762001349635,-0.9283762001349635,-0.9283762001349635,-0.94283967671557,-0.94283967671557,-0.94283967671557,-0.9699285392509627,-0.9699285392509627,-0.9699285392509627,-1.0158097282657976,-1.0158097282657976,-1.0158097282657976
2018-09-02,-1.823959513149093,-1.823959513149093,-1.823959513149093,-1.831569521211509,-1.831569521211509,-1.831569521211509,-1.8289830044385034,-1.8289830044385034,-1.8289830044385034,-1.9036780083195048,-1.9036780083195048,-1.9036780083195048
2018-09-09,-1.0229931199115598,-1.0229931199115598,-1.0229931199115598,-1.1001676985505502,-1.1001676985505502,-1.1001676985505502,-1.0099182994845097,-1.0099182994845097,-1.0099182994845097,-1.1009165549480033,-1.1009165549480033,-1.1009165549480033
2018-09-16,-0.18623919333758696,-0.18623919333758696,-0.18623919333758696,-0.2028078812436797,-0.2028078812436797,-0.2028078812436797,-0.10780334051232683,-0.10780334051232683,-0.10780334051232683,-0.1737422104186892,-0.1737422104186892,-0.1737422104186892
2018-09-23,-0.4678266553984967,-0.4678266553984967,-0.4678266553984967,-0.44178406557300615,-0.44178406557300615,-0.44178406557300615,-0.4115413358369726,-0.4115413358369726,-0.4115413358369726,-0.49228282480825813,-0.49228282480825813,-0.49228282480825813
2018-09-30,-1.1598591936035025,-1.1598591936035025,-1.1598591936035025,-1.253554068696091,-1.253554068696091,-1.253554068696091,-1.3378473487432379,-1.3378473487432379,-1.3378473487432379,-1.3276892914184613,-1.3276892914184613,-1.3276892914184613
2018-10-07,-2.404138134979068,-2.404138134979068,-2.404138134979068,-2.5485041812337554,-2.5485041812337554,-2.5485041812337554,-2.6029406285606203,-2.6029406285606203,-2.6029406285606203,-2.4756397980407026,-2.4756397980407026,-2.4756397980407026
