Date,Vanguard Short-Term Bond_Open_average,Vanguard Short-Term Bond_Open_max,Vanguard Short-Term Bond_Open_min,Vanguard Short-Term Bond_High_average,Vanguard Short-Term Bond_High_max,Vanguard Short-Term Bond_High_min,Vanguard Short-Term Bond_Low_average,Vanguard Short-Term Bond_Low_max,Vanguard Short-Term Bond_Low_min,Vanguard Short-Term Bond_Close_average,Vanguard Short-Term Bond_Close_max,Vanguard Short-Term Bond_Close_min
2018-04-08,-1.3489687252563864,-1.3489687252563864,-1.3489687252563864,-1.0790135399630747,-1.0790135399630747,-1.0790135399630747,-1.2254427312652996,-1.2254427312652996,-1.2254427312652996,-0.9140522502594964,-0.9140522502594964,-0.9140522502594964
2018-04-15,-1.7569240310078111,-1.7569240310078111,-1.7569240310078111,-1.8479188574616958,-1.8479188574616958,-1.8479188574616958,-1.8260220064121984,-1.8260220064121984,-1.8260220064121984,-1.853766653873826,-1.853766653873826,-1.853766653873826
2018-04-22,-1.4013275430314611,-1.4013275430314611,-1.4013275430314611,-1.284401864561153,-1.284401864561153,-1.284401864561153,-1.2993269452109888,-1.2993269452109888,-1.2993269452109888,-1.2277240127734692,-1.2277240127734692,-1.2277240127734692
2018-04-29,-1.7212829755320642,-1.7212829755320642,-1.7212829755320642,-1.7954993911200765,-1.7954993911200765,-1.7954993911200765,-1.6219131322012108,-1.6219131322012108,-1.6219131322012108,-1.728697206041691,-1.728697206041691,-1.728697206041691
2018-05-06,-1.759758426134074,-1.759758426134074,-1.759758426134074,-1.7716564897095226,-1.7716564897095226,-1.7716564897095226,-1.7767315016469343,-1.7767315016469343,-1.7767315016469343,-1.7250998357341822,-1.7250998357341822,-1.7250998357341822
2018-05-13,-1.6249802928214778,-1.6249802928214778,-1.6249802928214778,-1.6318078421717304,-1.6318078421717304,-1.6318078421717304,-1.6210337751234458,-1.6210337751234458,-1.6210337751234458,-1.5804319188777438,-1.5804319188777438,-1.5804319188777438
2018-05-20,-0.070189474867492,-0.070189474867492,-0.070189474867492,-0.05252935993446471,-0.05252935993446471,-0.05252935993446471,0.07155035936261897,0.07155035936261897,0.07155035936261897,0.14222712113640296,0.14222712113640296,0.14222712113640296
2018-05-27,-0.6050384047590293,-0.6050384047590293,-0.6050384047590293,-0.8428247578531789,-0.8428247578531789,-0.8428247578531789,-0.9200058067610573,-0.9200058067610573,-0.9200058067610573,-1.102503370040114,-1.102503370040114,-1.102503370040114
2018-06-03,-0.6951913843066737,-0.6951913843066737,-0.6951913843066737,-0.7224212210170708,-0.7224212210170708,-0.7224212210170708,-0.6606660590913156,-0.6606660590913156,-0.6606660590913156,-0.5978772519371931,-0.5978772519371931,-0.5978772519371931
2018-06-10,-0.3896955757898558,-0.3896955757898558,-0.3896955757898558,-0.43419567384208096,-0.43419567384208096,-0.43419567384208096,-0.2783992947227637,-0.2783992947227637,-0.2783992947227637,-0.43434502382255014,-0.43434502382255014,-0.43434502382255014
