Date,PowerShares DB GoldEtf_Open_average,PowerShares DB GoldEtf_Open_max,PowerShares DB GoldEtf_Open_min,PowerShares DB GoldEtf_High_average,PowerShares DB GoldEtf_High_max,PowerShares DB GoldEtf_High_min,PowerShares DB GoldEtf_Low_average,PowerShares DB GoldEtf_Low_max,PowerShares DB GoldEtf_Low_min,PowerShares DB GoldEtf_Close_average,PowerShares DB GoldEtf_Close_max,PowerShares DB GoldEtf_Close_min
2018-08-05,-1.5892002169642756,-1.5892002169642756,-1.5892002169642756,-1.6405892717862813,-1.6405892717862813,-1.6405892717862813,-1.6417929013067758,-1.6417929013067758,-1.6417929013067758,-1.670032886616118,-1.670032886616118,-1.670032886616118
2018-08-12,-2.033364279910553,-2.033364279910553,-2.033364279910553,-1.9909816511219829,-1.9909816511219829,-1.9909816511219829,-2.0153411111198936,-2.0153411111198936,-2.0153411111198936,-1.9346627079666252,-1.9346627079666252,-1.9346627079666252
2018-08-19,-1.5189367471504382,-1.5189367471504382,-1.5189367471504382,-1.360578857760173,-1.360578857760173,-1.360578857760173,-1.4718664024039518,-1.4718664024039518,-1.4718664024039518,-1.3706112759351965,-1.3706112759351965,-1.3706112759351965
2018-08-26,-1.2921417162939925,-1.2921417162939925,-1.2921417162939925,-1.3164186807803513,-1.3164186807803513,-1.3164186807803513,-1.3031735178267128,-1.3031735178267128,-1.3031735178267128,-1.3698177611690099,-1.3698177611690099,-1.3698177611690099
2018-09-02,-1.2559181372435908,-1.2559181372435908,-1.2559181372435908,-1.2963688659304264,-1.2963688659304264,-1.2963688659304264,-1.2909717534469132,-1.2909717534469132,-1.2909717534469132,-1.3205838928686795,-1.3205838928686795,-1.3205838928686795
2018-09-09,-1.070835109718356,-1.070835109718356,-1.070835109718356,-1.1498039130194222,-1.1498039130194222,-1.1498039130194222,-1.1982217371853177,-1.1982217371853177,-1.1982217371853177,-1.2631414322629,-1.2631414322629,-1.2631414322629
2018-09-16,-1.167879766861894,-1.167879766861894,-1.167879766861894,-1.1256725469648212,-1.1256725469648212,-1.1256725469648212,-1.1072998368757532,-1.1072998368757532,-1.1072998368757532,-1.0502743994705988,-1.0502743994705988,-1.0502743994705988
2018-09-23,-1.146861719519243,-1.146861719519243,-1.146861719519243,-1.1842517714334149,-1.1842517714334149,-1.1842517714334149,-1.0868721553444438,-1.0868721553444438,-1.0868721553444438,-1.1438715319291757,-1.1438715319291757,-1.1438715319291757
2018-09-30,-0.7840852722145701,-0.7840852722145701,-0.7840852722145701,-0.8098012127688622,-0.8098012127688622,-0.8098012127688622,-0.7626082680899294,-0.7626082680899294,-0.7626082680899294,-0.7801041222937974,-0.7801041222937974,-0.7801041222937974
2018-10-07,-0.2628806692164216,-0.2628806692164216,-0.2628806692164216,-0.3235386220263259,-0.3235386220263259,-0.3235386220263259,-0.3166431699827426,-0.3166431699827426,-0.3166431699827426,-0.3553768705357792,-0.3553768705357792,-0.3553768705357792
2018-10-14,0.021911170415939787,0.021911170415939787,0.021911170415939787,-0.059516829102656786,-0.059516829102656786,-0.059516829102656786,0.024626399531221192,0.024626399531221192,0.024626399531221192,-0.025131194389841,-0.025131194389841,-0.025131194389841
2018-10-21,0.3076301982049553,0.3076301982049553,0.3076301982049553,0.5218802598619771,0.5218802598619771,0.5218802598619771,0.34104430273749103,0.34104430273749103,0.34104430273749103,0.32520466476374066,0.32520466476374066,0.32520466476374066
2018-10-28,0.4912351766459628,0.4912351766459628,0.4912351766459628,0.4436811907285681,0.4436811907285681,0.4436811907285681,0.46398284106842724,0.46398284106842724,0.46398284106842724,0.4453589246338733,0.4453589246338733,0.4453589246338733
2018-11-04,-0.40161453915328515,-0.40161453915328515,-0.40161453915328515,-0.523974037350493,-0.523974037350493,-0.523974037350493,-0.39829811717479074,-0.39829811717479074,-0.39829811717479074,-0.4177477393841766,-0.4177477393841766,-0.4177477393841766
2018-11-11,0.29296534096186616,0.29296534096186616,0.29296534096186616,0.19457481747110053,0.19457481747110053,0.19457481747110053,0.24965550994812638,0.24965550994812638,0.24965550994812638,0.22551518721807276,0.22551518721807276,0.22551518721807276
2018-11-18,0.319173392284037,0.319173392284037,0.319173392284037,0.25116130415977056,0.25116130415977056,0.25116130415977056,0.4623934358468746,0.4623934358468746,0.4623934358468746,0.40607895638199776,0.40607895638199776,0.40607895638199776
2018-11-25,0.2991770898144186,0.2991770898144186,0.2991770898144186,0.3156874991896809,0.3156874991896809,0.3156874991896809,0.2637274377836843,0.2637274377836843,0.2637274377836843,0.3342425150556473,0.3342425150556473,0.3342425150556473
2018-12-02,1.7428951991204364,1.7428951991204364,1.7428951991204364,1.9088893721332958,1.9088893721332958,1.9088893721332958,1.804111585103115,1.804111585103115,1.804111585103115,2.093693629485937,2.093693629485937,2.093693629485937
2018-12-09,0.98531719196356,0.98531719196356,0.98531719196356,1.1772022810782565,1.1772022810782565,1.1772022810782565,1.1527234768839132,1.1527234768839132,1.1527234768839132,1.3025728642240155,1.3025728642240155,1.3025728642240155
2018-12-16,2.17000147322922,2.17000147322922,2.17000147322922,2.030210305406139,2.030210305406139,2.030210305406139,2.0429377561856725,2.0429377561856725,2.0429377561856725,1.9764752798947887,1.9764752798947887,1.9764752798947887
2018-12-23,1.7923142163555763,1.7923142163555763,1.7923142163555763,1.7690399714886167,1.7690399714886167,1.7690399714886167,1.922372511884746,1.922372511884746,1.922372511884746,1.9112254392119008,1.9112254392119008,1.9112254392119008
2018-12-30,1.8233111719442134,1.8233111719442134,1.8233111719442134,1.7777826334556373,1.7777826334556373,1.7777826334556373,1.805502335104533,1.805502335104533,1.805502335104533,1.8586502540768601,1.8586502540768601,1.8586502540768601
2019-01-06,1.7335158300862257,1.7335158300862257,1.7335158300862257,1.6983269501911689,1.6983269501911689,1.6983269501911689,1.804406392602994,1.804406392602994,1.804406392602994,1.7221098847717444,1.7221098847717444,1.7221098847717444
2019-01-13,1.298297912422385,1.298297912422385,1.298297912422385,1.2685878327026454,1.2685878327026454,1.2685878327026454,1.3363689690412968,1.3363689690412968,1.3363689690412968,1.2370167473231617,1.2370167473231617,1.2370167473231617
2019-01-20,1.5816997173349292,1.5816997173349292,1.5816997173349292,1.6991734424076008,1.6991734424076008,1.6991734424076008,1.6531948868173458,1.6531948868173458,1.6531948868173458,1.774948259713426,1.774948259713426,1.774948259713426
2019-01-27,2.17523946543097,2.17523946543097,2.17523946543097,2.0888149337632367,2.0888149337632367,2.0888149337632367,2.167407176631305,2.167407176631305,2.167407176631305,2.1102148301690384,2.1102148301690384,2.1102148301690384
2019-02-03,1.7741331704373333,1.7741331704373333,1.7741331704373333,1.7049729804716294,1.7049729804716294,1.7049729804716294,1.7515112930678485,1.7515112930678485,1.7515112930678485,1.7236317236415448,1.7236317236415448,1.7236317236415448
2019-02-10,1.6252764881037332,1.6252764881037332,1.6252764881037332,1.7429785412934924,1.7429785412934924,1.7429785412934924,1.6836659753203336,1.6836659753203336,1.6836659753203336,1.7587228704628992,1.7587228704628992,1.7587228704628992
2019-02-17,1.8089491552278856,1.8089491552278856,1.8089491552278856,1.8332397011202812,1.8332397011202812,1.8332397011202812,1.7740099513477947,1.7740099513477947,1.7740099513477947,1.7657600775963296,1.7657600775963296,1.7657600775963296
2019-02-24,0.9158796199243593,0.9158796199243593,0.9158796199243593,0.975581398969849,0.975581398969849,0.975581398969849,0.47329173993400386,0.47329173993400386,0.47329173993400386,0.3797042006112706,0.3797042006112706,0.3797042006112706
2019-03-03,0.602191542991428,0.602191542991428,0.602191542991428,0.5168752932498846,0.5168752932498846,0.5168752932498846,0.6244851963249415,0.6244851963249415,0.6244851963249415,0.6107648000149393,0.6107648000149393,0.6107648000149393
2019-03-10,0.7137582567271313,0.7137582567271313,0.7137582567271313,0.6404566499122304,0.6404566499122304,0.6404566499122304,0.747222584698873,0.747222584698873,0.747222584698873,0.6571092152079648,0.6571092152079648,0.6571092152079648
2019-03-17,0.8157583918874753,0.8157583918874753,0.8157583918874753,0.8435819435120798,0.8435819435120798,0.8435819435120798,0.9121434074946966,0.9121434074946966,0.9121434074946966,0.8733054737213314,0.8733054737213314,0.8733054737213314
2019-03-24,0.2867346623191825,0.2867346623191825,0.2867346623191825,0.195015642934747,0.195015642934747,0.195015642934747,0.1870126801342067,0.1870126801342067,0.1870126801342067,0.09397600982683368,0.09397600982683368,0.09397600982683368
2019-03-31,-0.11039802621463135,-0.11039802621463135,-0.11039802621463135,-0.19760753407200923,-0.19760753407200923,-0.19760753407200923,-0.044672384266305036,-0.044672384266305036,-0.044672384266305036,-0.10300484107775054,-0.10300484107775054,-0.10300484107775054
2019-04-07,-0.22427848466639005,-0.22427848466639005,-0.22427848466639005,-0.21735728254034659,-0.21735728254034659,-0.21735728254034659,-0.20800406709978045,-0.20800406709978045,-0.20800406709978045,-0.32160842267300316,-0.32160842267300316,-0.32160842267300316
2019-04-14,-1.340462678831879,-1.340462678831879,-1.340462678831879,-1.3548894875468542,-1.3548894875468542,-1.3548894875468542,-1.26192674037821,-1.26192674037821,-1.26192674037821,-1.337872911373365,-1.337872911373365,-1.337872911373365
2019-04-21,-0.696194201589951,-0.696194201589951,-0.696194201589951,-0.8350337505219328,-0.8350337505219328,-0.8350337505219328,-0.5889976440141261,-0.5889976440141261,-0.5889976440141261,-0.6855376551940452,-0.6855376551940452,-0.6855376551940452
2019-04-28,-1.3277137768164102,-1.3277137768164102,-1.3277137768164102,-1.2451889145862347,-1.2451889145862347,-1.2451889145862347,-1.1941181866380761,-1.1941181866380761,-1.1941181866380761,-1.1458567220072713,-1.1458567220072713,-1.1458567220072713
2019-05-05,-0.8831343580056353,-0.8831343580056353,-0.8831343580056353,-0.9745116723716661,-0.9745116723716661,-0.9745116723716661,-0.8157220846757268,-0.8157220846757268,-0.8157220846757268,-0.8417807389562372,-0.8417807389562372,-0.8417807389562372
2019-05-12,-1.1388491749788265,-1.1388491749788265,-1.1388491749788265,-1.2249173106727445,-1.2249173106727445,-1.2249173106727445,-1.4183608310849893,-1.4183608310849893,-1.4183608310849893,-1.3105615416878764,-1.3105615416878764,-1.3105615416878764
2019-05-19,-0.8480814449712486,-0.8480814449712486,-0.8480814449712486,-0.9340641300902762,-0.9340641300902762,-0.9340641300902762,-0.7898391876717347,-0.7898391876717347,-0.7898391876717347,-0.8416405303845326,-0.8416405303845326,-0.8416405303845326
2019-05-26,-0.0610688537713028,-0.0610688537713028,-0.0610688537713028,0.21139860682248418,0.21139860682248418,0.21139860682248418,-0.011120646208825408,-0.011120646208825408,-0.011120646208825408,0.3657032072846715,0.3657032072846715,0.3657032072846715
2019-06-02,1.9809422239818202,1.9809422239818202,1.9809422239818202,2.020220926704706,2.020220926704706,2.020220926704706,2.0542202695397185,2.0542202695397185,2.0542202695397185,1.9367807487245068,1.9367807487245068,1.9367807487245068
2019-06-09,2.1042608907673555,2.1042608907673555,2.1042608907673555,1.953300132139115,1.953300132139115,1.953300132139115,1.7604146636807412,1.7604146636807412,1.7604146636807412,1.799670186404551,1.799670186404551,1.799670186404551
2019-06-16,3.006042726275205,3.006042726275205,3.006042726275205,2.9478571363387966,2.9478571363387966,2.9478571363387966,3.055531970777147,3.055531970777147,3.055531970777147,3.0664334047111748,3.0664334047111748,3.0664334047111748
2019-06-23,2.6179388556199927,2.6179388556199927,2.6179388556199927,2.567460113374742,2.567460113374742,2.567460113374742,2.6850770132980144,2.6850770132980144,2.6850770132980144,2.633969627213719,2.633969627213719,2.633969627213719
2019-06-30,1.749965809194932,1.749965809194932,1.749965809194932,1.9936940922130368,1.9936940922130368,1.9936940922130368,1.835379702985755,1.835379702985755,1.835379702985755,2.001779509259205,2.001779509259205,2.001779509259205
2019-07-07,1.9792089661613264,1.9792089661613264,1.9792089661613264,1.9931494719984013,1.9931494719984013,1.9931494719984013,2.037709248109944,2.037709248109944,2.037709248109944,2.01118015655648,2.01118015655648,2.01118015655648
2019-07-14,2.0880312696166627,2.0880312696166627,2.0880312696166627,2.0501975905403094,2.0501975905403094,2.0501975905403094,1.9451613623173503,1.9451613623173503,1.9451613623173503,1.8863990699781483,1.8863990699781483,1.8863990699781483
2019-07-21,1.5680701538024102,1.5680701538024102,1.5680701538024102,1.51193961661776,1.51193961661776,1.51193961661776,1.5726968546648967,1.5726968546648967,1.5726968546648967,1.4872589312279767,1.4872589312279767,1.4872589312279767
2019-07-28,1.6072511719840368,1.6072511719840368,1.6072511719840368,1.7033672502233994,1.7033672502233994,1.7033672502233994,1.6790584913838216,1.6790584913838216,1.6790584913838216,1.6875264768646825,1.6875264768646825,1.6875264768646825
2019-08-04,2.1641251704509203,2.1641251704509203,2.1641251704509203,2.1235087934374715,2.1235087934374715,2.1235087934374715,2.2064220613332517,2.2064220613332517,2.2064220613332517,2.1390286312624527,2.1390286312624527,2.1390286312624527
2019-08-11,1.9696850867397626,1.9696850867397626,1.9696850867397626,1.9428951167932054,1.9428951167932054,1.9428951167932054,1.925385930790523,1.925385930790523,1.925385930790523,1.9664997746605903,1.9664997746605903,1.9664997746605903
2019-08-18,1.605008271268516,1.605008271268516,1.605008271268516,1.8004837005970302,1.8004837005970302,1.8004837005970302,1.65557696889647,1.65557696889647,1.65557696889647,1.8489228969161313,1.8489228969161313,1.8489228969161313
2019-08-25,1.6689133032772354,1.6689133032772354,1.6689133032772354,1.5911703262366794,1.5911703262366794,1.5911703262366794,1.653440434860359,1.653440434860359,1.653440434860359,1.5964003716893582,1.5964003716893582,1.5964003716893582
2019-09-01,1.4501704814256358,1.4501704814256358,1.4501704814256358,1.3644088083948467,1.3644088083948467,1.3644088083948467,1.3065055882631205,1.3065055882631205,1.3065055882631205,1.2182838215828882,1.2182838215828882,1.2182838215828882
2019-09-08,1.1106990986841931,1.1106990986841931,1.1106990986841931,1.0434423643985091,1.0434423643985091,1.0434423643985091,0.9799967482560574,0.9799967482560574,0.9799967482560574,0.9050256215247292,0.9050256215247292,0.9050256215247292
2019-09-15,0.9929796957132279,0.9929796957132279,0.9929796957132279,1.0935166855813123,1.0935166855813123,1.0935166855813123,1.0570017888612395,1.0570017888612395,1.0570017888612395,1.181282293145746,1.181282293145746,1.181282293145746
2019-09-22,0.7692164816351413,0.7692164816351413,0.7692164816351413,0.823459047858224,0.823459047858224,0.823459047858224,0.8234278550430016,0.8234278550430016,0.8234278550430016,0.8913202558124586,0.8913202558124586,0.8913202558124586
2019-09-29,0.8472092236960665,0.8472092236960665,0.8472092236960665,0.8069603371226253,0.8069603371226253,0.8069603371226253,0.9303332843623376,0.9303332843623376,0.9303332843623376,0.8480516882744483,0.8480516882744483,0.8480516882744483
2019-10-06,0.5333829444201446,0.5333829444201446,0.5333829444201446,0.4621017693673357,0.4621017693673357,0.4621017693673357,0.4686955145174704,0.4686955145174704,0.4686955145174704,0.5461091306994356,0.5461091306994356,0.5461091306994356
2019-10-13,0.568046225929424,0.568046225929424,0.568046225929424,0.46673406469825546,0.46673406469825546,0.46673406469825546,0.6471411566453793,0.6471411566453793,0.6471411566453793,0.5203195566873579,0.5203195566873579,0.5203195566873579
2019-10-20,0.9021918551684781,0.9021918551684781,0.9021918551684781,0.7651999766722183,0.7651999766722183,0.7651999766722183,0.7924926648843779,0.7924926648843779,0.7924926648843779,0.690545144776304,0.690545144776304,0.690545144776304
2019-10-27,0.8134344617374871,0.8134344617374871,0.8134344617374871,0.6733984782824382,0.6733984782824382,0.6733984782824382,0.8801525698535945,0.8801525698535945,0.8801525698535945,0.7187563914920723,0.7187563914920723,0.7187563914920723
2019-11-03,-0.3738168046544237,-0.3738168046544237,-0.3738168046544237,-0.44543231780067705,-0.44543231780067705,-0.44543231780067705,-0.40177950110840344,-0.40177950110840344,-0.40177950110840344,-0.5342682961285702,-0.5342682961285702,-0.5342682961285702
2019-11-10,-0.4512776309090224,-0.4512776309090224,-0.4512776309090224,-0.5529423485527629,-0.5529423485527629,-0.5529423485527629,-0.3300026594690208,-0.3300026594690208,-0.3300026594690208,-0.44716557237297894,-0.44716557237297894,-0.44716557237297894
2019-11-17,-0.5399936505713987,-0.5399936505713987,-0.5399936505713987,-0.6895656544023798,-0.6895656544023798,-0.6895656544023798,-0.596609820925646,-0.596609820925646,-0.596609820925646,-0.6809157436795575,-0.6809157436795575,-0.6809157436795575
2019-11-24,-1.0877052714145135,-1.0877052714145135,-1.0877052714145135,-0.9216275343926889,-0.9216275343926889,-0.9216275343926889,-0.9306041767278431,-0.9306041767278431,-0.9306041767278431,-0.76556184346434,-0.76556184346434,-0.76556184346434
2019-12-01,-0.9751967900663001,-0.9751967900663001,-0.9751967900663001,-1.1292903940996355,-1.1292903940996355,-1.1292903940996355,-0.9777432821782707,-0.9777432821782707,-0.9777432821782707,-0.992273208414942,-0.992273208414942,-0.992273208414942
2019-12-08,-0.8581713866222668,-0.8581713866222668,-0.8581713866222668,-0.8369610717220917,-0.8369610717220917,-0.8369610717220917,-0.9252518890791133,-0.9252518890791133,-0.9252518890791133,-0.684126426733076,-0.684126426733076,-0.684126426733076
2019-12-15,-0.6629000054837212,-0.6629000054837212,-0.6629000054837212,-0.8067982245272054,-0.8067982245272054,-0.8067982245272054,-0.5832772556171821,-0.5832772556171821,-0.5832772556171821,-0.7286872427424704,-0.7286872427424704,-0.7286872427424704
2019-12-22,-0.46016363254418435,-0.46016363254418435,-0.46016363254418435,-0.5310794409418301,-0.5310794409418301,-0.5310794409418301,-0.32222590633983245,-0.32222590633983245,-0.32222590633983245,-0.5270629918359618,-0.5270629918359618,-0.5270629918359618
2019-12-29,1.053493201206111,1.053493201206111,1.053493201206111,0.9098104411012901,0.9098104411012901,0.9098104411012901,1.24188806230207,1.24188806230207,1.24188806230207,0.9681642308814811,0.9681642308814811,0.9681642308814811
