Date,Vanguard Information TechnologyEtf_Open_average,Vanguard Information TechnologyEtf_Open_max,Vanguard Information TechnologyEtf_Open_min,Vanguard Information TechnologyEtf_High_average,Vanguard Information TechnologyEtf_High_max,Vanguard Information TechnologyEtf_High_min,Vanguard Information TechnologyEtf_Low_average,Vanguard Information TechnologyEtf_Low_max,Vanguard Information TechnologyEtf_Low_min,Vanguard Information TechnologyEtf_Close_average,Vanguard Information TechnologyEtf_Close_max,Vanguard Information TechnologyEtf_Close_min
2018-05-27,1.5015799821092517,1.5015799821092517,1.5015799821092517,1.7276369625746202,1.7276369625746202,1.7276369625746202,1.4771981847757456,1.4771981847757456,1.4771981847757456,1.7061509895816163,1.7061509895816163,1.7061509895816163
2018-06-03,1.703885287547931,1.703885287547931,1.703885287547931,1.7894661729668941,1.7894661729668941,1.7894661729668941,1.5929249364100526,1.5929249364100526,1.5929249364100526,1.709249521880042,1.709249521880042,1.709249521880042
2018-06-10,1.8351211833348537,1.8351211833348537,1.8351211833348537,1.7309875991532828,1.7309875991532828,1.7309875991532828,1.5991379240467463,1.5991379240467463,1.5991379240467463,1.6717484073617341,1.6717484073617341,1.6717484073617341
2018-06-17,1.3744472024285566,1.3744472024285566,1.3744472024285566,1.264108687163298,1.264108687163298,1.264108687163298,1.1501837566807784,1.1501837566807784,1.1501837566807784,1.1056956153782038,1.1056956153782038,1.1056956153782038
2018-06-24,0.5577142174246387,0.5577142174246387,0.5577142174246387,0.5339089888528425,0.5339089888528425,0.5339089888528425,0.6015150794000036,0.6015150794000036,0.6015150794000036,0.4122772944125634,0.4122772944125634,0.4122772944125634
2018-07-01,0.7842735706254957,0.7842735706254957,0.7842735706254957,0.9840605335840888,0.9840605335840888,0.9840605335840888,0.8241717240662123,0.8241717240662123,0.8241717240662123,0.9827362216996159,0.9827362216996159,0.9827362216996159
2018-07-08,1.554799312453043,1.554799312453043,1.554799312453043,1.5101751843373137,1.5101751843373137,1.5101751843373137,1.4671966804702132,1.4671966804702132,1.4671966804702132,1.3990912423019966,1.3990912423019966,1.3990912423019966
2018-07-15,1.503644403490603,1.503644403490603,1.503644403490603,1.4691415833695873,1.4691415833695873,1.4691415833695873,1.4047979186828712,1.4047979186828712,1.4047979186828712,1.306566451377594,1.306566451377594,1.306566451377594
2018-07-22,1.595957929004229,1.595957929004229,1.595957929004229,1.5684177818692584,1.5684177818692584,1.5684177818692584,1.0520947967441132,1.0520947967441132,1.0520947967441132,1.0820572424170138,1.0820572424170138,1.0820572424170138
2018-07-29,1.2431400870642595,1.2431400870642595,1.2431400870642595,1.236904999352559,1.236904999352559,1.236904999352559,1.2223618253906279,1.2223618253906279,1.2223618253906279,1.2905712727272487,1.2905712727272487,1.2905712727272487
