Date,ProShares Ultra GoldEtf_Open_average,ProShares Ultra GoldEtf_Open_max,ProShares Ultra GoldEtf_Open_min,ProShares Ultra GoldEtf_High_average,ProShares Ultra GoldEtf_High_max,ProShares Ultra GoldEtf_High_min,ProShares Ultra GoldEtf_Low_average,ProShares Ultra GoldEtf_Low_max,ProShares Ultra GoldEtf_Low_min,ProShares Ultra GoldEtf_Close_average,ProShares Ultra GoldEtf_Close_max,ProShares Ultra GoldEtf_Close_min
2018-10-14,1.388922134756806,1.388922134756806,1.388922134756806,1.1964962743734124,1.1964962743734124,1.1964962743734124,1.3460575567224333,1.3460575567224333,1.3460575567224333,1.3543377115319577,1.3543377115319577,1.3543377115319577
2018-10-21,1.697320851995832,1.697320851995832,1.697320851995832,2.009937484596661,2.009937484596661,2.009937484596661,1.7470426964605885,1.7470426964605885,1.7470426964605885,1.8203788770762723,1.8203788770762723,1.8203788770762723
2018-10-28,1.3620641638354647,1.3620641638354647,1.3620641638354647,1.3391167234292833,1.3391167234292833,1.3391167234292833,1.3977707432075432,1.3977707432075432,1.3977707432075432,1.5334582367665976,1.5334582367665976,1.5334582367665976
2018-11-04,-0.029370114619459715,-0.029370114619459715,-0.029370114619459715,-0.1622853418552609,-0.1622853418552609,-0.1622853418552609,-0.05800811358450049,-0.05800811358450049,-0.05800811358450049,-0.1231547114768926,-0.1231547114768926,-0.1231547114768926
2018-11-11,0.672357923227721,0.672357923227721,0.672357923227721,0.4582445063844633,0.4582445063844633,0.4582445063844633,0.6479050997378295,0.6479050997378295,0.6479050997378295,0.5499245083450811,0.5499245083450811,0.5499245083450811
2018-11-18,0.5833077986684101,0.5833077986684101,0.5833077986684101,0.41978867823295085,0.41978867823295085,0.41978867823295085,0.7071647884690235,0.7071647884690235,0.7071647884690235,0.6052848753172341,0.6052848753172341,0.6052848753172341
2018-11-25,0.052355449655844925,0.052355449655844925,0.052355449655844925,0.12596783878925127,0.12596783878925127,0.12596783878925127,0.19201390164834986,0.19201390164834986,0.19201390164834986,0.3633382666715818,0.3633382666715818,0.3633382666715818
2018-12-02,1.4980846966006778,1.4980846966006778,1.4980846966006778,1.6816302957479752,1.6816302957479752,1.6816302957479752,1.6049025732132782,1.6049025732132782,1.6049025732132782,1.8389352481728518,1.8389352481728518,1.8389352481728518
2018-12-09,0.6710790388243669,0.6710790388243669,0.6710790388243669,0.842119662919578,0.842119662919578,0.842119662919578,0.7769951234745587,0.7769951234745587,0.7769951234745587,0.9280468999336373,0.9280468999336373,0.9280468999336373
2018-12-16,1.938827154096985,1.938827154096985,1.938827154096985,1.7684137039720695,1.7684137039720695,1.7684137039720695,1.7364525252520777,1.7364525252520777,1.7364525252520777,1.7336474206511294,1.7336474206511294,1.7336474206511294
2018-12-23,2.2500409251517297,2.2500409251517297,2.2500409251517297,2.222652086137642,2.222652086137642,2.222652086137642,2.3581064081065928,2.3581064081065928,2.3581064081065928,2.395192617130861,2.395192617130861,2.395192617130861
2018-12-30,2.0644841145128003,2.0644841145128003,2.0644841145128003,1.9808901733027537,1.9808901733027537,1.9808901733027537,1.889740827459401,1.889740827459401,1.889740827459401,1.984987060231678,1.984987060231678,1.984987060231678
2019-01-06,1.6546232267383476,1.6546232267383476,1.6546232267383476,1.6610698687348304,1.6610698687348304,1.6610698687348304,1.799461546540426,1.799461546540426,1.799461546540426,1.671126535726969,1.671126535726969,1.671126535726969
2019-01-13,1.1711109375127184,1.1711109375127184,1.1711109375127184,1.147447880124403,1.147447880124403,1.147447880124403,1.2063184105386482,1.2063184105386482,1.2063184105386482,1.0973256803390783,1.0973256803390783,1.0973256803390783
2019-01-20,1.2588685445561456,1.2588685445561456,1.2588685445561456,1.4327253614104598,1.4327253614104598,1.4327253614104598,1.3564002345562713,1.3564002345562713,1.3564002345562713,1.5034132329885208,1.5034132329885208,1.5034132329885208
2019-01-27,1.8333116882416824,1.8333116882416824,1.8333116882416824,1.7671968638763123,1.7671968638763123,1.7671968638763123,1.7899236346673664,1.7899236346673664,1.7899236346673664,1.7063600603298654,1.7063600603298654,1.7063600603298654
2019-02-03,1.3300135101333657,1.3300135101333657,1.3300135101333657,1.3041183225861543,1.3041183225861543,1.3041183225861543,1.401743272161011,1.401743272161011,1.401743272161011,1.3514754513139455,1.3514754513139455,1.3514754513139455
2019-02-10,1.2719407346649811,1.2719407346649811,1.2719407346649811,1.2781502434415595,1.2781502434415595,1.2781502434415595,1.2409339438002611,1.2409339438002611,1.2409339438002611,1.3286357903774346,1.3286357903774346,1.3286357903774346
2019-02-17,1.3232899881323008,1.3232899881323008,1.3232899881323008,1.378392858179528,1.378392858179528,1.378392858179528,1.403688590739318,1.403688590739318,1.403688590739318,1.3323537231866913,1.3323537231866913,1.3323537231866913
2019-02-24,0.47405030013033694,0.47405030013033694,0.47405030013033694,0.5268567174453895,0.5268567174453895,0.5268567174453895,-0.030412748911902432,-0.030412748911902432,-0.030412748911902432,-0.16480871872715053,-0.16480871872715053,-0.16480871872715053
2019-03-03,0.007375773248218522,0.007375773248218522,0.007375773248218522,-0.06634257081435763,-0.06634257081435763,-0.06634257081435763,0.04198281370985873,0.04198281370985873,0.04198281370985873,0.09004955504873212,0.09004955504873212,0.09004955504873212
2019-03-10,-0.05927006767565127,-0.05927006767565127,-0.05927006767565127,-0.07340177287276152,-0.07340177287276152,-0.07340177287276152,0.10417471345892995,0.10417471345892995,0.10417471345892995,-0.045168910855066545,-0.045168910855066545,-0.045168910855066545
2019-03-17,0.3290939046582874,0.3290939046582874,0.3290939046582874,0.2909190040748709,0.2909190040748709,0.2909190040748709,0.4595851898995415,0.4595851898995415,0.4595851898995415,0.4179945168227505,0.4179945168227505,0.4179945168227505
2019-03-24,-0.7812888812774873,-0.7812888812774873,-0.7812888812774873,-0.9211874851795935,-0.9211874851795935,-0.9211874851795935,-0.876678738988281,-0.876678738988281,-0.876678738988281,-1.0310455870485582,-1.0310455870485582,-1.0310455870485582
2019-03-31,-1.2855080087451622,-1.2855080087451622,-1.2855080087451622,-1.352722866557581,-1.352722866557581,-1.352722866557581,-1.1631837002943692,-1.1631837002943692,-1.1631837002943692,-1.0765863673811953,-1.0765863673811953,-1.0765863673811953
2019-04-07,-1.196926280269618,-1.196926280269618,-1.196926280269618,-1.1922787969149653,-1.1922787969149653,-1.1922787969149653,-1.0157879831148917,-1.0157879831148917,-1.0157879831148917,-1.1293216507620931,-1.1293216507620931,-1.1293216507620931
2019-04-14,-2.0050260303034064,-2.0050260303034064,-2.0050260303034064,-2.0227049427587533,-2.0227049427587533,-2.0227049427587533,-1.869033430361195,-1.869033430361195,-1.869033430361195,-1.8361226551217156,-1.8361226551217156,-1.8361226551217156
2019-04-21,-1.2327351439511052,-1.2327351439511052,-1.2327351439511052,-1.1495334239825414,-1.1495334239825414,-1.1495334239825414,-1.0704325344953611,-1.0704325344953611,-1.0704325344953611,-1.0767017405419115,-1.0767017405419115,-1.0767017405419115
2019-04-28,-1.3939233405116755,-1.3939233405116755,-1.3939233405116755,-1.2832201369944998,-1.2832201369944998,-1.2832201369944998,-1.3076428168191008,-1.3076428168191008,-1.3076428168191008,-1.2925553363884086,-1.2925553363884086,-1.2925553363884086
2019-05-05,-0.8327150381577358,-0.8327150381577358,-0.8327150381577358,-0.8190028381826265,-0.8190028381826265,-0.8190028381826265,-0.755109422701233,-0.755109422701233,-0.755109422701233,-0.7768932088477061,-0.7768932088477061,-0.7768932088477061
2019-05-12,-0.939575717095343,-0.939575717095343,-0.939575717095343,-1.0644990047064251,-1.0644990047064251,-1.0644990047064251,-1.1780226820721644,-1.1780226820721644,-1.1780226820721644,-1.1140272991098583,-1.1140272991098583,-1.1140272991098583
2019-05-19,-0.8362869051609745,-0.8362869051609745,-0.8362869051609745,-0.9222493876682173,-0.9222493876682173,-0.9222493876682173,-0.8319950887486516,-0.8319950887486516,-0.8319950887486516,-0.7255043556629615,-0.7255043556629615,-0.7255043556629615
2019-05-26,0.2698909368076278,0.2698909368076278,0.2698909368076278,0.6835474451242107,0.6835474451242107,0.6835474451242107,0.30189029139988727,0.30189029139988727,0.30189029139988727,0.8519028417950145,0.8519028417950145,0.8519028417950145
2019-06-02,2.4821632106442055,2.4821632106442055,2.4821632106442055,2.486709257278931,2.486709257278931,2.486709257278931,2.4162015031646566,2.4162015031646566,2.4162015031646566,2.3988013699146498,2.3988013699146498,2.3988013699146498
2019-06-09,2.063504433222095,2.063504433222095,2.063504433222095,2.028859054552677,2.028859054552677,2.028859054552677,1.8776268319592377,1.8776268319592377,1.8776268319592377,1.873573170042904,1.873573170042904,1.873573170042904
2019-06-16,2.584316858822364,2.584316858822364,2.584316858822364,2.5676902221233426,2.5676902221233426,2.5676902221233426,2.6311358763966655,2.6311358763966655,2.6311358763966655,2.6952141279099853,2.6952141279099853,2.6952141279099853
2019-06-23,2.1218290177855152,2.1218290177855152,2.1218290177855152,2.0916185901539652,2.0916185901539652,2.0916185901539652,2.1866753518659126,2.1866753518659126,2.1866753518659126,2.1418518389221206,2.1418518389221206,2.1418518389221206
2019-06-30,1.3919694356218593,1.3919694356218593,1.3919694356218593,1.476127727380595,1.476127727380595,1.476127727380595,1.387668616560374,1.387668616560374,1.387668616560374,1.520279784806726,1.520279784806726,1.520279784806726
2019-07-07,1.4190048066378937,1.4190048066378937,1.4190048066378937,1.458378999512011,1.458378999512011,1.458378999512011,1.4782110375023565,1.4782110375023565,1.4782110375023565,1.4863986367309991,1.4863986367309991,1.4863986367309991
2019-07-14,1.5827803679115462,1.5827803679115462,1.5827803679115462,1.5725760479444382,1.5725760479444382,1.5725760479444382,1.4545838951364731,1.4545838951364731,1.4545838951364731,1.386967630963515,1.386967630963515,1.386967630963515
2019-07-21,1.1353093875021834,1.1353093875021834,1.1353093875021834,1.052244760652828,1.052244760652828,1.052244760652828,1.1639574049128336,1.1639574049128336,1.1639574049128336,1.0350300773744237,1.0350300773744237,1.0350300773744237
2019-07-28,1.1488610389135592,1.1488610389135592,1.1488610389135592,1.2490335449656371,1.2490335449656371,1.2490335449656371,1.277758065314995,1.277758065314995,1.277758065314995,1.2546706165618617,1.2546706165618617,1.2546706165618617
2019-08-04,1.8227855926185508,1.8227855926185508,1.8227855926185508,1.8075356633238917,1.8075356633238917,1.8075356633238917,1.8664839089220036,1.8664839089220036,1.8664839089220036,1.8217517992557508,1.8217517992557508,1.8217517992557508
2019-08-11,1.7094043573493496,1.7094043573493496,1.7094043573493496,1.6713899143791753,1.6713899143791753,1.6713899143791753,1.679754637713328,1.679754637713328,1.679754637713328,1.7312793867097531,1.7312793867097531,1.7312793867097531
2019-08-18,1.3744410705534686,1.3744410705534686,1.3744410705534686,1.6239682621043718,1.6239682621043718,1.6239682621043718,1.443654566540415,1.443654566540415,1.443654566540415,1.674218821504344,1.674218821504344,1.674218821504344
2019-08-25,1.5358063542681315,1.5358063542681315,1.5358063542681315,1.4454296031754734,1.4454296031754734,1.4454296031754734,1.4854849187292827,1.4854849187292827,1.4854849187292827,1.4004502986643388,1.4004502986643388,1.4004502986643388
2019-09-01,1.276624682278517,1.276624682278517,1.276624682278517,1.1827311660719544,1.1827311660719544,1.1827311660719544,1.0813514096355181,1.0813514096355181,1.0813514096355181,0.9112072112495995,0.9112072112495995,0.9112072112495995
2019-09-08,0.7750150520243451,0.7750150520243451,0.7750150520243451,0.6694007837755585,0.6694007837755585,0.6694007837755585,0.6024443860693562,0.6024443860693562,0.6024443860693562,0.4504177708692185,0.4504177708692185,0.4504177708692185
2019-09-15,0.6308837453607749,0.6308837453607749,0.6308837453607749,0.7598225389354236,0.7598225389354236,0.7598225389354236,0.7876300251061906,0.7876300251061906,0.7876300251061906,0.93257205768565,0.93257205768565,0.93257205768565
2019-09-22,0.21144241061199365,0.21144241061199365,0.21144241061199365,0.3286622504200028,0.3286622504200028,0.3286622504200028,0.35689492395807487,0.35689492395807487,0.35689492395807487,0.3651871439266789,0.3651871439266789,0.3651871439266789
2019-09-29,0.3389127151022956,0.3389127151022956,0.3389127151022956,0.31627258118191875,0.31627258118191875,0.31627258118191875,0.47211633639277656,0.47211633639277656,0.47211633639277656,0.42428293954600727,0.42428293954600727,0.42428293954600727
2019-10-06,-0.2845442439287858,-0.2845442439287858,-0.2845442439287858,-0.45620446527548125,-0.45620446527548125,-0.45620446527548125,-0.3932264785262488,-0.3932264785262488,-0.3932264785262488,-0.2557629027688454,-0.2557629027688454,-0.2557629027688454
2019-10-13,-0.2270336606859779,-0.2270336606859779,-0.2270336606859779,-0.4288628882740672,-0.4288628882740672,-0.4288628882740672,-0.06913967430876314,-0.06913967430876314,-0.06913967430876314,-0.2843827945939505,-0.2843827945939505,-0.2843827945939505
2019-10-20,0.4715111819108793,0.4715111819108793,0.4715111819108793,0.11770198060358238,0.11770198060358238,0.11770198060358238,0.19656453023696044,0.19656453023696044,0.19656453023696044,-0.012461217808105926,-0.012461217808105926,-0.012461217808105926
2019-10-27,-0.07479611042290278,-0.07479611042290278,-0.07479611042290278,-0.022882600671726427,-0.022882600671726427,-0.022882600671726427,0.351249888873301,0.351249888873301,0.351249888873301,0.14078394165480038,0.14078394165480038,0.14078394165480038
2019-11-03,-2.352663654180569,-2.352663654180569,-2.352663654180569,-2.230028975154136,-2.230028975154136,-2.230028975154136,-2.352557394911233,-2.352557394911233,-2.352557394911233,-2.300346334408002,-2.300346334408002,-2.300346334408002
2019-11-10,-1.7097598626676707,-1.7097598626676707,-1.7097598626676707,-1.7480183930522366,-1.7480183930522366,-1.7480183930522366,-1.6242253507591293,-1.6242253507591293,-1.6242253507591293,-1.5845957756556377,-1.5845957756556377,-1.5845957756556377
2019-11-17,-1.316929020639353,-1.316929020639353,-1.316929020639353,-1.473910427417498,-1.473910427417498,-1.473910427417498,-1.4654195480043832,-1.4654195480043832,-1.4654195480043832,-1.514941574910556,-1.514941574910556,-1.514941574910556
2019-11-24,-1.5945170294618063,-1.5945170294618063,-1.5945170294618063,-1.397845673385506,-1.397845673385506,-1.397845673385506,-1.5527695659749607,-1.5527695659749607,-1.5527695659749607,-1.3200081041814704,-1.3200081041814704,-1.3200081041814704
2019-12-01,-1.2069998039483842,-1.2069998039483842,-1.2069998039483842,-1.3690489573094287,-1.3690489573094287,-1.3690489573094287,-1.2651144650095496,-1.2651144650095496,-1.2651144650095496,-1.2674895304016263,-1.2674895304016263,-1.2674895304016263
2019-12-08,-0.7112152472846034,-0.7112152472846034,-0.7112152472846034,-0.6903668170589912,-0.6903668170589912,-0.6903668170589912,-0.8285805310716323,-0.8285805310716323,-0.8285805310716323,-0.5748159673139416,-0.5748159673139416,-0.5748159673139416
2019-12-15,-0.29906225302986844,-0.29906225302986844,-0.29906225302986844,-0.46764950510682446,-0.46764950510682446,-0.46764950510682446,-0.2982786679474719,-0.2982786679474719,-0.2982786679474719,-0.43393374534225954,-0.43393374534225954,-0.43393374534225954
2019-12-22,1.0808456527677073,1.0808456527677073,1.0808456527677073,1.0765544684297035,1.0765544684297035,1.0765544684297035,1.2858252360219542,1.2858252360219542,1.2858252360219542,1.0774173681777235,1.0774173681777235,1.0774173681777235
2019-12-29,2.0881054892967876,2.0881054892967876,2.0881054892967876,2.1572433439620813,2.1572433439620813,2.1572433439620813,2.1773552141406385,2.1773552141406385,2.1773552141406385,2.188717148739213,2.188717148739213,2.188717148739213
