Date,Natixis Seeyond International Minimum Volatility_etf_Open_average,Natixis Seeyond International Minimum Volatility_etf_Open_max,Natixis Seeyond International Minimum Volatility_etf_Open_min,Natixis Seeyond International Minimum Volatility_etf_High_average,Natixis Seeyond International Minimum Volatility_etf_High_max,Natixis Seeyond International Minimum Volatility_etf_High_min,Natixis Seeyond International Minimum Volatility_etf_Low_average,Natixis Seeyond International Minimum Volatility_etf_Low_max,Natixis Seeyond International Minimum Volatility_etf_Low_min,Natixis Seeyond International Minimum Volatility_etf_Close_average,Natixis Seeyond International Minimum Volatility_etf_Close_max,Natixis Seeyond International Minimum Volatility_etf_Close_min
2018-04-08,-0.050070453539432014,-0.050070453539432014,-0.050070453539432014,-0.055678336467451184,-0.055678336467451184,-0.055678336467451184,-0.028582829453745337,-0.028582829453745337,-0.028582829453745337,-0.029281275069484736,-0.029281275069484736,-0.029281275069484736
2018-04-15,0.19820276649916257,0.19820276649916257,0.19820276649916257,0.1613493286504034,0.1613493286504034,0.1613493286504034,0.1562755369152991,0.1562755369152991,0.1562755369152991,0.17626396164958344,0.17626396164958344,0.17626396164958344
2018-04-22,0.6043019057584452,0.6043019057584452,0.6043019057584452,0.7397103666939793,0.7397103666939793,0.7397103666939793,0.4508727961655791,0.4508727961655791,0.4508727961655791,0.6824915549723439,0.6824915549723439,0.6824915549723439
2018-04-29,0.36892664253110335,0.36892664253110335,0.36892664253110335,0.2998848779469427,0.2998848779469427,0.2998848779469427,0.4186622503453109,0.4186622503453109,0.4186622503453109,0.3564377269706793,0.3564377269706793,0.3564377269706793
2018-05-06,0.5273127970362644,0.5273127970362644,0.5273127970362644,0.927224299349973,0.927224299349973,0.927224299349973,0.7309738846477892,0.7309738846477892,0.7309738846477892,1.0160766805618884,1.0160766805618884,1.0160766805618884
2018-05-13,0.0523925893206732,0.0523925893206732,0.0523925893206732,-0.12141868763382341,-0.12141868763382341,-0.12141868763382341,0.2107526065867987,0.2107526065867987,0.2107526065867987,-0.028978489828241857,-0.028978489828241857,-0.028978489828241857
2018-05-20,-0.45895043941875335,-0.45895043941875335,-0.45895043941875335,-0.5820075128491755,-0.5820075128491755,-0.5820075128491755,-0.926759385304372,-0.926759385304372,-0.926759385304372,-0.9204356113786214,-0.9204356113786214,-0.9204356113786214
2018-05-27,-0.9837027126596938,-0.9837027126596938,-0.9837027126596938,-1.0666049585699875,-1.0666049585699875,-1.0666049585699875,-1.1680054896580858,-1.1680054896580858,-1.1680054896580858,-1.2330415081459787,-1.2330415081459787,-1.2330415081459787
2018-06-03,0.7591278000331062,0.7591278000331062,0.7591278000331062,0.5307448924342799,0.5307448924342799,0.5307448924342799,0.9434862406712891,0.9434862406712891,0.9434862406712891,0.6323992027980796,0.6323992027980796,0.6323992027980796
2018-06-10,-0.945300913769399,-0.945300913769399,-0.945300913769399,-1.008435886854606,-1.008435886854606,-1.008435886854606,-1.0516570024743428,-1.0516570024743428,-1.0516570024743428,-1.1066132239024382,-1.1066132239024382,-1.1066132239024382
