Date,Schwab US Dividend EquityEtf_Open_average,Schwab US Dividend EquityEtf_Open_max,Schwab US Dividend EquityEtf_Open_min,Schwab US Dividend EquityEtf_High_average,Schwab US Dividend EquityEtf_High_max,Schwab US Dividend EquityEtf_High_min,Schwab US Dividend EquityEtf_Low_average,Schwab US Dividend EquityEtf_Low_max,Schwab US Dividend EquityEtf_Low_min,Schwab US Dividend EquityEtf_Close_average,Schwab US Dividend EquityEtf_Close_max,Schwab US Dividend EquityEtf_Close_min
2018-05-27,-0.23287757584851534,-0.23287757584851534,-0.23287757584851534,-0.2631856546942781,-0.2631856546942781,-0.2631856546942781,-0.03430872811387287,-0.03430872811387287,-0.03430872811387287,-0.14240443168387815,-0.14240443168387815,-0.14240443168387815
2018-06-03,0.4476397416885433,0.4476397416885433,0.4476397416885433,0.4278968856204059,0.4278968856204059,0.4278968856204059,0.6155274521520434,0.6155274521520434,0.6155274521520434,0.5855142739767999,0.5855142739767999,0.5855142739767999
2018-06-10,0.7473860473797054,0.7473860473797054,0.7473860473797054,0.7799115937356538,0.7799115937356538,0.7799115937356538,0.855902080055274,0.855902080055274,0.855902080055274,0.966972004216782,0.966972004216782,0.966972004216782
2018-06-17,0.8879289292167423,0.8879289292167423,0.8879289292167423,0.6598154749291386,0.6598154749291386,0.6598154749291386,0.9167488782950142,0.9167488782950142,0.9167488782950142,0.6276719694180084,0.6276719694180084,0.6276719694180084
2018-06-24,-0.2234397003729271,-0.2234397003729271,-0.2234397003729271,-0.29665305237668815,-0.29665305237668815,-0.29665305237668815,-0.08900873859811882,-0.08900873859811882,-0.08900873859811882,-0.3489663318399288,-0.3489663318399288,-0.3489663318399288
2018-07-01,0.09771855423950988,0.09771855423950988,0.09771855423950988,0.17001223241335978,0.17001223241335978,0.17001223241335978,0.1938006175025018,0.1938006175025018,0.1938006175025018,0.24565711174649593,0.24565711174649593,0.24565711174649593
2018-07-08,1.0089006600655095,1.0089006600655095,1.0089006600655095,1.0427600194244067,1.0427600194244067,1.0427600194244067,1.0705908405453404,1.0705908405453404,1.0705908405453404,1.007645024924694,1.007645024924694,1.007645024924694
2018-07-15,1.1067201686461035,1.1067201686461035,1.1067201686461035,1.0414493568357188,1.0414493568357188,1.0414493568357188,1.0789672550085179,1.0789672550085179,1.0789672550085179,0.9771200486023977,0.9771200486023977,0.9771200486023977
2018-07-22,1.759290087174871,1.759290087174871,1.759290087174871,1.7693969894488426,1.7693969894488426,1.7693969894488426,1.5357603274044827,1.5357603274044827,1.5357603274044827,1.5245554774435937,1.5245554774435937,1.5245554774435937
2018-07-29,1.8001612802731828,1.8001612802731828,1.8001612802731828,2.0583026515995853,2.0583026515995853,2.0583026515995853,1.7436612515906234,1.7436612515906234,1.7436612515906234,1.8996323855160646,1.8996323855160646,1.8996323855160646
2018-08-05,1.7254660187716975,1.7254660187716975,1.7254660187716975,1.6601246689634432,1.6601246689634432,1.6601246689634432,1.5493231126824314,1.5493231126824314,1.5493231126824314,1.5541222930488707,1.5541222930488707,1.5541222930488707
2018-08-12,1.8854010038867002,1.8854010038867002,1.8854010038867002,2.131608170785423,2.131608170785423,2.131608170785423,1.8545885744758726,1.8545885744758726,1.8545885744758726,2.016697003659095,2.016697003659095,2.016697003659095
2018-08-19,1.8779670312182895,1.8779670312182895,1.8779670312182895,1.932493175551796,1.932493175551796,1.932493175551796,1.8694150895184065,1.8694150895184065,1.8694150895184065,1.9064735847777936,1.9064735847777936,1.9064735847777936
2018-08-26,1.7460429625308824,1.7460429625308824,1.7460429625308824,1.741490857232363,1.741490857232363,1.741490857232363,1.691990214861406,1.691990214861406,1.691990214861406,1.7544270715503487,1.7544270715503487,1.7544270715503487
2018-09-02,1.7727198829125352,1.7727198829125352,1.7727198829125352,1.7793050921532862,1.7793050921532862,1.7793050921532862,1.720594112417164,1.720594112417164,1.720594112417164,1.7170098224594204,1.7170098224594204,1.7170098224594204
