Date,WisdomTree Fundamental U.S. High Yield Corporate B_Open_average,WisdomTree Fundamental U.S. High Yield Corporate B_Open_max,WisdomTree Fundamental U.S. High Yield Corporate B_Open_min,WisdomTree Fundamental U.S. High Yield Corporate B_High_average,WisdomTree Fundamental U.S. High Yield Corporate B_High_max,WisdomTree Fundamental U.S. High Yield Corporate B_High_min,WisdomTree Fundamental U.S. High Yield Corporate B_Low_average,WisdomTree Fundamental U.S. High Yield Corporate B_Low_max,WisdomTree Fundamental U.S. High Yield Corporate B_Low_min,WisdomTree Fundamental U.S. High Yield Corporate B_Close_average,WisdomTree Fundamental U.S. High Yield Corporate B_Close_max,WisdomTree Fundamental U.S. High Yield Corporate B_Close_min
2018-04-08,0.45126240257910794,0.45126240257910794,0.45126240257910794,0.41172948693568795,0.41172948693568795,0.41172948693568795,0.6695551227119911,0.6695551227119911,0.6695551227119911,0.512455645813944,0.512455645813944,0.512455645813944
2018-04-15,0.6149651420586574,0.6149651420586574,0.6149651420586574,0.5886782478937324,0.5886782478937324,0.5886782478937324,0.8397703713645189,0.8397703713645189,0.8397703713645189,0.7180698200135862,0.7180698200135862,0.7180698200135862
2018-04-22,-1.7320113777645232,-1.7320113777645232,-1.7320113777645232,-1.896259609221025,-1.896259609221025,-1.896259609221025,-1.5743083428364644,-1.5743083428364644,-1.5743083428364644,-1.6462219589245792,-1.6462219589245792,-1.6462219589245792
2018-04-29,-0.8515851197601478,-0.8515851197601478,-0.8515851197601478,-0.9590485315873281,-0.9590485315873281,-0.9590485315873281,-0.7069098554807871,-0.7069098554807871,-0.7069098554807871,-0.7943565783463858,-0.7943565783463858,-0.7943565783463858
2018-05-06,-0.9637837940882221,-0.9637837940882221,-0.9637837940882221,-0.6476768862482297,-0.6476768862482297,-0.6476768862482297,-0.8346980329985245,-0.8346980329985245,-0.8346980329985245,-0.5363379629763765,-0.5363379629763765,-0.5363379629763765
2018-05-13,-0.6798004029589059,-0.6798004029589059,-0.6798004029589059,-0.7921141521355701,-0.7921141521355701,-0.7921141521355701,-0.5680662355958838,-0.5680662355958838,-0.5680662355958838,-0.6808736675257813,-0.6808736675257813,-0.6808736675257813
2018-05-20,-1.3204007971499823,-1.3204007971499823,-1.3204007971499823,-1.4515108765921176,-1.4515108765921176,-1.4515108765921176,-1.2692693722410098,-1.2692693722410098,-1.2692693722410098,-1.341687244618787,-1.341687244618787,-1.341687244618787
2018-05-27,-0.6676807423737968,-0.6676807423737968,-0.6676807423737968,-0.7622732968662751,-0.7622732968662751,-0.7622732968662751,-0.870930113812121,-0.870930113812121,-0.870930113812121,-0.9429343956294081,-0.9429343956294081,-0.9429343956294081
2018-06-03,-0.15498338980880494,-0.15498338980880494,-0.15498338980880494,-0.2353565813841998,-0.2353565813841998,-0.2353565813841998,-0.08078438434251534,-0.08078438434251534,-0.08078438434251534,-0.12615084380747996,-0.12615084380747996,-0.12615084380747996
2018-06-10,0.46776804924108956,0.46776804924108956,0.46776804924108956,0.5091893339941638,0.5091893339941638,0.5091893339941638,0.4850856820973444,0.4850856820973444,0.4850856820973444,0.5502008543233344,0.5502008543233344,0.5502008543233344
2018-06-17,-0.7856307834784608,-0.7856307834784608,-0.7856307834784608,-0.8836881016686975,-0.8836881016686975,-0.8836881016686975,-0.8042919529512161,-0.8042919529512161,-0.8042919529512161,-0.8477950729007274,-0.8477950729007274,-0.8477950729007274
2018-06-24,-1.7136342730281864,-1.7136342730281864,-1.7136342730281864,-1.7481557667458905,-1.7481557667458905,-1.7481557667458905,-1.9697353475453314,-1.9697353475453314,-1.9697353475453314,-1.9967094311862612,-1.9967094311862612,-1.9967094311862612
2018-07-01,-0.6402856218661378,-0.6402856218661378,-0.6402856218661378,-0.6742170182529434,-0.6742170182529434,-0.6742170182529434,-0.5311485330517973,-0.5311485330517973,-0.5311485330517973,-0.5621257697770441,-0.5621257697770441,-0.5621257697770441
2018-07-08,-0.224221473737834,-0.224221473737834,-0.224221473737834,-0.2658587588732816,-0.2658587588732816,-0.2658587588732816,-0.1305679752325484,-0.1305679752325484,-0.1305679752325484,-0.16974365432281258,-0.16974365432281258,-0.16974365432281258
2018-07-15,0.6103441944782626,0.6103441944782626,0.6103441944782626,0.5073599498659371,0.5073599498659371,0.5073599498659371,0.6087314549231505,0.6087314549231505,0.6087314549231505,0.5231606831869468,0.5231606831869468,0.5231606831869468
2018-07-22,-0.1743223877733368,-0.1743223877733368,-0.1743223877733368,-0.23108529777159484,-0.23108529777159484,-0.23108529777159484,-0.04439048606680687,-0.04439048606680687,-0.04439048606680687,-0.09862049148022145,-0.09862049148022145,-0.09862049148022145
2018-07-29,0.4762381817602447,0.4762381817602447,0.4762381817602447,0.37962351111955484,0.37962351111955484,0.37962351111955484,0.4941234252614882,0.4941234252614882,0.4941234252614882,0.413529120580307,0.413529120580307,0.413529120580307
2018-08-05,0.19365735000375708,0.19365735000375708,0.19365735000375708,0.17544450279024223,0.17544450279024223,0.17544450279024223,0.2607050734969811,0.2607050734969811,0.2607050734969811,0.24473562553122402,0.24473562553122402,0.24473562553122402
2018-08-12,1.9317446187942533,1.9317446187942533,1.9317446187942533,1.9178985694381936,1.9178985694381936,1.9178985694381936,1.4487326876224829,1.4487326876224829,1.4487326876224829,1.6925695910975949,1.6925695910975949,1.6925695910975949
2018-08-19,1.1841927843925244,1.1841927843925244,1.1841927843925244,1.1462745482099266,1.1462745482099266,1.1462745482099266,1.0122134127727525,1.0122134127727525,1.0122134127727525,1.0881932948016189,1.0881932948016189,1.0881932948016189
2018-08-26,1.2416605970777714,1.2416605970777714,1.2416605970777714,1.4066130360741471,1.4066130360741471,1.4066130360741471,1.2179278476796196,1.2179278476796196,1.2179278476796196,1.0991043360058723,1.0991043360058723,1.0991043360058723
