Date,VanEck Merk Gold TrustEtf_Open_average,VanEck Merk Gold TrustEtf_Open_max,VanEck Merk Gold TrustEtf_Open_min,VanEck Merk Gold TrustEtf_High_average,VanEck Merk Gold TrustEtf_High_max,VanEck Merk Gold TrustEtf_High_min,VanEck Merk Gold TrustEtf_Low_average,VanEck Merk Gold TrustEtf_Low_max,VanEck Merk Gold TrustEtf_Low_min,VanEck Merk Gold TrustEtf_Close_average,VanEck Merk Gold TrustEtf_Close_max,VanEck Merk Gold TrustEtf_Close_min
2018-05-27,-1.8601144836918586,-1.8601144836918586,-1.8601144836918586,-1.7059912606248695,-1.7059912606248695,-1.7059912606248695,-1.7507436694183736,-1.7507436694183736,-1.7507436694183736,-1.8501454536293673,-1.8501454536293673,-1.8501454536293673
2018-06-03,-1.3541394455698337,-1.3541394455698337,-1.3541394455698337,-1.5029578341451797,-1.5029578341451797,-1.5029578341451797,-1.3028807103434847,-1.3028807103434847,-1.3028807103434847,-1.429657730037455,-1.429657730037455,-1.429657730037455
2018-06-10,-1.6937466933678362,-1.6937466933678362,-1.6937466933678362,-1.816197972606267,-1.816197972606267,-1.816197972606267,-2.2066579054290805,-2.2066579054290805,-2.2066579054290805,-2.056011357965225,-2.056011357965225,-2.056011357965225
2018-06-17,-2.23945775716089,-2.23945775716089,-2.23945775716089,-2.2421930900157276,-2.2421930900157276,-2.2421930900157276,-2.115129179540985,-2.115129179540985,-2.115129179540985,-2.155418810019742,-2.155418810019742,-2.155418810019742
2018-06-24,-2.4321147332723654,-2.4321147332723654,-2.4321147332723654,-2.3538139650309384,-2.3538139650309384,-2.3538139650309384,-2.3343104458247343,-2.3343104458247343,-2.3343104458247343,-2.359012592535854,-2.359012592535854,-2.359012592535854
2018-07-01,-1.9256903833181327,-1.9256903833181327,-1.9256903833181327,-1.9810441134949817,-1.9810441134949817,-1.9810441134949817,-1.8947552208538094,-1.8947552208538094,-1.8947552208538094,-1.9142828854874738,-1.9142828854874738,-1.9142828854874738
2018-07-08,-2.029243483805569,-2.029243483805569,-2.029243483805569,-2.0644092254091193,-2.0644092254091193,-2.0644092254091193,-1.9847075729927646,-1.9847075729927646,-1.9847075729927646,-2.0465528384205345,-2.0465528384205345,-2.0465528384205345
2018-07-15,-2.0180018072974475,-2.0180018072974475,-2.0180018072974475,-2.037646356658926,-2.037646356658926,-2.037646356658926,-1.9872113679133105,-1.9872113679133105,-1.9872113679133105,-2.0043639860758806,-2.0043639860758806,-2.0043639860758806
2018-07-22,-1.8619399122124738,-1.8619399122124738,-1.8619399122124738,-1.8362645284670953,-1.8362645284670953,-1.8362645284670953,-1.8411617286189181,-1.8411617286189181,-1.8411617286189181,-1.8540771962923306,-1.8540771962923306,-1.8540771962923306
2018-07-29,-1.758477684621848,-1.758477684621848,-1.758477684621848,-1.7390636124980723,-1.7390636124980723,-1.7390636124980723,-1.782085652257732,-1.782085652257732,-1.782085652257732,-1.7900810198592358,-1.7900810198592358,-1.7900810198592358
2018-08-05,-1.6520944674809188,-1.6520944674809188,-1.6520944674809188,-1.633580324390898,-1.633580324390898,-1.633580324390898,-1.6508401815920106,-1.6508401815920106,-1.6508401815920106,-1.6707989315386151,-1.6707989315386151,-1.6707989315386151
2018-08-12,-2.0315085173601726,-2.0315085173601726,-2.0315085173601726,-1.9874651747043925,-1.9874651747043925,-1.9874651747043925,-2.03445014135931,-2.03445014135931,-2.03445014135931,-1.932257928409731,-1.932257928409731,-1.932257928409731
2018-08-19,-1.4957775008279814,-1.4957775008279814,-1.4957775008279814,-1.332123260916932,-1.332123260916932,-1.332123260916932,-1.4604796907127284,-1.4604796907127284,-1.4604796907127284,-1.356367618160503,-1.356367618160503,-1.356367618160503
2018-08-26,-1.270024215848398,-1.270024215848398,-1.270024215848398,-1.2975350139848387,-1.2975350139848387,-1.2975350139848387,-1.296575863291806,-1.296575863291806,-1.296575863291806,-1.356654377572287,-1.356654377572287,-1.356654377572287
2018-09-02,-1.2801323577091803,-1.2801323577091803,-1.2801323577091803,-1.3080233950026658,-1.3080233950026658,-1.3080233950026658,-1.2683254484162318,-1.2683254484162318,-1.2683254484162318,-1.2822269867948017,-1.2822269867948017,-1.2822269867948017
2018-09-09,-1.05071044096965,-1.05071044096965,-1.05071044096965,-1.1360733250799881,-1.1360733250799881,-1.1360733250799881,-1.1800776356129858,-1.1800776356129858,-1.1800776356129858,-1.194003627523853,-1.194003627523853,-1.194003627523853
2018-09-16,-1.138587839389896,-1.138587839389896,-1.138587839389896,-1.0580990159494594,-1.0580990159494594,-1.0580990159494594,-1.0985742699093808,-1.0985742699093808,-1.0985742699093808,-1.0310958103083945,-1.0310958103083945,-1.0310958103083945
2018-09-23,-1.1444095706017705,-1.1444095706017705,-1.1444095706017705,-1.1575720555409306,-1.1575720555409306,-1.1575720555409306,-1.1279940982003365,-1.1279940982003365,-1.1279940982003365,-1.111551749043862,-1.111551749043862,-1.111551749043862
2018-09-30,-0.728585639339319,-0.728585639339319,-0.728585639339319,-0.7793795806918413,-0.7793795806918413,-0.7793795806918413,-0.7313810498391288,-0.7313810498391288,-0.7313810498391288,-0.757792365493417,-0.757792365493417,-0.757792365493417
2018-10-07,-0.1976757968791619,-0.1976757968791619,-0.1976757968791619,-0.26334072252925206,-0.26334072252925206,-0.26334072252925206,-0.24580975967435076,-0.24580975967435076,-0.24580975967435076,-0.2904111306086291,-0.2904111306086291,-0.2904111306086291
2018-10-14,0.08990871800877767,0.08990871800877767,0.08990871800877767,0.004694436028334297,0.004694436028334297,0.004694436028334297,0.0767202549636313,0.0767202549636313,0.0767202549636313,0.004699526281395882,0.004699526281395882,0.004699526281395882
2018-10-21,0.4610646236294435,0.4610646236294435,0.4610646236294435,0.6180689146426395,0.6180689146426395,0.6180689146426395,0.4658039788534832,0.4658039788534832,0.4658039788534832,0.3872055029072897,0.3872055029072897,0.3872055029072897
2018-10-28,0.5423900304370342,0.5423900304370342,0.5423900304370342,0.5069319389162144,0.5069319389162144,0.5069319389162144,0.5363290475312145,0.5363290475312145,0.5363290475312145,0.5542154745268438,0.5542154745268438,0.5542154745268438
2018-11-04,-0.24033353567353438,-0.24033353567353438,-0.24033353567353438,-0.40775919131077865,-0.40775919131077865,-0.40775919131077865,-0.32515885024609387,-0.32515885024609387,-0.32515885024609387,-0.35206135466487143,-0.35206135466487143,-0.35206135466487143
2018-11-11,0.47301869754695397,0.47301869754695397,0.47301869754695397,0.3412905743267818,0.3412905743267818,0.3412905743267818,0.34088883638900314,0.34088883638900314,0.34088883638900314,0.3050083064459241,0.3050083064459241,0.3050083064459241
2018-11-18,0.6320752106375803,0.6320752106375803,0.6320752106375803,0.49429290542426063,0.49429290542426063,0.49429290542426063,0.6044968236867402,0.6044968236867402,0.6044968236867402,0.5968395719659277,0.5968395719659277,0.5968395719659277
2018-11-25,0.5007532512992455,0.5007532512992455,0.5007532512992455,0.4074549393081036,0.4074549393081036,0.4074549393081036,0.42118966441955524,0.42118966441955524,0.42118966441955524,0.5871922979695812,0.5871922979695812,0.5871922979695812
2018-12-02,1.8404571832621137,1.8404571832621137,1.8404571832621137,2.0284371936157433,2.0284371936157433,2.0284371936157433,1.9615873481007475,1.9615873481007475,1.9615873481007475,2.2358820533094774,2.2358820533094774,2.2358820533094774
2018-12-09,1.1374605217529523,1.1374605217529523,1.1374605217529523,1.2771407676981665,1.2771407676981665,1.2771407676981665,1.2925850676989472,1.2925850676989472,1.2925850676989472,1.4328989451262206,1.4328989451262206,1.4328989451262206
