Date,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_min
2018-04-08,-1.0955096404529723,-1.0955096404529723,-1.0955096404529723,-1.1443331399443502,-1.1443331399443502,-1.1443331399443502,-1.2597370475410161,-1.2597370475410161,-1.2597370475410161,-1.3036066813053726,-1.3036066813053726,-1.3036066813053726
2018-04-15,-1.4749757305709439,-1.4749757305709439,-1.4749757305709439,-1.2751235577350126,-1.2751235577350126,-1.2751235577350126,-1.2228570247969126,-1.2228570247969126,-1.2228570247969126,-1.2848158801130984,-1.2848158801130984,-1.2848158801130984
2018-04-22,-1.1328291261882202,-1.1328291261882202,-1.1328291261882202,-1.0259096725053338,-1.0259096725053338,-1.0259096725053338,-0.8986785206868966,-0.8986785206868966,-0.8986785206868966,-1.0306057623218792,-1.0306057623218792,-1.0306057623218792
2018-04-29,-1.1577757405362743,-1.1577757405362743,-1.1577757405362743,-1.081932270921986,-1.081932270921986,-1.081932270921986,-1.1819598652462837,-1.1819598652462837,-1.1819598652462837,-1.229372555351917,-1.229372555351917,-1.229372555351917
2018-05-06,-1.6692016635669358,-1.6692016635669358,-1.6692016635669358,-1.5273048877271835,-1.5273048877271835,-1.5273048877271835,-1.5900380748543415,-1.5900380748543415,-1.5900380748543415,-1.4529013239194388,-1.4529013239194388,-1.4529013239194388
2018-05-13,-0.3094453583457184,-0.3094453583457184,-0.3094453583457184,-0.44066688755348765,-0.44066688755348765,-0.44066688755348765,-0.4558211592914466,-0.4558211592914466,-0.4558211592914466,-0.47635957972133164,-0.47635957972133164,-0.47635957972133164
2018-05-20,-0.7601659462730582,-0.7601659462730582,-0.7601659462730582,-0.579098854692863,-0.579098854692863,-0.579098854692863,-0.5575875889974997,-0.5575875889974997,-0.5575875889974997,-0.4479178132890279,-0.4479178132890279,-0.4479178132890279
2018-05-27,-0.1817098299732221,-0.1817098299732221,-0.1817098299732221,-0.1934906651558133,-0.1934906651558133,-0.1934906651558133,-0.1762747571034216,-0.1762747571034216,-0.1762747571034216,-0.21555015597441005,-0.21555015597441005,-0.21555015597441005
2018-06-03,-0.22258647144989688,-0.22258647144989688,-0.22258647144989688,-0.29962062963558667,-0.29962062963558667,-0.29962062963558667,0.005202466509056633,0.005202466509056633,0.005202466509056633,-0.05242065692594052,-0.05242065692594052,-0.05242065692594052
2018-06-10,-0.03687056666019197,-0.03687056666019197,-0.03687056666019197,0.11043127668200106,0.11043127668200106,0.11043127668200106,0.3281944127867014,0.3281944127867014,0.3281944127867014,0.2274364096771448,0.2274364096771448,0.2274364096771448
