Date,iShares MSCI Emerging Markets AsiaEtf_Open_average,iShares MSCI Emerging Markets AsiaEtf_Open_max,iShares MSCI Emerging Markets AsiaEtf_Open_min,iShares MSCI Emerging Markets AsiaEtf_High_average,iShares MSCI Emerging Markets AsiaEtf_High_max,iShares MSCI Emerging Markets AsiaEtf_High_min,iShares MSCI Emerging Markets AsiaEtf_Low_average,iShares MSCI Emerging Markets AsiaEtf_Low_max,iShares MSCI Emerging Markets AsiaEtf_Low_min,iShares MSCI Emerging Markets AsiaEtf_Close_average,iShares MSCI Emerging Markets AsiaEtf_Close_max,iShares MSCI Emerging Markets AsiaEtf_Close_min
2018-05-27,-0.5821846498633729,-0.5821846498633729,-0.5821846498633729,-0.6153334304912519,-0.6153334304912519,-0.6153334304912519,-0.3108269661062645,-0.3108269661062645,-0.3108269661062645,-0.4032306333725111,-0.4032306333725111,-0.4032306333725111
2018-06-03,-0.1301156113286044,-0.1301156113286044,-0.1301156113286044,-0.19535114902900208,-0.19535114902900208,-0.19535114902900208,0.07882983890759161,0.07882983890759161,0.07882983890759161,-0.04111451875061705,-0.04111451875061705,-0.04111451875061705
2018-06-10,-1.034018193354546,-1.034018193354546,-1.034018193354546,-1.0988160530030386,-1.0988160530030386,-1.0988160530030386,-1.004806886017348,-1.004806886017348,-1.004806886017348,-0.8998501388829923,-0.8998501388829923,-0.8998501388829923
2018-06-17,-2.0241311379047238,-2.0241311379047238,-2.0241311379047238,-2.165134364401287,-2.165134364401287,-2.165134364401287,-1.7167850253022119,-1.7167850253022119,-1.7167850253022119,-2.1318616077740002,-2.1318616077740002,-2.1318616077740002
2018-06-24,-2.7118060864007276,-2.7118060864007276,-2.7118060864007276,-2.5613590002120494,-2.5613590002120494,-2.5613590002120494,-2.4185471271531362,-2.4185471271531362,-2.4185471271531362,-2.391680463720456,-2.391680463720456,-2.391680463720456
2018-07-01,-2.5352467119015696,-2.5352467119015696,-2.5352467119015696,-2.3375443313576567,-2.3375443313576567,-2.3375443313576567,-2.367971575951817,-2.367971575951817,-2.367971575951817,-2.2518111378513095,-2.2518111378513095,-2.2518111378513095
2018-07-08,-1.6486579617588981,-1.6486579617588981,-1.6486579617588981,-1.7616619852238904,-1.7616619852238904,-1.7616619852238904,-1.595082348291644,-1.595082348291644,-1.595082348291644,-1.6552973185414988,-1.6552973185414988,-1.6552973185414988
2018-07-15,-1.6220594148269882,-1.6220594148269882,-1.6220594148269882,-1.5823860558916159,-1.5823860558916159,-1.5823860558916159,-1.5186032158922071,-1.5186032158922071,-1.5186032158922071,-1.4897628631999462,-1.4897628631999462,-1.4897628631999462
2018-07-22,-0.8603895058092575,-0.8603895058092575,-0.8603895058092575,-0.9800496358096688,-0.9800496358096688,-0.9800496358096688,-0.9742773353337143,-0.9742773353337143,-0.9742773353337143,-0.9808905999086279,-0.9808905999086279,-0.9808905999086279
2018-07-29,-1.380580069652499,-1.380580069652499,-1.380580069652499,-1.4433484950677513,-1.4433484950677513,-1.4433484950677513,-1.305062238403873,-1.305062238403873,-1.305062238403873,-1.4281171869134337,-1.4281171869134337,-1.4281171869134337
2018-08-05,-1.2682005663372018,-1.2682005663372018,-1.2682005663372018,-1.4215838170102117,-1.4215838170102117,-1.4215838170102117,-1.3403795817418387,-1.3403795817418387,-1.3403795817418387,-1.3642912630100894,-1.3642912630100894,-1.3642912630100894
2018-08-12,-1.9566272974117933,-1.9566272974117933,-1.9566272974117933,-1.7964855086885498,-1.7964855086885498,-1.7964855086885498,-1.9797765655833166,-1.9797765655833166,-1.9797765655833166,-1.7969147216989942,-1.7969147216989942,-1.7969147216989942
2018-08-19,-1.0200394633659449,-1.0200394633659449,-1.0200394633659449,-1.0164554170974625,-1.0164554170974625,-1.0164554170974625,-0.9611623167596489,-0.9611623167596489,-0.9611623167596489,-0.9696315520845981,-0.9696315520845981,-0.9696315520845981
2018-08-26,-0.8855715784356888,-0.8855715784356888,-0.8855715784356888,-0.8345884039107802,-0.8345884039107802,-0.8345884039107802,-0.8240199250164671,-0.8240199250164671,-0.8240199250164671,-0.7852740546541443,-0.7852740546541443,-0.7852740546541443
2018-09-02,-1.470163987413687,-1.470163987413687,-1.470163987413687,-1.5744487147344632,-1.5744487147344632,-1.5744487147344632,-1.5610110078080288,-1.5610110078080288,-1.5610110078080288,-1.6865335013354392,-1.6865335013354392,-1.6865335013354392
2018-09-09,-1.1047579689247378,-1.1047579689247378,-1.1047579689247378,-1.2171355458766284,-1.2171355458766284,-1.2171355458766284,-1.2210421936267781,-1.2210421936267781,-1.2210421936267781,-1.3319331393272202,-1.3319331393272202,-1.3319331393272202
2018-09-16,-0.5680565614915218,-0.5680565614915218,-0.5680565614915218,-0.7024299179931576,-0.7024299179931576,-0.7024299179931576,-0.5598486273293773,-0.5598486273293773,-0.5598486273293773,-0.6672900181474583,-0.6672900181474583,-0.6672900181474583
2018-09-23,-0.6645005422360991,-0.6645005422360991,-0.6645005422360991,-0.7907548381571344,-0.7907548381571344,-0.7907548381571344,-0.698841068991837,-0.698841068991837,-0.698841068991837,-0.8513890031025827,-0.8513890031025827,-0.8513890031025827
2018-09-30,-1.9493423299640584,-1.9493423299640584,-1.9493423299640584,-2.0336980794183415,-2.0336980794183415,-2.0336980794183415,-2.092159283452963,-2.092159283452963,-2.092159283452963,-2.0451813217767336,-2.0451813217767336,-2.0451813217767336
2018-10-07,-2.2512222715325296,-2.2512222715325296,-2.2512222715325296,-2.2691579815840597,-2.2691579815840597,-2.2691579815840597,-2.253284833185073,-2.253284833185073,-2.253284833185073,-2.2146576656975574,-2.2146576656975574,-2.2146576656975574
2018-10-14,-2.1092557299807884,-2.1092557299807884,-2.1092557299807884,-2.1011066295539425,-2.1011066295539425,-2.1011066295539425,-2.106013620146094,-2.106013620146094,-2.106013620146094,-2.172139725479598,-2.172139725479598,-2.172139725479598
2018-10-21,-2.4460442393951443,-2.4460442393951443,-2.4460442393951443,-2.418574707409052,-2.418574707409052,-2.418574707409052,-2.4800494028296067,-2.4800494028296067,-2.4800494028296067,-2.4257291722436496,-2.4257291722436496,-2.4257291722436496
2018-10-28,-1.034871092728082,-1.034871092728082,-1.034871092728082,-1.0908933480138936,-1.0908933480138936,-1.0908933480138936,-1.183017876175255,-1.183017876175255,-1.183017876175255,-1.1494258341402268,-1.1494258341402268,-1.1494258341402268
2018-11-04,-1.3438156254342735,-1.3438156254342735,-1.3438156254342735,-1.462604399400455,-1.462604399400455,-1.462604399400455,-1.4615948663215248,-1.4615948663215248,-1.4615948663215248,-1.4658811411125972,-1.4658811411125972,-1.4658811411125972
