Date,Direxion Daily S P Oil Gas Exp BearEtf_Open_average,Direxion Daily S P Oil Gas Exp BearEtf_Open_max,Direxion Daily S P Oil Gas Exp BearEtf_Open_min,Direxion Daily S P Oil Gas Exp BearEtf_High_average,Direxion Daily S P Oil Gas Exp BearEtf_High_max,Direxion Daily S P Oil Gas Exp BearEtf_High_min,Direxion Daily S P Oil Gas Exp BearEtf_Low_average,Direxion Daily S P Oil Gas Exp BearEtf_Low_max,Direxion Daily S P Oil Gas Exp BearEtf_Low_min,Direxion Daily S P Oil Gas Exp BearEtf_Close_average,Direxion Daily S P Oil Gas Exp BearEtf_Close_max,Direxion Daily S P Oil Gas Exp BearEtf_Close_min
2018-05-27,-1.4402988495103999,-1.4402988495103999,-1.4402988495103999,-1.377896939675846,-1.377896939675846,-1.377896939675846,-1.4759599090524629,-1.4759599090524629,-1.4759599090524629,-1.4512506689626727,-1.4512506689626727,-1.4512506689626727
2018-06-03,-1.3153962629403266,-1.3153962629403266,-1.3153962629403266,-1.2515059658134247,-1.2515059658134247,-1.2515059658134247,-1.2972853846927426,-1.2972853846927426,-1.2972853846927426,-1.315007270439427,-1.315007270439427,-1.315007270439427
2018-06-10,-1.1019793391385475,-1.1019793391385475,-1.1019793391385475,-1.030358453659381,-1.030358453659381,-1.030358453659381,-1.0764998042277916,-1.0764998042277916,-1.0764998042277916,-1.005165557994643,-1.005165557994643,-1.005165557994643
2018-06-17,-1.2142361740325636,-1.2142361740325636,-1.2142361740325636,-1.1990882202651199,-1.1990882202651199,-1.1990882202651199,-1.228404590966855,-1.228404590966855,-1.228404590966855,-1.2264056163507908,-1.2264056163507908,-1.2264056163507908
2018-06-24,-1.1804581267439718,-1.1804581267439718,-1.1804581267439718,-1.2290907638230737,-1.2290907638230737,-1.2290907638230737,-1.2542054322032492,-1.2542054322032492,-1.2542054322032492,-1.2281716531899478,-1.2281716531899478,-1.2281716531899478
2018-07-01,-0.9897745333391222,-0.9897745333391222,-0.9897745333391222,-1.0410514112185651,-1.0410514112185651,-1.0410514112185651,-1.1110072671165672,-1.1110072671165672,-1.1110072671165672,-1.1674926255459714,-1.1674926255459714,-1.1674926255459714
2018-07-08,-1.0040443504666783,-1.0040443504666783,-1.0040443504666783,-1.054378477500111,-1.054378477500111,-1.054378477500111,-1.0605942142788447,-1.0605942142788447,-1.0605942142788447,-1.0526490060371558,-1.0526490060371558,-1.0526490060371558
2018-07-15,-0.9150497504451076,-0.9150497504451076,-0.9150497504451076,-0.8823422359130195,-0.8823422359130195,-0.8823422359130195,-0.8685161945641088,-0.8685161945641088,-0.8685161945641088,-0.8815105154228583,-0.8815105154228583,-0.8815105154228583
2018-07-22,-0.8527323812904926,-0.8527323812904926,-0.8527323812904926,-0.807655403606725,-0.807655403606725,-0.807655403606725,-0.8525295172357638,-0.8525295172357638,-0.8525295172357638,-0.7770477664636237,-0.7770477664636237,-0.7770477664636237
2018-07-29,-0.7294268268905634,-0.7294268268905634,-0.7294268268905634,-0.6769575250049766,-0.6769575250049766,-0.6769575250049766,-0.6943652313809983,-0.6943652313809983,-0.6943652313809983,-0.6704990094655018,-0.6704990094655018,-0.6704990094655018
2018-08-05,-0.4622989694920098,-0.4622989694920098,-0.4622989694920098,-0.5041108404058949,-0.5041108404058949,-0.5041108404058949,-0.47274438140742325,-0.47274438140742325,-0.47274438140742325,-0.5583973668570891,-0.5583973668570891,-0.5583973668570891
2018-08-12,0.03385044183758667,0.03385044183758667,0.03385044183758667,-0.05900975482027028,-0.05900975482027028,-0.05900975482027028,0.06387250003729675,0.06387250003729675,0.06387250003729675,-0.007382188063010247,-0.007382188063010247,-0.007382188063010247
2018-08-19,-0.6741544035694353,-0.6741544035694353,-0.6741544035694353,-0.7802253553474789,-0.7802253553474789,-0.7802253553474789,-0.6878751548577638,-0.6878751548577638,-0.6878751548577638,-0.7188334768447688,-0.7188334768447688,-0.7188334768447688
2018-08-26,-0.8073433077570514,-0.8073433077570514,-0.8073433077570514,-0.8368196736693193,-0.8368196736693193,-0.8368196736693193,-0.6760481961098509,-0.6760481961098509,-0.6760481961098509,-0.8470763408724991,-0.8470763408724991,-0.8470763408724991
2018-09-02,0.5174127367536673,0.5174127367536673,0.5174127367536673,0.5630739338562432,0.5630739338562432,0.5630739338562432,0.6239782581051833,0.6239782581051833,0.6239782581051833,0.46889649799304156,0.46889649799304156,0.46889649799304156
2018-09-09,-0.08561141750713458,-0.08561141750713458,-0.08561141750713458,-0.3472801917123612,-0.3472801917123612,-0.3472801917123612,-0.24035211008857443,-0.24035211008857443,-0.24035211008857443,-0.27170049277055797,-0.27170049277055797,-0.27170049277055797
2018-09-16,-0.9906082173166141,-0.9906082173166141,-0.9906082173166141,-1.0513686711018737,-1.0513686711018737,-1.0513686711018737,-0.9311714425271687,-0.9311714425271687,-0.9311714425271687,-1.097434857548128,-1.097434857548128,-1.097434857548128
2018-09-23,-1.542609412347898,-1.542609412347898,-1.542609412347898,-1.6221276583013509,-1.6221276583013509,-1.6221276583013509,-1.6521305024732256,-1.6521305024732256,-1.6521305024732256,-1.6534384109823606,-1.6534384109823606,-1.6534384109823606
2018-09-30,-1.936996438749066,-1.936996438749066,-1.936996438749066,-1.5969866556303902,-1.5969866556303902,-1.5969866556303902,-1.6771129094387676,-1.6771129094387676,-1.6771129094387676,-1.6733850165527895,-1.6733850165527895,-1.6733850165527895
