Date,ProShares UltraShort Consumer Services_Open_average,ProShares UltraShort Consumer Services_Open_max,ProShares UltraShort Consumer Services_Open_min,ProShares UltraShort Consumer Services_High_average,ProShares UltraShort Consumer Services_High_max,ProShares UltraShort Consumer Services_High_min,ProShares UltraShort Consumer Services_Low_average,ProShares UltraShort Consumer Services_Low_max,ProShares UltraShort Consumer Services_Low_min,ProShares UltraShort Consumer Services_Close_average,ProShares UltraShort Consumer Services_Close_max,ProShares UltraShort Consumer Services_Close_min
2018-10-28,1.2599351904309557,1.2599351904309557,1.2599351904309557,1.216620940828323,1.216620940828323,1.216620940828323,1.2522566024597597,1.2522566024597597,1.2522566024597597,1.2152673271404442,1.2152673271404442,1.2152673271404442
2018-11-04,-0.284788543804006,-0.284788543804006,-0.284788543804006,-0.3258732073669537,-0.3258732073669537,-0.3258732073669537,-0.2615728177449869,-0.2615728177449869,-0.2615728177449869,-0.3047868404892264,-0.3047868404892264,-0.3047868404892264
2018-11-11,1.357321040986097,1.357321040986097,1.357321040986097,1.3351768626817575,1.3351768626817575,1.3351768626817575,1.3502255889336396,1.3502255889336396,1.3502255889336396,1.3319590892096662,1.3319590892096662,1.3319590892096662
2018-11-18,1.577954791398277,1.577954791398277,1.577954791398277,1.5531523444235835,1.5531523444235835,1.5531523444235835,1.3551855122710785,1.3551855122710785,1.3551855122710785,1.347900007873599,1.347900007873599,1.347900007873599
2018-11-25,-0.3082652051932577,-0.3082652051932577,-0.3082652051932577,-0.3447347424836985,-0.3447347424836985,-0.3447347424836985,-0.4064007741455509,-0.4064007741455509,-0.4064007741455509,-0.4457779965741932,-0.4457779965741932,-0.4457779965741932
2018-12-02,0.896323882164663,0.896323882164663,0.896323882164663,0.8736105292383665,0.8736105292383665,0.8736105292383665,0.9575203538831265,0.9575203538831265,0.9575203538831265,0.9264596516449987,0.9264596516449987,0.9264596516449987
2018-12-09,1.5545911813653848,1.5545911813653848,1.5545911813653848,1.7699696464010966,1.7699696464010966,1.7699696464010966,1.3984314594444152,1.3984314594444152,1.3984314594444152,1.8209188786222823,1.8209188786222823,1.8209188786222823
2018-12-16,2.597678744889922,2.597678744889922,2.597678744889922,2.6469035283647435,2.6469035283647435,2.6469035283647435,2.6503867216455164,2.6503867216455164,2.6503867216455164,2.6642089287023425,2.6642089287023425,2.6642089287023425
2018-12-23,0.9788036023706509,0.9788036023706509,0.9788036023706509,0.994103313898344,0.994103313898344,0.994103313898344,1.0031779812245478,1.0031779812245478,1.0031779812245478,0.9588860936327901,0.9588860936327901,0.9588860936327901
2018-12-30,0.2739190112268602,0.2739190112268602,0.2739190112268602,0.19229752081431783,0.19229752081431783,0.19229752081431783,-0.1449373538617192,-0.1449373538617192,-0.1449373538617192,-0.1501139662526504,-0.1501139662526504,-0.1501139662526504
2019-01-06,-0.24022743445578898,-0.24022743445578898,-0.24022743445578898,-0.2709501935957544,-0.2709501935957544,-0.2709501935957544,-0.32113317930786694,-0.32113317930786694,-0.32113317930786694,-0.2521327699970046,-0.2521327699970046,-0.2521327699970046
2019-01-13,-0.7270644988045392,-0.7270644988045392,-0.7270644988045392,-0.7157422303567403,-0.7157422303567403,-0.7157422303567403,-0.6690611044379043,-0.6690611044379043,-0.6690611044379043,-0.6909183863680446,-0.6909183863680446,-0.6909183863680446
2019-01-20,-0.4434921425426235,-0.4434921425426235,-0.4434921425426235,-0.4305475550792888,-0.4305475550792888,-0.4305475550792888,-0.45205076736740674,-0.45205076736740674,-0.45205076736740674,-0.49202500975869784,-0.49202500975869784,-0.49202500975869784
2019-01-27,-0.7966948410911355,-0.7966948410911355,-0.7966948410911355,-0.7744277210053614,-0.7744277210053614,-0.7744277210053614,-0.8033533513449275,-0.8033533513449275,-0.8033533513449275,-0.8082872380735514,-0.8082872380735514,-0.8082872380735514
2019-02-03,-0.9097343870209945,-0.9097343870209945,-0.9097343870209945,-0.8479274544303664,-0.8479274544303664,-0.8479274544303664,-0.7944785764802438,-0.7944785764802438,-0.7944785764802438,-0.7779038204249585,-0.7779038204249585,-0.7779038204249585
2019-02-10,-1.1917804163324988,-1.1917804163324988,-1.1917804163324988,-1.1416999423074057,-1.1416999423074057,-1.1416999423074057,-1.1049455377016346,-1.1049455377016346,-1.1049455377016346,-1.0815984177379427,-1.0815984177379427,-1.0815984177379427
2019-02-17,-1.2275187622628814,-1.2275187622628814,-1.2275187622628814,-1.062636912309467,-1.062636912309467,-1.062636912309467,-1.1560691820078313,-1.1560691820078313,-1.1560691820078313,-0.9877710156314133,-0.9877710156314133,-0.9877710156314133
2019-02-24,-1.081212835008315,-1.081212835008315,-1.081212835008315,-0.9802049073102302,-0.9802049073102302,-0.9802049073102302,-1.02160234241083,-1.02160234241083,-1.02160234241083,-0.91782850078144,-0.91782850078144,-0.91782850078144
2019-03-03,-0.7602428962396225,-0.7602428962396225,-0.7602428962396225,-0.8003996756351193,-0.8003996756351193,-0.8003996756351193,-0.7191522452210592,-0.7191522452210592,-0.7191522452210592,-0.7628897915022316,-0.7628897915022316,-0.7628897915022316
2019-03-10,-0.8997091100083133,-0.8997091100083133,-0.8997091100083133,-0.9225402701769889,-0.9225402701769889,-0.9225402701769889,-0.8656202361248165,-0.8656202361248165,-0.8656202361248165,-0.8831413008101273,-0.8831413008101273,-0.8831413008101273
2019-03-17,-1.0048593229903624,-1.0048593229903624,-1.0048593229903624,-1.0622755218829731,-1.0622755218829731,-1.0622755218829731,-1.0472464166188873,-1.0472464166188873,-1.0472464166188873,-1.095190669166424,-1.095190669166424,-1.095190669166424
2019-03-24,-1.5152111446934295,-1.5152111446934295,-1.5152111446934295,-1.6110073868649624,-1.6110073868649624,-1.6110073868649624,-1.651599833157978,-1.651599833157978,-1.651599833157978,-1.70650094749316,-1.70650094749316,-1.70650094749316
2019-03-31,-1.7156771920330052,-1.7156771920330052,-1.7156771920330052,-1.7876269062035448,-1.7876269062035448,-1.7876269062035448,-1.835293099840135,-1.835293099840135,-1.835293099840135,-1.8694312358192124,-1.8694312358192124,-1.8694312358192124
2019-04-07,-1.7238429172163654,-1.7238429172163654,-1.7238429172163654,-1.7623310278041444,-1.7623310278041444,-1.7623310278041444,-1.8360432890324885,-1.8360432890324885,-1.8360432890324885,-1.8726720114160482,-1.8726720114160482,-1.8726720114160482
2019-04-14,-1.6356458702697847,-1.6356458702697847,-1.6356458702697847,-1.651960642987922,-1.651960642987922,-1.651960642987922,-1.6192400717181914,-1.6192400717181914,-1.6192400717181914,-1.643895809137753,-1.643895809137753,-1.643895809137753
2019-04-21,-1.7618679223553213,-1.7618679223553213,-1.7618679223553213,-1.7560806347632674,-1.7560806347632674,-1.7560806347632674,-1.7200248738874384,-1.7200248738874384,-1.7200248738874384,-1.7211386224127831,-1.7211386224127831,-1.7211386224127831
2019-04-28,-1.4579392568264753,-1.4579392568264753,-1.4579392568264753,-1.4470369664367118,-1.4470369664367118,-1.4470369664367118,-1.4136892046264924,-1.4136892046264924,-1.4136892046264924,-1.4090029284146952,-1.4090029284146952,-1.4090029284146952
2019-05-05,-0.30352458043457514,-0.30352458043457514,-0.30352458043457514,-0.24105760163952683,-0.24105760163952683,-0.24105760163952683,-0.26557284637712714,-0.26557284637712714,-0.26557284637712714,-0.20293710810320653,-0.20293710810320653,-0.20293710810320653
2019-05-12,-0.46565243651572336,-0.46565243651572336,-0.46565243651572336,-0.4950175949785053,-0.4950175949785053,-0.4950175949785053,-0.42799911800400736,-0.42799911800400736,-0.42799911800400736,-0.4593619362979123,-0.4593619362979123,-0.4593619362979123
2019-05-19,-0.09921272883075555,-0.09921272883075555,-0.09921272883075555,-0.1265428286983011,-0.1265428286983011,-0.1265428286983011,-0.06113032913926169,-0.06113032913926169,-0.06113032913926169,-0.09033310480885956,-0.09033310480885956,-0.09033310480885956
2019-05-26,1.0904607052213742,1.0904607052213742,1.0904607052213742,1.081515155541417,1.081515155541417,1.081515155541417,1.022173966700892,1.022173966700892,1.022173966700892,1.0124442988144358,1.0124442988144358,1.0124442988144358
2019-06-02,-0.7276319423271094,-0.7276319423271094,-0.7276319423271094,-0.7366667300186229,-0.7366667300186229,-0.7366667300186229,-0.6905743293216379,-0.6905743293216379,-0.6905743293216379,-0.7007656432612585,-0.7007656432612585,-0.7007656432612585
2019-06-09,-1.1342424103818582,-1.1342424103818582,-1.1342424103818582,-1.1395858973422048,-1.1395858973422048,-1.1395858973422048,-1.1174906456077116,-1.1174906456077116,-1.1174906456077116,-1.1236585071735503,-1.1236585071735503,-1.1236585071735503
2019-06-16,-1.2635608480368445,-1.2635608480368445,-1.2635608480368445,-1.2638664883877884,-1.2638664883877884,-1.2638664883877884,-1.2560552184002405,-1.2560552184002405,-1.2560552184002405,-1.2566308126831638,-1.2566308126831638,-1.2566308126831638
2019-06-23,-1.4233353798838437,-1.4233353798838437,-1.4233353798838437,-1.4193582993501017,-1.4193582993501017,-1.4193582993501017,-1.4334303888927236,-1.4334303888927236,-1.4334303888927236,-1.428756647175697,-1.428756647175697,-1.428756647175697
2019-06-30,-1.511617591252816,-1.511617591252816,-1.511617591252816,-1.505676149994682,-1.505676149994682,-1.505676149994682,-1.5289066449495112,-1.5289066449495112,-1.5289066449495112,-1.522178884198314,-1.522178884198314,-1.522178884198314
2019-07-07,-1.6962079818049647,-1.6962079818049647,-1.6962079818049647,-1.6887845545138327,-1.6887845545138327,-1.6887845545138327,-1.7220950390038305,-1.7220950390038305,-1.7220950390038305,-1.713672356982849,-1.713672356982849,-1.713672356982849
2019-07-14,-0.9484034581921694,-0.9484034581921694,-0.9484034581921694,-0.939892983432896,-0.939892983432896,-0.939892983432896,-0.9590428286009096,-0.9590428286009096,-0.9590428286009096,-0.9579766942019559,-0.9579766942019559,-0.9579766942019559
2019-07-21,-1.0193391652902075,-1.0193391652902075,-1.0193391652902075,-1.0043941067483122,-1.0043941067483122,-1.0043941067483122,-1.0457667061610574,-1.0457667061610574,-1.0457667061610574,-1.0437670263096503,-1.0437670263096503,-1.0437670263096503
2019-07-28,0.22517994608591915,0.22517994608591915,0.22517994608591915,0.6273858257502423,0.6273858257502423,0.6273858257502423,0.23968185815453524,0.23968185815453524,0.23968185815453524,0.5299431028174103,0.5299431028174103,0.5299431028174103
2019-08-04,0.18539250646337388,0.18539250646337388,0.18539250646337388,0.2858436736387768,0.2858436736387768,0.2858436736387768,0.20016985757220535,0.20016985757220535,0.20016985757220535,0.3166592688722987,0.3166592688722987,0.3166592688722987
2019-08-11,0.09160198560361968,0.09160198560361968,0.09160198560361968,0.054680810963805414,0.054680810963805414,0.054680810963805414,-0.0037797250051034735,-0.0037797250051034735,-0.0037797250051034735,0.06287630684927764,0.06287630684927764,0.06287630684927764
2019-08-18,0.4337569374416446,0.4337569374416446,0.4337569374416446,0.3630738707983941,0.3630738707983941,0.3630738707983941,0.31441842872617554,0.31441842872617554,0.31441842872617554,0.28136070151256476,0.28136070151256476,0.28136070151256476
2019-08-25,-0.44670613761255334,-0.44670613761255334,-0.44670613761255334,-0.10443577973070385,-0.10443577973070385,-0.10443577973070385,-0.4940487347285771,-0.4940487347285771,-0.4940487347285771,-0.2181593526438463,-0.2181593526438463,-0.2181593526438463
2019-09-01,-1.0942896661358716,-1.0942896661358716,-1.0942896661358716,-0.9486252233342817,-0.9486252233342817,-0.9486252233342817,-1.086898896011953,-1.086898896011953,-1.086898896011953,-0.9759565957809453,-0.9759565957809453,-0.9759565957809453
2019-09-08,-0.6740162300677184,-0.6740162300677184,-0.6740162300677184,-0.5803886541864055,-0.5803886541864055,-0.5803886541864055,-0.6561188949724193,-0.6561188949724193,-0.6561188949724193,-0.5778001003954129,-0.5778001003954129,-0.5778001003954129
2019-09-15,0.02638290889404046,0.02638290889404046,0.02638290889404046,-0.11554229035036316,-0.11554229035036316,-0.11554229035036316,0.05769248677815223,0.05769248677815223,0.05769248677815223,-0.07567799009031102,-0.07567799009031102,-0.07567799009031102
2019-09-22,0.30651348336118145,0.30651348336118145,0.30651348336118145,0.13339189040474453,0.13339189040474453,0.13339189040474453,0.36620872636681784,0.36620872636681784,0.36620872636681784,0.20002603266434044,0.20002603266434044,0.20002603266434044
2019-09-29,0.5810864580039248,0.5810864580039248,0.5810864580039248,0.3952694986768951,0.3952694986768951,0.3952694986768951,0.6490574028794298,0.6490574028794298,0.6490574028794298,0.4726411690741191,0.4726411690741191,0.4726411690741191
2019-10-06,-0.05078111031485938,-0.05078111031485938,-0.05078111031485938,-0.20876470135627698,-0.20876470135627698,-0.20876470135627698,0.0015081283776119346,0.0015081283776119346,0.0015081283776119346,-0.14747521783060663,-0.14747521783060663,-0.14747521783060663
2019-10-13,-0.8015177256613014,-0.8015177256613014,-0.8015177256613014,-0.8783038464980618,-0.8783038464980618,-0.8783038464980618,-0.7784945345883246,-0.7784945345883246,-0.7784945345883246,-0.8482230473804949,-0.8482230473804949,-0.8482230473804949
2019-10-20,-0.9968907452505804,-0.9968907452505804,-0.9968907452505804,-0.990130180816533,-0.990130180816533,-0.990130180816533,-0.9885881188426567,-0.9885881188426567,-0.9885881188426567,-0.9775669244266283,-0.9775669244266283,-0.9775669244266283
2019-10-27,-0.8852410464675459,-0.8852410464675459,-0.8852410464675459,-0.9552869889123498,-0.9552869889123498,-0.9552869889123498,-0.8859786909980985,-0.8859786909980985,-0.8859786909980985,-0.9290540592956482,-0.9290540592956482,-0.9290540592956482
2019-11-03,-0.7238399280534893,-0.7238399280534893,-0.7238399280534893,-0.867273167084379,-0.867273167084379,-0.867273167084379,-0.7286595932166269,-0.7286595932166269,-0.7286595932166269,-0.8521158671079696,-0.8521158671079696,-0.8521158671079696
2019-11-10,-1.072115400600682,-1.072115400600682,-1.072115400600682,-1.2111733987438484,-1.2111733987438484,-1.2111733987438484,-1.2756935397823128,-1.2756935397823128,-1.2756935397823128,-1.392933544882717,-1.392933544882717,-1.392933544882717
2019-11-17,-1.0682774583509724,-1.0682774583509724,-1.0682774583509724,-1.173770597399816,-1.173770597399816,-1.173770597399816,-1.1677053992560975,-1.1677053992560975,-1.1677053992560975,-1.2798970706177704,-1.2798970706177704,-1.2798970706177704
2019-11-24,-0.627227180684611,-0.627227180684611,-0.627227180684611,-0.7338115781316757,-0.7338115781316757,-0.7338115781316757,-0.9849064956541819,-0.9849064956541819,-0.9849064956541819,-1.0663943269662086,-1.0663943269662086,-1.0663943269662086
2019-12-01,-0.805404680600351,-0.805404680600351,-0.805404680600351,-0.8690929967152979,-0.8690929967152979,-0.8690929967152979,-0.6776046497667217,-0.6776046497667217,-0.6776046497667217,-0.7218844688719841,-0.7218844688719841,-0.7218844688719841
2019-12-08,-1.518380892311209,-1.518380892311209,-1.518380892311209,-1.5397331713575444,-1.5397331713575444,-1.5397331713575444,-1.3721805833505465,-1.3721805833505465,-1.3721805833505465,-1.3858691746236798,-1.3858691746236798,-1.3858691746236798
2019-12-15,-1.7740253176337675,-1.7740253176337675,-1.7740253176337675,-1.785736811388825,-1.785736811388825,-1.785736811388825,-1.6631452094321253,-1.6631452094321253,-1.6631452094321253,-1.6698254595360462,-1.6698254595360462,-1.6698254595360462
2019-12-22,-1.7967697587832212,-1.7967697587832212,-1.7967697587832212,-1.7695969355672219,-1.7695969355672219,-1.7695969355672219,-1.7218267277497896,-1.7218267277497896,-1.7218267277497896,-1.6907401942774996,-1.6907401942774996,-1.6907401942774996
2019-12-29,-1.9473107524165845,-1.9473107524165845,-1.9473107524165845,-1.825170235761762,-1.825170235761762,-1.825170235761762,-1.9056816607743103,-1.9056816607743103,-1.9056816607743103,-1.776383327400183,-1.776383327400183,-1.776383327400183
