Date,VanEck Emg Mkts High Yield Bd_Open_average,VanEck Emg Mkts High Yield Bd_Open_max,VanEck Emg Mkts High Yield Bd_Open_min,VanEck Emg Mkts High Yield Bd_High_average,VanEck Emg Mkts High Yield Bd_High_max,VanEck Emg Mkts High Yield Bd_High_min,VanEck Emg Mkts High Yield Bd_Low_average,VanEck Emg Mkts High Yield Bd_Low_max,VanEck Emg Mkts High Yield Bd_Low_min,VanEck Emg Mkts High Yield Bd_Close_average,VanEck Emg Mkts High Yield Bd_Close_max,VanEck Emg Mkts High Yield Bd_Close_min
2018-04-08,-1.05724122722603,-1.05724122722603,-1.05724122722603,-1.2009692763456774,-1.2009692763456774,-1.2009692763456774,-1.6400121929641058,-1.6400121929641058,-1.6400121929641058,-1.3775211141755113,-1.3775211141755113,-1.3775211141755113
2018-04-15,-1.6535533605229178,-1.6535533605229178,-1.6535533605229178,-1.6452469604495998,-1.6452469604495998,-1.6452469604495998,-1.4990370220429254,-1.4990370220429254,-1.4990370220429254,-1.723524286926051,-1.723524286926051,-1.723524286926051
2018-04-22,-1.5851963541454044,-1.5851963541454044,-1.5851963541454044,-1.6761453727603126,-1.6761453727603126,-1.6761453727603126,-1.5538961135331286,-1.5538961135331286,-1.5538961135331286,-1.835278852882834,-1.835278852882834,-1.835278852882834
2018-04-29,-2.3685882783324685,-2.3685882783324685,-2.3685882783324685,-2.3173849911272044,-2.3173849911272044,-2.3173849911272044,-2.3199716691056254,-2.3199716691056254,-2.3199716691056254,-2.3713137472511443,-2.3713137472511443,-2.3713137472511443
2018-05-06,-1.7221287009954485,-1.7221287009954485,-1.7221287009954485,-1.7125175992685968,-1.7125175992685968,-1.7125175992685968,-1.7234582491332624,-1.7234582491332624,-1.7234582491332624,-1.746252088474928,-1.746252088474928,-1.746252088474928
2018-05-13,-2.105692616829267,-2.105692616829267,-2.105692616829267,-1.9076095610028097,-1.9076095610028097,-1.9076095610028097,-1.8028831329854165,-1.8028831329854165,-1.8028831329854165,-1.7100243399888289,-1.7100243399888289,-1.7100243399888289
2018-05-20,-1.319495157713966,-1.319495157713966,-1.319495157713966,-1.2860733688698955,-1.2860733688698955,-1.2860733688698955,-1.3193023208831625,-1.3193023208831625,-1.3193023208831625,-1.24053447158879,-1.24053447158879,-1.24053447158879
2018-05-27,-1.7521276778143737,-1.7521276778143737,-1.7521276778143737,-1.723525121022369,-1.723525121022369,-1.723525121022369,-1.6734849660995328,-1.6734849660995328,-1.6734849660995328,-1.6898102583274253,-1.6898102583274253,-1.6898102583274253
2018-06-03,-1.5164738596796992,-1.5164738596796992,-1.5164738596796992,-1.555506561267081,-1.555506561267081,-1.555506561267081,-1.435120952492095,-1.435120952492095,-1.435120952492095,-1.3907222424311554,-1.3907222424311554,-1.3907222424311554
2018-06-10,-1.5994378380963397,-1.5994378380963397,-1.5994378380963397,-1.6929849457131485,-1.6929849457131485,-1.6929849457131485,-1.7657538550505683,-1.7657538550505683,-1.7657538550505683,-1.6923653219136325,-1.6923653219136325,-1.6923653219136325
2018-06-17,-1.1952995988929842,-1.1952995988929842,-1.1952995988929842,-1.1716359743855855,-1.1716359743855855,-1.1716359743855855,-1.1807772559353218,-1.1807772559353218,-1.1807772559353218,-1.1827054458234152,-1.1827054458234152,-1.1827054458234152
2018-06-24,-1.3912673325384675,-1.3912673325384675,-1.3912673325384675,-1.4790113238257336,-1.4790113238257336,-1.4790113238257336,-1.502996586648213,-1.502996586648213,-1.502996586648213,-1.5116034566473553,-1.5116034566473553,-1.5116034566473553
2018-07-01,-1.2551643663483545,-1.2551643663483545,-1.2551643663483545,-1.2032572453986894,-1.2032572453986894,-1.2032572453986894,-1.1445205371992984,-1.1445205371992984,-1.1445205371992984,-1.131026735891116,-1.131026735891116,-1.131026735891116
