Date,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Open_average,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Open_max,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Open_min,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_High_average,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_High_max,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_High_min,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Low_average,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Low_max,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Low_min,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Close_average,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Close_max,Fieldstone UVA Unconstrained Medium-Term Fixed Inc_Close_min
2018-04-08,-1.227444421519575,-1.227444421519575,-1.227444421519575,-1.4730263811007935,-1.4730263811007935,-1.4730263811007935,-1.242746884670509,-1.242746884670509,-1.242746884670509,-1.5043296171780962,-1.5043296171780962,-1.5043296171780962
2018-04-15,-0.2330681351098672,-0.2330681351098672,-0.2330681351098672,-0.4910639181439937,-0.4910639181439937,-0.4910639181439937,-1.4133986884579046,-1.4133986884579046,-1.4133986884579046,-0.5375510131202476,-0.5375510131202476,-0.5375510131202476
2018-04-22,-1.4336866798125856,-1.4336866798125856,-1.4336866798125856,-0.9007208651536472,-0.9007208651536472,-0.9007208651536472,-1.198410059907445,-1.198410059907445,-1.198410059907445,-1.034692871136578,-1.034692871136578,-1.034692871136578
2018-04-29,-1.3948629638585184,-1.3948629638585184,-1.3948629638585184,-0.9000703207408002,-0.9000703207408002,-0.9000703207408002,-1.161687185511528,-1.161687185511528,-1.161687185511528,-0.8456481481326905,-0.8456481481326905,-0.8456481481326905
2018-05-06,-0.4515378474817197,-0.4515378474817197,-0.4515378474817197,-0.8825348316806326,-0.8825348316806326,-0.8825348316806326,-1.9293947686232644,-1.9293947686232644,-1.9293947686232644,-0.8394018855656017,-0.8394018855656017,-0.8394018855656017
2018-05-13,-2.00999360298451,-2.00999360298451,-2.00999360298451,-2.1247320538085575,-2.1247320538085575,-2.1247320538085575,-1.8171533706713945,-1.8171533706713945,-1.8171533706713945,-2.186348664309453,-2.186348664309453,-2.186348664309453
2018-05-20,-0.7291301644363954,-0.7291301644363954,-0.7291301644363954,-0.9702097752041928,-0.9702097752041928,-0.9702097752041928,-0.32537081361727643,-0.32537081361727643,-0.32537081361727643,-0.9329023047034393,-0.9329023047034393,-0.9329023047034393
2018-05-27,-0.9307578419910326,-0.9307578419910326,-0.9307578419910326,-1.1308801773220498,-1.1308801773220498,-1.1308801773220498,-0.996627347933403,-0.996627347933403,-0.996627347933403,-1.5573986668861663,-1.5573986668861663,-1.5573986668861663
2018-06-03,-0.8057817110865968,-0.8057817110865968,-0.8057817110865968,-0.9792484141795702,-0.9792484141795702,-0.9792484141795702,-0.35104447750685097,-0.35104447750685097,-0.35104447750685097,-0.8529818865351945,-0.8529818865351945,-0.8529818865351945
2018-06-10,-0.7066854260990192,-0.7066854260990192,-0.7066854260990192,-0.34511563630651215,-0.34511563630651215,-0.34511563630651215,-0.2789873514070853,-0.2789873514070853,-0.2789873514070853,-0.23897016660805148,-0.23897016660805148,-0.23897016660805148
2018-06-17,-0.3203795921770752,-0.3203795921770752,-0.3203795921770752,-0.5324687712051955,-0.5324687712051955,-0.5324687712051955,0.07939967881044047,0.07939967881044047,0.07939967881044047,-0.4218278361705122,-0.4218278361705122,-0.4218278361705122
2018-06-24,0.1832525837211923,0.1832525837211923,0.1832525837211923,-0.09138169655923366,-0.09138169655923366,-0.09138169655923366,0.6710226085616247,0.6710226085616247,0.6710226085616247,0.027479218747603416,0.027479218747603416,0.027479218747603416
2018-07-01,-0.6704049018934751,-0.6704049018934751,-0.6704049018934751,0.850428974606412,0.850428974606412,0.850428974606412,-0.08298059383821624,-0.08298059383821624,-0.08298059383821624,0.8962870490294155,0.8962870490294155,0.8962870490294155
2018-07-08,-0.2766712773121163,-0.2766712773121163,-0.2766712773121163,-0.09719188281217579,-0.09719188281217579,-0.09719188281217579,0.3459719675957788,0.3459719675957788,0.3459719675957788,0.022407176225750912,0.022407176225750912,0.022407176225750912
2018-07-15,-0.33146946478202544,-0.33146946478202544,-0.33146946478202544,-0.11542797838942352,-0.11542797838942352,-0.11542797838942352,0.17369125234175964,0.17369125234175964,0.17369125234175964,0.012836522743729768,0.012836522743729768,0.012836522743729768
2018-07-22,-0.5206930997806059,-0.5206930997806059,-0.5206930997806059,-0.015464122970416456,-0.015464122970416456,-0.015464122970416456,-0.3213648478151527,-0.3213648478151527,-0.3213648478151527,-0.9886230654859425,-0.9886230654859425,-0.9886230654859425
