Date,VelocityShares Daily 4X Long USD vs. EUR_etf_Open_average,VelocityShares Daily 4X Long USD vs. EUR_etf_Open_max,VelocityShares Daily 4X Long USD vs. EUR_etf_Open_min,VelocityShares Daily 4X Long USD vs. EUR_etf_High_average,VelocityShares Daily 4X Long USD vs. EUR_etf_High_max,VelocityShares Daily 4X Long USD vs. EUR_etf_High_min,VelocityShares Daily 4X Long USD vs. EUR_etf_Low_average,VelocityShares Daily 4X Long USD vs. EUR_etf_Low_max,VelocityShares Daily 4X Long USD vs. EUR_etf_Low_min,VelocityShares Daily 4X Long USD vs. EUR_etf_Close_average,VelocityShares Daily 4X Long USD vs. EUR_etf_Close_max,VelocityShares Daily 4X Long USD vs. EUR_etf_Close_min
2018-04-08,0.5052438075529476,0.5052438075529476,0.5052438075529476,0.4226508371150249,0.4226508371150249,0.4226508371150249,0.33389393929569544,0.33389393929569544,0.33389393929569544,0.2513530300925335,0.2513530300925335,0.2513530300925335
2018-04-15,-0.01863256315796719,-0.01863256315796719,-0.01863256315796719,0.21805357584082657,0.21805357584082657,0.21805357584082657,0.07056797293771341,0.07056797293771341,0.07056797293771341,0.3113105071251502,0.3113105071251502,0.3113105071251502
2018-04-22,2.9907913851127574,2.9907913851127574,2.9907913851127574,3.025992620227004,3.025992620227004,3.025992620227004,2.472498227770679,2.472498227770679,2.472498227770679,2.4916913033057124,2.4916913033057124,2.4916913033057124
2018-04-29,2.2548955519151983,2.2548955519151983,2.2548955519151983,2.2808361134576587,2.2808361134576587,2.2808361134576587,2.72922994308583,2.72922994308583,2.72922994308583,2.771604063462448,2.771604063462448,2.771604063462448
2018-05-06,1.724192211068286,1.724192211068286,1.724192211068286,1.7361892603087101,1.7361892603087101,1.7361892603087101,1.9889296096636868,1.9889296096636868,1.9889296096636868,2.0913585823980396,2.0913585823980396,2.0913585823980396
2018-05-13,2.0631976207151093,2.0631976207151093,2.0631976207151093,2.1012048777959538,2.1012048777959538,2.1012048777959538,2.2744853766740807,2.2744853766740807,2.2744853766740807,2.279059437134333,2.279059437134333,2.279059437134333
2018-05-20,1.9819438136260201,1.9819438136260201,1.9819438136260201,1.9879697238085825,1.9879697238085825,1.9879697238085825,2.111714644309501,2.111714644309501,2.111714644309501,2.1030247440069694,2.1030247440069694,2.1030247440069694
2018-05-27,1.5657050423483563,1.5657050423483563,1.5657050423483563,1.6732770615908268,1.6732770615908268,1.6732770615908268,1.6497977166362938,1.6497977166362938,1.6497977166362938,1.6934466497093241,1.6934466497093241,1.6934466497093241
2018-06-03,1.0034684845832662,1.0034684845832662,1.0034684845832662,0.9914261383779601,0.9914261383779601,0.9914261383779601,1.0830103797798925,1.0830103797798925,1.0830103797798925,1.0588021900777667,1.0588021900777667,1.0588021900777667
2018-06-10,1.3656257972799362,1.3656257972799362,1.3656257972799362,1.330222897728686,1.330222897728686,1.330222897728686,1.406957265605853,1.406957265605853,1.406957265605853,1.4289255808156727,1.4289255808156727,1.4289255808156727
2018-06-17,1.0172022989553537,1.0172022989553537,1.0172022989553537,1.0455815140871505,1.0455815140871505,1.0455815140871505,1.0813981169155769,1.0813981169155769,1.0813981169155769,1.0454656532370512,1.0454656532370512,1.0454656532370512
2018-06-24,0.953450506288551,0.953450506288551,0.953450506288551,0.9250228041774816,0.9250228041774816,0.9250228041774816,0.9066761168056452,0.9066761168056452,0.9066761168056452,0.8679629778183033,0.8679629778183033,0.8679629778183033
2018-07-01,0.3846575060768717,0.3846575060768717,0.3846575060768717,0.41940879992935515,0.41940879992935515,0.41940879992935515,0.4699439781622526,0.4699439781622526,0.4699439781622526,0.5174010420782168,0.5174010420782168,0.5174010420782168
