Date,ProShares Short Term USD EM Bond_Open_average,ProShares Short Term USD EM Bond_Open_max,ProShares Short Term USD EM Bond_Open_min,ProShares Short Term USD EM Bond_High_average,ProShares Short Term USD EM Bond_High_max,ProShares Short Term USD EM Bond_High_min,ProShares Short Term USD EM Bond_Low_average,ProShares Short Term USD EM Bond_Low_max,ProShares Short Term USD EM Bond_Low_min,ProShares Short Term USD EM Bond_Close_average,ProShares Short Term USD EM Bond_Close_max,ProShares Short Term USD EM Bond_Close_min
2018-11-18,-0.35119429327387985,-0.35119429327387985,-0.35119429327387985,-0.3797555856799667,-0.3797555856799667,-0.3797555856799667,-1.0944267260864604,-1.0944267260864604,-1.0944267260864604,-1.1068534799699492,-1.1068534799699492,-1.1068534799699492
2018-11-25,-0.17530192833490357,-0.17530192833490357,-0.17530192833490357,-0.02434252982374407,-0.02434252982374407,-0.02434252982374407,-1.6542633235176138,-1.6542633235176138,-1.6542633235176138,-0.8244931195013423,-0.8244931195013423,-0.8244931195013423
2018-12-02,-0.31230732814205436,-0.31230732814205436,-0.31230732814205436,-0.3566863200209142,-0.3566863200209142,-0.3566863200209142,-0.35467997993106,-0.35467997993106,-0.35467997993106,-0.5009931905758341,-0.5009931905758341,-0.5009931905758341
2018-12-09,-1.4552716898681903,-1.4552716898681903,-1.4552716898681903,-1.4807851019821074,-1.4807851019821074,-1.4807851019821074,-0.8381432089486953,-0.8381432089486953,-0.8381432089486953,-1.0189066138722411,-1.0189066138722411,-1.0189066138722411
2018-12-16,0.34142143944271663,0.34142143944271663,0.34142143944271663,0.28874675725674237,0.28874675725674237,0.28874675725674237,0.5676082347886472,0.5676082347886472,0.5676082347886472,0.502865893568449,0.502865893568449,0.502865893568449
2018-12-23,-0.13607704944612894,-0.13607704944612894,-0.13607704944612894,-0.18312041215063768,-0.18312041215063768,-0.18312041215063768,0.06622661785328603,0.06622661785328603,0.06622661785328603,-0.04962206274882954,-0.04962206274882954,-0.04962206274882954
2018-12-30,-0.4061040368721937,-0.4061040368721937,-0.4061040368721937,0.38187778142787465,0.38187778142787465,0.38187778142787465,0.12740030845068095,0.12740030845068095,0.12740030845068095,0.32561074683819335,0.32561074683819335,0.32561074683819335
2019-01-06,1.1584296847740145,1.1584296847740145,1.1584296847740145,0.982410069877895,0.982410069877895,0.982410069877895,1.2177022438360927,1.2177022438360927,1.2177022438360927,1.1856287841317874,1.1856287841317874,1.1856287841317874
2019-01-13,0.9033271832509083,0.9033271832509083,0.9033271832509083,0.752393353749592,0.752393353749592,0.752393353749592,0.844911951063643,0.844911951063643,0.844911951063643,0.7846181733739026,0.7846181733739026,0.7846181733739026
2019-01-20,2.5879260099793155,2.5879260099793155,2.5879260099793155,2.574640978356818,2.574640978356818,2.574640978356818,2.390293918736252,2.390293918736252,2.390293918736252,2.5389992852067165,2.5389992852067165,2.5389992852067165
2019-01-27,1.94926157130857,1.94926157130857,1.94926157130857,1.947592538690472,1.947592538690472,1.947592538690472,1.8309130902539619,1.8309130902539619,1.8309130902539619,1.9128896140552467,1.9128896140552467,1.9128896140552467
2019-02-03,1.8346920655677197,1.8346920655677197,1.8346920655677197,1.834325233481766,1.834325233481766,1.834325233481766,1.7492313340170373,1.7492313340170373,1.7492313340170373,1.8081488327715431,1.8081488327715431,1.8081488327715431
2019-02-10,1.6325531251237477,1.6325531251237477,1.6325531251237477,1.6389672234693595,1.6389672234693595,1.6389672234693595,1.5491922759371983,1.5491922759371983,1.5491922759371983,1.5977447624882115,1.5977447624882115,1.5977447624882115
2019-02-17,1.9531432728117806,1.9531432728117806,1.9531432728117806,1.9719825451438964,1.9719825451438964,1.9719825451438964,1.7940255344716167,1.7940255344716167,1.7940255344716167,1.8725142547614544,1.8725142547614544,1.8725142547614544
2019-02-24,1.4795278152508822,1.4795278152508822,1.4795278152508822,1.5742790329363656,1.5742790329363656,1.5742790329363656,1.4903234930739666,1.4903234930739666,1.4903234930739666,1.5733164379772049,1.5733164379772049,1.5733164379772049
2019-03-03,0.9837577501590536,0.9837577501590536,0.9837577501590536,0.9642660527653137,0.9642660527653137,0.9642660527653137,1.000009183455653,1.000009183455653,1.000009183455653,0.9768398433833095,0.9768398433833095,0.9768398433833095
2019-03-10,1.3664696671427288,1.3664696671427288,1.3664696671427288,1.3626587113918356,1.3626587113918356,1.3626587113918356,1.3760464645178538,1.3760464645178538,1.3760464645178538,1.3583891392888618,1.3583891392888618,1.3583891392888618
2019-03-17,1.2945813497019687,1.2945813497019687,1.2945813497019687,1.2970118974889753,1.2970118974889753,1.2970118974889753,1.2999020966168544,1.2999020966168544,1.2999020966168544,1.287853170660152,1.287853170660152,1.287853170660152
2019-03-24,1.4286891632553012,1.4286891632553012,1.4286891632553012,1.4463023613904955,1.4463023613904955,1.4463023613904955,1.374834202886292,1.374834202886292,1.374834202886292,1.3704305588448016,1.3704305588448016,1.3704305588448016
2019-03-31,1.2808579717395,1.2808579717395,1.2808579717395,1.2649300610354395,1.2649300610354395,1.2649300610354395,1.1453472983687942,1.1453472983687942,1.1453472983687942,1.126909459952952,1.126909459952952,1.126909459952952
2019-04-07,0.868054518022758,0.868054518022758,0.868054518022758,0.8541568260721419,0.8541568260721419,0.8541568260721419,0.924195351219726,0.924195351219726,0.924195351219726,0.9072322962271148,0.9072322962271148,0.9072322962271148
2019-04-14,0.4915682776014048,0.4915682776014048,0.4915682776014048,0.4764111675019962,0.4764111675019962,0.4764111675019962,0.5601622410077214,0.5601622410077214,0.5601622410077214,0.5413488109254626,0.5413488109254626,0.5413488109254626
2019-04-21,-0.18964081523758117,-0.18964081523758117,-0.18964081523758117,-0.2053648554548311,-0.2053648554548311,-0.2053648554548311,-0.14987890247305585,-0.14987890247305585,-0.14987890247305585,-0.1686590068850073,-0.1686590068850073,-0.1686590068850073
2019-04-28,-0.14039640685159324,-0.14039640685159324,-0.14039640685159324,-0.1593639082662989,-0.1593639082662989,-0.1593639082662989,-0.22518644425584677,-0.22518644425584677,-0.22518644425584677,-0.24813997350532874,-0.24813997350532874,-0.24813997350532874
2019-05-05,-0.4272379280175342,-0.4272379280175342,-0.4272379280175342,-0.45224731415464414,-0.45224731415464414,-0.45224731415464414,-0.3754976390574219,-0.3754976390574219,-0.3754976390574219,-0.4051107512131947,-0.4051107512131947,-0.4051107512131947
2019-05-12,-0.38750603601190586,-0.38750603601190586,-0.38750603601190586,-0.4204995731978088,-0.4204995731978088,-0.4204995731978088,-0.3204034504194866,-0.3204034504194866,-0.3204034504194866,-0.3598745414609294,-0.3598745414609294,-0.3598745414609294
2019-05-19,0.5271446523412946,0.5271446523412946,0.5271446523412946,0.5094040888940826,0.5094040888940826,0.5094040888940826,0.6595429148039049,0.6595429148039049,0.6595429148039049,0.6420396796568557,0.6420396796568557,0.6420396796568557
2019-05-26,0.4366320761949388,0.4366320761949388,0.4366320761949388,0.4366320761949388,0.4366320761949388,0.4366320761949388,0.5582767977470562,0.5582767977470562,0.5582767977470562,0.5582767977470562,0.5582767977470562,0.5582767977470562
2019-06-02,-0.6686163163096075,-0.6686163163096075,-0.6686163163096075,1.7325341231369866,1.7325341231369866,1.7325341231369866,-0.642783386202759,-0.642783386202759,-0.642783386202759,1.2681735068004414,1.2681735068004414,1.2681735068004414
2019-06-09,2.06104869154859,2.06104869154859,2.06104869154859,1.7782052611191417,1.7782052611191417,1.7782052611191417,2.234480611819871,2.234480611819871,2.234480611819871,2.0929872734681045,2.0929872734681045,2.0929872734681045
2019-06-16,2.3200525253211643,2.3200525253211643,2.3200525253211643,2.179391838712714,2.179391838712714,2.179391838712714,2.401887593955735,2.401887593955735,2.401887593955735,2.347654113776496,2.347654113776496,2.347654113776496
2019-06-23,2.099455524325909,2.099455524325909,2.099455524325909,2.019856768870548,2.019856768870548,2.019856768870548,2.1260973831554133,2.1260973831554133,2.1260973831554133,2.098022348201068,2.098022348201068,2.098022348201068
2019-06-30,1.3973258288766635,1.3973258288766635,1.3973258288766635,1.3292436398341059,1.3292436398341059,1.3292436398341059,1.3949759504076513,1.3949759504076513,1.3949759504076513,1.3649946287447086,1.3649946287447086,1.3649946287447086
2019-07-07,0.890894412788279,0.890894412788279,0.890894412788279,0.823487264875937,0.823487264875937,0.823487264875937,0.891628183887759,0.891628183887759,0.891628183887759,0.8558841536382681,0.8558841536382681,0.8558841536382681
2019-07-14,1.3215751963692954,1.3215751963692954,1.3215751963692954,1.2849751679243444,1.2849751679243444,1.2849751679243444,1.3185657065429635,1.3185657065429635,1.3185657065429635,1.3061264577544913,1.3061264577544913,1.3061264577544913
2019-07-21,1.492403636932167,1.492403636932167,1.492403636932167,1.489630281946339,1.489630281946339,1.489630281946339,1.4867261673175225,1.4867261673175225,1.4867261673175225,1.4967476337617474,1.4967476337617474,1.4967476337617474
2019-07-28,1.0201038414189854,1.0201038414189854,1.0201038414189854,1.138315130729101,1.138315130729101,1.138315130729101,0.9852069478684573,0.9852069478684573,0.9852069478684573,1.14881430155948,1.14881430155948,1.14881430155948
2019-08-04,0.28437446744364525,0.28437446744364525,0.28437446744364525,1.218739325230865,1.218739325230865,1.218739325230865,0.28892881243110724,0.28892881243110724,0.28892881243110724,0.9528940364373476,0.9528940364373476,0.9528940364373476
2019-08-11,-1.0679519125423078,-1.0679519125423078,-1.0679519125423078,-1.034744140182601,-1.034744140182601,-1.034744140182601,-1.068406144586557,-1.068406144586557,-1.068406144586557,-0.9768116136622627,-0.9768116136622627,-0.9768116136622627
2019-08-18,-1.0582775749196522,-1.0582775749196522,-1.0582775749196522,-1.3798753082219335,-1.3798753082219335,-1.3798753082219335,-1.058718306737395,-1.058718306737395,-1.058718306737395,-1.3195138314049586,-1.3195138314049586,-1.3195138314049586
2019-08-25,-1.677037439351325,-1.677037439351325,-1.677037439351325,-1.9900950477614034,-1.9900950477614034,-1.9900950477614034,-1.6796576407832338,-1.6796576407832338,-1.6796576407832338,-1.9402493913074483,-1.9402493913074483,-1.9402493913074483
2019-09-01,-1.157775353129187,-1.157775353129187,-1.157775353129187,-1.2123538856726515,-1.2123538856726515,-1.2123538856726515,-1.1585995593777707,-1.1585995593777707,-1.1585995593777707,-1.223782721651262,-1.223782721651262,-1.223782721651262
2019-09-08,-1.0551436857658933,-1.0551436857658933,-1.0551436857658933,-1.1066723176624509,-1.1066723176624509,-1.1066723176624509,-1.0556242573052632,-1.0556242573052632,-1.0556242573052632,-1.114651738806415,-1.114651738806415,-1.114651738806415
2019-09-15,-0.384908828188752,-0.384908828188752,-0.384908828188752,-0.4736722402618486,-0.4736722402618486,-0.4736722402618486,-0.38287503729528555,-0.38287503729528555,-0.38287503729528555,-0.46391911931228463,-0.46391911931228463,-0.46391911931228463
2019-09-22,-0.8006337837236688,-0.8006337837236688,-0.8006337837236688,-0.8443054755560683,-0.8443054755560683,-0.8443054755560683,-0.8009741271248405,-0.8009741271248405,-0.8009741271248405,-0.8495189357198732,-0.8495189357198732,-0.8495189357198732
2019-09-29,-0.8337043307556626,-0.8337043307556626,-0.8337043307556626,-0.8616172376047774,-0.8616172376047774,-0.8616172376047774,-0.8346422535791028,-0.8346422535791028,-0.8346422535791028,-0.8695485607920229,-0.8695485607920229,-0.8695485607920229
2019-10-06,-0.9279795330104267,-0.9279795330104267,-0.9279795330104267,-0.9361966910841928,-0.9361966910841928,-0.9361966910841928,-0.9296972945315911,-0.9296972945315911,-0.9296972945315911,-0.9478965193350702,-0.9478965193350702,-0.9478965193350702
2019-10-13,-0.5308060653717447,-0.5308060653717447,-0.5308060653717447,-0.5713851304329617,-0.5713851304329617,-0.5713851304329617,-0.5307978801776009,-0.5307978801776009,-0.5307978801776009,-0.5724126177490411,-0.5724126177490411,-0.5724126177490411
2019-10-20,-0.9880304669523445,-0.9880304669523445,-0.9880304669523445,-0.8983080364080563,-0.8983080364080563,-0.8983080364080563,-0.9961183340445585,-0.9961183340445585,-0.9961183340445585,-0.9293120955009319,-0.9293120955009319,-0.9293120955009319
2019-10-27,-1.8966907622375913,-1.8966907622375913,-1.8966907622375913,-1.4653410037608632,-1.4653410037608632,-1.4653410037608632,-2.3639811570850906,-2.3639811570850906,-2.3639811570850906,-1.6593047826486969,-1.6593047826486969,-1.6593047826486969
2019-11-03,-2.089635875577552,-2.089635875577552,-2.089635875577552,-2.052854771719103,-2.052854771719103,-2.052854771719103,-1.7253805753685874,-1.7253805753685874,-1.7253805753685874,-1.9944679496739615,-1.9944679496739615,-1.9944679496739615
2019-11-10,-2.002633890391307,-2.002633890391307,-2.002633890391307,-2.002633890391307,-2.002633890391307,-2.002633890391307,-1.763987632381354,-1.763987632381354,-1.763987632381354,-1.9651645797674158,-1.9651645797674158,-1.9651645797674158
2019-11-17,-2.354784105455538,-2.354784105455538,-2.354784105455538,-2.354784105455538,-2.354784105455538,-2.354784105455538,-2.2155480146472,-2.2155480146472,-2.2155480146472,-2.3348623833988897,-2.3348623833988897,-2.3348623833988897
2019-11-24,-0.6015831186915884,-0.6015831186915884,-0.6015831186915884,-0.6015831186915884,-0.6015831186915884,-0.6015831186915884,-0.5359282754910208,-0.5359282754910208,-0.5359282754910208,-0.5913077305009887,-0.5913077305009887,-0.5913077305009887
2019-12-01,-0.724681997495378,-0.724681997495378,-0.724681997495378,-0.724681997495378,-0.724681997495378,-0.724681997495378,-0.658035138238524,-0.658035138238524,-0.658035138238524,-0.7145248286782381,-0.7145248286782381,-0.7145248286782381
2019-12-08,-0.22709129971022368,-0.22709129971022368,-0.22709129971022368,-0.22709129971022368,-0.22709129971022368,-0.22709129971022368,-0.17521655466352848,-0.17521655466352848,-0.17521655466352848,-0.21863970570909186,-0.21863970570909186,-0.21863970570909186
2019-12-15,0.5554538411216925,0.5554538411216925,0.5554538411216925,0.5554538411216925,0.5554538411216925,0.5554538411216925,0.5887200605144828,0.5887200605144828,0.5887200605144828,0.5624808800046025,0.5624808800046025,0.5624808800046025
2019-12-22,1.6638587522545758,1.6638587522545758,1.6638587522545758,1.6638587522545758,1.6638587522545758,1.6638587522545758,1.180942841285173,1.180942841285173,1.180942841285173,1.1718572455182867,1.1718572455182867,1.1718572455182867
2019-12-29,1.3830248055467587,1.3830248055467587,1.3830248055467587,1.3830248055467587,1.3830248055467587,1.3830248055467587,-3.2496824417846852,-3.2496824417846852,-3.2496824417846852,0.7878385971583667,0.7878385971583667,0.7878385971583667
