Date,Sprott Physical Silver_etf_Open_average,Sprott Physical Silver_etf_Open_max,Sprott Physical Silver_etf_Open_min,Sprott Physical Silver_etf_High_average,Sprott Physical Silver_etf_High_max,Sprott Physical Silver_etf_High_min,Sprott Physical Silver_etf_Low_average,Sprott Physical Silver_etf_Low_max,Sprott Physical Silver_etf_Low_min,Sprott Physical Silver_etf_Close_average,Sprott Physical Silver_etf_Close_max,Sprott Physical Silver_etf_Close_min
2018-04-08,-0.07726086864242783,-0.07726086864242783,-0.07726086864242783,0.012221011182533922,0.012221011182533922,0.012221011182533922,0.23112664499554922,0.23112664499554922,0.23112664499554922,0.14910284019153697,0.14910284019153697,0.14910284019153697
2018-04-15,1.6218429889883885,1.6218429889883885,1.6218429889883885,1.656418339363077,1.656418339363077,1.656418339363077,1.7479780466962687,1.7479780466962687,1.7479780466962687,1.6271992607639851,1.6271992607639851,1.6271992607639851
2018-04-22,-0.08863237300683817,-0.08863237300683817,-0.08863237300683817,-0.25087817120514977,-0.25087817120514977,-0.25087817120514977,0.026041869439292216,0.026041869439292216,0.026041869439292216,0.1571650555971497,0.1571650555971497,0.1571650555971497
2018-04-29,-0.1797321739447287,-0.1797321739447287,-0.1797321739447287,-0.05027746626556661,-0.05027746626556661,-0.05027746626556661,0.05239258932068368,0.05239258932068368,0.05239258932068368,0.16678109624874488,0.16678109624874488,0.16678109624874488
2018-05-06,0.8481804781738457,0.8481804781738457,0.8481804781738457,0.8915288738835518,0.8915288738835518,0.8915288738835518,0.9227357377305525,0.9227357377305525,0.9227357377305525,0.8682431421244621,0.8682431421244621,0.8682431421244621
2018-05-13,-0.5553223784835682,-0.5553223784835682,-0.5553223784835682,-0.5555555555555534,-0.5555555555555534,-0.5555555555555534,-0.3985475381248437,-0.3985475381248437,-0.3985475381248437,-0.5400236359007615,-0.5400236359007615,-0.5400236359007615
2018-05-20,0.16421986050973028,0.16421986050973028,0.16421986050973028,-0.11111111111110869,-0.11111111111110869,-0.11111111111110869,-0.04428682327780676,-0.04428682327780676,-0.04428682327780676,-0.3858577869990315,-0.3858577869990315,-0.3858577869990315
2018-05-27,-0.37304856170402323,-0.37304856170402323,-0.37304856170402323,-0.5068391965620688,-0.5068391965620688,-0.5068391965620688,-0.5589466358004999,-0.5589466358004999,-0.5589466358004999,-0.786451967474261,-0.786451967474261,-0.786451967474261
2018-06-03,0.6033180324267264,0.6033180324267264,0.6033180324267264,0.2711118127742154,0.2711118127742154,0.2711118127742154,0.31316782287634004,0.31316782287634004,0.31316782287634004,0.382010287635136,0.382010287635136,0.382010287635136
2018-06-10,0.6079228041014733,0.6079228041014733,0.6079228041014733,0.39464322312307615,0.39464322312307615,0.39464322312307615,-0.9107130856904563,-0.9107130856904563,-0.9107130856904563,-0.7285001926647235,-0.7285001926647235,-0.7285001926647235
2018-06-17,-1.921121006791002,-1.921121006791002,-1.921121006791002,-1.5623623022290787,-1.5623623022290787,-1.5623623022290787,-1.6999660351693713,-1.6999660351693713,-1.6999660351693713,-1.459383754565816,-1.459383754565816,-1.459383754565816
2018-06-24,-2.1885931867260893,-2.1885931867260893,-2.1885931867260893,-2.027278607421608,-2.027278607421608,-2.027278607421608,-2.0749448417827576,-2.0749448417827576,-2.0749448417827576,-1.984196688454341,-1.984196688454341,-1.984196688454341
2018-07-01,-1.6234828941378088,-1.6234828941378088,-1.6234828941378088,-1.780505264272363,-1.780505264272363,-1.780505264272363,-1.5888093637686689,-1.5888093637686689,-1.5888093637686689,-1.755845144432584,-1.755845144432584,-1.755845144432584
2018-07-08,-1.7080652997606056,-1.7080652997606056,-1.7080652997606056,-1.7715338268567167,-1.7715338268567167,-1.7715338268567167,-1.7120865304494501,-1.7120865304494501,-1.7120865304494501,-1.7831996930353704,-1.7831996930353704,-1.7831996930353704
2018-07-15,-2.062187406532818,-2.062187406532818,-2.062187406532818,-2.1515215674005814,-2.1515215674005814,-2.1515215674005814,-2.117370559314724,-2.117370559314724,-2.117370559314724,-2.206631622981679,-2.206631622981679,-2.206631622981679
2018-07-22,-1.5400659279136535,-1.5400659279136535,-1.5400659279136535,-1.4813006641054605,-1.4813006641054605,-1.4813006641054605,-1.565713303416013,-1.565713303416013,-1.565713303416013,-1.6235801261310783,-1.6235801261310783,-1.6235801261310783
2018-07-29,-1.3947197710166173,-1.3947197710166173,-1.3947197710166173,-1.3592366542562262,-1.3592366542562262,-1.3592366542562262,-1.5024285819012733,-1.5024285819012733,-1.5024285819012733,-1.5089519931754407,-1.5089519931754407,-1.5089519931754407
2018-08-05,-1.3385532808896383,-1.3385532808896383,-1.3385532808896383,-1.4016644511883027,-1.4016644511883027,-1.4016644511883027,-1.486437951340848,-1.486437951340848,-1.486437951340848,-1.5971724474096924,-1.5971724474096924,-1.5971724474096924
2018-08-12,-2.0103273777334523,-2.0103273777334523,-2.0103273777334523,-1.9954131649579012,-1.9954131649579012,-1.9954131649579012,-2.1141106143761266,-2.1141106143761266,-2.1141106143761266,-1.9956832728768017,-1.9956832728768017,-1.9956832728768017
2018-08-19,-1.5401400102850895,-1.5401400102850895,-1.5401400102850895,-1.573555005859048,-1.573555005859048,-1.573555005859048,-1.6062260857162518,-1.6062260857162518,-1.6062260857162518,-1.597706730449311,-1.597706730449311,-1.597706730449311
2018-08-26,-1.4071205024910902,-1.4071205024910902,-1.4071205024910902,-1.5143712036741437,-1.5143712036741437,-1.5143712036741437,-1.4658708371742446,-1.4658708371742446,-1.4658708371742446,-1.5596426961440064,-1.5596426961440064,-1.5596426961440064
2018-09-02,-1.5989444300719553,-1.5989444300719553,-1.5989444300719553,-1.6269914996570143,-1.6269914996570143,-1.6269914996570143,-1.693463819182466,-1.693463819182466,-1.693463819182466,-1.6989143697123212,-1.6989143697123212,-1.6989143697123212
2018-09-09,-1.3941790263305462,-1.3941790263305462,-1.3941790263305462,-1.454331757982045,-1.454331757982045,-1.454331757982045,-1.457507388888347,-1.457507388888347,-1.457507388888347,-1.4870144725777636,-1.4870144725777636,-1.4870144725777636
2018-09-16,-1.1193384030983273,-1.1193384030983273,-1.1193384030983273,-1.115703308402239,-1.115703308402239,-1.115703308402239,-1.1161973076191185,-1.1161973076191185,-1.1161973076191185,-1.0622754571760118,-1.0622754571760118,-1.0622754571760118
2018-09-23,-0.6616631489419678,-0.6616631489419678,-0.6616631489419678,-0.5109007909996398,-0.5109007909996398,-0.5109007909996398,-0.5966237542359044,-0.5966237542359044,-0.5966237542359044,-0.5122010731620046,-0.5122010731620046,-0.5122010731620046
2018-09-30,-0.17604651622663361,-0.17604651622663361,-0.17604651622663361,-0.31038257004507125,-0.31038257004507125,-0.31038257004507125,-0.36118319872626214,-0.36118319872626214,-0.36118319872626214,-0.47740434528298314,-0.47740434528298314,-0.47740434528298314
2018-10-07,-0.2816115417836003,-0.2816115417836003,-0.2816115417836003,-0.5220910920884805,-0.5220910920884805,-0.5220910920884805,-0.42426703329234944,-0.42426703329234944,-0.42426703329234944,-0.40562848710282057,-0.40562848710282057,-0.40562848710282057
2018-10-14,-0.11624763874382191,-0.11624763874382191,-0.11624763874382191,-0.2574480774188104,-0.2574480774188104,-0.2574480774188104,-0.15355875125075397,-0.15355875125075397,-0.15355875125075397,-0.23923527555037966,-0.23923527555037966,-0.23923527555037966
2018-10-21,-0.2175630209873995,-0.2175630209873995,-0.2175630209873995,-0.30256523004554414,-0.30256523004554414,-0.30256523004554414,-0.05876809651482079,-0.05876809651482079,-0.05876809651482079,-0.09150503311313354,-0.09150503311313354,-0.09150503311313354
2018-10-28,-0.13101994310399376,-0.13101994310399376,-0.13101994310399376,0.020904950481632906,0.020904950481632906,0.020904950481632906,-0.1895355310702048,-0.1895355310702048,-0.1895355310702048,0.028873278665350773,0.028873278665350773,0.028873278665350773
2018-11-04,-1.8268599805178753,-1.8268599805178753,-1.8268599805178753,-2.1455714713198013,-2.1455714713198013,-2.1455714713198013,-2.105967979517566,-2.105967979517566,-2.105967979517566,-2.0082816089251314,-2.0082816089251314,-2.0082816089251314
2018-11-11,-1.04271491381575,-1.04271491381575,-1.04271491381575,-1.1415359529004219,-1.1415359529004219,-1.1415359529004219,-1.012238686553581,-1.012238686553581,-1.012238686553581,-0.7630854611438298,-0.7630854611438298,-0.7630854611438298
2018-11-18,-1.2730414306446953,-1.2730414306446953,-1.2730414306446953,-1.3320517792111917,-1.3320517792111917,-1.3320517792111917,-1.2353940420942233,-1.2353940420942233,-1.2353940420942233,-1.228558305232404,-1.228558305232404,-1.228558305232404
2018-11-25,-0.9959583032684918,-0.9959583032684918,-0.9959583032684918,-1.04985351104404,-1.04985351104404,-1.04985351104404,-1.0540925533894567,-1.0540925533894567,-1.0540925533894567,-0.7756558547445285,-0.7756558547445285,-0.7756558547445285
2018-12-02,0.32836599337404704,0.32836599337404704,0.32836599337404704,0.6725355180169711,0.6725355180169711,0.6725355180169711,0.6287512720929941,0.6287512720929941,0.6287512720929941,0.7417721747725181,0.7417721747725181,0.7417721747725181
2018-12-09,0.5613639146320634,0.5613639146320634,0.5613639146320634,0.287891005904745,0.287891005904745,0.287891005904745,0.32797823268554516,0.32797823268554516,0.32797823268554516,0.4143275518229151,0.4143275518229151,0.4143275518229151
2018-12-16,0.8764544922693142,0.8764544922693142,0.8764544922693142,0.6161277114091387,0.6161277114091387,0.6161277114091387,0.6649755920339628,0.6649755920339628,0.6649755920339628,0.45839726007206105,0.45839726007206105,0.45839726007206105
2018-12-23,2.2747483060771496,2.2747483060771496,2.2747483060771496,2.31841932209868,2.31841932209868,2.31841932209868,2.3155383667928326,2.3155383667928326,2.3155383667928326,2.3899878806905717,2.3899878806905717,2.3899878806905717
2018-12-30,2.4029719607151336,2.4029719607151336,2.4029719607151336,2.302138341836074,2.302138341836074,2.302138341836074,2.2990227601516944,2.2990227601516944,2.2990227601516944,2.360077837519112,2.360077837519112,2.360077837519112
2019-01-06,1.688709398517231,1.688709398517231,1.688709398517231,1.6248509920903587,1.6248509920903587,1.6248509920903587,1.725158462759381,1.725158462759381,1.725158462759381,1.7572298582464976,1.7572298582464976,1.7572298582464976
2019-01-13,1.1963720832755245,1.1963720832755245,1.1963720832755245,1.1118636448065793,1.1118636448065793,1.1118636448065793,1.1896904397404404,1.1896904397404404,1.1896904397404404,1.122812601837396,1.122812601837396,1.122812601837396
2019-01-20,0.9582688301235022,0.9582688301235022,0.9582688301235022,1.3562578456368255,1.3562578456368255,1.3562578456368255,1.072686891770277,1.072686891770277,1.072686891770277,1.4753011472557602,1.4753011472557602,1.4753011472557602
2019-01-27,1.6561036956165753,1.6561036956165753,1.6561036956165753,1.5208632040267323,1.5208632040267323,1.5208632040267323,1.5446850792427278,1.5446850792427278,1.5446850792427278,1.4293834936928496,1.4293834936928496,1.4293834936928496
2019-02-03,1.0858836103130762,1.0858836103130762,1.0858836103130762,1.0836574970281412,1.0836574970281412,1.0836574970281412,1.131043949180351,1.131043949180351,1.131043949180351,1.1024944327032862,1.1024944327032862,1.1024944327032862
2019-02-10,0.9008475947516515,0.9008475947516515,0.9008475947516515,0.9347556431997366,0.9347556431997366,0.9347556431997366,0.8700042236608144,0.8700042236608144,0.8700042236608144,0.9489698097108042,0.9489698097108042,0.9489698097108042
2019-02-17,1.122672481186414,1.122672481186414,1.122672481186414,1.0769380708013772,1.0769380708013772,1.0769380708013772,1.2041760423811672,1.2041760423811672,1.2041760423811672,1.1311157455857077,1.1311157455857077,1.1311157455857077
2019-02-24,0.43901734517055385,0.43901734517055385,0.43901734517055385,0.2546000119698554,0.2546000119698554,0.2546000119698554,0.0,0.0,0.0,-0.12864865222157024,-0.12864865222157024,-0.12864865222157024
2019-03-03,-0.3071475584169743,-0.3071475584169743,-0.3071475584169743,-0.2565660050431792,-0.2565660050431792,-0.2565660050431792,-0.13910073040903348,-0.13910073040903348,-0.13910073040903348,-0.04987674855236329,-0.04987674855236329,-0.04987674855236329
2019-03-10,-0.12503101352236953,-0.12503101352236953,-0.12503101352236953,-0.3002303688839245,-0.3002303688839245,-0.3002303688839245,-0.15369465587356457,-0.15369465587356457,-0.15369465587356457,-0.2485578206757422,-0.2485578206757422,-0.2485578206757422
2019-03-17,-0.3407771005482418,-0.3407771005482418,-0.3407771005482418,-0.529421913887577,-0.529421913887577,-0.529421913887577,-0.08212474218431282,-0.08212474218431282,-0.08212474218431282,-0.25242132729635336,-0.25242132729635336,-0.25242132729635336
