Date,DeltaShares S&P 500 Managed Risk_Open_average,DeltaShares S&P 500 Managed Risk_Open_max,DeltaShares S&P 500 Managed Risk_Open_min,DeltaShares S&P 500 Managed Risk_High_average,DeltaShares S&P 500 Managed Risk_High_max,DeltaShares S&P 500 Managed Risk_High_min,DeltaShares S&P 500 Managed Risk_Low_average,DeltaShares S&P 500 Managed Risk_Low_max,DeltaShares S&P 500 Managed Risk_Low_min,DeltaShares S&P 500 Managed Risk_Close_average,DeltaShares S&P 500 Managed Risk_Close_max,DeltaShares S&P 500 Managed Risk_Close_min
2018-04-08,-0.751824023882685,-0.751824023882685,-0.751824023882685,-0.6953349107983148,-0.6953349107983148,-0.6953349107983148,-0.769380012887567,-0.769380012887567,-0.769380012887567,-0.6988424295659909,-0.6988424295659909,-0.6988424295659909
2018-04-15,-0.565839803096822,-0.565839803096822,-0.565839803096822,-0.594266002870661,-0.594266002870661,-0.594266002870661,-0.7682145340884452,-0.7682145340884452,-0.7682145340884452,-0.7564128856138866,-0.7564128856138866,-0.7564128856138866
2018-04-22,-0.43660376819598534,-0.43660376819598534,-0.43660376819598534,-0.4712030563374876,-0.4712030563374876,-0.4712030563374876,-0.703547414859514,-0.703547414859514,-0.703547414859514,-0.6642666597491235,-0.6642666597491235,-0.6642666597491235
2018-04-29,-0.49030150892479146,-0.49030150892479146,-0.49030150892479146,-0.4729621706216646,-0.4729621706216646,-0.4729621706216646,-0.5278728606133343,-0.5278728606133343,-0.5278728606133343,-0.5775306293829491,-0.5775306293829491,-0.5775306293829491
2018-05-06,0.49804301534997536,0.49804301534997536,0.49804301534997536,0.4482668828383444,0.4482668828383444,0.4482668828383444,0.4320364617043375,0.4320364617043375,0.4320364617043375,0.3718387387896604,0.3718387387896604,0.3718387387896604
2018-05-13,0.6258538256902467,0.6258538256902467,0.6258538256902467,0.6063121181698962,0.6063121181698962,0.6063121181698962,0.45110768072693586,0.45110768072693586,0.45110768072693586,0.4726831381521495,0.4726831381521495,0.4726831381521495
2018-05-20,0.23891763508683436,0.23891763508683436,0.23891763508683436,0.2181119410959019,0.2181119410959019,0.2181119410959019,0.2801614344390008,0.2801614344390008,0.2801614344390008,0.288816268695322,0.288816268695322,0.288816268695322
2018-05-27,0.9243238470139324,0.9243238470139324,0.9243238470139324,0.9019010955533744,0.9019010955533744,0.9019010955533744,1.1102746201472669,1.1102746201472669,1.1102746201472669,1.0675919227687836,1.0675919227687836,1.0675919227687836
2018-06-03,1.7269307428670506,1.7269307428670506,1.7269307428670506,1.831280707168786,1.831280707168786,1.831280707168786,1.883548776887744,1.883548776887744,1.883548776887744,2.018046867185798,2.018046867185798,2.018046867185798
2018-06-10,1.3097673204230424,1.3097673204230424,1.3097673204230424,1.3904734094087619,1.3904734094087619,1.3904734094087619,1.4764495658751184,1.4764495658751184,1.4764495658751184,1.4858157498146092,1.4858157498146092,1.4858157498146092
2018-06-17,0.006122465242141567,0.006122465242141567,0.006122465242141567,-0.038992400548590336,-0.038992400548590336,-0.038992400548590336,-0.07243287366180332,-0.07243287366180332,-0.07243287366180332,-0.13677407149716111,-0.13677407149716111,-0.13677407149716111
2018-06-24,-0.42991734939570503,-0.42991734939570503,-0.42991734939570503,-0.4651108576423893,-0.4651108576423893,-0.4651108576423893,-0.2553381952756211,-0.2553381952756211,-0.2553381952756211,-0.3173115444637433,-0.3173115444637433,-0.3173115444637433
2018-07-01,1.1528138681121676,1.1528138681121676,1.1528138681121676,1.256231136085805,1.256231136085805,1.256231136085805,1.2502859436138447,1.2502859436138447,1.2502859436138447,1.3110310695151044,1.3110310695151044,1.3110310695151044
2018-07-08,1.518874760528975,1.518874760528975,1.518874760528975,1.3904588252938417,1.3904588252938417,1.3904588252938417,1.5190332537970117,1.5190332537970117,1.5190332537970117,1.3916346290663597,1.3916346290663597,1.3916346290663597
2018-07-15,1.2695591862098883,1.2695591862098883,1.2695591862098883,1.3798283658357142,1.3798283658357142,1.3798283658357142,1.2765339443361932,1.2765339443361932,1.2765339443361932,1.2532766411823812,1.2532766411823812,1.2532766411823812
2018-07-22,1.4961240517561059,1.4961240517561059,1.4961240517561059,1.3574220463918576,1.3574220463918576,1.3574220463918576,1.3311499505246005,1.3311499505246005,1.3311499505246005,1.20867058018268,1.20867058018268,1.20867058018268
2018-07-29,1.9497972014293155,1.9497972014293155,1.9497972014293155,1.8792624211724993,1.8792624211724993,1.8792624211724993,1.9346652570497793,1.9346652570497793,1.9346652570497793,1.8336387712286444,1.8336387712286444,1.8336387712286444
2018-08-05,1.3174853111681661,1.3174853111681661,1.3174853111681661,1.215441733839357,1.215441733839357,1.215441733839357,1.218114359749946,1.218114359749946,1.218114359749946,1.2185547243105395,1.2185547243105395,1.2185547243105395
2018-08-12,1.5207738031180533,1.5207738031180533,1.5207738031180533,1.53281559701161,1.53281559701161,1.53281559701161,1.5204477422826985,1.5204477422826985,1.5204477422826985,1.5716012780960447,1.5716012780960447,1.5716012780960447
