Date,Rogers International Commodity Metals Total ReturnEtf_Open_average,Rogers International Commodity Metals Total ReturnEtf_Open_max,Rogers International Commodity Metals Total ReturnEtf_Open_min,Rogers International Commodity Metals Total ReturnEtf_High_average,Rogers International Commodity Metals Total ReturnEtf_High_max,Rogers International Commodity Metals Total ReturnEtf_High_min,Rogers International Commodity Metals Total ReturnEtf_Low_average,Rogers International Commodity Metals Total ReturnEtf_Low_max,Rogers International Commodity Metals Total ReturnEtf_Low_min,Rogers International Commodity Metals Total ReturnEtf_Close_average,Rogers International Commodity Metals Total ReturnEtf_Close_max,Rogers International Commodity Metals Total ReturnEtf_Close_min
2018-05-27,-0.1534752256531814,-0.1534752256531814,-0.1534752256531814,-0.23728003481687238,-0.23728003481687238,-0.23728003481687238,-0.07431342566870272,-0.07431342566870272,-0.07431342566870272,-0.16185160132207377,-0.16185160132207377,-0.16185160132207377
2018-06-03,0.09469507972782637,0.09469507972782637,0.09469507972782637,0.8702000174436121,0.8702000174436121,0.8702000174436121,0.1457358502671729,0.1457358502671729,0.1457358502671729,0.7824038099676076,0.7824038099676076,0.7824038099676076
2018-06-10,-0.4027461803104971,-0.4027461803104971,-0.4027461803104971,-0.5182591455990445,-0.5182591455990445,-0.5182591455990445,-0.38321009843859527,-0.38321009843859527,-0.38321009843859527,-0.4819404433039742,-0.4819404433039742,-0.4819404433039742
2018-06-17,-0.8381618637020114,-0.8381618637020114,-0.8381618637020114,-0.9396923148780126,-0.9396923148780126,-0.9396923148780126,-1.1405619585781517,-1.1405619585781517,-1.1405619585781517,-1.2086706525557915,-1.2086706525557915,-1.2086706525557915
2018-06-24,-2.457981408126039,-2.457981408126039,-2.457981408126039,-1.9461310073110558,-1.9461310073110558,-1.9461310073110558,-2.4198111048552864,-2.4198111048552864,-2.4198111048552864,-2.003646914693866,-2.003646914693866,-2.003646914693866
2018-07-01,-2.4022075103187057,-2.4022075103187057,-2.4022075103187057,-2.418361135917135,-2.418361135917135,-2.418361135917135,-2.379826068269157,-2.379826068269157,-2.379826068269157,-2.3829174912907627,-2.3829174912907627,-2.3829174912907627
2018-07-08,-2.5107026212018155,-2.5107026212018155,-2.5107026212018155,-2.6067858265880823,-2.6067858265880823,-2.6067858265880823,-2.521989152550429,-2.521989152550429,-2.521989152550429,-2.588709729752234,-2.588709729752234,-2.588709729752234
2018-07-15,-2.372661230742853,-2.372661230742853,-2.372661230742853,-2.447347842955774,-2.447347842955774,-2.447347842955774,-2.352895701701813,-2.352895701701813,-2.352895701701813,-2.4403491554699137,-2.4403491554699137,-2.4403491554699137
2018-07-22,-1.6361875607392982,-1.6361875607392982,-1.6361875607392982,-1.6961420083737642,-1.6961420083737642,-1.6961420083737642,-1.6219917592019144,-1.6219917592019144,-1.6219917592019144,-1.6878845021909106,-1.6878845021909106,-1.6878845021909106
2018-07-29,-1.821560761360261,-1.821560761360261,-1.821560761360261,-1.8110794615763204,-1.8110794615763204,-1.8110794615763204,-1.8359157687458485,-1.8359157687458485,-1.8359157687458485,-1.8799714791216544,-1.8799714791216544,-1.8799714791216544
2018-08-05,-1.4446567926564937,-1.4446567926564937,-1.4446567926564937,-1.3909927311697474,-1.3909927311697474,-1.3909927311697474,-1.4308600600154495,-1.4308600600154495,-1.4308600600154495,-1.370120858317699,-1.370120858317699,-1.370120858317699
2018-08-12,-2.046930593323222,-2.046930593323222,-2.046930593323222,-2.0796114669165373,-2.0796114669165373,-2.0796114669165373,-2.150734142617069,-2.150734142617069,-2.150734142617069,-2.178099993205183,-2.178099993205183,-2.178099993205183
2018-08-19,-1.4037132872073756,-1.4037132872073756,-1.4037132872073756,-1.4377945244805095,-1.4377945244805095,-1.4377945244805095,-1.3674955444475663,-1.3674955444475663,-1.3674955444475663,-1.3979909403411492,-1.3979909403411492,-1.3979909403411492
