Date,BASFYStock_Open_average,BASFYStock_Open_max,BASFYStock_Open_min,BASFYStock_Open_volatility,BASFYStock_Open_change,BASFYStock_High_average,BASFYStock_High_max,BASFYStock_High_min,BASFYStock_High_volatility,BASFYStock_High_change,BASFYStock_Low_average,BASFYStock_Low_max,BASFYStock_Low_min,BASFYStock_Low_volatility,BASFYStock_Low_change,BASFYStock_Close_average,BASFYStock_Close_max,BASFYStock_Close_min,BASFYStock_Close_volatility,BASFYStock_Close_change,BASFYStock_Volume_average,BASFYStock_Volume_max,BASFYStock_Volume_min,BASFYStock_Volume_volatility,BASFYStock_Volume_change
2018-05-27,-1.2412659201557525,-1.3324056209071273,-1.067286551137117,-1.1402091407645585,0.3376348986115935,-1.2863180215665269,-1.2721922553315557,-1.176355482065291,-0.6516778257678415,0.3218295214143729,-1.2942367129997456,-1.3726111869800224,-1.1683536609009126,-0.8022437614795904,0.47895329549613846,-1.2704263702788854,-1.2668140169379285,-1.1637745667114094,-0.6217802164677548,0.2747532776707787,-0.01698978784835658,-0.14736041202835998,1.3091320351070974,-0.21453591097200705,-1.6041676005345251
2018-06-03,-0.9756070995894011,-1.0659198950131106,-0.8821072136232504,-0.7554240193660041,0.7893232885700533,-1.007238263165997,-1.1024573272733011,-0.9749643377097341,-0.6004829045744411,0.8327691994954276,-0.9804562321098977,-1.0767017941427541,-0.8362345922294503,-0.7013853537029584,0.7518862132712918,-1.0035945613455344,-1.0740445318108656,-0.9135145997212205,-0.5860168203718763,0.8793626893022417,-0.33799368251089956,-0.3935573499378473,0.7897501903799072,-0.4336454592037702,0.157722054302654
2018-06-10,-0.5063592712544264,-0.6263306644848956,-0.3798157323735485,-0.7010932565573954,-0.1184684112963385,-0.5046227318753151,-0.5765604409881974,-0.3595155491143949,-0.6277424272795007,-0.10573873360945167,-0.4638980389388716,-0.5502397568726791,-0.2683511961029928,-0.6899165428988843,-0.24779837318728334,-0.4706099953359747,-0.5090218431892009,-0.4019121611476261,-0.40734224704059396,-0.1518264779451608,0.09494057847250327,-0.19440926755093427,1.1764583441429897,-0.2579175432985673,0.7848001082666195
2018-06-17,-2.0020807878208524,-1.6330522955658204,-2.130520897728994,0.007675952509017484,-0.738578780984043,-1.9766226485833,-1.6629129991085823,-2.185389792366898,0.17612288701104006,-0.6327946565116958,-2.0360012009979873,-1.752550084014103,-2.0539007309824493,0.0793940831627755,-0.8433109868646163,-2.0262966094896298,-1.6345619621672478,-2.1042908842072987,0.3142326555179312,-0.8914261864348548,0.1858947103827841,-0.0552609657080518,0.3075553743931322,-0.07189936067214901,-1.5111711047022833
2018-06-24,-2.637755952934077,-2.4951079524692976,-2.6656211282767686,-0.227863183931788,0.23889629206133453,-2.6136203920321504,-2.526561104604721,-2.5686249222834356,-0.2628008957778637,0.4544036238710219,-2.6304866777575557,-2.53167840686876,-2.5691202056291518,-0.24210629991238863,0.31631039222501695,-2.659670847847928,-2.607232249890555,-2.4265471264809415,-0.7336389778473998,0.30948848547958774,0.4819508643590274,0.020285617036860954,2.082964319813008,-0.07298328315540475,-0.3241822670167004
2018-07-01,-2.0322892915779147,-2.0636138031205684,-1.948935264082417,-0.6871562306101926,0.7249339543447437,-2.0544789411209665,-2.0405816386857305,-2.027410198931676,-0.3770494783018105,0.907493974587158,-2.0201932790445007,-1.9748113566741279,-1.9440991810397772,-0.38390653676784225,0.8651267712682064,-2.0618931623974364,-1.9307335987344387,-2.0282693891194192,-0.10436436653671315,0.919301231795573,-0.1399175162974316,-0.28420265604294814,0.7493796496978757,-0.3179302345914184,-0.8477705889081966
2018-07-08,-1.7823093117173943,-1.6699081262791555,-1.7557194189530765,-0.4113830512355445,-0.3164033067131332,-1.8121619848588113,-1.688066166494822,-1.8083036122298033,-0.19926816906509334,-0.2930955776718322,-1.6822494126555407,-1.5740483414122912,-1.7315715295526988,-0.052360748148415744,-0.3000155536679787,-1.7518283367444796,-1.6105755967488948,-1.7998624871656743,0.10910467261892538,-0.3045159607088077,-0.6118615395998798,-0.5060667795408429,-0.13030181142012662,-0.49879073658605116,0.11826356785906754
2018-07-15,-1.3577262610539684,-1.294892948213184,-1.2856020802877663,-0.33536110847703643,0.14019869144774288,-1.3182265179148311,-1.3670248537447942,-1.4062949950092651,0.11534562649238127,0.7110147254954902,-1.2527746187911073,-1.2175443953755778,-1.2636675295497866,0.07352616084871283,0.2983669662533632,-1.2670132704937729,-1.3209684732539861,-1.2898769536693433,-0.033054821322541034,0.6671894760769482,-0.577191730254675,-0.3502550877369086,-0.7747854132208472,-0.3155136222095648,0.31535292967954953
2018-07-22,-1.0592356852983031,-0.9312856254713894,-1.3124005599369137,1.3542552924590623,-0.4515971423579276,-1.0496785601807959,-1.0233067897721964,-1.266089634095427,0.9931919765164215,-0.3216746036932924,-1.05719917228979,-1.0267080502186552,-1.1591048071857228,0.4017669534411706,-0.3721991864343796,-1.0254757426620855,-0.9932042095598159,-1.1345576016308014,0.5595175136697096,-0.3574229310562958,-0.6341238078277022,-0.4388305901271211,-0.6943138917984638,-0.4081218138846167,0.9149561670289381
2018-07-29,-1.5644715667141846,-1.4400443562472725,-1.8434632138294396,1.6324982042963507,-1.8303971819282627,-1.5841746533109267,-1.4641090950592492,-1.8268051438588964,1.6737567198840244,-1.7067013415718044,-1.4977365864895782,-1.4450209915516685,-1.7303142888122565,1.0536814102589975,-1.5185510178879553,-1.5696915650098355,-1.5342085740963092,-1.7102732270330614,0.8206695141517935,-1.322470575045657,-0.08978555762891444,0.2908901046584763,-1.146410211605123,0.33894042427124255,0.43614117936246977
