Date,iShares MSCI Emerging Markets Small-Cap_etf_Open_average,iShares MSCI Emerging Markets Small-Cap_etf_Open_max,iShares MSCI Emerging Markets Small-Cap_etf_Open_min,iShares MSCI Emerging Markets Small-Cap_etf_High_average,iShares MSCI Emerging Markets Small-Cap_etf_High_max,iShares MSCI Emerging Markets Small-Cap_etf_High_min,iShares MSCI Emerging Markets Small-Cap_etf_Low_average,iShares MSCI Emerging Markets Small-Cap_etf_Low_max,iShares MSCI Emerging Markets Small-Cap_etf_Low_min,iShares MSCI Emerging Markets Small-Cap_etf_Close_average,iShares MSCI Emerging Markets Small-Cap_etf_Close_max,iShares MSCI Emerging Markets Small-Cap_etf_Close_min
2018-04-08,-0.01804797314924841,-0.01804797314924841,-0.01804797314924841,-0.2589010651070535,-0.2589010651070535,-0.2589010651070535,-0.03071779903722273,-0.03071779903722273,-0.03071779903722273,-0.22792225164872176,-0.22792225164872176,-0.22792225164872176
2018-04-15,0.0023132102793347598,0.0023132102793347598,0.0023132102793347598,-0.2757724919282867,-0.2757724919282867,-0.2757724919282867,-0.1186615254127144,-0.1186615254127144,-0.1186615254127144,-0.3468218031193135,-0.3468218031193135,-0.3468218031193135
2018-04-22,-0.7587748802558824,-0.7587748802558824,-0.7587748802558824,-1.027801388722345,-1.027801388722345,-1.027801388722345,-0.4604571514705559,-0.4604571514705559,-0.4604571514705559,-0.6194423553537143,-0.6194423553537143,-0.6194423553537143
2018-04-29,-1.7370280276960275,-1.7370280276960275,-1.7370280276960275,-1.4521606197427979,-1.4521606197427979,-1.4521606197427979,-1.086151985868886,-1.086151985868886,-1.086151985868886,-1.0208749379256834,-1.0208749379256834,-1.0208749379256834
2018-05-06,-0.6738780467947734,-0.6738780467947734,-0.6738780467947734,-1.150251486143916,-1.150251486143916,-1.150251486143916,-0.8323885921437895,-0.8323885921437895,-0.8323885921437895,-1.0169603635013384,-1.0169603635013384,-1.0169603635013384
2018-05-13,-1.6291511177337534,-1.6291511177337534,-1.6291511177337534,-1.9066063238372655,-1.9066063238372655,-1.9066063238372655,-1.6156734420400412,-1.6156734420400412,-1.6156734420400412,-1.5118099609652063,-1.5118099609652063,-1.5118099609652063
2018-05-20,-1.2847464683420275,-1.2847464683420275,-1.2847464683420275,-1.315995427341634,-1.315995427341634,-1.315995427341634,-0.8830088215735719,-0.8830088215735719,-0.8830088215735719,-1.0337445289979883,-1.0337445289979883,-1.0337445289979883
2018-05-27,-0.7720629113350826,-0.7720629113350826,-0.7720629113350826,-0.3447895055966028,-0.3447895055966028,-0.3447895055966028,-0.6895602499861643,-0.6895602499861643,-0.6895602499861643,-0.07253437067180299,-0.07253437067180299,-0.07253437067180299
2018-06-03,-1.1258476120579544,-1.1258476120579544,-1.1258476120579544,-1.359864826576384,-1.359864826576384,-1.359864826576384,-1.1674979849259342,-1.1674979849259342,-1.1674979849259342,-1.1723345841874568,-1.1723345841874568,-1.1723345841874568
2018-06-10,-1.760383057171932,-1.760383057171932,-1.760383057171932,-1.9591120526944643,-1.9591120526944643,-1.9591120526944643,-1.897840568934888,-1.897840568934888,-1.897840568934888,-2.0323503117222357,-2.0323503117222357,-2.0323503117222357
2018-06-17,-2.4312725855394777,-2.4312725855394777,-2.4312725855394777,-2.4809974947502114,-2.4809974947502114,-2.4809974947502114,-2.485511692943944,-2.485511692943944,-2.485511692943944,-2.6630630335476435,-2.6630630335476435,-2.6630630335476435
2018-06-24,-2.3365403077588383,-2.3365403077588383,-2.3365403077588383,-2.263163211786767,-2.263163211786767,-2.263163211786767,-2.2642230104398893,-2.2642230104398893,-2.2642230104398893,-2.264412796815336,-2.264412796815336,-2.264412796815336
2018-07-01,-1.9597770164266395,-1.9597770164266395,-1.9597770164266395,-1.8366338676195866,-1.8366338676195866,-1.8366338676195866,-1.9256353010039375,-1.9256353010039375,-1.9256353010039375,-1.8170856534544164,-1.8170856534544164,-1.8170856534544164
2018-07-08,-1.2283813361582465,-1.2283813361582465,-1.2283813361582465,-1.3236977804985506,-1.3236977804985506,-1.3236977804985506,-1.2854040728369478,-1.2854040728369478,-1.2854040728369478,-1.3217774943180018,-1.3217774943180018,-1.3217774943180018
2018-07-15,-1.2595002754468871,-1.2595002754468871,-1.2595002754468871,-1.2891424074635942,-1.2891424074635942,-1.2891424074635942,-1.2208978254476353,-1.2208978254476353,-1.2208978254476353,-1.2383651971460388,-1.2383651971460388,-1.2383651971460388
2018-07-22,-0.6434296556384917,-0.6434296556384917,-0.6434296556384917,-0.6643267675876693,-0.6643267675876693,-0.6643267675876693,-0.6176941417789432,-0.6176941417789432,-0.6176941417789432,-0.6644681981579087,-0.6644681981579087,-0.6644681981579087
2018-07-29,-0.6522345860677987,-0.6522345860677987,-0.6522345860677987,-0.6453381143488822,-0.6453381143488822,-0.6453381143488822,-0.6303106179717514,-0.6303106179717514,-0.6303106179717514,-0.5900889188196656,-0.5900889188196656,-0.5900889188196656
2018-08-05,-0.9055656487299955,-0.9055656487299955,-0.9055656487299955,-1.0222031347399931,-1.0222031347399931,-1.0222031347399931,-0.9967130414169643,-0.9967130414169643,-0.9967130414169643,-1.06830570489602,-1.06830570489602,-1.06830570489602
2018-08-12,-1.3899479996044108,-1.3899479996044108,-1.3899479996044108,-1.2937183519646263,-1.2937183519646263,-1.2937183519646263,-1.3869494832680567,-1.3869494832680567,-1.3869494832680567,-1.240875057563964,-1.240875057563964,-1.240875057563964
2018-08-19,-0.8675241093404433,-0.8675241093404433,-0.8675241093404433,-0.8320094745691264,-0.8320094745691264,-0.8320094745691264,-0.8159505375574266,-0.8159505375574266,-0.8159505375574266,-0.7842463289852771,-0.7842463289852771,-0.7842463289852771
2018-08-26,-0.7362652445906088,-0.7362652445906088,-0.7362652445906088,-0.7300717805331323,-0.7300717805331323,-0.7300717805331323,-0.7911205546154012,-0.7911205546154012,-0.7911205546154012,-0.6931831206202731,-0.6931831206202731,-0.6931831206202731
2018-09-02,-1.4224887229794443,-1.4224887229794443,-1.4224887229794443,-1.6409428119243983,-1.6409428119243983,-1.6409428119243983,-1.5860110014927604,-1.5860110014927604,-1.5860110014927604,-1.818736358812001,-1.818736358812001,-1.818736358812001
2018-09-09,-1.3069186953357852,-1.3069186953357852,-1.3069186953357852,-1.5629413857448067,-1.5629413857448067,-1.5629413857448067,-1.4621061067269914,-1.4621061067269914,-1.4621061067269914,-1.6450327262985431,-1.6450327262985431,-1.6450327262985431
2018-09-16,-1.0193071247371364,-1.0193071247371364,-1.0193071247371364,-1.0910639471264254,-1.0910639471264254,-1.0910639471264254,-0.9538425670663444,-0.9538425670663444,-0.9538425670663444,-1.1337422426967467,-1.1337422426967467,-1.1337422426967467
2018-09-23,-1.4002682713747627,-1.4002682713747627,-1.4002682713747627,-1.3761216501364437,-1.3761216501364437,-1.3761216501364437,-1.2715552411843165,-1.2715552411843165,-1.2715552411843165,-1.354993478309646,-1.354993478309646,-1.354993478309646
2018-09-30,-2.1901690130922,-2.1901690130922,-2.1901690130922,-2.2800874689365496,-2.2800874689365496,-2.2800874689365496,-2.35657564367042,-2.35657564367042,-2.35657564367042,-2.3059859754982974,-2.3059859754982974,-2.3059859754982974
2018-10-07,-2.241679370034644,-2.241679370034644,-2.241679370034644,-2.2583670483714915,-2.2583670483714915,-2.2583670483714915,-2.2594151327057395,-2.2594151327057395,-2.2594151327057395,-2.1822115561720814,-2.1822115561720814,-2.1822115561720814
2018-10-14,-1.827332900553508,-1.827332900553508,-1.827332900553508,-1.7557771123080645,-1.7557771123080645,-1.7557771123080645,-1.719479993524814,-1.719479993524814,-1.719479993524814,-1.7257236673633152,-1.7257236673633152,-1.7257236673633152
2018-10-21,-2.087575878428682,-2.087575878428682,-2.087575878428682,-1.9770750100543455,-1.9770750100543455,-1.9770750100543455,-1.9911351216704423,-1.9911351216704423,-1.9911351216704423,-1.9138663873834345,-1.9138663873834345,-1.9138663873834345
2018-10-28,-0.9706881505687577,-0.9706881505687577,-0.9706881505687577,-0.9443958391796792,-0.9443958391796792,-0.9443958391796792,-1.051767505119636,-1.051767505119636,-1.051767505119636,-1.008351577199879,-1.008351577199879,-1.008351577199879
2018-11-04,-0.9940431359791497,-0.9940431359791497,-0.9940431359791497,-1.081950907356364,-1.081950907356364,-1.081950907356364,-1.062489232737638,-1.062489232737638,-1.062489232737638,-1.0138713954276133,-1.0138713954276133,-1.0138713954276133
2018-11-11,-0.5866512434309484,-0.5866512434309484,-0.5866512434309484,-0.4334898566119604,-0.4334898566119604,-0.4334898566119604,-0.5072881506106051,-0.5072881506106051,-0.5072881506106051,-0.38005122914863454,-0.38005122914863454,-0.38005122914863454
2018-11-18,-0.6458097069451114,-0.6458097069451114,-0.6458097069451114,-0.6724851813976898,-0.6724851813976898,-0.6724851813976898,-0.5417302147554207,-0.5417302147554207,-0.5417302147554207,-0.5417683277333293,-0.5417683277333293,-0.5417683277333293
2018-11-25,-0.026312300985570435,-0.026312300985570435,-0.026312300985570435,0.023997054961917928,0.023997054961917928,0.023997054961917928,0.06892854612114618,0.06892854612114618,0.06892854612114618,0.06494169885890466,0.06494169885890466,0.06494169885890466
2018-12-02,-0.18454201353345243,-0.18454201353345243,-0.18454201353345243,-0.10908312205776498,-0.10908312205776498,-0.10908312205776498,-0.44452375389667703,-0.44452375389667703,-0.44452375389667703,-0.5494524991862796,-0.5494524991862796,-0.5494524991862796
2018-12-09,-0.19393534666749407,-0.19393534666749407,-0.19393534666749407,-0.20689199178400616,-0.20689199178400616,-0.20689199178400616,-0.13526282758705782,-0.13526282758705782,-0.13526282758705782,-0.25214578665259546,-0.25214578665259546,-0.25214578665259546
2018-12-16,-0.9640391012421794,-0.9640391012421794,-0.9640391012421794,-1.090493742618282,-1.090493742618282,-1.090493742618282,-1.198402375712221,-1.198402375712221,-1.198402375712221,-1.2792026973868724,-1.2792026973868724,-1.2792026973868724
2018-12-23,-0.974669119857087,-0.974669119857087,-0.974669119857087,-0.8484116145162858,-0.8484116145162858,-0.8484116145162858,-0.7050569125089268,-0.7050569125089268,-0.7050569125089268,-0.7961029865292018,-0.7961029865292018,-0.7961029865292018
2018-12-30,-0.7006016462781475,-0.7006016462781475,-0.7006016462781475,-0.1303800225445013,-0.1303800225445013,-0.1303800225445013,-0.5668258676887448,-0.5668258676887448,-0.5668258676887448,0.041542219467217346,0.041542219467217346,0.041542219467217346
2019-01-06,0.6410083029498165,0.6410083029498165,0.6410083029498165,0.36181389547890463,0.36181389547890463,0.36181389547890463,0.825986514245109,0.825986514245109,0.825986514245109,0.7017819841741518,0.7017819841741518,0.7017819841741518
2019-01-13,0.8927819006057583,0.8927819006057583,0.8927819006057583,0.7593863765092909,0.7593863765092909,0.7593863765092909,1.0525304131295956,1.0525304131295956,1.0525304131295956,0.8363901992687903,0.8363901992687903,0.8363901992687903
2019-01-20,1.2603098420471082,1.2603098420471082,1.2603098420471082,1.3989539420870576,1.3989539420870576,1.3989539420870576,1.411691771126879,1.411691771126879,1.411691771126879,1.5341481625162354,1.5341481625162354,1.5341481625162354
2019-01-27,1.9079239359929423,1.9079239359929423,1.9079239359929423,1.651023890252304,1.651023890252304,1.651023890252304,1.7420142525738591,1.7420142525738591,1.7420142525738591,1.7179762784077657,1.7179762784077657,1.7179762784077657
2019-02-03,1.1587886164800691,1.1587886164800691,1.1587886164800691,1.1210559782929568,1.1210559782929568,1.1210559782929568,1.1230691081241586,1.1230691081241586,1.1230691081241586,1.2272983435276597,1.2272983435276597,1.2272983435276597
2019-02-10,0.9538129854240002,0.9538129854240002,0.9538129854240002,0.9066794499496182,0.9066794499496182,0.9066794499496182,0.9991861718659708,0.9991861718659708,0.9991861718659708,1.0143345936930248,1.0143345936930248,1.0143345936930248
2019-02-17,1.4204878387783288,1.4204878387783288,1.4204878387783288,1.4868945125697177,1.4868945125697177,1.4868945125697177,1.421160834531382,1.421160834531382,1.421160834531382,1.3742041417624995,1.3742041417624995,1.3742041417624995
2019-02-24,1.430219955270309,1.430219955270309,1.430219955270309,1.3556314629373498,1.3556314629373498,1.3556314629373498,1.217353533355371,1.217353533355371,1.217353533355371,1.2005388140910696,1.2005388140910696,1.2005388140910696
2019-03-03,0.6951121320519341,0.6951121320519341,0.6951121320519341,0.8563264870642083,0.8563264870642083,0.8563264870642083,0.7386297972434807,0.7386297972434807,0.7386297972434807,0.8147707312949793,0.8147707312949793,0.8147707312949793
2019-03-10,1.5166531915657413,1.5166531915657413,1.5166531915657413,1.5782192889319429,1.5782192889319429,1.5782192889319429,1.5153246057262666,1.5153246057262666,1.5153246057262666,1.4340176722153053,1.4340176722153053,1.4340176722153053
2019-03-17,1.1204553657107192,1.1204553657107192,1.1204553657107192,1.1736069658348856,1.1736069658348856,1.1736069658348856,0.7523752836990293,0.7523752836990293,0.7523752836990293,0.60994024426432,0.60994024426432,0.60994024426432
