Date,SPDR Barclays International Corporate Bond_Open_average,SPDR Barclays International Corporate Bond_Open_max,SPDR Barclays International Corporate Bond_Open_min,SPDR Barclays International Corporate Bond_High_average,SPDR Barclays International Corporate Bond_High_max,SPDR Barclays International Corporate Bond_High_min,SPDR Barclays International Corporate Bond_Low_average,SPDR Barclays International Corporate Bond_Low_max,SPDR Barclays International Corporate Bond_Low_min,SPDR Barclays International Corporate Bond_Close_average,SPDR Barclays International Corporate Bond_Close_max,SPDR Barclays International Corporate Bond_Close_min
2018-04-08,0.9703994401308738,0.9703994401308738,0.9703994401308738,0.7036585493376598,0.7036585493376598,0.7036585493376598,1.0563014360230865,1.0563014360230865,1.0563014360230865,1.1891947545811608,1.1891947545811608,1.1891947545811608
2018-04-15,-1.784398833210201,-1.784398833210201,-1.784398833210201,-2.2157178156528743,-2.2157178156528743,-2.2157178156528743,-2.1713125548851804,-2.1713125548851804,-2.1713125548851804,-2.425114041988535,-2.425114041988535,-2.425114041988535
2018-04-22,-2.4935149047701564,-2.4935149047701564,-2.4935149047701564,-2.443912688111687,-2.443912688111687,-2.443912688111687,-2.2209960914402855,-2.2209960914402855,-2.2209960914402855,-2.3882376533821654,-2.3882376533821654,-2.3882376533821654
2018-04-29,-2.5557735770984507,-2.5557735770984507,-2.5557735770984507,-2.440224383401103,-2.440224383401103,-2.440224383401103,-2.5320120610216814,-2.5320120610216814,-2.5320120610216814,-2.497024572960214,-2.497024572960214,-2.497024572960214
2018-05-06,-1.7667668287847456,-1.7667668287847456,-1.7667668287847456,-1.798404397009621,-1.798404397009621,-1.798404397009621,-1.952719446917389,-1.952719446917389,-1.952719446917389,-1.859791259634199,-1.859791259634199,-1.859791259634199
2018-05-13,-2.1714585043299897,-2.1714585043299897,-2.1714585043299897,-2.1168943197697594,-2.1168943197697594,-2.1168943197697594,-2.0696599422800417,-2.0696599422800417,-2.0696599422800417,-2.0404795319875664,-2.0404795319875664,-2.0404795319875664
2018-05-20,-1.9645000438694633,-1.9645000438694633,-1.9645000438694633,-1.9405451183952844,-1.9405451183952844,-1.9405451183952844,-1.8836385676087974,-1.8836385676087974,-1.8836385676087974,-1.9496103774413274,-1.9496103774413274,-1.9496103774413274
2018-05-27,-1.5177841778357288,-1.5177841778357288,-1.5177841778357288,-1.44593931430819,-1.44593931430819,-1.44593931430819,-1.5291081075590125,-1.5291081075590125,-1.5291081075590125,-1.419388848866232,-1.419388848866232,-1.419388848866232
2018-06-03,-1.1534953126068297,-1.1534953126068297,-1.1534953126068297,-1.2534987247886593,-1.2534987247886593,-1.2534987247886593,-1.373542956049138,-1.373542956049138,-1.373542956049138,-1.2168673334387736,-1.2168673334387736,-1.2168673334387736
2018-06-10,-1.307460000665926,-1.307460000665926,-1.307460000665926,-1.3145111394353064,-1.3145111394353064,-1.3145111394353064,-1.2057549644683596,-1.2057549644683596,-1.2057549644683596,-1.2807681975191325,-1.2807681975191325,-1.2807681975191325
2018-06-17,-0.9348123235900321,-0.9348123235900321,-0.9348123235900321,-0.8448795072590547,-0.8448795072590547,-0.8448795072590547,-0.8128692851895808,-0.8128692851895808,-0.8128692851895808,-0.7502991265623693,-0.7502991265623693,-0.7502991265623693
2018-06-24,-0.9615733184573971,-0.9615733184573971,-0.9615733184573971,-1.0500232415467632,-1.0500232415467632,-1.0500232415467632,-1.026021853400405,-1.026021853400405,-1.026021853400405,-0.9766587260571231,-0.9766587260571231,-0.9766587260571231
2018-07-01,-0.2682655841569799,-0.2682655841569799,-0.2682655841569799,-0.35716004074220675,-0.35716004074220675,-0.35716004074220675,-0.36073098304781087,-0.36073098304781087,-0.36073098304781087,-0.47121796770772373,-0.47121796770772373,-0.47121796770772373
2018-07-08,-0.47691638291985705,-0.47691638291985705,-0.47691638291985705,-0.2895678563158558,-0.2895678563158558,-0.2895678563158558,-0.277948064091165,-0.277948064091165,-0.277948064091165,-0.24283175023038636,-0.24283175023038636,-0.24283175023038636
2018-07-15,-0.2601002559680168,-0.2601002559680168,-0.2601002559680168,-0.4935952271430477,-0.4935952271430477,-0.4935952271430477,-0.4617903426189825,-0.4617903426189825,-0.4617903426189825,-0.6847594231212516,-0.6847594231212516,-0.6847594231212516
2018-07-22,-0.5237611946841916,-0.5237611946841916,-0.5237611946841916,-0.45777325311840444,-0.45777325311840444,-0.45777325311840444,-0.261120299902962,-0.261120299902962,-0.261120299902962,-0.4807481647922633,-0.4807481647922633,-0.4807481647922633
2018-07-29,-1.3212814436458913,-1.3212814436458913,-1.3212814436458913,-1.439902991242571,-1.439902991242571,-1.439902991242571,-1.1644282004505877,-1.1644282004505877,-1.1644282004505877,-1.442155198303848,-1.442155198303848,-1.442155198303848
2018-08-05,-2.335985379729234,-2.335985379729234,-2.335985379729234,-2.433518725421647,-2.433518725421647,-2.433518725421647,-2.466621473721928,-2.466621473721928,-2.466621473721928,-2.505543827718833,-2.505543827718833,-2.505543827718833
2018-08-12,-1.693485188296411,-1.693485188296411,-1.693485188296411,-1.4374107418129582,-1.4374107418129582,-1.4374107418129582,-1.4800706846085823,-1.4800706846085823,-1.4800706846085823,-1.4281714275329986,-1.4281714275329986,-1.4281714275329986
2018-08-19,-0.2038882998091592,-0.2038882998091592,-0.2038882998091592,0.11946583790109169,0.11946583790109169,0.11946583790109169,0.0843035723054879,0.0843035723054879,0.0843035723054879,-0.01036800157395286,-0.01036800157395286,-0.01036800157395286
2018-08-26,0.12633110061107905,0.12633110061107905,0.12633110061107905,-0.1396215683767914,-0.1396215683767914,-0.1396215683767914,-0.10239077017699101,-0.10239077017699101,-0.10239077017699101,-0.3055364079078063,-0.3055364079078063,-0.3055364079078063
2018-09-02,-0.708661284369766,-0.708661284369766,-0.708661284369766,-0.687608290439719,-0.687608290439719,-0.687608290439719,-0.6097036837854519,-0.6097036837854519,-0.6097036837854519,-0.8510163232792838,-0.8510163232792838,-0.8510163232792838
2018-09-09,-0.09651804058479235,-0.09651804058479235,-0.09651804058479235,0.10391480854049934,0.10391480854049934,0.10391480854049934,0.18677184190939758,0.18677184190939758,0.18677184190939758,0.20030405961702766,0.20030405961702766,0.20030405961702766
2018-09-16,1.1162278609530012,1.1162278609530012,1.1162278609530012,0.828783960798644,0.828783960798644,0.828783960798644,0.417732589534342,0.417732589534342,0.417732589534342,0.4529893922482303,0.4529893922482303,0.4529893922482303
2018-09-23,-0.8526397477975668,-0.8526397477975668,-0.8526397477975668,-0.9798978688986526,-0.9798978688986526,-0.9798978688986526,-0.9271986769403597,-0.9271986769403597,-0.9271986769403597,-0.7158811577192425,-0.7158811577192425,-0.7158811577192425
2018-09-30,-1.8460503476900632,-1.8460503476900632,-1.8460503476900632,-1.5270317639671243,-1.5270317639671243,-1.5270317639671243,-1.8102197435275593,-1.8102197435275593,-1.8102197435275593,-1.3816259136050408,-1.3816259136050408,-1.3816259136050408
2018-10-07,-0.33861360828721027,-0.33861360828721027,-0.33861360828721027,-0.5428353614545354,-0.5428353614545354,-0.5428353614545354,-0.6901290911533892,-0.6901290911533892,-0.6901290911533892,-0.690110384469044,-0.690110384469044,-0.690110384469044
2018-10-14,-1.4167418503100904,-1.4167418503100904,-1.4167418503100904,-1.4106619625698213,-1.4106619625698213,-1.4106619625698213,-1.5124024330658528,-1.5124024330658528,-1.5124024330658528,-1.6017206320074633,-1.6017206320074633,-1.6017206320074633
2018-10-21,-1.87504784979598,-1.87504784979598,-1.87504784979598,-1.8941685387099987,-1.8941685387099987,-1.8941685387099987,-1.9525042172816298,-1.9525042172816298,-1.9525042172816298,-2.0874468871330594,-2.0874468871330594,-2.0874468871330594
2018-10-28,-1.250775035810594,-1.250775035810594,-1.250775035810594,-1.2290812760861418,-1.2290812760861418,-1.2290812760861418,-1.4231242729554243,-1.4231242729554243,-1.4231242729554243,-1.1059474036376542,-1.1059474036376542,-1.1059474036376542
2018-11-04,-1.7610534042230335,-1.7610534042230335,-1.7610534042230335,-1.7661995494346152,-1.7661995494346152,-1.7661995494346152,-2.006056788879204,-2.006056788879204,-2.006056788879204,-2.179815168512384,-2.179815168512384,-2.179815168512384
2018-11-11,-1.215606330274791,-1.215606330274791,-1.215606330274791,-1.229333255539659,-1.229333255539659,-1.229333255539659,-1.153704067423061,-1.153704067423061,-1.153704067423061,-1.0064646232018004,-1.0064646232018004,-1.0064646232018004
2018-11-18,-1.3613821383699853,-1.3613821383699853,-1.3613821383699853,-1.6234217461194196,-1.6234217461194196,-1.6234217461194196,-1.4941060454171777,-1.4941060454171777,-1.4941060454171777,-1.5458118833563808,-1.5458118833563808,-1.5458118833563808
2018-11-25,-1.4682996185791581,-1.4682996185791581,-1.4682996185791581,-1.317833505531579,-1.317833505531579,-1.317833505531579,-1.411539267018594,-1.411539267018594,-1.411539267018594,-1.395772558497273,-1.395772558497273,-1.395772558497273
2018-12-02,-0.6366999252684125,-0.6366999252684125,-0.6366999252684125,-0.8712189703322355,-0.8712189703322355,-0.8712189703322355,-1.133453576654936,-1.133453576654936,-1.133453576654936,-1.242156739623349,-1.242156739623349,-1.242156739623349
2018-12-09,-0.9832959569543115,-0.9832959569543115,-0.9832959569543115,-0.9736304380756652,-0.9736304380756652,-0.9736304380756652,-0.8524038694702761,-0.8524038694702761,-0.8524038694702761,-0.8505522250371025,-0.8505522250371025,-0.8505522250371025
2018-12-16,-0.0211308610650667,-0.0211308610650667,-0.0211308610650667,-0.2873647584746434,-0.2873647584746434,-0.2873647584746434,-0.2855831473928434,-0.2855831473928434,-0.2855831473928434,-0.3601872896388744,-0.3601872896388744,-0.3601872896388744
2018-12-23,-0.16329856642340387,-0.16329856642340387,-0.16329856642340387,0.2711467482007924,0.2711467482007924,0.2711467482007924,0.12001150165337919,0.12001150165337919,0.12001150165337919,0.4847321963601884,0.4847321963601884,0.4847321963601884
2018-12-30,0.547049455662936,0.547049455662936,0.547049455662936,0.4254151564854867,0.4254151564854867,0.4254151564854867,0.27279193541763325,0.27279193541763325,0.27279193541763325,0.6706384277734332,0.6706384277734332,0.6706384277734332
2019-01-06,0.8286493791480168,0.8286493791480168,0.8286493791480168,0.8458693937508946,0.8458693937508946,0.8458693937508946,0.6975312533116977,0.6975312533116977,0.6975312533116977,0.9255240053712488,0.9255240053712488,0.9255240053712488
2019-01-13,0.48950466502680345,0.48950466502680345,0.48950466502680345,-0.05036470117420088,-0.05036470117420088,-0.05036470117420088,-0.025545178547396737,-0.025545178547396737,-0.025545178547396737,-0.14190570842651645,-0.14190570842651645,-0.14190570842651645
2019-01-20,1.6986741646191519,1.6986741646191519,1.6986741646191519,1.8828902856104606,1.8828902856104606,1.8828902856104606,1.939625003092701,1.939625003092701,1.939625003092701,1.7241379310344858,1.7241379310344858,1.7241379310344858
2019-01-27,2.216632662647445,2.216632662647445,2.216632662647445,2.0481076941568674,2.0481076941568674,2.0481076941568674,1.9767733006506376,1.9767733006506376,1.9767733006506376,1.8315210857633577,1.8315210857633577,1.8315210857633577
2019-02-03,0.8353591635282556,0.8353591635282556,0.8353591635282556,0.6009304352597422,0.6009304352597422,0.6009304352597422,0.7795862834379164,0.7795862834379164,0.7795862834379164,0.4260245268928359,0.4260245268928359,0.4260245268928359
2019-02-10,0.6437256793246944,0.6437256793246944,0.6437256793246944,0.7029778980437312,0.7029778980437312,0.7029778980437312,0.5019356728760255,0.5019356728760255,0.5019356728760255,0.6571732943520378,0.6571732943520378,0.6571732943520378
2019-02-17,1.361823986360403,1.361823986360403,1.361823986360403,1.4446491094651333,1.4446491094651333,1.4446491094651333,1.7217131730860842,1.7217131730860842,1.7217131730860842,1.2686350320525033,1.2686350320525033,1.2686350320525033
2019-02-24,1.0654756384548818,1.0654756384548818,1.0654756384548818,0.9168270201835111,0.9168270201835111,0.9168270201835111,1.0137881420399664,1.0137881420399664,1.0137881420399664,1.0024019140292784,1.0024019140292784,1.0024019140292784
2019-03-03,-0.1186880917350679,-0.1186880917350679,-0.1186880917350679,0.29535938553394975,0.29535938553394975,0.29535938553394975,0.4430203732907015,0.4430203732907015,0.4430203732907015,0.4737952105670105,0.4737952105670105,0.4737952105670105
