Date,US Global JetsEtf_Open_average,US Global JetsEtf_Open_max,US Global JetsEtf_Open_min,US Global JetsEtf_High_average,US Global JetsEtf_High_max,US Global JetsEtf_High_min,US Global JetsEtf_Low_average,US Global JetsEtf_Low_max,US Global JetsEtf_Low_min,US Global JetsEtf_Close_average,US Global JetsEtf_Close_max,US Global JetsEtf_Close_min
2018-04-08,-1.0663562521600853,-1.0663562521600853,-1.0663562521600853,-1.1714705344922216,-1.1714705344922216,-1.1714705344922216,-0.9150797620673432,-0.9150797620673432,-0.9150797620673432,-1.1891380221614407,-1.1891380221614407,-1.1891380221614407
2018-04-15,-0.385044794866633,-0.385044794866633,-0.385044794866633,-0.6134331690100012,-0.6134331690100012,-0.6134331690100012,-0.14905681613252222,-0.14905681613252222,-0.14905681613252222,-0.3818990506718621,-0.3818990506718621,-0.3818990506718621
2018-04-22,-1.7663377831387348,-1.7663377831387348,-1.7663377831387348,-1.4247497446240378,-1.4247497446240378,-1.4247497446240378,-1.1276266800793406,-1.1276266800793406,-1.1276266800793406,-1.203031972775093,-1.203031972775093,-1.203031972775093
2018-04-29,-1.79118103946498,-1.79118103946498,-1.79118103946498,-1.549772847437717,-1.549772847437717,-1.549772847437717,-1.314750431007085,-1.314750431007085,-1.314750431007085,-1.4281822448374921,-1.4281822448374921,-1.4281822448374921
2018-05-06,-1.615084411073142,-1.615084411073142,-1.615084411073142,-1.641678674593286,-1.641678674593286,-1.641678674593286,-1.4867730750807309,-1.4867730750807309,-1.4867730750807309,-1.468562396980255,-1.468562396980255,-1.468562396980255
2018-05-13,-1.0565473498395777,-1.0565473498395777,-1.0565473498395777,-1.2473547373836107,-1.2473547373836107,-1.2473547373836107,-1.043949916360889,-1.043949916360889,-1.043949916360889,-1.2312822618972898,-1.2312822618972898,-1.2312822618972898
2018-05-20,-0.8481124693502983,-0.8481124693502983,-0.8481124693502983,-0.4415381274881226,-0.4415381274881226,-0.4415381274881226,-0.7243496581266505,-0.7243496581266505,-0.7243496581266505,-0.39256679341060635,-0.39256679341060635,-0.39256679341060635
2018-05-27,-0.9191156845195904,-0.9191156845195904,-0.9191156845195904,-1.0601481696551946,-1.0601481696551946,-1.0601481696551946,-0.8462580417090577,-0.8462580417090577,-0.8462580417090577,-0.974359069251208,-0.974359069251208,-0.974359069251208
2018-06-03,-0.8209669106896306,-0.8209669106896306,-0.8209669106896306,-1.020608719897245,-1.020608719897245,-1.020608719897245,-0.8950775291378447,-0.8950775291378447,-0.8950775291378447,-0.878509016765596,-0.878509016765596,-0.878509016765596
2018-06-10,-0.6578152704276053,-0.6578152704276053,-0.6578152704276053,-0.5394973999506866,-0.5394973999506866,-0.5394973999506866,-0.5630666079535707,-0.5630666079535707,-0.5630666079535707,-0.3575911049106721,-0.3575911049106721,-0.3575911049106721
