Date,ProShares Ultra MSCI Emerging Markets_Open_average,ProShares Ultra MSCI Emerging Markets_Open_max,ProShares Ultra MSCI Emerging Markets_Open_min,ProShares Ultra MSCI Emerging Markets_High_average,ProShares Ultra MSCI Emerging Markets_High_max,ProShares Ultra MSCI Emerging Markets_High_min,ProShares Ultra MSCI Emerging Markets_Low_average,ProShares Ultra MSCI Emerging Markets_Low_max,ProShares Ultra MSCI Emerging Markets_Low_min,ProShares Ultra MSCI Emerging Markets_Close_average,ProShares Ultra MSCI Emerging Markets_Close_max,ProShares Ultra MSCI Emerging Markets_Close_min
2018-09-30,-1.9552134649363704,-1.9552134649363704,-1.9552134649363704,-1.8376773070350296,-1.8376773070350296,-1.8376773070350296,-1.8818968620434184,-1.8818968620434184,-1.8818968620434184,-1.7098355256845166,-1.7098355256845166,-1.7098355256845166
2018-10-07,-1.862039503396999,-1.862039503396999,-1.862039503396999,-1.9443937992679132,-1.9443937992679132,-1.9443937992679132,-1.8432659474788364,-1.8432659474788364,-1.8432659474788364,-1.9002290198623397,-1.9002290198623397,-1.9002290198623397
2018-10-14,-1.3941408552420926,-1.3941408552420926,-1.3941408552420926,-1.4607544575681433,-1.4607544575681433,-1.4607544575681433,-1.4686797452018587,-1.4686797452018587,-1.4686797452018587,-1.4919123636778941,-1.4919123636778941,-1.4919123636778941
2018-10-21,-1.933531292035328,-1.933531292035328,-1.933531292035328,-1.9447311511837735,-1.9447311511837735,-1.9447311511837735,-2.1645314222744383,-2.1645314222744383,-2.1645314222744383,-2.1973153074933807,-2.1973153074933807,-2.1973153074933807
2018-10-28,-0.7165859923444845,-0.7165859923444845,-0.7165859923444845,-0.6597303984007293,-0.6597303984007293,-0.6597303984007293,-0.5344399312249397,-0.5344399312249397,-0.5344399312249397,-0.5041273073040436,-0.5041273073040436,-0.5041273073040436
2018-11-04,-1.209328200225634,-1.209328200225634,-1.209328200225634,-1.2307388256818197,-1.2307388256818197,-1.2307388256818197,-1.2244481232545286,-1.2244481232545286,-1.2244481232545286,-1.2047557723839677,-1.2047557723839677,-1.2047557723839677
2018-11-11,-0.5529714469510256,-0.5529714469510256,-0.5529714469510256,-0.5980004323102373,-0.5980004323102373,-0.5980004323102373,-0.5595215842796949,-0.5595215842796949,-0.5595215842796949,-0.47432079078365785,-0.47432079078365785,-0.47432079078365785
2018-11-18,-0.688496567476651,-0.688496567476651,-0.688496567476651,-0.6846937675298982,-0.6846937675298982,-0.6846937675298982,-0.539280916666133,-0.539280916666133,-0.539280916666133,-0.5862298610604764,-0.5862298610604764,-0.5862298610604764
2018-11-25,0.7018263227609888,0.7018263227609888,0.7018263227609888,0.65060705020905,0.65060705020905,0.65060705020905,0.5922452341959832,0.5922452341959832,0.5922452341959832,0.5902849089292116,0.5902849089292116,0.5902849089292116
2018-12-02,-1.0741470251404361,-1.0741470251404361,-1.0741470251404361,-1.0473155085282655,-1.0473155085282655,-1.0473155085282655,-0.9364782676980999,-0.9364782676980999,-0.9364782676980999,-0.932799388692612,-0.932799388692612,-0.932799388692612
2018-12-09,-0.7933242577900927,-0.7933242577900927,-0.7933242577900927,-0.7470348990267577,-0.7470348990267577,-0.7470348990267577,-0.779542456518337,-0.779542456518337,-0.779542456518337,-0.8510302837528165,-0.8510302837528165,-0.8510302837528165
2018-12-16,-1.2128576108452134,-1.2128576108452134,-1.2128576108452134,-1.12264063671944,-1.12264063671944,-1.12264063671944,-1.0708143038326654,-1.0708143038326654,-1.0708143038326654,-1.1186533660863092,-1.1186533660863092,-1.1186533660863092
2018-12-23,-0.29612472851235405,-0.29612472851235405,-0.29612472851235405,-0.3942805494220289,-0.3942805494220289,-0.3942805494220289,-0.4750448816166214,-0.4750448816166214,-0.4750448816166214,-0.48829504036046417,-0.48829504036046417,-0.48829504036046417
2018-12-30,-0.09222435697555448,-0.09222435697555448,-0.09222435697555448,0.19309011932445302,0.19309011932445302,0.19309011932445302,0.15437697857038302,0.15437697857038302,0.15437697857038302,0.2614807266681392,0.2614807266681392,0.2614807266681392
2019-01-06,0.49338271599366157,0.49338271599366157,0.49338271599366157,0.7153343780492191,0.7153343780492191,0.7153343780492191,0.738391637938366,0.738391637938366,0.738391637938366,0.7234285309248711,0.7234285309248711,0.7234285309248711
2019-01-13,1.6272638123413923,1.6272638123413923,1.6272638123413923,1.733057818899045,1.733057818899045,1.733057818899045,1.6518323814221332,1.6518323814221332,1.6518323814221332,1.571233031782466,1.571233031782466,1.571233031782466
2019-01-20,1.4499031950189711,1.4499031950189711,1.4499031950189711,1.498480429603607,1.498480429603607,1.498480429603607,1.4174445080269802,1.4174445080269802,1.4174445080269802,1.503682911328462,1.503682911328462,1.503682911328462
2019-01-27,1.9284455324399408,1.9284455324399408,1.9284455324399408,2.0179668595337708,2.0179668595337708,2.0179668595337708,1.9700142181712177,1.9700142181712177,1.9700142181712177,1.952837479435856,1.952837479435856,1.952837479435856
2019-02-03,1.351395884724096,1.351395884724096,1.351395884724096,1.2429518980473204,1.2429518980473204,1.2429518980473204,1.2516149870877036,1.2516149870877036,1.2516149870877036,1.1484373373963668,1.1484373373963668,1.1484373373963668
2019-02-10,1.0395981706267383,1.0395981706267383,1.0395981706267383,0.936032850876937,0.936032850876937,0.936032850876937,1.0256563444894145,1.0256563444894145,1.0256563444894145,0.9764266614952197,0.9764266614952197,0.9764266614952197
2019-02-17,1.682160069389271,1.682160069389271,1.682160069389271,1.7182572293540004,1.7182572293540004,1.7182572293540004,1.6641110536000836,1.6641110536000836,1.6641110536000836,1.6480088984394288,1.6480088984394288,1.6480088984394288
2019-02-24,1.0362357620671732,1.0362357620671732,1.0362357620671732,0.936671709520482,0.936671709520482,0.936671709520482,0.8122836044349319,0.8122836044349319,0.8122836044349319,0.8876065879601123,0.8876065879601123,0.8876065879601123
2019-03-03,0.4657282101403752,0.4657282101403752,0.4657282101403752,0.6369881322114709,0.6369881322114709,0.6369881322114709,0.5678206572225916,0.5678206572225916,0.5678206572225916,0.6983459228687177,0.6983459228687177,0.6983459228687177
2019-03-10,1.157465711924596,1.157465711924596,1.157465711924596,1.1808542532277644,1.1808542532277644,1.1808542532277644,1.1738195467558532,1.1738195467558532,1.1738195467558532,1.2240733647265325,1.2240733647265325,1.2240733647265325
2019-03-17,0.2627721987412864,0.2627721987412864,0.2627721987412864,0.32363271863335275,0.32363271863335275,0.32363271863335275,0.3232260634372269,0.3232260634372269,0.3232260634372269,0.3601889488968145,0.3601889488968145,0.3601889488968145
2019-03-24,1.1134398963649268,1.1134398963649268,1.1134398963649268,1.1069142581680533,1.1069142581680533,1.1069142581680533,0.9479154398551679,0.9479154398551679,0.9479154398551679,1.1625633664087256,1.1625633664087256,1.1625633664087256
2019-03-31,1.6468138708032993,1.6468138708032993,1.6468138708032993,1.6967576820079167,1.6967576820079167,1.6967576820079167,1.7708082815956923,1.7708082815956923,1.7708082815956923,1.713560586310995,1.713560586310995,1.713560586310995
2019-04-07,1.6125794296574765,1.6125794296574765,1.6125794296574765,1.4321297606439576,1.4321297606439576,1.4321297606439576,1.5346294909654796,1.5346294909654796,1.5346294909654796,1.3364200997968723,1.3364200997968723,1.3364200997968723
2019-04-14,1.2344111482960607,1.2344111482960607,1.2344111482960607,1.255012742922093,1.255012742922093,1.255012742922093,1.3920202942985738,1.3920202942985738,1.3920202942985738,1.2952689074689074,1.2952689074689074,1.2952689074689074
2019-04-21,0.9007893906187505,0.9007893906187505,0.9007893906187505,0.7148032595101468,0.7148032595101468,0.7148032595101468,0.8319009174535973,0.8319009174535973,0.8319009174535973,0.7720736676436412,0.7720736676436412,0.7720736676436412
2019-04-28,-0.6381246553143648,-0.6381246553143648,-0.6381246553143648,-0.2485389470400341,-0.2485389470400341,-0.2485389470400341,-0.5913406647060914,-0.5913406647060914,-0.5913406647060914,-0.14387674886625199,-0.14387674886625199,-0.14387674886625199
2019-05-05,-2.3320202049535657,-2.3320202049535657,-2.3320202049535657,-2.4576283496243074,-2.4576283496243074,-2.4576283496243074,-2.3919844467590186,-2.3919844467590186,-2.3919844467590186,-2.5041772710147825,-2.5041772710147825,-2.5041772710147825
2019-05-12,-2.151915788876779,-2.151915788876779,-2.151915788876779,-2.1999034615400967,-2.1999034615400967,-2.1999034615400967,-2.09900296019838,-2.09900296019838,-2.09900296019838,-2.1577981644383715,-2.1577981644383715,-2.1577981644383715
2019-05-19,-1.6795328344276215,-1.6795328344276215,-1.6795328344276215,-1.7557310398435568,-1.7557310398435568,-1.7557310398435568,-1.7068040708467205,-1.7068040708467205,-1.7068040708467205,-1.7529021540499605,-1.7529021540499605,-1.7529021540499605
2019-05-26,-1.0177057305740476,-1.0177057305740476,-1.0177057305740476,-0.983814928350681,-0.983814928350681,-0.983814928350681,-0.9528030485854563,-0.9528030485854563,-0.9528030485854563,-1.000884937189602,-1.000884937189602,-1.000884937189602
2019-06-02,-0.679071193308441,-0.679071193308441,-0.679071193308441,-0.6361584692391272,-0.6361584692391272,-0.6361584692391272,-0.6288028444808429,-0.6288028444808429,-0.6288028444808429,-0.6550956182213796,-0.6550956182213796,-0.6550956182213796
2019-06-09,-0.801596090756548,-0.801596090756548,-0.801596090756548,-0.78212085297304,-0.78212085297304,-0.78212085297304,-0.7068270353054186,-0.7068270353054186,-0.7068270353054186,-0.7274406189560066,-0.7274406189560066,-0.7274406189560066
2019-06-16,0.2682413291030966,0.2682413291030966,0.2682413291030966,0.20975107996686748,0.20975107996686748,0.20975107996686748,0.3390923252034757,0.3390923252034757,0.3390923252034757,0.23288450233531505,0.23288450233531505,0.23288450233531505
2019-06-23,0.7806054604378313,0.7806054604378313,0.7806054604378313,0.6997572089984205,0.6997572089984205,0.6997572089984205,0.6710344260945628,0.6710344260945628,0.6710344260945628,0.6342143230794599,0.6342143230794599,0.6342143230794599
2019-06-30,0.23515223319821343,0.23515223319821343,0.23515223319821343,0.21901527113562164,0.21901527113562164,0.21901527113562164,0.3265869968983271,0.3265869968983271,0.3265869968983271,0.2639909852403017,0.2639909852403017,0.2639909852403017
2019-07-07,0.6160300636271765,0.6160300636271765,0.6160300636271765,0.5359714583158196,0.5359714583158196,0.5359714583158196,0.6489880250398151,0.6489880250398151,0.6489880250398151,0.555080315684359,0.555080315684359,0.555080315684359
2019-07-14,0.6974452270424184,0.6974452270424184,0.6974452270424184,0.6230625586030719,0.6230625586030719,0.6230625586030719,0.6660535675799667,0.6660535675799667,0.6660535675799667,0.5819719763808532,0.5819719763808532,0.5819719763808532
2019-07-21,0.48980314423724863,0.48980314423724863,0.48980314423724863,0.4390849292332238,0.4390849292332238,0.4390849292332238,0.5008293895045232,0.5008293895045232,0.5008293895045232,0.5103168536846464,0.5103168536846464,0.5103168536846464
2019-07-28,-1.6159693118825067,-1.6159693118825067,-1.6159693118825067,-1.6674629399311602,-1.6674629399311602,-1.6674629399311602,-1.7877732052611781,-1.7877732052611781,-1.7877732052611781,-1.7917696914013053,-1.7917696914013053,-1.7917696914013053
2019-08-04,-1.4844504459868506,-1.4844504459868506,-1.4844504459868506,-1.513312193746314,-1.513312193746314,-1.513312193746314,-1.373374760219637,-1.373374760219637,-1.373374760219637,-1.4428935601543869,-1.4428935601543869,-1.4428935601543869
2019-08-11,-1.0691659350348643,-1.0691659350348643,-1.0691659350348643,-1.1278758113236804,-1.1278758113236804,-1.1278758113236804,-1.1304264604174088,-1.1304264604174088,-1.1304264604174088,-1.1948278936450885,-1.1948278936450885,-1.1948278936450885
2019-08-18,-1.3631934339146516,-1.3631934339146516,-1.3631934339146516,-1.4178647662666284,-1.4178647662666284,-1.4178647662666284,-1.352261417407761,-1.352261417407761,-1.352261417407761,-1.3671629807369325,-1.3671629807369325,-1.3671629807369325
2019-08-25,-0.8201032567502142,-0.8201032567502142,-0.8201032567502142,-0.8556058231258323,-0.8556058231258323,-0.8556058231258323,-0.8128234095728004,-0.8128234095728004,-0.8128234095728004,-0.7915245677607082,-0.7915245677607082,-0.7915245677607082
2019-09-01,-0.13430421536587905,-0.13430421536587905,-0.13430421536587905,-0.0607669930260337,-0.0607669930260337,-0.0607669930260337,-0.07488502780092811,-0.07488502780092811,-0.07488502780092811,-0.08406312228470546,-0.08406312228470546,-0.08406312228470546
2019-09-08,0.1342537519491488,0.1342537519491488,0.1342537519491488,0.19834734138317342,0.19834734138317342,0.19834734138317342,0.19805293498427093,0.19805293498427093,0.19805293498427093,0.16103164741024825,0.16103164741024825,0.16103164741024825
2019-09-15,0.014986070013504453,0.014986070013504453,0.014986070013504453,0.011639168497066687,0.011639168497066687,0.011639168497066687,0.11317855967169269,0.11317855967169269,0.11317855967169269,0.09405887982820418,0.09405887982820418,0.09405887982820418
2019-09-22,-0.3689247885158259,-0.3689247885158259,-0.3689247885158259,-0.30194182046513757,-0.30194182046513757,-0.30194182046513757,-0.3062647183348885,-0.3062647183348885,-0.3062647183348885,-0.3531436111432444,-0.3531436111432444,-0.3531436111432444
2019-09-29,-0.430796788542189,-0.430796788542189,-0.430796788542189,-0.3613357860125243,-0.3613357860125243,-0.3613357860125243,-0.37673806909983387,-0.37673806909983387,-0.37673806909983387,-0.3993890268552402,-0.3993890268552402,-0.3993890268552402
2019-10-06,0.3943578362376213,0.3943578362376213,0.3943578362376213,0.37093509461702434,0.37093509461702434,0.37093509461702434,0.4061867174149563,0.4061867174149563,0.4061867174149563,0.35798499278655627,0.35798499278655627,0.35798499278655627
2019-10-13,1.0094950388956119,1.0094950388956119,1.0094950388956119,1.03316215143172,1.03316215143172,1.03316215143172,1.0302037928185013,1.0302037928185013,1.0302037928185013,1.1076730714248815,1.1076730714248815,1.1076730714248815
2019-10-20,1.6997058935007965,1.6997058935007965,1.6997058935007965,1.676544911278709,1.676544911278709,1.676544911278709,1.6633138921865256,1.6633138921865256,1.6633138921865256,1.7047912369507137,1.7047912369507137,1.7047912369507137
2019-10-27,1.975237233396118,1.975237233396118,1.975237233396118,1.9117950292020989,1.9117950292020989,1.9117950292020989,1.8679213039367364,1.8679213039367364,1.8679213039367364,1.8217482568458834,1.8217482568458834,1.8217482568458834
2019-11-03,1.1942739330900765,1.1942739330900765,1.1942739330900765,1.2975956843542595,1.2975956843542595,1.2975956843542595,1.219700735528038,1.219700735528038,1.219700735528038,1.3637564884689306,1.3637564884689306,1.3637564884689306
2019-11-10,1.0593993512925644,1.0593993512925644,1.0593993512925644,0.9949165217606157,0.9949165217606157,0.9949165217606157,1.0254088196493987,1.0254088196493987,1.0254088196493987,0.9560656932610451,0.9560656932610451,0.9560656932610451
2019-11-17,1.038797111261632,1.038797111261632,1.038797111261632,0.9763354647738341,0.9763354647738341,0.9763354647738341,1.0722833537807486,1.0722833537807486,1.0722833537807486,1.0503373519811317,1.0503373519811317,1.0503373519811317
2019-11-24,0.2794805571720424,0.2794805571720424,0.2794805571720424,0.15353817525364039,0.15353817525364039,0.15353817525364039,0.18327732353557966,0.18327732353557966,0.18327732353557966,0.11218228581740267,0.11218228581740267,0.11218228581740267
2019-12-01,0.6931143543600915,0.6931143543600915,0.6931143543600915,0.5899659818875678,0.5899659818875678,0.5899659818875678,0.5244353237000603,0.5244353237000603,0.5244353237000603,0.4502185536535335,0.4502185536535335,0.4502185536535335
2019-12-08,1.6392663078004306,1.6392663078004306,1.6392663078004306,2.0190166883118024,2.0190166883118024,2.0190166883118024,1.6279018429396575,1.6279018429396575,1.6279018429396575,1.9348229718775636,1.9348229718775636,1.9348229718775636
2019-12-15,2.0896282356742666,2.0896282356742666,2.0896282356742666,1.9593896539450102,1.9593896539450102,1.9593896539450102,2.1298206144677883,2.1298206144677883,2.1298206144677883,1.9919089575662676,1.9919089575662676,1.9919089575662676
2019-12-22,1.8315296926936209,1.8315296926936209,1.8315296926936209,1.7277085141432404,1.7277085141432404,1.7277085141432404,1.7724226729280819,1.7724226729280819,1.7724226729280819,1.6523583462489368,1.6523583462489368,1.6523583462489368
2019-12-29,1.6877135904329932,1.6877135904329932,1.6877135904329932,1.6589731455682015,1.6589731455682015,1.6589731455682015,1.6538581466565105,1.6538581466565105,1.6538581466565105,1.5777810338710936,1.5777810338710936,1.5777810338710936
