Date,Direxion Daily Gold Miners Bull 3X SharesEtf_Open_average,Direxion Daily Gold Miners Bull 3X SharesEtf_Open_max,Direxion Daily Gold Miners Bull 3X SharesEtf_Open_min,Direxion Daily Gold Miners Bull 3X SharesEtf_High_average,Direxion Daily Gold Miners Bull 3X SharesEtf_High_max,Direxion Daily Gold Miners Bull 3X SharesEtf_High_min,Direxion Daily Gold Miners Bull 3X SharesEtf_Low_average,Direxion Daily Gold Miners Bull 3X SharesEtf_Low_max,Direxion Daily Gold Miners Bull 3X SharesEtf_Low_min,Direxion Daily Gold Miners Bull 3X SharesEtf_Close_average,Direxion Daily Gold Miners Bull 3X SharesEtf_Close_max,Direxion Daily Gold Miners Bull 3X SharesEtf_Close_min
2018-05-27,-0.40388624341539325,-0.40388624341539325,-0.40388624341539325,-0.41125741619005285,-0.41125741619005285,-0.41125741619005285,-0.3331398136878593,-0.3331398136878593,-0.3331398136878593,-0.36518506345583857,-0.36518506345583857,-0.36518506345583857
2018-06-03,-0.23762585497815958,-0.23762585497815958,-0.23762585497815958,-0.3965201979863797,-0.3965201979863797,-0.3965201979863797,-0.15761594474720925,-0.15761594474720925,-0.15761594474720925,-0.2847016739532314,-0.2847016739532314,-0.2847016739532314
2018-06-10,-0.1703105596540869,-0.1703105596540869,-0.1703105596540869,-0.33162858101784515,-0.33162858101784515,-0.33162858101784515,-0.22181160803504876,-0.22181160803504876,-0.22181160803504876,-0.3982682920842437,-0.3982682920842437,-0.3982682920842437
2018-06-17,-0.9101984898550453,-0.9101984898550453,-0.9101984898550453,-0.7512914667493071,-0.7512914667493071,-0.7512914667493071,-0.4918817327255246,-0.4918817327255246,-0.4918817327255246,-0.5049757852393113,-0.5049757852393113,-0.5049757852393113
2018-06-24,-1.0831800193531285,-1.0831800193531285,-1.0831800193531285,-0.5986739381777055,-0.5986739381777055,-0.5986739381777055,-0.9098647570098881,-0.9098647570098881,-0.9098647570098881,-0.5647973714219481,-0.5647973714219481,-0.5647973714219481
2018-07-01,0.7020045647086772,0.7020045647086772,0.7020045647086772,0.5854755242101993,0.5854755242101993,0.5854755242101993,0.7866150135862481,0.7866150135862481,0.7866150135862481,0.4855470818611422,0.4855470818611422,0.4855470818611422
2018-07-08,-1.1113408374570821,-1.1113408374570821,-1.1113408374570821,-1.2360282647590812,-1.2360282647590812,-1.2360282647590812,-0.9340360710270907,-0.9340360710270907,-0.9340360710270907,-1.229908303982416,-1.229908303982416,-1.229908303982416
2018-07-15,-1.3105786272882058,-1.3105786272882058,-1.3105786272882058,-1.673029929814496,-1.673029929814496,-1.673029929814496,-1.5336634837559104,-1.5336634837559104,-1.5336634837559104,-1.6530718060430625,-1.6530718060430625,-1.6530718060430625
2018-07-22,-2.0898884239468662,-2.0898884239468662,-2.0898884239468662,-2.2742248990858567,-2.2742248990858567,-2.2742248990858567,-2.2218519123239373,-2.2218519123239373,-2.2218519123239373,-2.3686321205621246,-2.3686321205621246,-2.3686321205621246
2018-07-29,-2.3085581582217927,-2.3085581582217927,-2.3085581582217927,-2.25878622607024,-2.25878622607024,-2.25878622607024,-2.332780961286896,-2.332780961286896,-2.332780961286896,-2.317915307890012,-2.317915307890012,-2.317915307890012
2018-08-05,-2.372246732792838,-2.372246732792838,-2.372246732792838,-2.454532729213042,-2.454532729213042,-2.454532729213042,-2.448065974765733,-2.448065974765733,-2.448065974765733,-2.5056473494881373,-2.5056473494881373,-2.5056473494881373
2018-08-12,-3.22881388215554,-3.22881388215554,-3.22881388215554,-3.1731925869410222,-3.1731925869410222,-3.1731925869410222,-3.219914875324082,-3.219914875324082,-3.219914875324082,-3.124641906499801,-3.124641906499801,-3.124641906499801
2018-08-19,-2.3795817119412086,-2.3795817119412086,-2.3795817119412086,-2.312879021286038,-2.312879021286038,-2.312879021286038,-2.3849110614106612,-2.3849110614106612,-2.3849110614106612,-2.3335580356869112,-2.3335580356869112,-2.3335580356869112
2018-08-26,-2.0056134609515195,-2.0056134609515195,-2.0056134609515195,-2.1122117158867275,-2.1122117158867275,-2.1122117158867275,-2.0567761048423825,-2.0567761048423825,-2.0567761048423825,-2.13122541292197,-2.13122541292197,-2.13122541292197
2018-09-02,-2.0686057119818853,-2.0686057119818853,-2.0686057119818853,-2.110514284279965,-2.110514284279965,-2.110514284279965,-2.0888128774204193,-2.0888128774204193,-2.0888128774204193,-2.0716201969266725,-2.0716201969266725,-2.0716201969266725
2018-09-09,-1.6934576791892162,-1.6934576791892162,-1.6934576791892162,-1.7597728816567422,-1.7597728816567422,-1.7597728816567422,-1.7057357101897062,-1.7057357101897062,-1.7057357101897062,-1.7717342407425964,-1.7717342407425964,-1.7717342407425964
2018-09-16,-1.357581540121759,-1.357581540121759,-1.357581540121759,-1.3285543884277156,-1.3285543884277156,-1.3285543884277156,-1.334002291995112,-1.334002291995112,-1.334002291995112,-1.3098666772845138,-1.3098666772845138,-1.3098666772845138
2018-09-23,-1.2729076092801979,-1.2729076092801979,-1.2729076092801979,-1.289684406640881,-1.289684406640881,-1.289684406640881,-1.2284265166455512,-1.2284265166455512,-1.2284265166455512,-1.2730883706522467,-1.2730883706522467,-1.2730883706522467
2018-09-30,-1.01468649721178,-1.01468649721178,-1.01468649721178,-1.0916087956639886,-1.0916087956639886,-1.0916087956639886,-1.0645190815372092,-1.0645190815372092,-1.0645190815372092,-1.1182055171788157,-1.1182055171788157,-1.1182055171788157
2018-10-07,-0.6138774880176814,-0.6138774880176814,-0.6138774880176814,-0.6378679742107453,-0.6378679742107453,-0.6378679742107453,-0.7540355813853681,-0.7540355813853681,-0.7540355813853681,-0.6246911502036936,-0.6246911502036936,-0.6246911502036936
2018-10-14,-0.36514088857367705,-0.36514088857367705,-0.36514088857367705,-0.40696588973259884,-0.40696588973259884,-0.40696588973259884,-0.38432695970747216,-0.38432695970747216,-0.38432695970747216,-0.4377643397745104,-0.4377643397745104,-0.4377643397745104
2018-10-21,-0.7901517771559433,-0.7901517771559433,-0.7901517771559433,-0.7020031021596406,-0.7020031021596406,-0.7020031021596406,-0.7643590527520902,-0.7643590527520902,-0.7643590527520902,-0.8288947536491609,-0.8288947536491609,-0.8288947536491609
2018-10-28,-0.5872720123009401,-0.5872720123009401,-0.5872720123009401,-0.6019605527783533,-0.6019605527783533,-0.6019605527783533,-0.5602452630312036,-0.5602452630312036,-0.5602452630312036,-0.5217521190109577,-0.5217521190109577,-0.5217521190109577
2018-11-04,-0.7351268739635136,-0.7351268739635136,-0.7351268739635136,-0.7858111158534146,-0.7858111158534146,-0.7858111158534146,-0.7521693909250391,-0.7521693909250391,-0.7521693909250391,-0.7305810444162557,-0.7305810444162557,-0.7305810444162557
2018-11-11,-0.5056023768062535,-0.5056023768062535,-0.5056023768062535,-0.55147774915261,-0.55147774915261,-0.55147774915261,-0.45987036484068283,-0.45987036484068283,-0.45987036484068283,-0.510804139078105,-0.510804139078105,-0.510804139078105
2018-11-18,-0.2730251898049047,-0.2730251898049047,-0.2730251898049047,-0.3573997499618164,-0.3573997499618164,-0.3573997499618164,-0.40651635385340584,-0.40651635385340584,-0.40651635385340584,-0.46561403927270045,-0.46561403927270045,-0.46561403927270045
2018-11-25,-0.5770811862763752,-0.5770811862763752,-0.5770811862763752,-0.6518528432729767,-0.6518528432729767,-0.6518528432729767,-0.6375475640620516,-0.6375475640620516,-0.6375475640620516,-0.5656966691320613,-0.5656966691320613,-0.5656966691320613
2018-12-02,0.08029114611432034,0.08029114611432034,0.08029114611432034,0.2866304133007051,0.2866304133007051,0.2866304133007051,0.1490509192804908,0.1490509192804908,0.1490509192804908,0.3524682031025365,0.3524682031025365,0.3524682031025365
2018-12-09,0.5724394816941799,0.5724394816941799,0.5724394816941799,0.49578457570692597,0.49578457570692597,0.49578457570692597,0.5798789102060742,0.5798789102060742,0.5798789102060742,0.45626008733614276,0.45626008733614276,0.45626008733614276
2018-12-16,1.35308758788703,1.35308758788703,1.35308758788703,1.2536160884686816,1.2536160884686816,1.2536160884686816,1.1013919753814094,1.1013919753814094,1.1013919753814094,1.136316042095435,1.136316042095435,1.136316042095435
2018-12-23,1.918960475614124,1.918960475614124,1.918960475614124,1.8613729478933572,1.8613729478933572,1.8613729478933572,1.8862346708546875,1.8862346708546875,1.8862346708546875,1.602493509917386,1.602493509917386,1.602493509917386
2018-12-30,1.9331175365692295,1.9331175365692295,1.9331175365692295,2.0387761946580962,2.0387761946580962,2.0387761946580962,2.116908584168146,2.116908584168146,2.116908584168146,2.263991507950606,2.263991507950606,2.263991507950606
2019-01-06,1.594283180545494,1.594283180545494,1.594283180545494,1.5662350946585621,1.5662350946585621,1.5662350946585621,1.8059052145327454,1.8059052145327454,1.8059052145327454,1.667853583108756,1.667853583108756,1.667853583108756
2019-01-13,0.6094350244611458,0.6094350244611458,0.6094350244611458,0.6539715551342059,0.6539715551342059,0.6539715551342059,0.6283500707541129,0.6283500707541129,0.6283500707541129,0.49786020584102136,0.49786020584102136,0.49786020584102136
2019-01-20,0.9951638585831926,0.9951638585831926,0.9951638585831926,1.2874749294457284,1.2874749294457284,1.2874749294457284,1.2806372494384495,1.2806372494384495,1.2806372494384495,1.5080691369537238,1.5080691369537238,1.5080691369537238
2019-01-27,2.7841225953529314,2.7841225953529314,2.7841225953529314,2.690636915400949,2.690636915400949,2.690636915400949,2.6532062428567627,2.6532062428567627,2.6532062428567627,2.7804579387574737,2.7804579387574737,2.7804579387574737
2019-02-03,1.831786215686255,1.831786215686255,1.831786215686255,1.9928215679218868,1.9928215679218868,1.9928215679218868,2.070629492020146,2.070629492020146,2.070629492020146,2.057008502790717,2.057008502790717,2.057008502790717
2019-02-10,1.7691428212732412,1.7691428212732412,1.7691428212732412,1.7184991910026244,1.7184991910026244,1.7184991910026244,1.724131085381933,1.724131085381933,1.724131085381933,1.816788207669364,1.816788207669364,1.816788207669364
2019-02-17,2.2808018448302425,2.2808018448302425,2.2808018448302425,2.2931068797543017,2.2931068797543017,2.2931068797543017,2.3146264953837514,2.3146264953837514,2.3146264953837514,2.1203216276601258,2.1203216276601258,2.1203216276601258
2019-02-24,0.9776795487915307,0.9776795487915307,0.9776795487915307,1.0461057625898131,1.0461057625898131,1.0461057625898131,0.8297431001580211,0.8297431001580211,0.8297431001580211,0.6530682430581362,0.6530682430581362,0.6530682430581362
2019-03-03,0.9998906391512364,0.9998906391512364,0.9998906391512364,0.9760558654219145,0.9760558654219145,0.9760558654219145,0.9576333891828318,0.9576333891828318,0.9576333891828318,1.113099054009315,1.113099054009315,1.113099054009315
2019-03-10,1.0468034183575268,1.0468034183575268,1.0468034183575268,1.0097004588741243,1.0097004588741243,1.0097004588741243,1.0182462636276977,1.0182462636276977,1.0182462636276977,0.9172572000700843,0.9172572000700843,0.9172572000700843
2019-03-17,1.100585531842195,1.100585531842195,1.100585531842195,1.133430719062027,1.133430719062027,1.133430719062027,1.217102355615532,1.217102355615532,1.217102355615532,1.2287460701978863,1.2287460701978863,1.2287460701978863
2019-03-24,0.9779466973904593,0.9779466973904593,0.9779466973904593,0.8033256265582394,0.8033256265582394,0.8033256265582394,0.9674148550355076,0.9674148550355076,0.9674148550355076,0.7575024357702107,0.7575024357702107,0.7575024357702107
2019-03-31,0.6421688034548328,0.6421688034548328,0.6421688034548328,0.5130078907455643,0.5130078907455643,0.5130078907455643,0.7004168119989663,0.7004168119989663,0.7004168119989663,0.6646850096806046,0.6646850096806046,0.6646850096806046
