Date,SPDR BlackstoneGSO Senior LoanEtf_Open_average,SPDR BlackstoneGSO Senior LoanEtf_Open_max,SPDR BlackstoneGSO Senior LoanEtf_Open_min,SPDR BlackstoneGSO Senior LoanEtf_High_average,SPDR BlackstoneGSO Senior LoanEtf_High_max,SPDR BlackstoneGSO Senior LoanEtf_High_min,SPDR BlackstoneGSO Senior LoanEtf_Low_average,SPDR BlackstoneGSO Senior LoanEtf_Low_max,SPDR BlackstoneGSO Senior LoanEtf_Low_min,SPDR BlackstoneGSO Senior LoanEtf_Close_average,SPDR BlackstoneGSO Senior LoanEtf_Close_max,SPDR BlackstoneGSO Senior LoanEtf_Close_min
2018-05-27,-2.419327972530189,-2.419327972530189,-2.419327972530189,-2.292253210001253,-2.292253210001253,-2.292253210001253,-2.421700876974286,-2.421700876974286,-2.421700876974286,-2.307785051897454,-2.307785051897454,-2.307785051897454
2018-06-03,-1.4527806030979316,-1.4527806030979316,-1.4527806030979316,-1.4661617613399192,-1.4661617613399192,-1.4661617613399192,-1.288099300650877,-1.288099300650877,-1.288099300650877,-1.4100789725521174,-1.4100789725521174,-1.4100789725521174
2018-06-10,-1.4442566880934165,-1.4442566880934165,-1.4442566880934165,-1.3025519511298258,-1.3025519511298258,-1.3025519511298258,-1.2506957209805538,-1.2506957209805538,-1.2506957209805538,-1.26826442891545,-1.26826442891545,-1.26826442891545
2018-06-17,-1.4183102639007694,-1.4183102639007694,-1.4183102639007694,-1.4394622488965279,-1.4394622488965279,-1.4394622488965279,-1.416852930102704,-1.416852930102704,-1.416852930102704,-1.499680121293472,-1.499680121293472,-1.499680121293472
2018-06-24,-1.997752836878331,-1.997752836878331,-1.997752836878331,-2.025285373446262,-2.025285373446262,-2.025285373446262,-2.5363712663641476,-2.5363712663641476,-2.5363712663641476,-2.573619333949906,-2.573619333949906,-2.573619333949906
2018-07-01,-2.678944414860241,-2.678944414860241,-2.678944414860241,-2.440416579702543,-2.440416579702543,-2.440416579702543,-2.463726070586459,-2.463726070586459,-2.463726070586459,-2.202768957635981,-2.202768957635981,-2.202768957635981
2018-07-08,-1.520929115666339,-1.520929115666339,-1.520929115666339,-1.3257683088284082,-1.3257683088284082,-1.3257683088284082,-1.3744145412602644,-1.3744145412602644,-1.3744145412602644,-1.2169138287247205,-1.2169138287247205,-1.2169138287247205
2018-07-15,-0.9214533154051245,-0.9214533154051245,-0.9214533154051245,-0.8766371737527725,-0.8766371737527725,-0.8766371737527725,-0.7423644471388221,-0.7423644471388221,-0.7423644471388221,-0.714470137639818,-0.714470137639818,-0.714470137639818
2018-07-22,-0.3177313209121768,-0.3177313209121768,-0.3177313209121768,-0.46683749586939943,-0.46683749586939943,-0.46683749586939943,-0.3502506664117437,-0.3502506664117437,-0.3502506664117437,-0.5221160187560098,-0.5221160187560098,-0.5221160187560098
2018-07-29,-1.1254311361437668,-1.1254311361437668,-1.1254311361437668,-1.2136048482948352,-1.2136048482948352,-1.2136048482948352,-1.1471330288650414,-1.1471330288650414,-1.1471330288650414,-1.057482864465537,-1.057482864465537,-1.057482864465537
