Date,Credit Suisse X Links Multi Asset High IncomeEtf_Open_average,Credit Suisse X Links Multi Asset High IncomeEtf_Open_max,Credit Suisse X Links Multi Asset High IncomeEtf_Open_min,Credit Suisse X Links Multi Asset High IncomeEtf_High_average,Credit Suisse X Links Multi Asset High IncomeEtf_High_max,Credit Suisse X Links Multi Asset High IncomeEtf_High_min,Credit Suisse X Links Multi Asset High IncomeEtf_Low_average,Credit Suisse X Links Multi Asset High IncomeEtf_Low_max,Credit Suisse X Links Multi Asset High IncomeEtf_Low_min,Credit Suisse X Links Multi Asset High IncomeEtf_Close_average,Credit Suisse X Links Multi Asset High IncomeEtf_Close_max,Credit Suisse X Links Multi Asset High IncomeEtf_Close_min
2018-05-27,0.5083324524558118,0.5083324524558118,0.5083324524558118,0.5037014557292273,0.5037014557292273,0.5037014557292273,0.6719728445378381,0.6719728445378381,0.6719728445378381,0.6671205129218115,0.6671205129218115,0.6671205129218115
2018-06-03,1.0115379842669168,1.0115379842669168,1.0115379842669168,1.0083305737623403,1.0083305737623403,1.0083305737623403,1.1538136803348253,1.1538136803348253,1.1538136803348253,1.1501982195443845,1.1501982195443845,1.1501982195443845
2018-06-10,0.7514797983771081,0.7514797983771081,0.7514797983771081,0.747275539668164,0.747275539668164,0.747275539668164,0.877143064531941,0.877143064531941,0.877143064531941,0.8726517868887647,0.8726517868887647,0.8726517868887647
2018-06-17,0.33982647422023293,0.33982647422023293,0.33982647422023293,0.33430091690036684,0.33430091690036684,0.33430091690036684,0.45831532553596843,0.45831532553596843,0.45831532553596843,0.4527070766951104,0.4527070766951104,0.4527070766951104
2018-06-24,0.2368524840355193,0.2368524840355193,0.2368524840355193,0.23098400053667537,0.23098400053667537,0.23098400053667537,0.35289205983244487,0.35289205983244487,0.35289205983244487,0.3470946264679446,0.3470946264679446,0.3470946264679446
2018-07-01,0.2866849338841829,0.2866849338841829,0.2866849338841829,0.43312187715285627,0.43312187715285627,0.43312187715285627,0.29709906139536557,0.29709906139536557,0.29709906139536557,0.444668703242445,0.444668703242445,0.444668703242445
2018-07-08,-0.19574067177703436,-0.19574067177703436,-0.19574067177703436,-0.21178064715580946,-0.21178064715580946,-0.21178064715580946,-0.18882717625108725,-0.18882717625108725,-0.18882717625108725,-0.20496855552291177,-0.20496855552291177,-0.20496855552291177
2018-07-15,-2.2223371496546105,-2.2223371496546105,-2.2223371496546105,-2.239214747928059,-2.239214747928059,-2.239214747928059,-2.308174695227237,-2.308174695227237,-2.308174695227237,-2.324592453838766,-2.324592453838766,-2.324592453838766
2018-07-22,-1.5287240081577227,-1.5287240081577227,-1.5287240081577227,-1.5427641151045346,-1.5427641151045346,-1.5427641151045346,-1.508749566592346,-1.508749566592346,-1.508749566592346,-1.5224741229188894,-1.5224741229188894,-1.5224741229188894
2018-07-29,-1.8010439017925612,-1.8010439017925612,-1.8010439017925612,-1.8068267184593576,-1.8068267184593576,-1.8068267184593576,-1.783706580707285,-1.783706580707285,-1.783706580707285,-1.7893434819554668,-1.7893434819554668,-1.7893434819554668
2018-08-05,-1.833296349715199,-1.833296349715199,-1.833296349715199,-1.8378669350395096,-1.8378669350395096,-1.8378669350395096,-1.8188428640462673,-1.8188428640462673,-1.8188428640462673,-1.8232937577264958,-1.8232937577264958,-1.8232937577264958
2018-08-12,-1.6342028731400349,-1.6342028731400349,-1.6342028731400349,-1.6370760214739455,-1.6370760214739455,-1.6370760214739455,-1.6237188994457021,-1.6237188994457021,-1.6237188994457021,-1.6265065761647637,-1.6265065761647637,-1.6265065761647637
2018-08-19,-1.27145177719022,-1.27145177719022,-1.27145177719022,-1.273565252251563,-1.273565252251563,-1.273565252251563,-1.2620459100779244,-1.2620459100779244,-1.2620459100779244,-1.2641171885461921,-1.2641171885461921,-1.2641171885461921
2018-08-26,-0.5251690486073509,-0.5251690486073509,-0.5251690486073509,-0.5299698615097687,-0.5299698615097687,-0.5299698615097687,-0.515740579823586,-0.515740579823586,-0.515740579823586,-0.5205382259516113,-0.5205382259516113,-0.5205382259516113
2018-09-02,-0.8055868313344944,-0.8055868313344944,-0.8055868313344944,-0.808689930793719,-0.808689930793719,-0.808689930793719,-0.7965856934309894,-0.7965856934309894,-0.7965856934309894,-0.799674855923797,-0.799674855923797,-0.799674855923797
2018-09-09,-1.381703011274689,-1.381703011274689,-1.381703011274689,-1.381915512617382,-1.381915512617382,-1.381915512617382,-1.3745322515046512,-1.3745322515046512,-1.3745322515046512,-1.3746950986562048,-1.3746950986562048,-1.3746950986562048
2018-09-16,-1.6504579764796223,-1.6504579764796223,-1.6504579764796223,-1.648415302688102,-1.648415302688102,-1.648415302688102,-1.6406669001293617,-1.6406669001293617,-1.6406669001293617,-1.6386544839412394,-1.6386544839412394,-1.6386544839412394
2018-09-23,-1.3481561486741045,-1.3481561486741045,-1.3481561486741045,-1.3468314940955117,-1.3468314940955117,-1.3468314940955117,-1.3404391799183075,-1.3404391799183075,-1.3404391799183075,-1.339137538893788,-1.339137538893788,-1.339137538893788
2018-09-30,-1.2839536315278521,-1.2839536315278521,-1.2839536315278521,-1.2820790024990285,-1.2820790024990285,-1.2820790024990285,-1.2766707741388383,-1.2766707741388383,-1.2766707741388383,-1.2748348245142849,-1.2748348245142849,-1.2748348245142849
2018-10-07,-1.2584498347452429,-1.2584498347452429,-1.2584498347452429,-1.2557583016889247,-1.2557583016889247,-1.2557583016889247,-1.251864427759201,-1.251864427759201,-1.251864427759201,-1.249212347674377,-1.249212347674377,-1.249212347674377
2018-10-14,-1.2498407718678495,-1.2498407718678495,-1.2498407718678495,-1.2201625447728304,-1.2201625447728304,-1.2201625447728304,-1.2438953553525744,-1.2438953553525744,-1.2438953553525744,-1.2273210765917097,-1.2273210765917097,-1.2273210765917097
2018-10-21,-1.8221051030068176,-1.8221051030068176,-1.8221051030068176,-1.8170869967322023,-1.8170869967322023,-1.8170869967322023,-1.8165542969153823,-1.8165542969153823,-1.8165542969153823,-1.8093350143189222,-1.8093350143189222,-1.8093350143189222
2018-10-28,-1.6114681739116279,-1.6114681739116279,-1.6114681739116279,-1.60553691909291,-1.60553691909291,-1.60553691909291,-1.6071658876044264,-1.6071658876044264,-1.6071658876044264,-1.5993696430304096,-1.5993696430304096,-1.5993696430304096
2018-11-04,-1.7488109004781982,-1.7488109004781982,-1.7488109004781982,-1.7398222323307462,-1.7398222323307462,-1.7398222323307462,-1.7457548881841125,-1.7457548881841125,-1.7457548881841125,-1.7350581817743898,-1.7350581817743898,-1.7350581817743898
2018-11-11,-2.0241256973796053,-2.0241256973796053,-2.0241256973796053,-2.0108430497151453,-2.0108430497151453,-2.0108430497151453,-2.0227917014399983,-2.0227917014399983,-2.0227917014399983,-2.0079981177509327,-2.0079981177509327,-2.0079981177509327
