Date,VanEck Vectors Africa_Open_average,VanEck Vectors Africa_Open_max,VanEck Vectors Africa_Open_min,VanEck Vectors Africa_High_average,VanEck Vectors Africa_High_max,VanEck Vectors Africa_High_min,VanEck Vectors Africa_Low_average,VanEck Vectors Africa_Low_max,VanEck Vectors Africa_Low_min,VanEck Vectors Africa_Close_average,VanEck Vectors Africa_Close_max,VanEck Vectors Africa_Close_min
2018-04-08,-0.6647245900885727,-0.6647245900885727,-0.6647245900885727,-0.7269646783205369,-0.7269646783205369,-0.7269646783205369,-0.36488138841017276,-0.36488138841017276,-0.36488138841017276,-0.3307258947425133,-0.3307258947425133,-0.3307258947425133
2018-04-15,-0.4763215982460121,-0.4763215982460121,-0.4763215982460121,-0.5306694556514832,-0.5306694556514832,-0.5306694556514832,-0.150747491159388,-0.150747491159388,-0.150747491159388,-0.4357346157135148,-0.4357346157135148,-0.4357346157135148
2018-04-22,-0.29657400497537095,-0.29657400497537095,-0.29657400497537095,-0.7796066854163894,-0.7796066854163894,-0.7796066854163894,-0.38106666556648683,-0.38106666556648683,-0.38106666556648683,-0.6634308906145072,-0.6634308906145072,-0.6634308906145072
2018-04-29,-1.3352968649524233,-1.3352968649524233,-1.3352968649524233,-1.0014937338413792,-1.0014937338413792,-1.0014937338413792,-1.0329458509414442,-1.0329458509414442,-1.0329458509414442,-0.6901101707891512,-0.6901101707891512,-0.6901101707891512
2018-05-06,0.2822667693483967,0.2822667693483967,0.2822667693483967,0.506322730987648,0.506322730987648,0.506322730987648,0.7303612649252564,0.7303612649252564,0.7303612649252564,0.5280012708598638,0.5280012708598638,0.5280012708598638
2018-05-13,-0.694987732945597,-0.694987732945597,-0.694987732945597,-1.1721567514067923,-1.1721567514067923,-1.1721567514067923,-0.9009806184709341,-0.9009806184709341,-0.9009806184709341,-1.0720257715334232,-1.0720257715334232,-1.0720257715334232
2018-05-20,-1.5782421705001055,-1.5782421705001055,-1.5782421705001055,-1.5271442739605954,-1.5271442739605954,-1.5271442739605954,-1.9559019547098666,-1.9559019547098666,-1.9559019547098666,-1.6595794145256455,-1.6595794145256455,-1.6595794145256455
2018-05-27,-1.3405925275961654,-1.3405925275961654,-1.3405925275961654,-1.702365676619833,-1.702365676619833,-1.702365676619833,-1.412966236784856,-1.412966236784856,-1.412966236784856,-1.397547784913289,-1.397547784913289,-1.397547784913289
2018-06-03,-1.8331010421689107,-1.8331010421689107,-1.8331010421689107,-1.9551155931018669,-1.9551155931018669,-1.9551155931018669,-1.4662829456400275,-1.4662829456400275,-1.4662829456400275,-1.508065058539047,-1.508065058539047,-1.508065058539047
2018-06-10,-2.4868819580216814,-2.4868819580216814,-2.4868819580216814,-2.508205652047594,-2.508205652047594,-2.508205652047594,-2.703847030833922,-2.703847030833922,-2.703847030833922,-2.48976483192158,-2.48976483192158,-2.48976483192158
2018-06-17,-2.0451605316699197,-2.0451605316699197,-2.0451605316699197,-2.1031396897523935,-2.1031396897523935,-2.1031396897523935,-2.0634369598973508,-2.0634369598973508,-2.0634369598973508,-1.9766106058560595,-1.9766106058560595,-1.9766106058560595
2018-06-24,-1.7621398603802845,-1.7621398603802845,-1.7621398603802845,-1.5994606284026676,-1.5994606284026676,-1.5994606284026676,-1.4377023443109958,-1.4377023443109958,-1.4377023443109958,-1.5260930190569069,-1.5260930190569069,-1.5260930190569069
2018-07-01,-0.7820163726286149,-0.7820163726286149,-0.7820163726286149,-0.8525299668931458,-0.8525299668931458,-0.8525299668931458,-0.7970471951384086,-0.7970471951384086,-0.7970471951384086,-0.7346021178203563,-0.7346021178203563,-0.7346021178203563
2018-07-08,-1.7720140989666946,-1.7720140989666946,-1.7720140989666946,-1.5493402126832991,-1.5493402126832991,-1.5493402126832991,-1.459784153722141,-1.459784153722141,-1.459784153722141,-1.575915226444446,-1.575915226444446,-1.575915226444446
2018-07-15,-1.517667990014862,-1.517667990014862,-1.517667990014862,-1.103163578026038,-1.103163578026038,-1.103163578026038,-1.302529645424815,-1.302529645424815,-1.302529645424815,-1.423951308183439,-1.423951308183439,-1.423951308183439
2018-07-22,-0.7048921174374907,-0.7048921174374907,-0.7048921174374907,-0.844204871674681,-0.844204871674681,-0.844204871674681,-0.5543291192090742,-0.5543291192090742,-0.5543291192090742,-0.6641755614348482,-0.6641755614348482,-0.6641755614348482
2018-07-29,-0.8448257039539964,-0.8448257039539964,-0.8448257039539964,-1.0253638517179668,-1.0253638517179668,-1.0253638517179668,-0.742071226440891,-0.742071226440891,-0.742071226440891,-0.9665803262735321,-0.9665803262735321,-0.9665803262735321
2018-08-05,-1.1657219842878241,-1.1657219842878241,-1.1657219842878241,-1.4368384314289693,-1.4368384314289693,-1.4368384314289693,-1.3587473690370713,-1.3587473690370713,-1.3587473690370713,-1.6429023352272316,-1.6429023352272316,-1.6429023352272316
2018-08-12,-1.9799311262404238,-1.9799311262404238,-1.9799311262404238,-2.060197242254889,-2.060197242254889,-2.060197242254889,-1.8749105790528586,-1.8749105790528586,-1.8749105790528586,-1.9554279944868844,-1.9554279944868844,-1.9554279944868844
2018-08-19,-0.9837902440531984,-0.9837902440531984,-0.9837902440531984,-0.7207659806148867,-0.7207659806148867,-0.7207659806148867,-0.830808527358042,-0.830808527358042,-0.830808527358042,-0.7269339984894723,-0.7269339984894723,-0.7269339984894723
2018-08-26,-0.9766649745155217,-0.9766649745155217,-0.9766649745155217,-1.2846701048355853,-1.2846701048355853,-1.2846701048355853,-1.3398912061488686,-1.3398912061488686,-1.3398912061488686,-1.3124749304705468,-1.3124749304705468,-1.3124749304705468
2018-09-02,-2.1179055673646654,-2.1179055673646654,-2.1179055673646654,-2.059479959646072,-2.059479959646072,-2.059479959646072,-2.366181658281274,-2.366181658281274,-2.366181658281274,-2.304225922419594,-2.304225922419594,-2.304225922419594
2018-09-09,-1.7724033826712895,-1.7724033826712895,-1.7724033826712895,-1.2504827492394044,-1.2504827492394044,-1.2504827492394044,-1.7552967656375134,-1.7552967656375134,-1.7552967656375134,-1.8141433310988486,-1.8141433310988486,-1.8141433310988486
2018-09-16,-1.227229685164131,-1.227229685164131,-1.227229685164131,-1.31324141974926,-1.31324141974926,-1.31324141974926,-1.0527780328420813,-1.0527780328420813,-1.0527780328420813,-1.1270301962726759,-1.1270301962726759,-1.1270301962726759
2018-09-23,-1.0222418871050443,-1.0222418871050443,-1.0222418871050443,-1.139016317633836,-1.139016317633836,-1.139016317633836,-0.937674323002189,-0.937674323002189,-0.937674323002189,-0.925161740087844,-0.925161740087844,-0.925161740087844
2018-09-30,-1.6589651060780437,-1.6589651060780437,-1.6589651060780437,-1.907324954045331,-1.907324954045331,-1.907324954045331,-1.466370291320411,-1.466370291320411,-1.466370291320411,-1.442959097538492,-1.442959097538492,-1.442959097538492
2018-10-07,-1.514291050162704,-1.514291050162704,-1.514291050162704,-1.4783777327211158,-1.4783777327211158,-1.4783777327211158,-1.462181294147806,-1.462181294147806,-1.462181294147806,-1.1687250075989657,-1.1687250075989657,-1.1687250075989657
