Date,iShares MSCI Russia Capped_etf_Open_average,iShares MSCI Russia Capped_etf_Open_max,iShares MSCI Russia Capped_etf_Open_min,iShares MSCI Russia Capped_etf_High_average,iShares MSCI Russia Capped_etf_High_max,iShares MSCI Russia Capped_etf_High_min,iShares MSCI Russia Capped_etf_Low_average,iShares MSCI Russia Capped_etf_Low_max,iShares MSCI Russia Capped_etf_Low_min,iShares MSCI Russia Capped_etf_Close_average,iShares MSCI Russia Capped_etf_Close_max,iShares MSCI Russia Capped_etf_Close_min
2018-04-08,-2.7341109108752955,-2.7341109108752955,-2.7341109108752955,-2.8206384331355125,-2.8206384331355125,-2.8206384331355125,-2.5394559487495356,-2.5394559487495356,-2.5394559487495356,-2.714712675339155,-2.714712675339155,-2.714712675339155
2018-04-15,-1.6447402968621743,-1.6447402968621743,-1.6447402968621743,-1.7474369177814115,-1.7474369177814115,-1.7474369177814115,-1.5548469670729173,-1.5548469670729173,-1.5548469670729173,-1.7072397661115486,-1.7072397661115486,-1.7072397661115486
2018-04-22,-1.254750756865671,-1.254750756865671,-1.254750756865671,-1.177575284331316,-1.177575284331316,-1.177575284331316,-1.0261102767986705,-1.0261102767986705,-1.0261102767986705,-1.1091501574265679,-1.1091501574265679,-1.1091501574265679
2018-04-29,-1.3477207960504556,-1.3477207960504556,-1.3477207960504556,-1.1378378183545879,-1.1378378183545879,-1.1378378183545879,-1.1338850521381563,-1.1338850521381563,-1.1338850521381563,-0.9994034452245715,-0.9994034452245715,-0.9994034452245715
2018-05-06,-0.38374651763918216,-0.38374651763918216,-0.38374651763918216,-0.4781199966921123,-0.4781199966921123,-0.4781199966921123,-0.44564826378760186,-0.44564826378760186,-0.44564826378760186,-0.5532381898885589,-0.5532381898885589,-0.5532381898885589
2018-05-13,-0.6608695376811625,-0.6608695376811625,-0.6608695376811625,-0.7633481158237275,-0.7633481158237275,-0.7633481158237275,-0.5913454970262755,-0.5913454970262755,-0.5913454970262755,-0.6283083904351933,-0.6283083904351933,-0.6283083904351933
2018-05-20,-0.6693436793749719,-0.6693436793749719,-0.6693436793749719,-0.7009055234446494,-0.7009055234446494,-0.7009055234446494,-0.5312575899165679,-0.5312575899165679,-0.5312575899165679,-0.6044207998745633,-0.6044207998745633,-0.6044207998745633
2018-05-27,-0.45095600631360794,-0.45095600631360794,-0.45095600631360794,-0.4877219204563086,-0.4877219204563086,-0.4877219204563086,-0.3483011789662843,-0.3483011789662843,-0.3483011789662843,-0.3809316300824776,-0.3809316300824776,-0.3809316300824776
2018-06-03,-0.6043687586648876,-0.6043687586648876,-0.6043687586648876,-0.7488394433940014,-0.7488394433940014,-0.7488394433940014,-0.8337829298104359,-0.8337829298104359,-0.8337829298104359,-0.7576024355052393,-0.7576024355052393,-0.7576024355052393
2018-06-10,-1.0769714527470695,-1.0769714527470695,-1.0769714527470695,-1.1944398733196238,-1.1944398733196238,-1.1944398733196238,-1.2553057189448582,-1.2553057189448582,-1.2553057189448582,-1.3304824966203763,-1.3304824966203763,-1.3304824966203763
2018-06-17,-0.9891951330364314,-0.9891951330364314,-0.9891951330364314,-0.8694507313980299,-0.8694507313980299,-0.8694507313980299,-0.8422170050089224,-0.8422170050089224,-0.8422170050089224,-0.7456971307570799,-0.7456971307570799,-0.7456971307570799
2018-06-24,-0.185561536958505,-0.185561536958505,-0.185561536958505,0.004331241178516332,0.004331241178516332,0.004331241178516332,0.06927931487819654,0.06927931487819654,0.06927931487819654,0.2663807657964126,0.2663807657964126,0.2663807657964126
2018-07-01,1.1795246201479814,1.1795246201479814,1.1795246201479814,1.455544651336488,1.455544651336488,1.455544651336488,1.2385128782535495,1.2385128782535495,1.2385128782535495,1.5785034894533578,1.5785034894533578,1.5785034894533578
2018-07-08,1.775765961755161,1.775765961755161,1.775765961755161,1.7576047673757051,1.7576047673757051,1.7576047673757051,1.4721440736326163,1.4721440736326163,1.4721440736326163,1.5745209890132157,1.5745209890132157,1.5745209890132157
