Date,WisdomTree International MidCap DividendEtf_Open_average,WisdomTree International MidCap DividendEtf_Open_max,WisdomTree International MidCap DividendEtf_Open_min,WisdomTree International MidCap DividendEtf_High_average,WisdomTree International MidCap DividendEtf_High_max,WisdomTree International MidCap DividendEtf_High_min,WisdomTree International MidCap DividendEtf_Low_average,WisdomTree International MidCap DividendEtf_Low_max,WisdomTree International MidCap DividendEtf_Low_min,WisdomTree International MidCap DividendEtf_Close_average,WisdomTree International MidCap DividendEtf_Close_max,WisdomTree International MidCap DividendEtf_Close_min
2018-05-27,-0.5600333193000417,-0.5600333193000417,-0.5600333193000417,-0.6556709844612709,-0.6556709844612709,-0.6556709844612709,-0.384469982824437,-0.384469982824437,-0.384469982824437,-0.5483174838505328,-0.5483174838505328,-0.5483174838505328
2018-06-03,-0.14125245231382672,-0.14125245231382672,-0.14125245231382672,-0.16187852274557854,-0.16187852274557854,-0.16187852274557854,-0.058753853671921964,-0.058753853671921964,-0.058753853671921964,-0.017473345428905364,-0.017473345428905364,-0.017473345428905364
2018-06-10,-0.4905703028987449,-0.4905703028987449,-0.4905703028987449,-0.6346231666239428,-0.6346231666239428,-0.6346231666239428,-0.37948970928185627,-0.37948970928185627,-0.37948970928185627,-0.48157274301100866,-0.48157274301100866,-0.48157274301100866
2018-06-17,-1.5236178039030688,-1.5236178039030688,-1.5236178039030688,-1.6584288179982483,-1.6584288179982483,-1.6584288179982483,-1.1265644223997573,-1.1265644223997573,-1.1265644223997573,-1.5224202551773183,-1.5224202551773183,-1.5224202551773183
2018-06-24,-3.1186111791659417,-3.1186111791659417,-3.1186111791659417,-3.0997595542013623,-3.0997595542013623,-3.0997595542013623,-2.837555068866774,-2.837555068866774,-2.837555068866774,-2.907083567932111,-2.907083567932111,-2.907083567932111
2018-07-01,-2.3007286447277706,-2.3007286447277706,-2.3007286447277706,-2.311110420931047,-2.311110420931047,-2.311110420931047,-2.101255829430678,-2.101255829430678,-2.101255829430678,-2.0730107710085384,-2.0730107710085384,-2.0730107710085384
2018-07-08,-2.0289746377576527,-2.0289746377576527,-2.0289746377576527,-2.0700895039698057,-2.0700895039698057,-2.0700895039698057,-1.9231279111286563,-1.9231279111286563,-1.9231279111286563,-1.8835262262096149,-1.8835262262096149,-1.8835262262096149
2018-07-15,-1.6466760978078585,-1.6466760978078585,-1.6466760978078585,-1.602055181352539,-1.602055181352539,-1.602055181352539,-1.567969820314753,-1.567969820314753,-1.567969820314753,-1.51395504838471,-1.51395504838471,-1.51395504838471
2018-07-22,-0.893908546455297,-0.893908546455297,-0.893908546455297,-0.9872914352264465,-0.9872914352264465,-0.9872914352264465,-1.0166284745388923,-1.0166284745388923,-1.0166284745388923,-0.9697169919460249,-0.9697169919460249,-0.9697169919460249
2018-07-29,-1.2786154954339108,-1.2786154954339108,-1.2786154954339108,-1.346161883533596,-1.346161883533596,-1.346161883533596,-1.241331105413247,-1.241331105413247,-1.241331105413247,-1.2367605453573145,-1.2367605453573145,-1.2367605453573145
2018-08-05,-1.7116983285548624,-1.7116983285548624,-1.7116983285548624,-1.7778346971654126,-1.7778346971654126,-1.7778346971654126,-1.7444307304199314,-1.7444307304199314,-1.7444307304199314,-1.7349939632862736,-1.7349939632862736,-1.7349939632862736
2018-08-12,-1.9168888885482882,-1.9168888885482882,-1.9168888885482882,-1.7420749663119672,-1.7420749663119672,-1.7420749663119672,-1.8565603032124764,-1.8565603032124764,-1.8565603032124764,-1.686896583728249,-1.686896583728249,-1.686896583728249
2018-08-19,-1.1112213273934437,-1.1112213273934437,-1.1112213273934437,-1.1222040889769986,-1.1222040889769986,-1.1222040889769986,-1.0644102360013652,-1.0644102360013652,-1.0644102360013652,-1.1065984736592687,-1.1065984736592687,-1.1065984736592687
2018-08-26,-0.8803262205953365,-0.8803262205953365,-0.8803262205953365,-0.8916785978301582,-0.8916785978301582,-0.8916785978301582,-0.9918709307913772,-0.9918709307913772,-0.9918709307913772,-1.0006216369384269,-1.0006216369384269,-1.0006216369384269
2018-09-02,-1.4545472695570787,-1.4545472695570787,-1.4545472695570787,-1.494785558658165,-1.494785558658165,-1.494785558658165,-1.4887132006525357,-1.4887132006525357,-1.4887132006525357,-1.5121372423978792,-1.5121372423978792,-1.5121372423978792
2018-09-09,-0.8350918817605586,-0.8350918817605586,-0.8350918817605586,-0.8905199858566328,-0.8905199858566328,-0.8905199858566328,-0.8678387878030502,-0.8678387878030502,-0.8678387878030502,-0.8871907409073273,-0.8871907409073273,-0.8871907409073273
2018-09-16,0.059348153624050486,0.059348153624050486,0.059348153624050486,0.018889064204929768,0.018889064204929768,0.018889064204929768,0.09298855214485355,0.09298855214485355,0.09298855214485355,0.052216955510332355,0.052216955510332355,0.052216955510332355
2018-09-23,-0.480855761725578,-0.480855761725578,-0.480855761725578,-0.46211986640577457,-0.46211986640577457,-0.46211986640577457,-0.4958497337400906,-0.4958497337400906,-0.4958497337400906,-0.5043956837282001,-0.5043956837282001,-0.5043956837282001
2018-09-30,-1.0947437025384783,-1.0947437025384783,-1.0947437025384783,-1.1947990889355065,-1.1947990889355065,-1.1947990889355065,-1.2785585092098053,-1.2785585092098053,-1.2785585092098053,-1.330102408096024,-1.330102408096024,-1.330102408096024
2018-10-07,-2.084735044201859,-2.084735044201859,-2.084735044201859,-2.177727277806068,-2.177727277806068,-2.177727277806068,-2.318567055460085,-2.318567055460085,-2.318567055460085,-2.2927249180656117,-2.2927249180656117,-2.2927249180656117
2018-10-14,-2.029189272625662,-2.029189272625662,-2.029189272625662,-1.9709772997901782,-1.9709772997901782,-1.9709772997901782,-1.8768677034664614,-1.8768677034664614,-1.8768677034664614,-1.9421949370156912,-1.9421949370156912,-1.9421949370156912
2018-10-21,-2.705853989202152,-2.705853989202152,-2.705853989202152,-2.6525464547696886,-2.6525464547696886,-2.6525464547696886,-2.7016615051484485,-2.7016615051484485,-2.7016615051484485,-2.5938042998880735,-2.5938042998880735,-2.5938042998880735
2018-10-28,-1.381039690672574,-1.381039690672574,-1.381039690672574,-1.4898137768535666,-1.4898137768535666,-1.4898137768535666,-1.5005897667941075,-1.5005897667941075,-1.5005897667941075,-1.5298717858082447,-1.5298717858082447,-1.5298717858082447
2018-11-04,-1.262480676508077,-1.262480676508077,-1.262480676508077,-1.3524279630658715,-1.3524279630658715,-1.3524279630658715,-1.2299847523496437,-1.2299847523496437,-1.2299847523496437,-1.2975929036835403,-1.2975929036835403,-1.2975929036835403
2018-11-11,-1.518880023504471,-1.518880023504471,-1.518880023504471,-1.4983455467937297,-1.4983455467937297,-1.4983455467937297,-1.380616956499401,-1.380616956499401,-1.380616956499401,-1.4007517945108685,-1.4007517945108685,-1.4007517945108685
2018-11-18,-1.691479352351833,-1.691479352351833,-1.691479352351833,-1.784223055873909,-1.784223055873909,-1.784223055873909,-1.5827303696255177,-1.5827303696255177,-1.5827303696255177,-1.6923275357931373,-1.6923275357931373,-1.6923275357931373
2018-11-25,-1.3470920734712337,-1.3470920734712337,-1.3470920734712337,-1.385549578376867,-1.385549578376867,-1.385549578376867,-1.2568612845307432,-1.2568612845307432,-1.2568612845307432,-1.3201772083396868,-1.3201772083396868,-1.3201772083396868
2018-12-02,-1.586899051132925,-1.586899051132925,-1.586899051132925,-1.6274996498038938,-1.6274996498038938,-1.6274996498038938,-1.7485999352239499,-1.7485999352239499,-1.7485999352239499,-1.7901242320888113,-1.7901242320888113,-1.7901242320888113
2018-12-09,-1.7653922166921387,-1.7653922166921387,-1.7653922166921387,-1.7861173581528627,-1.7861173581528627,-1.7861173581528627,-1.6504908593684993,-1.6504908593684993,-1.6504908593684993,-1.729734726249446,-1.729734726249446,-1.729734726249446
2018-12-16,-1.9500651418509714,-1.9500651418509714,-1.9500651418509714,-1.9961577309001495,-1.9961577309001495,-1.9961577309001495,-2.031174025046951,-2.031174025046951,-2.031174025046951,-2.0951586594750555,-2.0951586594750555,-2.0951586594750555
2018-12-23,-1.5907933102256233,-1.5907933102256233,-1.5907933102256233,-1.6274790406899902,-1.6274790406899902,-1.6274790406899902,-1.5899292411869814,-1.5899292411869814,-1.5899292411869814,-1.6031665363729553,-1.6031665363729553,-1.6031665363729553
2018-12-30,-1.3718894286998635,-1.3718894286998635,-1.3718894286998635,-1.148762091636694,-1.148762091636694,-1.148762091636694,-1.2555444043646076,-1.2555444043646076,-1.2555444043646076,-1.0734831713105022,-1.0734831713105022,-1.0734831713105022
2019-01-06,-0.6168295534466981,-0.6168295534466981,-0.6168295534466981,-0.6213954674832538,-0.6213954674832538,-0.6213954674832538,-0.5286275372552368,-0.5286275372552368,-0.5286275372552368,-0.5815203804773689,-0.5815203804773689,-0.5815203804773689
2019-01-13,-0.17546564796319924,-0.17546564796319924,-0.17546564796319924,-0.1948013431417502,-0.1948013431417502,-0.1948013431417502,-0.0964776197323014,-0.0964776197323014,-0.0964776197323014,-0.11506188125541354,-0.11506188125541354,-0.11506188125541354
2019-01-20,-0.019020321730230293,-0.019020321730230293,-0.019020321730230293,-0.0019427672437723454,-0.0019427672437723454,-0.0019427672437723454,0.06321357571949512,0.06321357571949512,0.06321357571949512,0.010548815090871964,0.010548815090871964,0.010548815090871964
2019-01-27,0.17808129417837143,0.17808129417837143,0.17808129417837143,0.17951076077372202,0.17951076077372202,0.17951076077372202,0.2418045201573082,0.2418045201573082,0.2418045201573082,0.18714470748854642,0.18714470748854642,0.18714470748854642
2019-02-03,-0.057376558159825765,-0.057376558159825765,-0.057376558159825765,-0.06392960324410908,-0.06392960324410908,-0.06392960324410908,-0.046881876147448626,-0.046881876147448626,-0.046881876147448626,0.04205206334132669,0.04205206334132669,0.04205206334132669
2019-02-10,0.7622191703371264,0.7622191703371264,0.7622191703371264,0.8286346841818761,0.8286346841818761,0.8286346841818761,0.8145436057889273,0.8145436057889273,0.8145436057889273,0.9273115940094032,0.9273115940094032,0.9273115940094032
