Date,Columbia EM Consumer_Open_average,Columbia EM Consumer_Open_max,Columbia EM Consumer_Open_min,Columbia EM Consumer_High_average,Columbia EM Consumer_High_max,Columbia EM Consumer_High_min,Columbia EM Consumer_Low_average,Columbia EM Consumer_Low_max,Columbia EM Consumer_Low_min,Columbia EM Consumer_Close_average,Columbia EM Consumer_Close_max,Columbia EM Consumer_Close_min
2018-04-08,-0.8131360567002389,-0.8131360567002389,-0.8131360567002389,-0.9873084925586264,-0.9873084925586264,-0.9873084925586264,-0.6986741467730636,-0.6986741467730636,-0.6986741467730636,-0.7852534673992837,-0.7852534673992837,-0.7852534673992837
2018-04-15,-1.1117056351857446,-1.1117056351857446,-1.1117056351857446,-1.2170123640356483,-1.2170123640356483,-1.2170123640356483,-1.0910215377416095,-1.0910215377416095,-1.0910215377416095,-1.2495673937544873,-1.2495673937544873,-1.2495673937544873
2018-04-22,-1.1054535612093266,-1.1054535612093266,-1.1054535612093266,-1.1979505299298567,-1.1979505299298567,-1.1979505299298567,-1.084759910577761,-1.084759910577761,-1.084759910577761,-1.188522155008321,-1.188522155008321,-1.188522155008321
2018-04-29,-1.6734742735044557,-1.6734742735044557,-1.6734742735044557,-1.6170582971187,-1.6170582971187,-1.6170582971187,-1.3744183376674541,-1.3744183376674541,-1.3744183376674541,-1.4261040876881288,-1.4261040876881288,-1.4261040876881288
2018-05-06,-1.136557532802415,-1.136557532802415,-1.136557532802415,-1.141050660978175,-1.141050660978175,-1.141050660978175,-1.0390141628457583,-1.0390141628457583,-1.0390141628457583,-1.124414428998139,-1.124414428998139,-1.124414428998139
2018-05-13,-1.8258640938995805,-1.8258640938995805,-1.8258640938995805,-1.7873277994199799,-1.7873277994199799,-1.7873277994199799,-1.6834086642479429,-1.6834086642479429,-1.6834086642479429,-1.6368440765638703,-1.6368440765638703,-1.6368440765638703
2018-05-20,-1.3180529050019625,-1.3180529050019625,-1.3180529050019625,-1.2649616635459033,-1.2649616635459033,-1.2649616635459033,-1.1484227832252367,-1.1484227832252367,-1.1484227832252367,-1.161300881010365,-1.161300881010365,-1.161300881010365
2018-05-27,-1.0046583853082778,-1.0046583853082778,-1.0046583853082778,-0.9347953113264735,-0.9347953113264735,-0.9347953113264735,-0.7731764484045722,-0.7731764484045722,-0.7731764484045722,-0.7368184180925746,-0.7368184180925746,-0.7368184180925746
2018-06-03,-0.7480434964995983,-0.7480434964995983,-0.7480434964995983,-0.7508812582749498,-0.7508812582749498,-0.7508812582749498,-0.6699685019191364,-0.6699685019191364,-0.6699685019191364,-0.6716398051186117,-0.6716398051186117,-0.6716398051186117
2018-06-10,-1.46904268003942,-1.46904268003942,-1.46904268003942,-1.4307895701543636,-1.4307895701543636,-1.4307895701543636,-1.5543340132554067,-1.5543340132554067,-1.5543340132554067,-1.2821638738085877,-1.2821638738085877,-1.2821638738085877
2018-06-17,-1.73924779691493,-1.73924779691493,-1.73924779691493,-1.8401364833916791,-1.8401364833916791,-1.8401364833916791,-2.0983042447155253,-2.0983042447155253,-2.0983042447155253,-2.0159906476022726,-2.0159906476022726,-2.0159906476022726
2018-06-24,-2.0261750478078233,-2.0261750478078233,-2.0261750478078233,-1.938965977119584,-1.938965977119584,-1.938965977119584,-1.8860811870307734,-1.8860811870307734,-1.8860811870307734,-1.881240448476783,-1.881240448476783,-1.881240448476783
2018-07-01,-0.44225260875224015,-0.44225260875224015,-0.44225260875224015,-0.5234104947167875,-0.5234104947167875,-0.5234104947167875,-0.4708427413518351,-0.4708427413518351,-0.4708427413518351,-0.43650760263033006,-0.43650760263033006,-0.43650760263033006
2018-07-08,-0.6203079035192247,-0.6203079035192247,-0.6203079035192247,-0.7108977260352645,-0.7108977260352645,-0.7108977260352645,-0.6304690158361795,-0.6304690158361795,-0.6304690158361795,-0.6963020716771848,-0.6963020716771848,-0.6963020716771848
2018-07-15,-1.1292758163588672,-1.1292758163588672,-1.1292758163588672,-1.2451711571346449,-1.2451711571346449,-1.2451711571346449,-1.0776830074794688,-1.0776830074794688,-1.0776830074794688,-1.1481135667115832,-1.1481135667115832,-1.1481135667115832
