Date,iShares 1-3 Year International Treasury Bond_Open_average,iShares 1-3 Year International Treasury Bond_Open_max,iShares 1-3 Year International Treasury Bond_Open_min,iShares 1-3 Year International Treasury Bond_High_average,iShares 1-3 Year International Treasury Bond_High_max,iShares 1-3 Year International Treasury Bond_High_min,iShares 1-3 Year International Treasury Bond_Low_average,iShares 1-3 Year International Treasury Bond_Low_max,iShares 1-3 Year International Treasury Bond_Low_min,iShares 1-3 Year International Treasury Bond_Close_average,iShares 1-3 Year International Treasury Bond_Close_max,iShares 1-3 Year International Treasury Bond_Close_min
2018-04-08,0.26369422358886263,0.26369422358886263,0.26369422358886263,0.022798037629389346,0.022798037629389346,0.022798037629389346,0.12321585815097313,0.12321585815097313,0.12321585815097313,-0.1346731291626018,-0.1346731291626018,-0.1346731291626018
2018-04-15,-2.0669802919311855,-2.0669802919311855,-2.0669802919311855,-2.300879344960347,-2.300879344960347,-2.300879344960347,-2.227576030001572,-2.227576030001572,-2.227576030001572,-2.5687803833067107,-2.5687803833067107,-2.5687803833067107
2018-04-22,-2.5444588983824175,-2.5444588983824175,-2.5444588983824175,-2.5894617542613094,-2.5894617542613094,-2.5894617542613094,-2.601960945754584,-2.601960945754584,-2.601960945754584,-2.5233961947483583,-2.5233961947483583,-2.5233961947483583
2018-04-29,-2.374695081777435,-2.374695081777435,-2.374695081777435,-2.2253228177190914,-2.2253228177190914,-2.2253228177190914,-2.187236754900446,-2.187236754900446,-2.187236754900446,-2.199587686730518,-2.199587686730518,-2.199587686730518
2018-05-06,-1.714667198368159,-1.714667198368159,-1.714667198368159,-1.7492182088816586,-1.7492182088816586,-1.7492182088816586,-1.70560440474175,-1.70560440474175,-1.70560440474175,-1.8615963401558384,-1.8615963401558384,-1.8615963401558384
2018-05-13,-2.0847019518228485,-2.0847019518228485,-2.0847019518228485,-2.088864266126329,-2.088864266126329,-2.088864266126329,-1.9865611143336614,-1.9865611143336614,-1.9865611143336614,-2.03470917489228,-2.03470917489228,-2.03470917489228
2018-05-20,-1.6861216380791038,-1.6861216380791038,-1.6861216380791038,-1.6711269525513048,-1.6711269525513048,-1.6711269525513048,-2.1487647598947524,-2.1487647598947524,-2.1487647598947524,-1.7495513986454285,-1.7495513986454285,-1.7495513986454285
2018-05-27,-1.465898058162417,-1.465898058162417,-1.465898058162417,-1.4573693875029776,-1.4573693875029776,-1.4573693875029776,-1.2107761882245576,-1.2107761882245576,-1.2107761882245576,-1.3700379856690104,-1.3700379856690104,-1.3700379856690104
2018-06-03,-1.074160037606191,-1.074160037606191,-1.074160037606191,-1.1380106999708648,-1.1380106999708648,-1.1380106999708648,-0.8796084883399174,-0.8796084883399174,-0.8796084883399174,-1.0698668985006483,-1.0698668985006483,-1.0698668985006483
2018-06-10,-1.337799333763787,-1.337799333763787,-1.337799333763787,-1.380482703288184,-1.380482703288184,-1.380482703288184,-1.1566028444662073,-1.1566028444662073,-1.1566028444662073,-1.3305326488174383,-1.3305326488174383,-1.3305326488174383
2018-06-17,-1.0077170543777887,-1.0077170543777887,-1.0077170543777887,-0.9754853657700532,-0.9754853657700532,-0.9754853657700532,-0.9042538103297566,-0.9042538103297566,-0.9042538103297566,-0.9270409791022591,-0.9270409791022591,-0.9270409791022591
2018-06-24,-1.1290007507757915,-1.1290007507757915,-1.1290007507757915,-1.188159810481087,-1.188159810481087,-1.188159810481087,-1.0398872356646238,-1.0398872356646238,-1.0398872356646238,-1.2206755248696788,-1.2206755248696788,-1.2206755248696788
2018-07-01,-0.4851708448257356,-0.4851708448257356,-0.4851708448257356,-0.5147249595084209,-0.5147249595084209,-0.5147249595084209,-0.40571267665699723,-0.40571267665699723,-0.40571267665699723,-0.5157902157475216,-0.5157902157475216,-0.5157902157475216
2018-07-08,-0.8482328631654841,-0.8482328631654841,-0.8482328631654841,-0.8883452555202918,-0.8883452555202918,-0.8883452555202918,-0.6901401142396029,-0.6901401142396029,-0.6901401142396029,-0.839847453960737,-0.839847453960737,-0.839847453960737
2018-07-15,-0.6484035646485691,-0.6484035646485691,-0.6484035646485691,-0.7048552094212422,-0.7048552094212422,-0.7048552094212422,-0.5166666022108201,-0.5166666022108201,-0.5166666022108201,-0.7724107364414993,-0.7724107364414993,-0.7724107364414993
2018-07-22,-0.6539298330522939,-0.6539298330522939,-0.6539298330522939,-0.5199016876615351,-0.5199016876615351,-0.5199016876615351,-0.3500317679876707,-0.3500317679876707,-0.3500317679876707,-0.5844645135273426,-0.5844645135273426,-0.5844645135273426
2018-07-29,-1.6257146136895986,-1.6257146136895986,-1.6257146136895986,-1.6513462167770325,-1.6513462167770325,-1.6513462167770325,-1.2734607248895846,-1.2734607248895846,-1.2734607248895846,-1.651752268765392,-1.651752268765392,-1.651752268765392
2018-08-05,-2.3177385457948794,-2.3177385457948794,-2.3177385457948794,-2.1877504102463696,-2.1877504102463696,-2.1877504102463696,-2.131345969936779,-2.131345969936779,-2.131345969936779,-2.407946543092825,-2.407946543092825,-2.407946543092825
2018-08-12,-1.5312075124371827,-1.5312075124371827,-1.5312075124371827,-1.450292279647108,-1.450292279647108,-1.450292279647108,-1.3083322480940718,-1.3083322480940718,-1.3083322480940718,-1.2756069062911077,-1.2756069062911077,-1.2756069062911077
2018-08-19,-0.11362784006525435,-0.11362784006525435,-0.11362784006525435,-0.08897042578106729,-0.08897042578106729,-0.08897042578106729,-0.031219397225724234,-0.031219397225724234,-0.031219397225724234,-0.03304590388073012,-0.03304590388073012,-0.03304590388073012
2018-08-26,-0.2946475915807801,-0.2946475915807801,-0.2946475915807801,-0.4131203454973877,-0.4131203454973877,-0.4131203454973877,-0.6598312553214263,-0.6598312553214263,-0.6598312553214263,-0.4082886376690261,-0.4082886376690261,-0.4082886376690261
2018-09-02,-0.6673471832919129,-0.6673471832919129,-0.6673471832919129,-0.7898718123793452,-0.7898718123793452,-0.7898718123793452,-0.6995234981365249,-0.6995234981365249,-0.6995234981365249,-0.6597933181868777,-0.6597933181868777,-0.6597933181868777
2018-09-09,-0.023951429343151004,-0.023951429343151004,-0.023951429343151004,-0.07321275046098757,-0.07321275046098757,-0.07321275046098757,0.14985048365187154,0.14985048365187154,0.14985048365187154,0.05834814819001793,0.05834814819001793,0.05834814819001793
2018-09-16,0.8487191075411262,0.8487191075411262,0.8487191075411262,0.765505926586368,0.765505926586368,0.765505926586368,0.7556281501409464,0.7556281501409464,0.7556281501409464,0.8132151205703521,0.8132151205703521,0.8132151205703521
2018-09-23,-1.0140533434795527,-1.0140533434795527,-1.0140533434795527,-1.1275287874791717,-1.1275287874791717,-1.1275287874791717,-1.1397227516722932,-1.1397227516722932,-1.1397227516722932,-1.2664282191363534,-1.2664282191363534,-1.2664282191363534
2018-09-30,-1.8396247996615598,-1.8396247996615598,-1.8396247996615598,-1.8774221454294109,-1.8774221454294109,-1.8774221454294109,-1.6457566325848532,-1.6457566325848532,-1.6457566325848532,-1.6816931098044285,-1.6816931098044285,-1.6816931098044285
2018-10-07,-0.053702854279296136,-0.053702854279296136,-0.053702854279296136,-0.1461675396954456,-0.1461675396954456,-0.1461675396954456,-0.3398877137664587,-0.3398877137664587,-0.3398877137664587,-0.4519818005879841,-0.4519818005879841,-0.4519818005879841
2018-10-14,-1.1697547607979348,-1.1697547607979348,-1.1697547607979348,-1.2485020571102015,-1.2485020571102015,-1.2485020571102015,-1.4129445678364903,-1.4129445678364903,-1.4129445678364903,-1.4704960316903977,-1.4704960316903977,-1.4704960316903977
2018-10-21,-1.7397412306564806,-1.7397412306564806,-1.7397412306564806,-1.8158690696964477,-1.8158690696964477,-1.8158690696964477,-1.5843571711795794,-1.5843571711795794,-1.5843571711795794,-1.5499562752830027,-1.5499562752830027,-1.5499562752830027
2018-10-28,-1.4754773100393346,-1.4754773100393346,-1.4754773100393346,-1.3684314157028925,-1.3684314157028925,-1.3684314157028925,-1.349566848710097,-1.349566848710097,-1.349566848710097,-1.1890829539353656,-1.1890829539353656,-1.1890829539353656
2018-11-04,-2.050495142322016,-2.050495142322016,-2.050495142322016,-2.0987841248494448,-2.0987841248494448,-2.0987841248494448,-1.9893923563614548,-1.9893923563614548,-1.9893923563614548,-2.0231212756315546,-2.0231212756315546,-2.0231212756315546
2018-11-11,-0.6555680293466363,-0.6555680293466363,-0.6555680293466363,-0.42201392512462127,-0.42201392512462127,-0.42201392512462127,-0.5468107089173057,-0.5468107089173057,-0.5468107089173057,-0.39509596818305637,-0.39509596818305637,-0.39509596818305637
2018-11-18,-1.321437561355108,-1.321437561355108,-1.321437561355108,-1.0582890018055133,-1.0582890018055133,-1.0582890018055133,-1.284272783991311,-1.284272783991311,-1.284272783991311,-1.2569221312130034,-1.2569221312130034,-1.2569221312130034
2018-11-25,-0.8918620465120665,-0.8918620465120665,-0.8918620465120665,-1.006921417938181,-1.006921417938181,-1.006921417938181,-0.8407303638365823,-0.8407303638365823,-0.8407303638365823,-0.9015152881250952,-0.9015152881250952,-0.9015152881250952
2018-12-02,-0.5966337536332634,-0.5966337536332634,-0.5966337536332634,-0.5062634046592503,-0.5062634046592503,-0.5062634046592503,-0.8562891650149405,-0.8562891650149405,-0.8562891650149405,-0.906486997978432,-0.906486997978432,-0.906486997978432
2018-12-09,-0.8207620434515535,-0.8207620434515535,-0.8207620434515535,-0.9108357003324591,-0.9108357003324591,-0.9108357003324591,-0.7911382175031547,-0.7911382175031547,-0.7911382175031547,-0.7870587951666371,-0.7870587951666371,-0.7870587951666371
2018-12-16,-1.588113013157951,-1.588113013157951,-1.588113013157951,-1.721973328264145,-1.721973328264145,-1.721973328264145,-2.1255026697219437,-2.1255026697219437,-2.1255026697219437,-1.9202706736507575,-1.9202706736507575,-1.9202706736507575
2018-12-23,-0.6354425981992123,-0.6354425981992123,-0.6354425981992123,-0.7504229998278051,-0.7504229998278051,-0.7504229998278051,-1.1981833523534464,-1.1981833523534464,-1.1981833523534464,-1.1047619048340946,-1.1047619048340946,-1.1047619048340946
2018-12-30,-0.46211504728223296,-0.46211504728223296,-0.46211504728223296,-0.39735099426653236,-0.39735099426653236,-0.39735099426653236,-0.1953136283032218,-0.1953136283032218,-0.1953136283032218,-0.21557231841584584,-0.21557231841584584,-0.21557231841584584
2019-01-06,-0.14012548809139408,-0.14012548809139408,-0.14012548809139408,0.545706905608516,0.545706905608516,0.545706905608516,0.08994123034196796,0.08994123034196796,0.08994123034196796,-0.07282668837301366,-0.07282668837301366,-0.07282668837301366
2019-01-13,-1.348767319857241,-1.348767319857241,-1.348767319857241,-1.3646575717016183,-1.3646575717016183,-1.3646575717016183,-1.1000870043600892,-1.1000870043600892,-1.1000870043600892,-1.2920023116818564,-1.2920023116818564,-1.2920023116818564
2019-01-20,-0.7190448669119138,-0.7190448669119138,-0.7190448669119138,-0.5808668264322587,-0.5808668264322587,-0.5808668264322587,-0.41145819321987176,-0.41145819321987176,-0.41145819321987176,-0.30806295121330374,-0.30806295121330374,-0.30806295121330374
2019-01-27,-0.21491882681832544,-0.21491882681832544,-0.21491882681832544,-0.43268858634688423,-0.43268858634688423,-0.43268858634688423,-0.17906876874634792,-0.17906876874634792,-0.17906876874634792,-0.2695235600139155,-0.2695235600139155,-0.2695235600139155
2019-02-03,-2.190011968643934,-2.190011968643934,-2.190011968643934,-2.0451849661095514,-2.0451849661095514,-2.0451849661095514,-1.9821653124903922,-1.9821653124903922,-1.9821653124903922,-2.137871447452309,-2.137871447452309,-2.137871447452309
2019-02-10,-1.3033831374778826,-1.3033831374778826,-1.3033831374778826,-1.2919811615661947,-1.2919811615661947,-1.2919811615661947,-1.694338902491975,-1.694338902491975,-1.694338902491975,-1.5732407609501575,-1.5732407609501575,-1.5732407609501575
2019-02-17,-1.4261988218080148,-1.4261988218080148,-1.4261988218080148,-1.3228173448295573,-1.3228173448295573,-1.3228173448295573,-0.8147584184039911,-0.8147584184039911,-0.8147584184039911,-0.9279016559264196,-0.9279016559264196,-0.9279016559264196
2019-02-24,-1.2676114139627852,-1.2676114139627852,-1.2676114139627852,-1.222308858169195,-1.222308858169195,-1.222308858169195,-1.1974242286390977,-1.1974242286390977,-1.1974242286390977,-1.1873711689716706,-1.1873711689716706,-1.1873711689716706
2019-03-03,-1.8697456820702187,-1.8697456820702187,-1.8697456820702187,-1.7467805554961924,-1.7467805554961924,-1.7467805554961924,-1.3558609577735534,-1.3558609577735534,-1.3558609577735534,-1.5419005295827355,-1.5419005295827355,-1.5419005295827355
2019-03-10,-0.5944135609889031,-0.5944135609889031,-0.5944135609889031,-0.6148742491580171,-0.6148742491580171,-0.6148742491580171,-0.3045306035643007,-0.3045306035643007,-0.3045306035643007,-0.36429767382385436,-0.36429767382385436,-0.36429767382385436
2019-03-17,-0.5079353976098375,-0.5079353976098375,-0.5079353976098375,-0.46885611660654564,-0.46885611660654564,-0.46885611660654564,-0.12381885711033788,-0.12381885711033788,-0.12381885711033788,-0.24308573118785268,-0.24308573118785268,-0.24308573118785268
