Date,QuantShares US Market Neutral ValueEtf_Open_average,QuantShares US Market Neutral ValueEtf_Open_max,QuantShares US Market Neutral ValueEtf_Open_min,QuantShares US Market Neutral ValueEtf_High_average,QuantShares US Market Neutral ValueEtf_High_max,QuantShares US Market Neutral ValueEtf_High_min,QuantShares US Market Neutral ValueEtf_Low_average,QuantShares US Market Neutral ValueEtf_Low_max,QuantShares US Market Neutral ValueEtf_Low_min,QuantShares US Market Neutral ValueEtf_Close_average,QuantShares US Market Neutral ValueEtf_Close_max,QuantShares US Market Neutral ValueEtf_Close_min
2018-08-05,-1.0850709234302582,-1.0850709234302582,-1.0850709234302582,-1.1964834856753288,-1.1964834856753288,-1.1964834856753288,-1.0668390018442553,-1.0668390018442553,-1.0668390018442553,-1.16037394461525,-1.16037394461525,-1.16037394461525
2018-08-12,-1.3331368770550116,-1.3331368770550116,-1.3331368770550116,-1.4409513654094057,-1.4409513654094057,-1.4409513654094057,-1.503002808199172,-1.503002808199172,-1.503002808199172,-1.5455617386573903,-1.5455617386573903,-1.5455617386573903
2018-08-19,-1.1605195479448087,-1.1605195479448087,-1.1605195479448087,-1.2518485756614073,-1.2518485756614073,-1.2518485756614073,-1.3593757771976815,-1.3593757771976815,-1.3593757771976815,-1.321339650276024,-1.321339650276024,-1.321339650276024
2018-08-26,0.5795744715118674,0.5795744715118674,0.5795744715118674,0.89468945028147,0.89468945028147,0.89468945028147,0.6272176030419,0.6272176030419,0.6272176030419,0.5951006193909167,0.5951006193909167,0.5951006193909167
2018-09-02,-0.9674768249085911,-0.9674768249085911,-0.9674768249085911,-1.0593123747621054,-1.0593123747621054,-1.0593123747621054,-0.9110051223482366,-0.9110051223482366,-0.9110051223482366,-1.0163061658619843,-1.0163061658619843,-1.0163061658619843
2018-09-09,-1.0992229540745386,-1.0992229540745386,-1.0992229540745386,-1.1815453788530692,-1.1815453788530692,-1.1815453788530692,-1.7685343786370942,-1.7685343786370942,-1.7685343786370942,-1.6374339511403786,-1.6374339511403786,-1.6374339511403786
2018-09-16,-1.5881808988755401,-1.5881808988755401,-1.5881808988755401,-1.651969181668622,-1.651969181668622,-1.651969181668622,-1.5585566788868765,-1.5585566788868765,-1.5585566788868765,-1.700682541983706,-1.700682541983706,-1.700682541983706
2018-09-23,-1.8599879124167855,-1.8599879124167855,-1.8599879124167855,-1.3716275491873438,-1.3716275491873438,-1.3716275491873438,-1.7526731149974155,-1.7526731149974155,-1.7526731149974155,-1.3193094867524675,-1.3193094867524675,-1.3193094867524675
2018-09-30,-1.4382583228308714,-1.4382583228308714,-1.4382583228308714,-0.802642465718342,-0.802642465718342,-0.802642465718342,-1.3542872949397182,-1.3542872949397182,-1.3542872949397182,-0.7550343704847233,-0.7550343704847233,-0.7550343704847233
2018-10-07,-0.40263955687039177,-0.40263955687039177,-0.40263955687039177,-0.617391621841544,-0.617391621841544,-0.617391621841544,-0.2868061798008532,-0.2868061798008532,-0.2868061798008532,-0.5092512660857551,-0.5092512660857551,-0.5092512660857551
2018-10-14,-0.4156610481367269,-0.4156610481367269,-0.4156610481367269,-0.6284201152614077,-0.6284201152614077,-0.6284201152614077,-0.305086784930051,-0.305086784930051,-0.305086784930051,-0.5300624467757155,-0.5300624467757155,-0.5300624467757155
2018-10-21,-0.02204625087357571,-0.02204625087357571,-0.02204625087357571,-0.190913806938922,-0.190913806938922,-0.190913806938922,0.06525437884676066,0.06525437884676066,0.06525437884676066,-0.09944345634118956,-0.09944345634118956,-0.09944345634118956
2018-10-28,0.6576513833254602,0.6576513833254602,0.6576513833254602,0.5320368387890445,0.5320368387890445,0.5320368387890445,0.7084896431398701,0.7084896431398701,0.7084896431398701,0.6396147952987636,0.6396147952987636,0.6396147952987636
2018-11-04,0.31566563141992227,0.31566563141992227,0.31566563141992227,0.1420394332107883,0.1420394332107883,0.1420394332107883,0.04876759893301481,0.04876759893301481,0.04876759893301481,-0.15798401532078998,-0.15798401532078998,-0.15798401532078998
2018-11-11,-1.3819970173132483,-1.3819970173132483,-1.3819970173132483,-1.6463671857489424,-1.6463671857489424,-1.6463671857489424,-1.1936366557724205,-1.1936366557724205,-1.1936366557724205,-1.5915286009257044,-1.5915286009257044,-1.5915286009257044
2018-11-18,-0.9717754749733574,-0.9717754749733574,-0.9717754749733574,-1.1908197341883913,-1.1908197341883913,-1.1908197341883913,-0.8110621173229073,-0.8110621173229073,-0.8110621173229073,-1.1350744563536628,-1.1350744563536628,-1.1350744563536628
2018-11-25,-0.9555492967163624,-0.9555492967163624,-0.9555492967163624,-1.1515774938457701,-1.1515774938457701,-1.1515774938457701,-0.8066355445686753,-0.8066355445686753,-0.8066355445686753,-1.1051872496362394,-1.1051872496362394,-1.1051872496362394
2018-12-02,-1.0667234171535127,-1.0667234171535127,-1.0667234171535127,-1.2413388166606472,-1.2413388166606472,-1.2413388166606472,-0.9283122504882971,-0.9283122504882971,-0.9283122504882971,-1.2109984813457797,-1.2109984813457797,-1.2109984813457797
2018-12-09,-0.701513686338976,-0.701513686338976,-0.701513686338976,-0.849883247350491,-0.849883247350491,-0.849883247350491,-0.5725023212977051,-0.5725023212977051,-0.5725023212977051,-0.7953893772505992,-0.7953893772505992,-0.7953893772505992
2018-12-16,-0.7934297483724978,-0.7934297483724978,-0.7934297483724978,-0.9201259660325969,-0.9201259660325969,-0.9201259660325969,-0.6707215448210742,-0.6707215448210742,-0.6707215448210742,-0.8826439232130316,-0.8826439232130316,-0.8826439232130316
2018-12-23,-1.320152252481223,-1.320152252481223,-1.320152252481223,-1.254422258523088,-1.254422258523088,-1.254422258523088,-1.2177688497128247,-1.2177688497128247,-1.2177688497128247,-1.4131333585455514,-1.4131333585455514,-1.4131333585455514
2018-12-30,-0.4040640598847397,-0.4040640598847397,-0.4040640598847397,-0.5340523011231055,-0.5340523011231055,-0.5340523011231055,-1.0799450083645812,-1.0799450083645812,-1.0799450083645812,-1.276612008827646,-1.276612008827646,-1.276612008827646
2019-01-06,-0.5145117288968821,-0.5145117288968821,-0.5145117288968821,-0.6390168994486203,-0.6390168994486203,-0.6390168994486203,-0.3824251368318075,-0.3824251368318075,-0.3824251368318075,-0.5261610561336317,-0.5261610561336317,-0.5261610561336317
2019-01-13,-0.6694924317382236,-0.6694924317382236,-0.6694924317382236,-0.8911349220257381,-0.8911349220257381,-0.8911349220257381,-0.5006427218174314,-0.5006427218174314,-0.5006427218174314,-0.698519455891606,-0.698519455891606,-0.698519455891606
2019-01-20,-0.8223716576113774,-0.8223716576113774,-0.8223716576113774,-0.5564680340007095,-0.5564680340007095,-0.5564680340007095,-0.6610492770504681,-0.6610492770504681,-0.6610492770504681,-0.37700994806744403,-0.37700994806744403,-0.37700994806744403
2019-01-27,-0.9216736584282423,-0.9216736584282423,-0.9216736584282423,-0.7968976951972665,-0.7968976951972665,-0.7968976951972665,-0.8298441410601023,-0.8298441410601023,-0.8298441410601023,-0.6570559561266518,-0.6570559561266518,-0.6570559561266518
2019-02-03,-1.564207211940517,-1.564207211940517,-1.564207211940517,-1.865383182290647,-1.865383182290647,-1.865383182290647,-1.5024446202414616,-1.5024446202414616,-1.5024446202414616,-1.7424738660093688,-1.7424738660093688,-1.7424738660093688
2019-02-10,-0.5739276362810314,-0.5739276362810314,-0.5739276362810314,-0.725520246069723,-0.725520246069723,-0.725520246069723,-0.500288714508444,-0.500288714508444,-0.500288714508444,-0.6242730047928577,-0.6242730047928577,-0.6242730047928577
2019-02-17,-0.7876740604806761,-0.7876740604806761,-0.7876740604806761,-0.8741085221063164,-0.8741085221063164,-0.8741085221063164,-0.7170063274164026,-0.7170063274164026,-0.7170063274164026,-0.7785957218057293,-0.7785957218057293,-0.7785957218057293
2019-02-24,-1.0050448345327239,-1.0050448345327239,-1.0050448345327239,-1.093199862373291,-1.093199862373291,-1.093199862373291,-0.944726951075375,-0.944726951075375,-0.944726951075375,-1.0073605819834013,-1.0073605819834013,-1.0073605819834013
2019-03-03,-1.3570412528215756,-1.3570412528215756,-1.3570412528215756,-1.442609408575255,-1.442609408575255,-1.442609408575255,-1.3179034534849865,-1.3179034534849865,-1.3179034534849865,-1.3776499429193168,-1.3776499429193168,-1.3776499429193168
2019-03-10,-1.4755686012581029,-1.4755686012581029,-1.4755686012581029,-1.5511347609020698,-1.5511347609020698,-1.5511347609020698,-1.4617385138852301,-1.4617385138852301,-1.4617385138852301,-1.5130842352484253,-1.5130842352484253,-1.5130842352484253
2019-03-17,-2.108978868900264,-2.108978868900264,-2.108978868900264,-2.1695411367495634,-2.1695411367495634,-2.1695411367495634,-2.2059396503475486,-2.2059396503475486,-2.2059396503475486,-2.2330100061551357,-2.2330100061551357,-2.2330100061551357
2019-03-24,-2.0968450322424443,-2.0968450322424443,-2.0968450322424443,-2.1233751696530443,-2.1233751696530443,-2.1233751696530443,-2.0996963826060093,-2.0996963826060093,-2.0996963826060093,-2.0974199540666505,-2.0974199540666505,-2.0974199540666505
2019-03-31,-0.9919367057532174,-0.9919367057532174,-0.9919367057532174,-1.034214337914125,-1.034214337914125,-1.034214337914125,-0.9612395155593172,-0.9612395155593172,-0.9612395155593172,-0.9862356379046401,-0.9862356379046401,-0.9862356379046401
2019-04-07,-1.0024099812087441,-1.0024099812087441,-1.0024099812087441,-1.036907536649195,-1.036907536649195,-1.036907536649195,-0.9803394561047328,-0.9803394561047328,-0.9803394561047328,-0.9982822204864868,-0.9982822204864868,-0.9982822204864868
2019-04-14,-0.21913696851204936,-0.21913696851204936,-0.21913696851204936,-0.278334081136868,-0.278334081136868,-0.278334081136868,-0.6306797415991947,-0.6306797415991947,-0.6306797415991947,-0.6585743461288457,-0.6585743461288457,-0.6585743461288457
2019-04-21,-1.314599599094854,-1.314599599094854,-1.314599599094854,-1.3239639731413202,-1.3239639731413202,-1.3239639731413202,-1.292435097965758,-1.292435097965758,-1.292435097965758,-1.2832793788122558,-1.2832793788122558,-1.2832793788122558
2019-04-28,-0.8798906294436537,-0.8798906294436537,-0.8798906294436537,-0.8999724979274809,-0.8999724979274809,-0.8999724979274809,-0.8447981981236966,-0.8447981981236966,-0.8447981981236966,-0.8500275567682494,-0.8500275567682494,-0.8500275567682494
2019-05-05,-1.7177776849991488,-1.7177776849991488,-1.7177776849991488,-1.6815801629770528,-1.6815801629770528,-1.6815801629770528,-1.7684095854737951,-1.7684095854737951,-1.7684095854737951,-1.7057292198343215,-1.7057292198343215,-1.7057292198343215
2019-05-12,-2.3644197554862765,-2.3644197554862765,-2.3644197554862765,-2.3046987790381146,-2.3046987790381146,-2.3046987790381146,-2.4514466911326904,-2.4514466911326904,-2.4514466911326904,-2.3681351805362953,-2.3681351805362953,-2.3681351805362953
2019-05-19,-2.4577163087297818,-2.4577163087297818,-2.4577163087297818,-2.394477013782463,-2.394477013782463,-2.394477013782463,-2.453432916346126,-2.453432916346126,-2.453432916346126,-2.3881168625345586,-2.3881168625345586,-2.3881168625345586
2019-05-26,-2.6264219768973245,-2.6264219768973245,-2.6264219768973245,-2.5662214658066493,-2.5662214658066493,-2.5662214658066493,-2.6294163109617354,-2.6294163109617354,-2.6294163109617354,-2.567073669383525,-2.567073669383525,-2.567073669383525
2019-06-02,-2.2323935804030475,-2.2323935804030475,-2.2323935804030475,-2.18785334941731,-2.18785334941731,-2.18785334941731,-2.2364148976177947,-2.2364148976177947,-2.2364148976177947,-2.19017734738697,-2.19017734738697,-2.19017734738697
2019-06-09,-2.0453151159365026,-2.0453151159365026,-2.0453151159365026,-2.0296740136333336,-2.0296740136333336,-2.0296740136333336,-2.050305835627106,-2.050305835627106,-2.050305835627106,-2.034003106899734,-2.034003106899734,-2.034003106899734
2019-06-16,-1.6779471376050448,-1.6779471376050448,-1.6779471376050448,-1.6779471376050448,-1.6779471376050448,-1.6779471376050448,-1.6818784339748403,-1.6818784339748403,-1.6818784339748403,-1.6818784339748403,-1.6818784339748403,-1.6818784339748403
2019-06-23,-0.9459860216996698,-0.9459860216996698,-0.9459860216996698,-0.9459860216996698,-0.9459860216996698,-0.9459860216996698,-0.9443640361312873,-0.9443640361312873,-0.9443640361312873,-0.9443640361312873,-0.9443640361312873,-0.9443640361312873
2019-06-30,-1.0746081562826881,-1.0746081562826881,-1.0746081562826881,-1.0746081562826881,-1.0746081562826881,-1.0746081562826881,-1.0759419801805716,-1.0759419801805716,-1.0759419801805716,-1.0759419801805716,-1.0759419801805716,-1.0759419801805716
2019-07-07,-1.2060194216929438,-1.2060194216929438,-1.2060194216929438,-1.2060194216929438,-1.2060194216929438,-1.2060194216929438,-1.2108945792843828,-1.2108945792843828,-1.2108945792843828,-1.2108945792843828,-1.2108945792843828,-1.2108945792843828
2019-07-14,-1.1328739489434212,-1.1328739489434212,-1.1328739489434212,-1.1328739489434212,-1.1328739489434212,-1.1328739489434212,-1.1630147103037918,-1.1630147103037918,-1.1630147103037918,-1.1630147103037918,-1.1630147103037918,-1.1630147103037918
2019-07-21,-0.8528406022346966,-0.8528406022346966,-0.8528406022346966,-0.8528406022346966,-0.8528406022346966,-0.8528406022346966,-0.8531541829923758,-0.8531541829923758,-0.8531541829923758,-0.8531541829923758,-0.8531541829923758,-0.8531541829923758
2019-07-28,-1.0850450777725364,-1.0850450777725364,-1.0850450777725364,-1.0850450777725364,-1.0850450777725364,-1.0850450777725364,-1.090654528712345,-1.090654528712345,-1.090654528712345,-1.090654528712345,-1.090654528712345,-1.090654528712345
2019-08-04,-1.4866427147153514,-1.4866427147153514,-1.4866427147153514,-1.4866427147153514,-1.4866427147153514,-1.4866427147153514,-1.499799438691285,-1.499799438691285,-1.499799438691285,-1.499799438691285,-1.499799438691285,-1.499799438691285
2019-08-11,-1.7575086864830873,-1.7575086864830873,-1.7575086864830873,-1.7575086864830873,-1.7575086864830873,-1.7575086864830873,-1.7752029219993362,-1.7752029219993362,-1.7752029219993362,-1.7752029219993362,-1.7752029219993362,-1.7752029219993362
2019-08-18,-1.5576698275317091,-1.5576698275317091,-1.5576698275317091,-1.5576698275317091,-1.5576698275317091,-1.5576698275317091,-1.5746334636619228,-1.5746334636619228,-1.5746334636619228,-1.5746334636619228,-1.5746334636619228,-1.5746334636619228
2019-08-25,-1.3664379699560747,-1.3664379699560747,-1.3664379699560747,-1.3664379699560747,-1.3664379699560747,-1.3664379699560747,-1.383217054418249,-1.383217054418249,-1.383217054418249,-1.383217054418249,-1.383217054418249,-1.383217054418249
2019-09-01,-0.795496034916848,-0.795496034916848,-0.795496034916848,-0.795496034916848,-0.795496034916848,-0.795496034916848,-0.7939222121004571,-0.7939222121004571,-0.7939222121004571,-0.7939222121004571,-0.7939222121004571,-0.7939222121004571
2019-09-08,1.2534167105878273,1.2534167105878273,1.2534167105878273,1.2534167105878273,1.2534167105878273,1.2534167105878273,1.254655384753832,1.254655384753832,1.254655384753832,1.254655384753832,1.254655384753832,1.254655384753832
2019-09-15,0.2838273652561303,0.2838273652561303,0.2838273652561303,0.8578292324484807,0.8578292324484807,0.8578292324484807,0.2855393381026419,0.2855393381026419,0.2855393381026419,0.8594372436359534,0.8594372436359534,0.8594372436359534
2019-09-22,1.0961732886691755,1.0961732886691755,1.0961732886691755,1.2630706674778203,1.2630706674778203,1.2630706674778203,1.0981457659454932,1.0981457659454932,1.0981457659454932,1.2648616974131925,1.2648616974131925,1.2648616974131925
2019-09-29,0.3580287316997753,0.3580287316997753,0.3580287316997753,0.29318435677849286,0.29318435677849286,0.29318435677849286,0.3601198319000696,0.3601198319000696,0.3601198319000696,0.29513328808486344,0.29513328808486344,0.29513328808486344
2019-10-06,0.7862643033311498,0.7862643033311498,0.7862643033311498,0.6993069215329027,0.6993069215329027,0.6993069215329027,0.7885001180247909,0.7885001180247909,0.7885001180247909,0.7013359508580234,0.7013359508580234,0.7013359508580234
2019-10-13,1.2764030806532598,1.2764030806532598,1.2764030806532598,1.1760356315464857,1.1760356315464857,1.1760356315464857,1.2784803639735554,1.2784803639735554,1.2784803639735554,1.1779031553532835,1.1779031553532835,1.1779031553532835
2019-10-20,1.8436364288344644,1.8436364288344644,1.8436364288344644,1.744938888675003,1.744938888675003,1.744938888675003,1.845208629713017,1.845208629713017,1.845208629713017,1.7463445765736747,1.7463445765736747,1.7463445765736747
2019-10-27,1.740278526646646,1.740278526646646,1.740278526646646,1.6636514135647347,1.6636514135647347,1.6636514135647347,1.741422574895191,1.741422574895191,1.741422574895191,1.6646917387052038,1.6646917387052038,1.6646917387052038
2019-11-03,2.269530484807064,2.269530484807064,2.269530484807064,2.210931291531218,2.210931291531218,2.210931291531218,2.2700302127381886,2.2700302127381886,2.2700302127381886,2.2113510094420374,2.2113510094420374,2.2113510094420374
2019-11-10,1.7664138992022698,1.7664138992022698,1.7664138992022698,1.7238559421535475,1.7238559421535475,1.7238559421535475,1.7669157209907365,1.7669157209907365,1.7669157209907365,1.7243078271724204,1.7243078271724204,1.7243078271724204
2019-11-17,1.0522654667208091,1.0522654667208091,1.0522654667208091,1.0176308460462675,1.0176308460462675,1.0176308460462675,1.0529787117552813,1.0529787117552813,1.0529787117552813,1.0183206198078247,1.0183206198078247,1.0183206198078247
2019-11-24,0.8862204978171432,0.8862204978171432,0.8862204978171432,0.8547071382511304,0.8547071382511304,0.8547071382511304,0.8869341086824428,0.8869341086824428,0.8869341086824428,0.8554054791628826,0.8554054791628826,0.8554054791628826
2019-12-01,0.9992216849479608,0.9992216849479608,0.9992216849479608,0.970406022155541,0.970406022155541,0.970406022155541,0.9992216849479608,0.9992216849479608,0.9992216849479608,0.970406022155541,0.970406022155541,0.970406022155541
2019-12-08,1.1838568926076443,1.1838568926076443,1.1838568926076443,1.1587624660590954,1.1587624660590954,1.1587624660590954,1.1838568926076443,1.1838568926076443,1.1838568926076443,1.1587624660590954,1.1587624660590954,1.1587624660590954
2019-12-15,0.8524320495914082,0.8524320495914082,0.8524320495914082,1.0375654094324318,1.0375654094324318,1.0375654094324318,0.8524320495914082,0.8524320495914082,0.8524320495914082,1.0375654094324318,1.0375654094324318,1.0375654094324318
2019-12-22,0.5372496683671053,0.5372496683671053,0.5372496683671053,0.49517058763313476,0.49517058763313476,0.49517058763313476,0.5372496683671053,0.5372496683671053,0.5372496683671053,0.49517058763313476,0.49517058763313476,0.49517058763313476
2019-12-29,0.23641258592922368,0.23641258592922368,0.23641258592922368,0.19206155484136664,0.19206155484136664,0.19206155484136664,0.23641258592922368,0.23641258592922368,0.23641258592922368,0.19206155484136664,0.19206155484136664,0.19206155484136664
