Date,Teucrium SugarEtf_Open_average,Teucrium SugarEtf_Open_max,Teucrium SugarEtf_Open_min,Teucrium SugarEtf_High_average,Teucrium SugarEtf_High_max,Teucrium SugarEtf_High_min,Teucrium SugarEtf_Low_average,Teucrium SugarEtf_Low_max,Teucrium SugarEtf_Low_min,Teucrium SugarEtf_Close_average,Teucrium SugarEtf_Close_max,Teucrium SugarEtf_Close_min
2018-05-27,-0.4294999636411695,-0.4294999636411695,-0.4294999636411695,-0.5101579070207501,-0.5101579070207501,-0.5101579070207501,-0.7207259484333468,-0.7207259484333468,-0.7207259484333468,-0.7632206634749471,-0.7632206634749471,-0.7632206634749471
2018-06-03,-1.2165972719395748,-1.2165972719395748,-1.2165972719395748,-0.9900256740914118,-0.9900256740914118,-0.9900256740914118,-1.1481146450126196,-1.1481146450126196,-1.1481146450126196,-1.0003116648693884,-1.0003116648693884,-1.0003116648693884
2018-06-10,-0.8653967753170424,-0.8653967753170424,-0.8653967753170424,-0.9645566279853229,-0.9645566279853229,-0.9645566279853229,-1.0131390465141672,-1.0131390465141672,-1.0131390465141672,-1.0747641821767115,-1.0747641821767115,-1.0747641821767115
2018-06-17,-0.9357720653375166,-0.9357720653375166,-0.9357720653375166,-0.9356451819759483,-0.9356451819759483,-0.9356451819759483,-0.8604168523123727,-0.8604168523123727,-0.8604168523123727,-1.0047540029850153,-1.0047540029850153,-1.0047540029850153
2018-06-24,-1.0483382231518226,-1.0483382231518226,-1.0483382231518226,-1.02478214849853,-1.02478214849853,-1.02478214849853,-1.005797396231491,-1.005797396231491,-1.005797396231491,-1.0013363966463398,-1.0013363966463398,-1.0013363966463398
2018-07-01,-1.646320894847906,-1.646320894847906,-1.646320894847906,-1.609542616033404,-1.609542616033404,-1.609542616033404,-1.5947046187878353,-1.5947046187878353,-1.5947046187878353,-1.5493947482423682,-1.5493947482423682,-1.5493947482423682
2018-07-08,-1.64335888977422,-1.64335888977422,-1.64335888977422,-1.804116704225071,-1.804116704225071,-1.804116704225071,-1.844092682850589,-1.844092682850589,-1.844092682850589,-1.9665391054506636,-1.9665391054506636,-1.9665391054506636
2018-07-15,-1.597841174662491,-1.597841174662491,-1.597841174662491,-1.6514380683780023,-1.6514380683780023,-1.6514380683780023,-1.5281671651420716,-1.5281671651420716,-1.5281671651420716,-1.6086917115106298,-1.6086917115106298,-1.6086917115106298
2018-07-22,-1.4348353445390036,-1.4348353445390036,-1.4348353445390036,-1.5531885758982273,-1.5531885758982273,-1.5531885758982273,-1.4452606669167591,-1.4452606669167591,-1.4452606669167591,-1.521654088483799,-1.521654088483799,-1.521654088483799
2018-07-29,-1.5084058169995893,-1.5084058169995893,-1.5084058169995893,-1.443706703477818,-1.443706703477818,-1.443706703477818,-1.4596540700810154,-1.4596540700810154,-1.4596540700810154,-1.4818071136108282,-1.4818071136108282,-1.4818071136108282
2018-08-05,-1.424787122535814,-1.424787122535814,-1.424787122535814,-1.5597742485572215,-1.5597742485572215,-1.5597742485572215,-1.561067283956546,-1.561067283956546,-1.561067283956546,-1.5916759410793888,-1.5916759410793888,-1.5916759410793888
2018-08-12,-1.7507135370371092,-1.7507135370371092,-1.7507135370371092,-1.8570123112148726,-1.8570123112148726,-1.8570123112148726,-1.8497025952737545,-1.8497025952737545,-1.8497025952737545,-1.931129425470295,-1.931129425470295,-1.931129425470295
2018-08-19,-1.7018148271543891,-1.7018148271543891,-1.7018148271543891,-1.6266309178972347,-1.6266309178972347,-1.6266309178972347,-1.718872193817831,-1.718872193817831,-1.718872193817831,-1.7137162667646644,-1.7137162667646644,-1.7137162667646644
2018-08-26,-1.3079318634658303,-1.3079318634658303,-1.3079318634658303,-1.3555834560691815,-1.3555834560691815,-1.3555834560691815,-1.3407645085915734,-1.3407645085915734,-1.3407645085915734,-1.2570480066897305,-1.2570480066897305,-1.2570480066897305
2018-09-02,-0.8202147653884903,-0.8202147653884903,-0.8202147653884903,-0.8308476632143531,-0.8308476632143531,-0.8308476632143531,-0.7746284947214928,-0.7746284947214928,-0.7746284947214928,-0.7179975494541558,-0.7179975494541558,-0.7179975494541558
2018-09-09,-0.20758431020897083,-0.20758431020897083,-0.20758431020897083,-0.30777805921929274,-0.30777805921929274,-0.30777805921929274,-0.5188985097592989,-0.5188985097592989,-0.5188985097592989,-0.6223683892729869,-0.6223683892729869,-0.6223683892729869
2018-09-16,-0.6855865793293913,-0.6855865793293913,-0.6855865793293913,-0.7300165516754179,-0.7300165516754179,-0.7300165516754179,-0.7374158562827496,-0.7374158562827496,-0.7374158562827496,-0.7561732233076267,-0.7561732233076267,-0.7561732233076267
2018-09-23,-1.5076578261857752,-1.5076578261857752,-1.5076578261857752,-1.3949995661882282,-1.3949995661882282,-1.3949995661882282,-1.4143643230872904,-1.4143643230872904,-1.4143643230872904,-1.278441014420308,-1.278441014420308,-1.278441014420308
2018-09-30,0.37921443861430554,0.37921443861430554,0.37921443861430554,0.5089562239271103,0.5089562239271103,0.5089562239271103,0.5525238655701417,0.5525238655701417,0.5525238655701417,0.5239380389160158,0.5239380389160158,0.5239380389160158
2018-10-07,1.2160844332004022,1.2160844332004022,1.2160844332004022,1.2398054050420226,1.2398054050420226,1.2398054050420226,1.3553066303917811,1.3553066303917811,1.3553066303917811,1.276202168420551,1.276202168420551,1.276202168420551
2018-10-14,2.1106568340872163,2.1106568340872163,2.1106568340872163,2.036422023240644,2.036422023240644,2.036422023240644,2.0768177864793156,2.0768177864793156,2.0768177864793156,2.1021460827096146,2.1021460827096146,2.1021460827096146
2018-10-21,1.8585458346197696,1.8585458346197696,1.8585458346197696,1.8476981812492304,1.8476981812492304,1.8476981812492304,1.8280848034093038,1.8280848034093038,1.8280848034093038,1.743573218913381,1.743573218913381,1.743573218913381
2018-10-28,1.4145586490438362,1.4145586490438362,1.4145586490438362,1.3557745243571953,1.3557745243571953,1.3557745243571953,1.4552548894803166,1.4552548894803166,1.4552548894803166,1.4633901231937183,1.4633901231937183,1.4633901231937183
2018-11-04,0.6363455710319803,0.6363455710319803,0.6363455710319803,0.6124297498358099,0.6124297498358099,0.6124297498358099,0.6856445191726652,0.6856445191726652,0.6856445191726652,0.7083282749713928,0.7083282749713928,0.7083282749713928
2018-11-11,0.6038469858633572,0.6038469858633572,0.6038469858633572,0.5229068011374071,0.5229068011374071,0.5229068011374071,0.632701838814103,0.632701838814103,0.632701838814103,0.5329727771799554,0.5329727771799554,0.5329727771799554
2018-11-18,0.30364063987150985,0.30364063987150985,0.30364063987150985,0.21436958856383875,0.21436958856383875,0.21436958856383875,0.3375994061599084,0.3375994061599084,0.3375994061599084,0.25247941339285973,0.25247941339285973,0.25247941339285973
2018-11-25,0.8235557977975495,0.8235557977975495,0.8235557977975495,0.7373838836266583,0.7373838836266583,0.7373838836266583,0.2307068095803235,0.2307068095803235,0.2307068095803235,0.7044113165779758,0.7044113165779758,0.7044113165779758
2018-12-02,0.6698034193340489,0.6698034193340489,0.6698034193340489,0.7157866690874704,0.7157866690874704,0.7157866690874704,0.7181423818676212,0.7181423818676212,0.7181423818676212,0.6459386691667777,0.6459386691667777,0.6459386691667777
2018-12-09,0.35916296781213597,0.35916296781213597,0.35916296781213597,0.31572949792602445,0.31572949792602445,0.31572949792602445,0.424226845757903,0.424226845757903,0.424226845757903,0.3781293075048763,0.3781293075048763,0.3781293075048763
2018-12-16,-0.05807232037621711,-0.05807232037621711,-0.05807232037621711,-0.1360496170342941,-0.1360496170342941,-0.1360496170342941,-0.08018120240370909,-0.08018120240370909,-0.08018120240370909,-0.12040839948983009,-0.12040839948983009,-0.12040839948983009
2018-12-23,-0.3590718048168839,-0.3590718048168839,-0.3590718048168839,-0.2415904162685061,-0.2415904162685061,-0.2415904162685061,-0.21027119108219863,-0.21027119108219863,-0.21027119108219863,-0.1391886403262722,-0.1391886403262722,-0.1391886403262722
2018-12-30,-0.8964212162900363,-0.8964212162900363,-0.8964212162900363,-0.7746339296182394,-0.7746339296182394,-0.7746339296182394,-0.7668056015394981,-0.7668056015394981,-0.7668056015394981,-0.6844780327020223,-0.6844780327020223,-0.6844780327020223
2019-01-06,0.40935901707947253,0.40935901707947253,0.40935901707947253,0.4079125628719033,0.4079125628719033,0.4079125628719033,0.4726899293020101,0.4726899293020101,0.4726899293020101,0.3653499583447301,0.3653499583447301,0.3653499583447301
2019-01-13,0.5127311359075314,0.5127311359075314,0.5127311359075314,0.6393943527754083,0.6393943527754083,0.6393943527754083,0.6807002590068868,0.6807002590068868,0.6807002590068868,0.7596587450243198,0.7596587450243198,0.7596587450243198
2019-01-20,0.15357503960611527,0.15357503960611527,0.15357503960611527,0.03256357516551432,0.03256357516551432,0.03256357516551432,-0.060938903846461515,-0.060938903846461515,-0.060938903846461515,-0.07001812733975878,-0.07001812733975878,-0.07001812733975878
2019-01-27,0.1424971285392762,0.1424971285392762,0.1424971285392762,0.07481833000072043,0.07481833000072043,0.07481833000072043,0.16606605443586675,0.16606605443586675,0.16606605443586675,0.06829977816097008,0.06829977816097008,0.06829977816097008
2019-02-03,0.10094474580577321,0.10094474580577321,0.10094474580577321,0.02900887027161334,0.02900887027161334,0.02900887027161334,0.12068432719717136,0.12068432719717136,0.12068432719717136,0.017516059146115818,0.017516059146115818,0.017516059146115818
2019-02-10,-0.38103929358400773,-0.38103929358400773,-0.38103929358400773,0.45726330662147746,0.45726330662147746,0.45726330662147746,-0.17465355535397387,-0.17465355535397387,-0.17465355535397387,0.6544534522200443,0.6544534522200443,0.6544534522200443
2019-02-17,1.0483615688827712,1.0483615688827712,1.0483615688827712,0.9497958547946447,0.9497958547946447,0.9497958547946447,1.2020145228085426,1.2020145228085426,1.2020145228085426,0.9953760351274588,0.9953760351274588,0.9953760351274588
