Date,iShares Intermediate GovtCredit BondEtf_Open_average,iShares Intermediate GovtCredit BondEtf_Open_max,iShares Intermediate GovtCredit BondEtf_Open_min,iShares Intermediate GovtCredit BondEtf_High_average,iShares Intermediate GovtCredit BondEtf_High_max,iShares Intermediate GovtCredit BondEtf_High_min,iShares Intermediate GovtCredit BondEtf_Low_average,iShares Intermediate GovtCredit BondEtf_Low_max,iShares Intermediate GovtCredit BondEtf_Low_min,iShares Intermediate GovtCredit BondEtf_Close_average,iShares Intermediate GovtCredit BondEtf_Close_max,iShares Intermediate GovtCredit BondEtf_Close_min
2018-05-27,-0.7396242671196538,-0.7396242671196538,-0.7396242671196538,-0.7724817327859584,-0.7724817327859584,-0.7724817327859584,-0.7736575741264554,-0.7736575741264554,-0.7736575741264554,-0.7153942635376611,-0.7153942635376611,-0.7153942635376611
2018-06-03,-1.0088715096140841,-1.0088715096140841,-1.0088715096140841,-0.928876104601746,-0.928876104601746,-0.928876104601746,-0.8425188570592158,-0.8425188570592158,-0.8425188570592158,-0.897259710295737,-0.897259710295737,-0.897259710295737
2018-06-10,-0.8370046809436646,-0.8370046809436646,-0.8370046809436646,-0.9392522505172627,-0.9392522505172627,-0.9392522505172627,-0.9095065111891711,-0.9095065111891711,-0.9095065111891711,-1.0228405311355724,-1.0228405311355724,-1.0228405311355724
2018-06-17,-1.0530997714431356,-1.0530997714431356,-1.0530997714431356,-0.8795966099466465,-0.8795966099466465,-0.8795966099466465,-0.8286275859451089,-0.8286275859451089,-0.8286275859451089,-0.8064965262583356,-0.8064965262583356,-0.8064965262583356
2018-06-24,0.14441918014076668,0.14441918014076668,0.14441918014076668,0.007600269966377006,0.007600269966377006,0.007600269966377006,0.20998364355269544,0.20998364355269544,0.20998364355269544,0.1301522139611315,0.1301522139611315,0.1301522139611315
2018-07-01,0.10669291403332377,0.10669291403332377,0.10669291403332377,-0.07935192721356214,-0.07935192721356214,-0.07935192721356214,0.0557005816680507,0.0557005816680507,0.0557005816680507,0.11038022599371536,0.11038022599371536,0.11038022599371536
2018-07-08,-0.07140708723001399,-0.07140708723001399,-0.07140708723001399,-0.0704718034836555,-0.0704718034836555,-0.0704718034836555,0.273840069844016,0.273840069844016,0.273840069844016,0.09810140548019383,0.09810140548019383,0.09810140548019383
2018-07-15,0.0860830785454367,0.0860830785454367,0.0860830785454367,0.11785589995368902,0.11785589995368902,0.11785589995368902,0.06827850401061082,0.06827850401061082,0.06827850401061082,0.1411061649887535,0.1411061649887535,0.1411061649887535
2018-07-22,-0.804230505275483,-0.804230505275483,-0.804230505275483,-0.45508583103259403,-0.45508583103259403,-0.45508583103259403,-0.5334192282834815,-0.5334192282834815,-0.5334192282834815,-0.3867233260318827,-0.3867233260318827,-0.3867233260318827
2018-07-29,-0.8211145784055084,-0.8211145784055084,-0.8211145784055084,-0.5897870233125475,-0.5897870233125475,-0.5897870233125475,-0.5720885027144089,-0.5720885027144089,-0.5720885027144089,-0.6576024760253618,-0.6576024760253618,-0.6576024760253618
2018-08-05,1.0118119346707144,1.0118119346707144,1.0118119346707144,0.7030313884280097,0.7030313884280097,0.7030313884280097,0.4528167600747127,0.4528167600747127,0.4528167600747127,0.48397812741032487,0.48397812741032487,0.48397812741032487
