Date,PowerShares S&P Emerging Markets Low VolatilityEtf_Open_average,PowerShares S&P Emerging Markets Low VolatilityEtf_Open_max,PowerShares S&P Emerging Markets Low VolatilityEtf_Open_min,PowerShares S&P Emerging Markets Low VolatilityEtf_High_average,PowerShares S&P Emerging Markets Low VolatilityEtf_High_max,PowerShares S&P Emerging Markets Low VolatilityEtf_High_min,PowerShares S&P Emerging Markets Low VolatilityEtf_Low_average,PowerShares S&P Emerging Markets Low VolatilityEtf_Low_max,PowerShares S&P Emerging Markets Low VolatilityEtf_Low_min,PowerShares S&P Emerging Markets Low VolatilityEtf_Close_average,PowerShares S&P Emerging Markets Low VolatilityEtf_Close_max,PowerShares S&P Emerging Markets Low VolatilityEtf_Close_min
2018-08-12,-1.1238719870051015,-1.1238719870051015,-1.1238719870051015,-1.0115325551812302,-1.0115325551812302,-1.0115325551812302,-1.1515612976293708,-1.1515612976293708,-1.1515612976293708,-1.004388662331312,-1.004388662331312,-1.004388662331312
2018-08-19,-0.3472133444957856,-0.3472133444957856,-0.3472133444957856,-0.353291573469334,-0.353291573469334,-0.353291573469334,-0.26407839743975187,-0.26407839743975187,-0.26407839743975187,-0.32414198386580584,-0.32414198386580584,-0.32414198386580584
2018-08-26,-0.47444640461510484,-0.47444640461510484,-0.47444640461510484,-0.5463794176723782,-0.5463794176723782,-0.5463794176723782,-0.5608449285467895,-0.5608449285467895,-0.5608449285467895,-0.4459453879894431,-0.4459453879894431,-0.4459453879894431
2018-09-02,-1.0558381433787691,-1.0558381433787691,-1.0558381433787691,-1.0888786796166388,-1.0888786796166388,-1.0888786796166388,-1.0951273468096347,-1.0951273468096347,-1.0951273468096347,-1.0834819710162802,-1.0834819710162802,-1.0834819710162802
2018-09-09,-0.18955881010242698,-0.18955881010242698,-0.18955881010242698,-0.3784463687966034,-0.3784463687966034,-0.3784463687966034,-0.46690068097395643,-0.46690068097395643,-0.46690068097395643,-0.49659001550470805,-0.49659001550470805,-0.49659001550470805
2018-09-16,0.5408156940955681,0.5408156940955681,0.5408156940955681,0.5949527553813323,0.5949527553813323,0.5949527553813323,0.6708442412270746,0.6708442412270746,0.6708442412270746,0.6252426481275252,0.6252426481275252,0.6252426481275252
2018-09-23,-0.22636751732191773,-0.22636751732191773,-0.22636751732191773,-0.30204807419561097,-0.30204807419561097,-0.30204807419561097,-0.15698657624578508,-0.15698657624578508,-0.15698657624578508,-0.20510673030925688,-0.20510673030925688,-0.20510673030925688
2018-09-30,-1.3721403184427878,-1.3721403184427878,-1.3721403184427878,-1.434929056893317,-1.434929056893317,-1.434929056893317,-1.8316762852780912,-1.8316762852780912,-1.8316762852780912,-1.6934303947098943,-1.6934303947098943,-1.6934303947098943
2018-10-07,-2.249773678767334,-2.249773678767334,-2.249773678767334,-2.430944038981075,-2.430944038981075,-2.430944038981075,-2.569960058579677,-2.569960058579677,-2.569960058579677,-2.5350988018694824,-2.5350988018694824,-2.5350988018694824
2018-10-14,-2.317078820495176,-2.317078820495176,-2.317078820495176,-2.312094145953297,-2.312094145953297,-2.312094145953297,-2.1798260350498104,-2.1798260350498104,-2.1798260350498104,-2.333196317243522,-2.333196317243522,-2.333196317243522
2018-10-21,-2.6634021786397444,-2.6634021786397444,-2.6634021786397444,-2.613547423902293,-2.613547423902293,-2.613547423902293,-2.6064822456029346,-2.6064822456029346,-2.6064822456029346,-2.441702158360753,-2.441702158360753,-2.441702158360753
2018-10-28,-1.2562675069456315,-1.2562675069456315,-1.2562675069456315,-1.3534141363271315,-1.3534141363271315,-1.3534141363271315,-1.3224947149657256,-1.3224947149657256,-1.3224947149657256,-1.388770165522328,-1.388770165522328,-1.388770165522328
2018-11-04,-1.3091001820863781,-1.3091001820863781,-1.3091001820863781,-1.4420302287399784,-1.4420302287399784,-1.4420302287399784,-1.350091027039591,-1.350091027039591,-1.350091027039591,-1.3172334112096105,-1.3172334112096105,-1.3172334112096105
2018-11-11,-1.2477067432865594,-1.2477067432865594,-1.2477067432865594,-0.9174096006961663,-0.9174096006961663,-0.9174096006961663,-1.0047362785721177,-1.0047362785721177,-1.0047362785721177,-0.8461095293222671,-0.8461095293222671,-0.8461095293222671
2018-11-18,-1.3513798178133893,-1.3513798178133893,-1.3513798178133893,-1.4863255066895065,-1.4863255066895065,-1.4863255066895065,-1.238923451565281,-1.238923451565281,-1.238923451565281,-1.4718157291518268,-1.4718157291518268,-1.4718157291518268
2018-11-25,-0.9766575868839729,-0.9766575868839729,-0.9766575868839729,-1.0204539841286757,-1.0204539841286757,-1.0204539841286757,-0.8318271488441391,-0.8318271488441391,-0.8318271488441391,-0.9784533486082708,-0.9784533486082708,-0.9784533486082708
2018-12-02,-0.6966336399148257,-0.6966336399148257,-0.6966336399148257,-0.76972802663567,-0.76972802663567,-0.76972802663567,-0.968330355828227,-0.968330355828227,-0.968330355828227,-1.0470957057897785,-1.0470957057897785,-1.0470957057897785
2018-12-09,-0.9324682821193814,-0.9324682821193814,-0.9324682821193814,-0.9387627536773111,-0.9387627536773111,-0.9387627536773111,-0.786565370123033,-0.786565370123033,-0.786565370123033,-0.9280984446282978,-0.9280984446282978,-0.9280984446282978
2018-12-16,-0.9456806060258811,-0.9456806060258811,-0.9456806060258811,-0.9895956249227217,-0.9895956249227217,-0.9895956249227217,-1.0089965082353656,-1.0089965082353656,-1.0089965082353656,-1.0936332492476835,-1.0936332492476835,-1.0936332492476835
2018-12-23,-1.5556441599170987,-1.5556441599170987,-1.5556441599170987,-1.4868856688443104,-1.4868856688443104,-1.4868856688443104,-1.4017614175889794,-1.4017614175889794,-1.4017614175889794,-1.5370416901464916,-1.5370416901464916,-1.5370416901464916
2018-12-30,-1.3068968868676971,-1.3068968868676971,-1.3068968868676971,-1.0677713251037717,-1.0677713251037717,-1.0677713251037717,-1.1478300323807664,-1.1478300323807664,-1.1478300323807664,-1.023505178101305,-1.023505178101305,-1.023505178101305
2019-01-06,-0.48975099540768,-0.48975099540768,-0.48975099540768,-0.5471419193533843,-0.5471419193533843,-0.5471419193533843,-0.3736983067484252,-0.3736983067484252,-0.3736983067484252,-0.40766456796312617,-0.40766456796312617,-0.40766456796312617
2019-01-13,0.10662814454008807,0.10662814454008807,0.10662814454008807,0.03507266338441138,0.03507266338441138,0.03507266338441138,0.16416768535827897,0.16416768535827897,0.16416768535827897,0.12336035380513846,0.12336035380513846,0.12336035380513846
2019-01-20,0.4407592271177645,0.4407592271177645,0.4407592271177645,0.49853032963545263,0.49853032963545263,0.49853032963545263,0.650174027153164,0.650174027153164,0.650174027153164,0.6316453546713487,0.6316453546713487,0.6316453546713487
2019-01-27,1.2000402411260067,1.2000402411260067,1.2000402411260067,1.131387618788073,1.131387618788073,1.131387618788073,1.2631990454480544,1.2631990454480544,1.2631990454480544,1.22565089145057,1.22565089145057,1.22565089145057
2019-02-03,1.0515602012729075,1.0515602012729075,1.0515602012729075,1.066938348919563,1.066938348919563,1.066938348919563,1.1728960133264013,1.1728960133264013,1.1728960133264013,1.121433696805683,1.121433696805683,1.121433696805683
2019-02-10,1.1714389792948319,1.1714389792948319,1.1714389792948319,1.2025843341449558,1.2025843341449558,1.2025843341449558,1.3420733180633624,1.3420733180633624,1.3420733180633624,1.1339676967233434,1.1339676967233434,1.1339676967233434
2019-02-17,1.8273605195102454,1.8273605195102454,1.8273605195102454,1.9201836395141059,1.9201836395141059,1.9201836395141059,1.803424050558002,1.803424050558002,1.803424050558002,1.9341120708404698,1.9341120708404698,1.9341120708404698
2019-02-24,1.3047711693513662,1.3047711693513662,1.3047711693513662,1.224399777934506,1.224399777934506,1.224399777934506,0.993405196626765,0.993405196626765,0.993405196626765,0.9699515229007128,0.9699515229007128,0.9699515229007128
2019-03-03,0.09053522251070302,0.09053522251070302,0.09053522251070302,0.19946417054976026,0.19946417054976026,0.19946417054976026,0.24457757851819,0.24457757851819,0.24457757851819,0.38556921485580614,0.38556921485580614,0.38556921485580614
2019-03-10,0.8455851907604689,0.8455851907604689,0.8455851907604689,1.039813909017197,1.039813909017197,1.039813909017197,1.0511258102379135,1.0511258102379135,1.0511258102379135,1.1145985317089468,1.1145985317089468,1.1145985317089468
2019-03-17,0.68853436665111,0.68853436665111,0.68853436665111,0.6947928565584932,0.6947928565584932,0.6947928565584932,0.37754184273654584,0.37754184273654584,0.37754184273654584,0.2135380787331072,0.2135380787331072,0.2135380787331072
2019-03-24,0.7051255687453332,0.7051255687453332,0.7051255687453332,0.5463399855353767,0.5463399855353767,0.5463399855353767,0.6370808210723132,0.6370808210723132,0.6370808210723132,0.6587978043984878,0.6587978043984878,0.6587978043984878
2019-03-31,0.9937054653640139,0.9937054653640139,0.9937054653640139,1.0273346470689024,1.0273346470689024,1.0273346470689024,1.1335814880496438,1.1335814880496438,1.1335814880496438,1.143696819460338,1.143696819460338,1.143696819460338
2019-04-07,1.026114870338389,1.026114870338389,1.026114870338389,1.0854299946540515,1.0854299946540515,1.0854299946540515,1.0423950315341963,1.0423950315341963,1.0423950315341963,1.0003379041818503,1.0003379041818503,1.0003379041818503
2019-04-14,0.8765199665115974,0.8765199665115974,0.8765199665115974,0.9632690932390509,0.9632690932390509,0.9632690932390509,1.0166375765770457,1.0166375765770457,1.0166375765770457,0.8553847478361236,0.8553847478361236,0.8553847478361236
2019-04-21,0.3412495685900571,0.3412495685900571,0.3412495685900571,0.5662586726731237,0.5662586726731237,0.5662586726731237,0.5073772363780039,0.5073772363780039,0.5073772363780039,0.5723466936802087,0.5723466936802087,0.5723466936802087
2019-04-28,0.7750377648973207,0.7750377648973207,0.7750377648973207,0.7383465912748194,0.7383465912748194,0.7383465912748194,0.8308150415948375,0.8308150415948375,0.8308150415948375,0.8553933577724937,0.8553933577724937,0.8553933577724937
2019-05-05,-0.80800730959804,-0.80800730959804,-0.80800730959804,-0.7386510672920057,-0.7386510672920057,-0.7386510672920057,-0.9611967054661388,-0.9611967054661388,-0.9611967054661388,-0.6945025006087395,-0.6945025006087395,-0.6945025006087395
2019-05-12,-2.1365533490779374,-2.1365533490779374,-2.1365533490779374,-2.172881290455221,-2.172881290455221,-2.172881290455221,-2.006260840863007,-2.006260840863007,-2.006260840863007,-2.1635606535894434,-2.1635606535894434,-2.1635606535894434
2019-05-19,-1.908274704236044,-1.908274704236044,-1.908274704236044,-1.9821789864221013,-1.9821789864221013,-1.9821789864221013,-1.945789785608,-1.945789785608,-1.945789785608,-2.046429194385061,-2.046429194385061,-2.046429194385061
2019-05-26,-1.3000803270868817,-1.3000803270868817,-1.3000803270868817,-1.1814402338087724,-1.1814402338087724,-1.1814402338087724,-1.1639490324003732,-1.1639490324003732,-1.1639490324003732,-1.1341285944846051,-1.1341285944846051,-1.1341285944846051
2019-06-02,-0.07812368134327587,-0.07812368134327587,-0.07812368134327587,-0.10530666723159053,-0.10530666723159053,-0.10530666723159053,-0.03871065797173942,-0.03871065797173942,-0.03871065797173942,-0.2214064989914755,-0.2214064989914755,-0.2214064989914755
2019-06-09,-0.2340154701655853,-0.2340154701655853,-0.2340154701655853,-0.48948487692357706,-0.48948487692357706,-0.48948487692357706,-0.3714929770358588,-0.3714929770358588,-0.3714929770358588,-0.34066177344349086,-0.34066177344349086,-0.34066177344349086
2019-06-16,1.412111070051395,1.412111070051395,1.412111070051395,1.31988425563787,1.31988425563787,1.31988425563787,1.3900391934848602,1.3900391934848602,1.3900391934848602,1.3468977604589403,1.3468977604589403,1.3468977604589403
2019-06-23,1.0245903264300589,1.0245903264300589,1.0245903264300589,0.896702594435562,0.896702594435562,0.896702594435562,0.8603794034350885,0.8603794034350885,0.8603794034350885,0.9170237020070391,0.9170237020070391,0.9170237020070391
2019-06-30,0.6333217960927582,0.6333217960927582,0.6333217960927582,0.4842707980425835,0.4842707980425835,0.4842707980425835,0.45812530369527066,0.45812530369527066,0.45812530369527066,0.5788272099171632,0.5788272099171632,0.5788272099171632
2019-07-07,0.5782589366905124,0.5782589366905124,0.5782589366905124,0.45787266023770334,0.45787266023770334,0.45787266023770334,0.5211057068483169,0.5211057068483169,0.5211057068483169,0.4896249615286427,0.4896249615286427,0.4896249615286427
2019-07-14,0.6883506821430145,0.6883506821430145,0.6883506821430145,0.5560132672455453,0.5560132672455453,0.5560132672455453,0.25869232262592046,0.25869232262592046,0.25869232262592046,0.24345692692606263,0.24345692692606263,0.24345692692606263
2019-07-21,-0.2390578048172547,-0.2390578048172547,-0.2390578048172547,-0.3275585607626666,-0.3275585607626666,-0.3275585607626666,-0.1942772718890364,-0.1942772718890364,-0.1942772718890364,-0.13952504316846104,-0.13952504316846104,-0.13952504316846104
2019-07-28,-1.7707718561022194,-1.7707718561022194,-1.7707718561022194,-2.0024624027014957,-2.0024624027014957,-2.0024624027014957,-1.8571459702929602,-1.8571459702929602,-1.8571459702929602,-2.0296197131093345,-2.0296197131093345,-2.0296197131093345
2019-08-04,-1.8818907293816274,-1.8818907293816274,-1.8818907293816274,-2.0833982062387024,-2.0833982062387024,-2.0833982062387024,-2.0845922963456425,-2.0845922963456425,-2.0845922963456425,-2.092170871255892,-2.092170871255892,-2.092170871255892
2019-08-11,-2.322962700689207,-2.322962700689207,-2.322962700689207,-2.2360677688046655,-2.2360677688046655,-2.2360677688046655,-2.1957969032869538,-2.1957969032869538,-2.1957969032869538,-2.1432403641430553,-2.1432403641430553,-2.1432403641430553
2019-08-18,-1.730126063990586,-1.730126063990586,-1.730126063990586,-1.873460578725561,-1.873460578725561,-1.873460578725561,-1.972054080791398,-1.972054080791398,-1.972054080791398,-2.004324909679944,-2.004324909679944,-2.004324909679944
2019-08-25,-1.1836691142776772,-1.1836691142776772,-1.1836691142776772,-1.3063399404118858,-1.3063399404118858,-1.3063399404118858,-1.1563480680816223,-1.1563480680816223,-1.1563480680816223,-1.255727188735128,-1.255727188735128,-1.255727188735128
2019-09-01,-0.5474616330154145,-0.5474616330154145,-0.5474616330154145,-0.6039939099524311,-0.6039939099524311,-0.6039939099524311,-0.4676824724893834,-0.4676824724893834,-0.4676824724893834,-0.5532151445120396,-0.5532151445120396,-0.5532151445120396
2019-09-08,0.019475596478809164,0.019475596478809164,0.019475596478809164,0.19956301121330103,0.19956301121330103,0.19956301121330103,0.19257807860250845,0.19257807860250845,0.19257807860250845,0.188923903040277,0.188923903040277,0.188923903040277
2019-09-15,-0.17432049466056718,-0.17432049466056718,-0.17432049466056718,-0.17520817077580142,-0.17520817077580142,-0.17520817077580142,-0.10549566694763556,-0.10549566694763556,-0.10549566694763556,-0.1641795591321142,-0.1641795591321142,-0.1641795591321142
2019-09-22,-1.0042426244565115,-1.0042426244565115,-1.0042426244565115,-1.1294577286538776,-1.1294577286538776,-1.1294577286538776,-1.3079539140848453,-1.3079539140848453,-1.3079539140848453,-1.2183457094867207,-1.2183457094867207,-1.2183457094867207
2019-09-29,-1.2975330016989663,-1.2975330016989663,-1.2975330016989663,-1.2019125651577878,-1.2019125651577878,-1.2019125651577878,-1.1696715198703072,-1.1696715198703072,-1.1696715198703072,-1.1815578843936774,-1.1815578843936774,-1.1815578843936774
2019-10-06,-0.8810383682585434,-0.8810383682585434,-0.8810383682585434,-0.6690778288425082,-0.6690778288425082,-0.6690778288425082,-0.7108712879652919,-0.7108712879652919,-0.7108712879652919,-0.6317073344671544,-0.6317073344671544,-0.6317073344671544
2019-10-13,-0.3744198616517091,-0.3744198616517091,-0.3744198616517091,-0.372234058999651,-0.372234058999651,-0.372234058999651,-0.38174369631382693,-0.38174369631382693,-0.38174369631382693,-0.37328963495010054,-0.37328963495010054,-0.37328963495010054
2019-10-20,-0.2831612988752401,-0.2831612988752401,-0.2831612988752401,-0.16107695567984975,-0.16107695567984975,-0.16107695567984975,-0.18937829196201844,-0.18937829196201844,-0.18937829196201844,-0.15784818612412801,-0.15784818612412801,-0.15784818612412801
2019-10-27,-0.2663058127230286,-0.2663058127230286,-0.2663058127230286,-0.08056837384479902,-0.08056837384479902,-0.08056837384479902,-0.09318519975292489,-0.09318519975292489,-0.09318519975292489,0.05008993428830552,0.05008993428830552,0.05008993428830552
2019-11-03,0.48670249003975286,0.48670249003975286,0.48670249003975286,0.5351967772519204,0.5351967772519204,0.5351967772519204,0.6755022315005953,0.6755022315005953,0.6755022315005953,0.6318973109730115,0.6318973109730115,0.6318973109730115
2019-11-10,0.2547397194572044,0.2547397194572044,0.2547397194572044,0.21614848154802788,0.21614848154802788,0.21614848154802788,0.2735871685770352,0.2735871685770352,0.2735871685770352,0.16814786827906802,0.16814786827906802,0.16814786827906802
2019-11-17,0.21473939369653633,0.21473939369653633,0.21473939369653633,0.06946174617648236,0.06946174617648236,0.06946174617648236,0.08064574204373715,0.08064574204373715,0.08064574204373715,0.06953722198222198,0.06953722198222198,0.06953722198222198
2019-11-24,-0.23502608096016267,-0.23502608096016267,-0.23502608096016267,-0.3255543844592608,-0.3255543844592608,-0.3255543844592608,-0.21196447441326524,-0.21196447441326524,-0.21196447441326524,-0.3054162256468661,-0.3054162256468661,-0.3054162256468661
2019-12-01,-0.15029103035692937,-0.15029103035692937,-0.15029103035692937,-0.23126307923383166,-0.23126307923383166,-0.23126307923383166,-0.04873183377406745,-0.04873183377406745,-0.04873183377406745,0.010745921430385885,0.010745921430385885,0.010745921430385885
2019-12-08,1.4555035101792264,1.4555035101792264,1.4555035101792264,1.4625197028593466,1.4625197028593466,1.4625197028593466,1.3234597670052797,1.3234597670052797,1.3234597670052797,1.3808220087256426,1.3808220087256426,1.3808220087256426
2019-12-15,1.972440050719127,1.972440050719127,1.972440050719127,1.9848926315114401,1.9848926315114401,1.9848926315114401,1.9134715817680457,1.9134715817680457,1.9134715817680457,1.938152809070461,1.938152809070461,1.938152809070461
2019-12-22,1.7415161593227462,1.7415161593227462,1.7415161593227462,1.6820846155196594,1.6820846155196594,1.6820846155196594,1.562055150831234,1.562055150831234,1.562055150831234,1.5447226257106947,1.5447226257106947,1.5447226257106947
2019-12-29,1.6122991860240776,1.6122991860240776,1.6122991860240776,1.4767273594664105,1.4767273594664105,1.4767273594664105,1.2591239294406835,1.2591239294406835,1.2591239294406835,1.1379702942686383,1.1379702942686383,1.1379702942686383
