Date,WisdomTree China ex-State-Owned EnterprisesEtf_Open_average,WisdomTree China ex-State-Owned EnterprisesEtf_Open_max,WisdomTree China ex-State-Owned EnterprisesEtf_Open_min,WisdomTree China ex-State-Owned EnterprisesEtf_High_average,WisdomTree China ex-State-Owned EnterprisesEtf_High_max,WisdomTree China ex-State-Owned EnterprisesEtf_High_min,WisdomTree China ex-State-Owned EnterprisesEtf_Low_average,WisdomTree China ex-State-Owned EnterprisesEtf_Low_max,WisdomTree China ex-State-Owned EnterprisesEtf_Low_min,WisdomTree China ex-State-Owned EnterprisesEtf_Close_average,WisdomTree China ex-State-Owned EnterprisesEtf_Close_max,WisdomTree China ex-State-Owned EnterprisesEtf_Close_min
2018-05-27,-0.20670439549686304,-0.20670439549686304,-0.20670439549686304,-0.14886439287835773,-0.14886439287835773,-0.14886439287835773,-0.03161687951062946,-0.03161687951062946,-0.03161687951062946,-0.051878376702325334,-0.051878376702325334,-0.051878376702325334
2018-06-03,0.4278808807246866,0.4278808807246866,0.4278808807246866,0.4731179833474271,0.4731179833474271,0.4731179833474271,0.5194894252972212,0.5194894252972212,0.5194894252972212,0.5600616489475483,0.5600616489475483,0.5600616489475483
2018-06-10,0.35903747326969754,0.35903747326969754,0.35903747326969754,0.39059646695615563,0.39059646695615563,0.39059646695615563,0.49260373274542957,0.49260373274542957,0.49260373274542957,0.5030408945753159,0.5030408945753159,0.5030408945753159
2018-06-17,-0.3715662339698728,-0.3715662339698728,-0.3715662339698728,-0.5887038357409943,-0.5887038357409943,-0.5887038357409943,-0.4171195487659925,-0.4171195487659925,-0.4171195487659925,-0.6810368042632712,-0.6810368042632712,-0.6810368042632712
2018-06-24,-2.257579451945376,-2.257579451945376,-2.257579451945376,-2.253740168354821,-2.253740168354821,-2.253740168354821,-2.058405955722194,-2.058405955722194,-2.058405955722194,-2.106208895727051,-2.106208895727051,-2.106208895727051
2018-07-01,-2.4612327041595936,-2.4612327041595936,-2.4612327041595936,-2.281517343429331,-2.281517343429331,-2.281517343429331,-2.338734778868399,-2.338734778868399,-2.338734778868399,-2.1588165260881627,-2.1588165260881627,-2.1588165260881627
2018-07-08,-1.5371716896106582,-1.5371716896106582,-1.5371716896106582,-1.6781975084396248,-1.6781975084396248,-1.6781975084396248,-1.4634725771894468,-1.4634725771894468,-1.4634725771894468,-1.5898149532923205,-1.5898149532923205,-1.5898149532923205
2018-07-15,-1.770286564803006,-1.770286564803006,-1.770286564803006,-1.8608861625574977,-1.8608861625574977,-1.8608861625574977,-1.7393752104269955,-1.7393752104269955,-1.7393752104269955,-1.7612557342323443,-1.7612557342323443,-1.7612557342323443
2018-07-22,-1.4811643129980208,-1.4811643129980208,-1.4811643129980208,-1.6089165653554598,-1.6089165653554598,-1.6089165653554598,-1.6946401039267749,-1.6946401039267749,-1.6946401039267749,-1.6987336722246187,-1.6987336722246187,-1.6987336722246187
2018-07-29,-2.4024436452677835,-2.4024436452677835,-2.4024436452677835,-2.4677170599988365,-2.4677170599988365,-2.4677170599988365,-2.3416297703258193,-2.3416297703258193,-2.3416297703258193,-2.3966826139302673,-2.3966826139302673,-2.3966826139302673
