Date,ProShares UltraShort IndustrialsEtf_Open_average,ProShares UltraShort IndustrialsEtf_Open_max,ProShares UltraShort IndustrialsEtf_Open_min,ProShares UltraShort IndustrialsEtf_High_average,ProShares UltraShort IndustrialsEtf_High_max,ProShares UltraShort IndustrialsEtf_High_min,ProShares UltraShort IndustrialsEtf_Low_average,ProShares UltraShort IndustrialsEtf_Low_max,ProShares UltraShort IndustrialsEtf_Low_min,ProShares UltraShort IndustrialsEtf_Close_average,ProShares UltraShort IndustrialsEtf_Close_max,ProShares UltraShort IndustrialsEtf_Close_min
2018-05-27,-0.35916542173714205,-0.35916542173714205,-0.35916542173714205,-0.45107547884948246,-0.45107547884948246,-0.45107547884948246,-0.20178854486182224,-0.20178854486182224,-0.20178854486182224,-0.3227332484909632,-0.3227332484909632,-0.3227332484909632
2018-06-03,-0.997720699480962,-0.997720699480962,-0.997720699480962,-0.9958708886826425,-0.9958708886826425,-0.9958708886826425,-1.046497709097332,-1.046497709097332,-1.046497709097332,-1.0478054214236017,-1.0478054214236017,-1.0478054214236017
2018-06-10,-0.8314137564769897,-0.8314137564769897,-0.8314137564769897,-0.8129376638069661,-0.8129376638069661,-0.8129376638069661,-0.6940810416552743,-0.6940810416552743,-0.6940810416552743,-0.7455810667305446,-0.7455810667305446,-0.7455810667305446
2018-06-17,-0.521813438786748,-0.521813438786748,-0.521813438786748,-0.22343384998103227,-0.22343384998103227,-0.22343384998103227,-0.343966951008051,-0.343966951008051,-0.343966951008051,-0.06177755934509425,-0.06177755934509425,-0.06177755934509425
2018-06-24,0.5997665696254127,0.5997665696254127,0.5997665696254127,0.48129757798392625,0.48129757798392625,0.48129757798392625,0.8907102731142319,0.8907102731142319,0.8907102731142319,0.6740025843414299,0.6740025843414299,0.6740025843414299
2018-07-01,0.5401619492675204,0.5401619492675204,0.5401619492675204,0.37264013312542504,0.37264013312542504,0.37264013312542504,0.2067168481912993,0.2067168481912993,0.2067168481912993,0.0956256938656103,0.0956256938656103,0.0956256938656103
2018-07-08,-0.8704153585320433,-0.8704153585320433,-0.8704153585320433,-0.8997084931454183,-0.8997084931454183,-0.8997084931454183,-0.8032095611894977,-0.8032095611894977,-0.8032095611894977,-0.8251812114549083,-0.8251812114549083,-0.8251812114549083
2018-07-15,-1.0203470862265287,-1.0203470862265287,-1.0203470862265287,-1.0843270241493377,-1.0843270241493377,-1.0843270241493377,-1.033732023515588,-1.033732023515588,-1.033732023515588,-1.0410572771030675,-1.0410572771030675,-1.0410572771030675
2018-07-22,-1.651310054966569,-1.651310054966569,-1.651310054966569,-1.4207937837352576,-1.4207937837352576,-1.4207937837352576,-1.7128045244124523,-1.7128045244124523,-1.7128045244124523,-1.4104943425408851,-1.4104943425408851,-1.4104943425408851
2018-07-29,-1.2101632913146898,-1.2101632913146898,-1.2101632913146898,-1.2661530338688498,-1.2661530338688498,-1.2661530338688498,-1.2264330237612147,-1.2264330237612147,-1.2264330237612147,-1.2681404281712283,-1.2681404281712283,-1.2681404281712283
