Date,KraneShares MSCI One Belt One Road_Open_average,KraneShares MSCI One Belt One Road_Open_max,KraneShares MSCI One Belt One Road_Open_min,KraneShares MSCI One Belt One Road_High_average,KraneShares MSCI One Belt One Road_High_max,KraneShares MSCI One Belt One Road_High_min,KraneShares MSCI One Belt One Road_Low_average,KraneShares MSCI One Belt One Road_Low_max,KraneShares MSCI One Belt One Road_Low_min,KraneShares MSCI One Belt One Road_Close_average,KraneShares MSCI One Belt One Road_Close_max,KraneShares MSCI One Belt One Road_Close_min
2018-06-17,-2.597127155691683,-2.597127155691683,-2.597127155691683,-2.60462070109781,-2.60462070109781,-2.60462070109781,-2.6994183380154855,-2.6994183380154855,-2.6994183380154855,-2.6836298905108014,-2.6836298905108014,-2.6836298905108014
2018-06-24,-2.4027510184352856,-2.4027510184352856,-2.4027510184352856,-2.3952152690126547,-2.3952152690126547,-2.3952152690126547,-2.366867695892581,-2.366867695892581,-2.366867695892581,-2.3851622825023058,-2.3851622825023058,-2.3851622825023058
2018-07-01,-1.5294010540850507,-1.5294010540850507,-1.5294010540850507,-1.4746870611895546,-1.4746870611895546,-1.4746870611895546,-1.4310094296736202,-1.4310094296736202,-1.4310094296736202,-1.4250743382414641,-1.4250743382414641,-1.4250743382414641
2018-07-08,-1.2356453024112695,-1.2356453024112695,-1.2356453024112695,-1.2550239539162529,-1.2550239539162529,-1.2550239539162529,-1.2346621713263328,-1.2346621713263328,-1.2346621713263328,-1.2848323195124687,-1.2848323195124687,-1.2848323195124687
2018-07-15,-0.928023214289896,-0.928023214289896,-0.928023214289896,-0.9032410561269575,-0.9032410561269575,-0.9032410561269575,-0.8529411293260716,-0.8529411293260716,-0.8529411293260716,-0.8790233091212076,-0.8790233091212076,-0.8790233091212076
2018-07-22,-0.14745623617973938,-0.14745623617973938,-0.14745623617973938,-0.14659397389107184,-0.14659397389107184,-0.14659397389107184,-0.28387952008471645,-0.28387952008471645,-0.28387952008471645,-0.1997670341296734,-0.1997670341296734,-0.1997670341296734
2018-07-29,-0.5492895252630988,-0.5492895252630988,-0.5492895252630988,-0.5109227191319415,-0.5109227191319415,-0.5109227191319415,-0.5009390090552174,-0.5009390090552174,-0.5009390090552174,-0.4745149734079471,-0.4745149734079471,-0.4745149734079471
2018-08-05,-0.5818274733213936,-0.5818274733213936,-0.5818274733213936,-0.5697463307474226,-0.5697463307474226,-0.5697463307474226,-0.6178710161528707,-0.6178710161528707,-0.6178710161528707,-0.6568009603831358,-0.6568009603831358,-0.6568009603831358
2018-08-12,-0.9696169031596199,-0.9696169031596199,-0.9696169031596199,-0.866657087400723,-0.866657087400723,-0.866657087400723,-0.8553361987203771,-0.8553361987203771,-0.8553361987203771,-0.7812316055862762,-0.7812316055862762,-0.7812316055862762
2018-08-19,-0.25266842273253,-0.25266842273253,-0.25266842273253,-0.14534039824466763,-0.14534039824466763,-0.14534039824466763,-0.14881733659050855,-0.14881733659050855,-0.14881733659050855,-0.06424644083437923,-0.06424644083437923,-0.06424644083437923
2018-08-26,-0.44669798470271455,-0.44669798470271455,-0.44669798470271455,-0.4709057707868987,-0.4709057707868987,-0.4709057707868987,-0.5320932204679701,-0.5320932204679701,-0.5320932204679701,-0.4864034262810476,-0.4864034262810476,-0.4864034262810476
2018-09-02,-1.67996684712578,-1.67996684712578,-1.67996684712578,-1.7295680944854739,-1.7295680944854739,-1.7295680944854739,-1.7011808918576705,-1.7011808918576705,-1.7011808918576705,-1.7641473864426718,-1.7641473864426718,-1.7641473864426718
2018-09-09,-1.2270603044710886,-1.2270603044710886,-1.2270603044710886,-1.2605125194367723,-1.2605125194367723,-1.2605125194367723,-1.2814867893638602,-1.2814867893638602,-1.2814867893638602,-1.3437439861021558,-1.3437439861021558,-1.3437439861021558
2018-09-16,0.488951832258702,0.488951832258702,0.488951832258702,0.44228923444153684,0.44228923444153684,0.44228923444153684,0.6660583096041012,0.6660583096041012,0.6660583096041012,0.5719563095210152,0.5719563095210152,0.5719563095210152
2018-09-23,0.8679602910214015,0.8679602910214015,0.8679602910214015,0.8905961695729019,0.8905961695729019,0.8905961695729019,1.0442859761014138,1.0442859761014138,1.0442859761014138,0.9266572424834477,0.9266572424834477,0.9266572424834477
2018-09-30,-1.375510503631289,-1.375510503631289,-1.375510503631289,-1.1519775999835893,-1.1519775999835893,-1.1519775999835893,-1.2829980336713134,-1.2829980336713134,-1.2829980336713134,-1.1867696918520967,-1.1867696918520967,-1.1867696918520967
2018-10-07,-1.7546502963238761,-1.7546502963238761,-1.7546502963238761,-1.7942340005819488,-1.7942340005819488,-1.7942340005819488,-1.725880822289675,-1.725880822289675,-1.725880822289675,-1.7011019387739506,-1.7011019387739506,-1.7011019387739506
2018-10-14,-1.2173057599417438,-1.2173057599417438,-1.2173057599417438,-1.3115533317847696,-1.3115533317847696,-1.3115533317847696,-1.2916925435754174,-1.2916925435754174,-1.2916925435754174,-1.3321900994815816,-1.3321900994815816,-1.3321900994815816
2018-10-21,-1.9418224433792617,-1.9418224433792617,-1.9418224433792617,-1.9718777909563605,-1.9718777909563605,-1.9718777909563605,-2.247965552281129,-2.247965552281129,-2.247965552281129,-2.2371831750117592,-2.2371831750117592,-2.2371831750117592
2018-10-28,-0.4731054230409591,-0.4731054230409591,-0.4731054230409591,-0.40254716589416206,-0.40254716589416206,-0.40254716589416206,-0.3128225824997672,-0.3128225824997672,-0.3128225824997672,-0.2638670660988544,-0.2638670660988544,-0.2638670660988544
2018-11-04,-0.713870909756021,-0.713870909756021,-0.713870909756021,-0.7549005453202426,-0.7549005453202426,-0.7549005453202426,-0.7138614163872298,-0.7138614163872298,-0.7138614163872298,-0.7573469356706698,-0.7573469356706698,-0.7573469356706698
2018-11-11,-0.30031424826505426,-0.30031424826505426,-0.30031424826505426,-0.375083226319598,-0.375083226319598,-0.375083226319598,-0.4032396952419773,-0.4032396952419773,-0.4032396952419773,-0.4070868119077422,-0.4070868119077422,-0.4070868119077422
2018-11-18,-0.835484751258256,-0.835484751258256,-0.835484751258256,-0.760619434608227,-0.760619434608227,-0.760619434608227,-0.6036514921163045,-0.6036514921163045,-0.6036514921163045,-0.539082229763323,-0.539082229763323,-0.539082229763323
2018-11-25,0.4938481295811324,0.4938481295811324,0.4938481295811324,0.41460836000283047,0.41460836000283047,0.41460836000283047,0.45241911966672127,0.45241911966672127,0.45241911966672127,0.4563528366743937,0.4563528366743937,0.4563528366743937
2018-12-02,-0.7827864101260525,-0.7827864101260525,-0.7827864101260525,-0.7941841582169874,-0.7941841582169874,-0.7941841582169874,-0.8829806316551339,-0.8829806316551339,-0.8829806316551339,-0.6248476984668051,-0.6248476984668051,-0.6248476984668051
2018-12-09,-0.5149279185184833,-0.5149279185184833,-0.5149279185184833,-0.4523058119298221,-0.4523058119298221,-0.4523058119298221,-0.5160582647731158,-0.5160582647731158,-0.5160582647731158,-0.5348532059526249,-0.5348532059526249,-0.5348532059526249
2018-12-16,-1.2168461314900794,-1.2168461314900794,-1.2168461314900794,-0.9918327952127142,-0.9918327952127142,-0.9918327952127142,-0.965165449519453,-0.965165449519453,-0.965165449519453,-1.039485166863143,-1.039485166863143,-1.039485166863143
2018-12-23,-1.610545640972683,-1.610545640972683,-1.610545640972683,-1.6648490372417322,-1.6648490372417322,-1.6648490372417322,-1.407850476847979,-1.407850476847979,-1.407850476847979,-1.3920311299530594,-1.3920311299530594,-1.3920311299530594
2018-12-30,-1.0716926927372719,-1.0716926927372719,-1.0716926927372719,-0.949057276979352,-0.949057276979352,-0.949057276979352,-0.7872572238046842,-0.7872572238046842,-0.7872572238046842,-0.5756422011556607,-0.5756422011556607,-0.5756422011556607
2019-01-06,-0.5974892972492538,-0.5974892972492538,-0.5974892972492538,-0.5759349262370929,-0.5759349262370929,-0.5759349262370929,-0.26154199026856434,-0.26154199026856434,-0.26154199026856434,-0.2687059467127051,-0.2687059467127051,-0.2687059467127051
2019-01-13,0.4881953060152805,0.4881953060152805,0.4881953060152805,0.8259878945217782,0.8259878945217782,0.8259878945217782,0.6853329289203666,0.6853329289203666,0.6853329289203666,0.8027122857584043,0.8027122857584043,0.8027122857584043
2019-01-20,0.19443124915265758,0.19443124915265758,0.19443124915265758,0.19090298746738393,0.19090298746738393,0.19090298746738393,0.34970867151756446,0.34970867151756446,0.34970867151756446,0.40806302997331173,0.40806302997331173,0.40806302997331173
2019-01-27,1.2018762544362753,1.2018762544362753,1.2018762544362753,1.2793908971448271,1.2793908971448271,1.2793908971448271,1.3903564170246958,1.3903564170246958,1.3903564170246958,1.4215853290636198,1.4215853290636198,1.4215853290636198
2019-02-03,0.8752532860612304,0.8752532860612304,0.8752532860612304,0.7160832086352682,0.7160832086352682,0.7160832086352682,0.7640943259896301,0.7640943259896301,0.7640943259896301,0.7503033382790061,0.7503033382790061,0.7503033382790061
2019-02-10,0.879190245512237,0.879190245512237,0.879190245512237,0.9694864217776702,0.9694864217776702,0.9694864217776702,0.9976547429705211,0.9976547429705211,0.9976547429705211,1.0390059996627508,1.0390059996627508,1.0390059996627508
2019-02-17,2.473490251859797,2.473490251859797,2.473490251859797,2.539137095684279,2.539137095684279,2.539137095684279,2.4687695896107837,2.4687695896107837,2.4687695896107837,2.4347601245781845,2.4347601245781845,2.4347601245781845
2019-02-24,1.9959153711882003,1.9959153711882003,1.9959153711882003,1.895147348608436,1.895147348608436,1.895147348608436,1.7421546559298267,1.7421546559298267,1.7421546559298267,1.7939813855758844,1.7939813855758844,1.7939813855758844
2019-03-03,1.2952890696674242,1.2952890696674242,1.2952890696674242,1.3418986243915376,1.3418986243915376,1.3418986243915376,1.3898099185703645,1.3898099185703645,1.3898099185703645,1.4047636987789685,1.4047636987789685,1.4047636987789685
2019-03-10,1.4924155069833247,1.4924155069833247,1.4924155069833247,1.5073253221504728,1.5073253221504728,1.5073253221504728,1.556425046194385,1.556425046194385,1.556425046194385,1.5403175339147814,1.5403175339147814,1.5403175339147814
2019-03-17,0.9924259163384662,0.9924259163384662,0.9924259163384662,0.9675688425516764,0.9675688425516764,0.9675688425516764,1.0344858389193141,1.0344858389193141,1.0344858389193141,0.985385936287458,0.985385936287458,0.985385936287458
2019-03-24,1.331146587586694,1.331146587586694,1.331146587586694,1.3705948792957894,1.3705948792957894,1.3705948792957894,1.366431990786616,1.366431990786616,1.366431990786616,1.4167324805578185,1.4167324805578185,1.4167324805578185
2019-03-31,1.6352720838539465,1.6352720838539465,1.6352720838539465,1.6422598422018349,1.6422598422018349,1.6422598422018349,1.6874877544144682,1.6874877544144682,1.6874877544144682,1.6757289685105643,1.6757289685105643,1.6757289685105643
2019-04-07,1.2098386916753008,1.2098386916753008,1.2098386916753008,1.1183162807740228,1.1183162807740228,1.1183162807740228,1.2483355383265018,1.2483355383265018,1.2483355383265018,1.1465023607811589,1.1465023607811589,1.1465023607811589
2019-04-14,0.8076701192575511,0.8076701192575511,0.8076701192575511,0.8055843179071729,0.8055843179071729,0.8055843179071729,0.8176887495788279,0.8176887495788279,0.8176887495788279,0.8328625257366907,0.8328625257366907,0.8328625257366907
2019-04-21,-0.046806458906827976,-0.046806458906827976,-0.046806458906827976,-0.10564423449577644,-0.10564423449577644,-0.10564423449577644,0.004972989980703871,0.004972989980703871,0.004972989980703871,-0.07382033584337859,-0.07382033584337859,-0.07382033584337859
2019-04-28,-1.1738833273182474,-1.1738833273182474,-1.1738833273182474,-0.8823139476375308,-0.8823139476375308,-0.8823139476375308,-1.097196865109773,-1.097196865109773,-1.097196865109773,-0.8421370977487935,-0.8421370977487935,-0.8421370977487935
2019-05-05,-2.2643079623387194,-2.2643079623387194,-2.2643079623387194,-2.3736332592912506,-2.3736332592912506,-2.3736332592912506,-2.344797969267344,-2.344797969267344,-2.344797969267344,-2.436768818223473,-2.436768818223473,-2.436768818223473
2019-05-12,-2.031784469964774,-2.031784469964774,-2.031784469964774,-2.0850560545503725,-2.0850560545503725,-2.0850560545503725,-1.9700250493139677,-1.9700250493139677,-1.9700250493139677,-2.018379487569645,-2.018379487569645,-2.018379487569645
2019-05-19,-1.493465703802861,-1.493465703802861,-1.493465703802861,-1.5360582530629767,-1.5360582530629767,-1.5360582530629767,-1.5208772201062417,-1.5208772201062417,-1.5208772201062417,-1.5766837620262137,-1.5766837620262137,-1.5766837620262137
2019-05-26,-0.9438602615608438,-0.9438602615608438,-0.9438602615608438,-0.872687461049522,-0.872687461049522,-0.872687461049522,-0.8865340134232724,-0.8865340134232724,-0.8865340134232724,-0.8616314165833718,-0.8616314165833718,-0.8616314165833718
2019-06-02,-0.6493833119487876,-0.6493833119487876,-0.6493833119487876,-0.7107946067298587,-0.7107946067298587,-0.7107946067298587,-0.6037957662890976,-0.6037957662890976,-0.6037957662890976,-0.6653268142670268,-0.6653268142670268,-0.6653268142670268
2019-06-09,-0.3314630473827588,-0.3314630473827588,-0.3314630473827588,-0.39959754412484055,-0.39959754412484055,-0.39959754412484055,-0.32455224177862035,-0.32455224177862035,-0.32455224177862035,-0.39266274299082526,-0.39266274299082526,-0.39266274299082526
2019-06-16,0.5171093638140811,0.5171093638140811,0.5171093638140811,0.5550688919988821,0.5550688919988821,0.5550688919988821,0.5310998380580532,0.5310998380580532,0.5310998380580532,0.4967271126797932,0.4967271126797932,0.4967271126797932
2019-06-23,1.0599035890929203,1.0599035890929203,1.0599035890929203,1.0002317315208344,1.0002317315208344,1.0002317315208344,0.9202319182314089,0.9202319182314089,0.9202319182314089,0.9048045638354415,0.9048045638354415,0.9048045638354415
2019-06-30,0.6159203407740351,0.6159203407740351,0.6159203407740351,0.6491400294968238,0.6491400294968238,0.6491400294968238,0.6488463800557305,0.6488463800557305,0.6488463800557305,0.671256628182847,0.671256628182847,0.671256628182847
2019-07-07,0.830464465123581,0.830464465123581,0.830464465123581,0.7917216006093645,0.7917216006093645,0.7917216006093645,0.8631562400647458,0.8631562400647458,0.8631562400647458,0.8262554377168257,0.8262554377168257,0.8262554377168257
2019-07-14,0.851230777813894,0.851230777813894,0.851230777813894,0.7922934286240378,0.7922934286240378,0.7922934286240378,0.8362430762694063,0.8362430762694063,0.8362430762694063,0.7613823449660818,0.7613823449660818,0.7613823449660818
2019-07-21,0.7455821699936213,0.7455821699936213,0.7455821699936213,0.7356895916641661,0.7356895916641661,0.7356895916641661,0.75039897924649,0.75039897924649,0.75039897924649,0.7844130402977125,0.7844130402977125,0.7844130402977125
2019-07-28,-0.9623004033251764,-0.9623004033251764,-0.9623004033251764,-1.0062176272592591,-1.0062176272592591,-1.0062176272592591,-1.1952514478863248,-1.1952514478863248,-1.1952514478863248,-1.2248286065901863,-1.2248286065901863,-1.2248286065901863
2019-08-04,-1.2040486433007003,-1.2040486433007003,-1.2040486433007003,-1.2374548901012532,-1.2374548901012532,-1.2374548901012532,-1.1750602751349288,-1.1750602751349288,-1.1750602751349288,-1.1952709550363185,-1.1952709550363185,-1.1952709550363185
2019-08-11,-1.23835161274755,-1.23835161274755,-1.23835161274755,-1.2635454730833378,-1.2635454730833378,-1.2635454730833378,-1.210052719819581,-1.210052719819581,-1.210052719819581,-1.2199157169958297,-1.2199157169958297,-1.2199157169958297
2019-08-18,-1.4986369197272362,-1.4986369197272362,-1.4986369197272362,-1.4847801808950392,-1.4847801808950392,-1.4847801808950392,-1.4388817144187458,-1.4388817144187458,-1.4388817144187458,-1.3967873831833288,-1.3967873831833288,-1.3967873831833288
2019-08-25,-0.8681489654337491,-0.8681489654337491,-0.8681489654337491,-0.8296350314489287,-0.8296350314489287,-0.8296350314489287,-0.8907695334609234,-0.8907695334609234,-0.8907695334609234,-0.8315388011185463,-0.8315388011185463,-0.8315388011185463
2019-09-01,-0.10204227282584007,-0.10204227282584007,-0.10204227282584007,-0.08262034087818175,-0.08262034087818175,-0.08262034087818175,-0.027271837008279298,-0.027271837008279298,-0.027271837008279298,-0.04772524163522817,-0.04772524163522817,-0.04772524163522817
2019-09-08,0.35665519952739205,0.35665519952739205,0.35665519952739205,0.33006742926573984,0.33006742926573984,0.33006742926573984,0.4140904694662294,0.4140904694662294,0.4140904694662294,0.3777381361491694,0.3777381361491694,0.3777381361491694
2019-09-15,-0.023969131987229084,-0.023969131987229084,-0.023969131987229084,0.08897187166758552,0.08897187166758552,0.08897187166758552,0.03634828587545061,0.03634828587545061,0.03634828587545061,0.13762279722189855,0.13762279722189855,0.13762279722189855
2019-09-22,-0.36961540808921534,-0.36961540808921534,-0.36961540808921534,-0.26279835202975227,-0.26279835202975227,-0.26279835202975227,-0.28828928448149405,-0.28828928448149405,-0.28828928448149405,-0.30344625561354843,-0.30344625561354843,-0.30344625561354843
2019-09-29,-0.38995905992436714,-0.38995905992436714,-0.38995905992436714,-0.32247965461463124,-0.32247965461463124,-0.32247965461463124,-0.30502473467105334,-0.30502473467105334,-0.30502473467105334,-0.2786264405150431,-0.2786264405150431,-0.2786264405150431
2019-10-06,0.639810877284828,0.639810877284828,0.639810877284828,0.590416556709065,0.590416556709065,0.590416556709065,0.682093457689686,0.682093457689686,0.682093457689686,0.6196365943879808,0.6196365943879808,0.6196365943879808
2019-10-13,0.9042140884509461,0.9042140884509461,0.9042140884509461,0.9013313483313892,0.9013313483313892,0.9013313483313892,0.9228624060866814,0.9228624060866814,0.9228624060866814,0.9347798705776724,0.9347798705776724,0.9347798705776724
2019-10-20,1.6992385849579148,1.6992385849579148,1.6992385849579148,1.6759814600193215,1.6759814600193215,1.6759814600193215,1.6178528972915762,1.6178528972915762,1.6178528972915762,1.6339241916962524,1.6339241916962524,1.6339241916962524
2019-10-27,1.859622961568383,1.859622961568383,1.859622961568383,1.8300851544668661,1.8300851544668661,1.8300851544668661,1.8204513897059134,1.8204513897059134,1.8204513897059134,1.8107830950963748,1.8107830950963748,1.8107830950963748
2019-11-03,1.6537071835010475,1.6537071835010475,1.6537071835010475,1.5893511257660173,1.5893511257660173,1.5893511257660173,1.6468780283770583,1.6468780283770583,1.6468780283770583,1.6059792839465823,1.6059792839465823,1.6059792839465823
2019-11-10,1.0307616413698615,1.0307616413698615,1.0307616413698615,0.9769317595432592,0.9769317595432592,0.9769317595432592,0.9880739332808085,0.9880739332808085,0.9880739332808085,0.9501527014186223,0.9501527014186223,0.9501527014186223
2019-11-17,1.0333663255319643,1.0333663255319643,1.0333663255319643,1.1625684722538014,1.1625684722538014,1.1625684722538014,1.0450526095258466,1.0450526095258466,1.0450526095258466,1.1780788801801867,1.1780788801801867,1.1780788801801867
2019-11-24,0.4601229506370888,0.4601229506370888,0.4601229506370888,0.3720518225583886,0.3720518225583886,0.3720518225583886,0.42811012974297197,0.42811012974297197,0.42811012974297197,0.3544626136577018,0.3544626136577018,0.3544626136577018
2019-12-01,1.0883434616586405,1.0883434616586405,1.0883434616586405,1.0763622670756823,1.0763622670756823,1.0763622670756823,1.055239365802833,1.055239365802833,1.055239365802833,1.0007940368865775,1.0007940368865775,1.0007940368865775
2019-12-08,1.8622566689023967,1.8622566689023967,1.8622566689023967,1.9267058415870628,1.9267058415870628,1.9267058415870628,1.846253572373736,1.846253572373736,1.846253572373736,1.8884434697661354,1.8884434697661354,1.8884434697661354
2019-12-15,1.5238441231593427,1.5238441231593427,1.5238441231593427,1.5215977626705388,1.5215977626705388,1.5215977626705388,1.5646104270212995,1.5646104270212995,1.5646104270212995,1.54642507931607,1.54642507931607,1.54642507931607
2019-12-22,0.575888640881412,0.575888640881412,0.575888640881412,0.5807766384438401,0.5807766384438401,0.5807766384438401,0.4798398059308344,0.4798398059308344,0.4798398059308344,0.43129311776459317,0.43129311776459317,0.43129311776459317
2019-12-29,1.0989674929693496,1.0989674929693496,1.0989674929693496,1.0393740936951752,1.0393740936951752,1.0393740936951752,0.96335575533045,0.96335575533045,0.96335575533045,0.9107440390904128,0.9107440390904128,0.9107440390904128
