Date,SPDR MSCI Emer Mkts StrategicFactors_Open_average,SPDR MSCI Emer Mkts StrategicFactors_Open_max,SPDR MSCI Emer Mkts StrategicFactors_Open_min,SPDR MSCI Emer Mkts StrategicFactors_High_average,SPDR MSCI Emer Mkts StrategicFactors_High_max,SPDR MSCI Emer Mkts StrategicFactors_High_min,SPDR MSCI Emer Mkts StrategicFactors_Low_average,SPDR MSCI Emer Mkts StrategicFactors_Low_max,SPDR MSCI Emer Mkts StrategicFactors_Low_min,SPDR MSCI Emer Mkts StrategicFactors_Close_average,SPDR MSCI Emer Mkts StrategicFactors_Close_max,SPDR MSCI Emer Mkts StrategicFactors_Close_min
2018-04-08,-0.8450992988993759,-0.8450992988993759,-0.8450992988993759,-1.0181003110942435,-1.0181003110942435,-1.0181003110942435,-0.5719821341384412,-0.5719821341384412,-0.5719821341384412,-0.7890248591403834,-0.7890248591403834,-0.7890248591403834
2018-04-15,-1.177321533580464,-1.177321533580464,-1.177321533580464,-1.241423188562519,-1.241423188562519,-1.241423188562519,-0.8255413685195767,-0.8255413685195767,-0.8255413685195767,-0.9948183338516022,-0.9948183338516022,-0.9948183338516022
2018-04-22,-1.4612519802182125,-1.4612519802182125,-1.4612519802182125,-0.8745676507342557,-0.8745676507342557,-0.8745676507342557,-1.1112518421849218,-1.1112518421849218,-1.1112518421849218,-1.0930650264909603,-1.0930650264909603,-1.0930650264909603
2018-04-29,-1.7666329857561838,-1.7666329857561838,-1.7666329857561838,-1.831675058058813,-1.831675058058813,-1.831675058058813,-1.6654047331700137,-1.6654047331700137,-1.6654047331700137,-1.7991384126975536,-1.7991384126975536,-1.7991384126975536
2018-05-06,-0.26890449296865043,-0.26890449296865043,-0.26890449296865043,-0.5773653493437282,-0.5773653493437282,-0.5773653493437282,-0.6217301987321382,-0.6217301987321382,-0.6217301987321382,-0.5012170700405296,-0.5012170700405296,-0.5012170700405296
2018-05-13,-1.26978749887978,-1.26978749887978,-1.26978749887978,-1.5463580244626889,-1.5463580244626889,-1.5463580244626889,-1.3206827137755284,-1.3206827137755284,-1.3206827137755284,-1.3921704793314142,-1.3921704793314142,-1.3921704793314142
2018-05-20,-1.1963542117948,-1.1963542117948,-1.1963542117948,-1.174216085870462,-1.174216085870462,-1.174216085870462,-1.1309958675696499,-1.1309958675696499,-1.1309958675696499,-1.1781488400725018,-1.1781488400725018,-1.1781488400725018
2018-05-27,-1.3843732222732588,-1.3843732222732588,-1.3843732222732588,-0.9988464673635036,-0.9988464673635036,-0.9988464673635036,-1.1971215561856303,-1.1971215561856303,-1.1971215561856303,-0.6308236748609054,-0.6308236748609054,-0.6308236748609054
2018-06-03,-1.29627000688434,-1.29627000688434,-1.29627000688434,-1.2901998425797463,-1.2901998425797463,-1.2901998425797463,-1.2047520869980088,-1.2047520869980088,-1.2047520869980088,-1.0778744419652986,-1.0778744419652986,-1.0778744419652986
2018-06-10,-2.1966819525006636,-2.1966819525006636,-2.1966819525006636,-2.4870434656467006,-2.4870434656467006,-2.4870434656467006,-2.6075503806198683,-2.6075503806198683,-2.6075503806198683,-2.3954752485842636,-2.3954752485842636,-2.3954752485842636
2018-06-17,-2.2568907014288127,-2.2568907014288127,-2.2568907014288127,-2.30596158361694,-2.30596158361694,-2.30596158361694,-2.290108195588182,-2.290108195588182,-2.290108195588182,-2.435389948972083,-2.435389948972083,-2.435389948972083
2018-06-24,-2.1745653810429286,-2.1745653810429286,-2.1745653810429286,-2.109128219196983,-2.109128219196983,-2.109128219196983,-2.17800797271113,-2.17800797271113,-2.17800797271113,-2.1083874242287033,-2.1083874242287033,-2.1083874242287033
2018-07-01,-1.2447894730567162,-1.2447894730567162,-1.2447894730567162,-1.1848725673401364,-1.1848725673401364,-1.1848725673401364,-1.1142340455152244,-1.1142340455152244,-1.1142340455152244,-1.1901240580552939,-1.1901240580552939,-1.1901240580552939
2018-07-08,-0.9336666113036699,-0.9336666113036699,-0.9336666113036699,-1.08367622292551,-1.08367622292551,-1.08367622292551,-0.9899924160401452,-0.9899924160401452,-0.9899924160401452,-1.1575507943880363,-1.1575507943880363,-1.1575507943880363
2018-07-15,-0.8119842640883294,-0.8119842640883294,-0.8119842640883294,-0.8764928905955992,-0.8764928905955992,-0.8764928905955992,-0.8970188947197176,-0.8970188947197176,-0.8970188947197176,-0.9100692575938489,-0.9100692575938489,-0.9100692575938489
2018-07-22,-0.26975086141092186,-0.26975086141092186,-0.26975086141092186,-0.2910768913185059,-0.2910768913185059,-0.2910768913185059,-0.2111622332010154,-0.2111622332010154,-0.2111622332010154,-0.3784872078027397,-0.3784872078027397,-0.3784872078027397
2018-07-29,-0.7359027957659031,-0.7359027957659031,-0.7359027957659031,-0.6443466386196941,-0.6443466386196941,-0.6443466386196941,-0.5910052098026288,-0.5910052098026288,-0.5910052098026288,-0.6816676700189475,-0.6816676700189475,-0.6816676700189475
2018-08-05,-1.1033169815220776,-1.1033169815220776,-1.1033169815220776,-1.2239668070244727,-1.2239668070244727,-1.2239668070244727,-1.308700134705007,-1.308700134705007,-1.308700134705007,-1.352615975917873,-1.352615975917873,-1.352615975917873
2018-08-12,-1.2844854504214105,-1.2844854504214105,-1.2844854504214105,-1.2307970912580626,-1.2307970912580626,-1.2307970912580626,-1.063841914012355,-1.063841914012355,-1.063841914012355,-1.0699851754311793,-1.0699851754311793,-1.0699851754311793
2018-08-19,0.20635687008372883,0.20635687008372883,0.20635687008372883,0.08799186337136844,0.08799186337136844,0.08799186337136844,0.35858582888516777,0.35858582888516777,0.35858582888516777,0.17450238249844297,0.17450238249844297,0.17450238249844297
2018-08-26,-0.10438969777215985,-0.10438969777215985,-0.10438969777215985,-0.1790348122047989,-0.1790348122047989,-0.1790348122047989,-0.06187886208787198,-0.06187886208787198,-0.06187886208787198,0.020223519479248633,0.020223519479248633,0.020223519479248633
2018-09-02,-1.7079321877211688,-1.7079321877211688,-1.7079321877211688,-1.8075064007038897,-1.8075064007038897,-1.8075064007038897,-1.7061011095691643,-1.7061011095691643,-1.7061011095691643,-1.9294292066875072,-1.9294292066875072,-1.9294292066875072
2018-09-09,-1.6180979061534992,-1.6180979061534992,-1.6180979061534992,-1.401029185580383,-1.401029185580383,-1.401029185580383,-1.3474172211632822,-1.3474172211632822,-1.3474172211632822,-1.5020452180017854,-1.5020452180017854,-1.5020452180017854
2018-09-16,-0.3754543495213853,-0.3754543495213853,-0.3754543495213853,-0.5991635591395488,-0.5991635591395488,-0.5991635591395488,-0.3450136743487529,-0.3450136743487529,-0.3450136743487529,-0.3395967906127263,-0.3395967906127263,-0.3395967906127263
