Date,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Open_average,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Open_max,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Open_min,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_High_average,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_High_max,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_High_min,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Low_average,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Low_max,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Low_min,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Close_average,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Close_max,Deutsche X-trackers Harvest CSI 300 China A-SharesEtf_Close_min
2018-05-27,-1.134166205211942,-1.134166205211942,-1.134166205211942,-1.1587474942785638,-1.1587474942785638,-1.1587474942785638,-0.9986193005364151,-0.9986193005364151,-0.9986193005364151,-1.0686144013804704,-1.0686144013804704,-1.0686144013804704
2018-06-03,-1.016341707788313,-1.016341707788313,-1.016341707788313,-1.0421601347037095,-1.0421601347037095,-1.0421601347037095,-0.9032562402370482,-0.9032562402370482,-0.9032562402370482,-0.965376947183497,-0.965376947183497,-0.965376947183497
2018-06-10,-1.3205751320783694,-1.3205751320783694,-1.3205751320783694,-1.3709332534436154,-1.3709332534436154,-1.3709332534436154,-1.2831251716146603,-1.2831251716146603,-1.2831251716146603,-1.3531284689363887,-1.3531284689363887,-1.3531284689363887
2018-06-17,-2.338434140372311,-2.338434140372311,-2.338434140372311,-2.3219640951330955,-2.3219640951330955,-2.3219640951330955,-2.15513603560567,-2.15513603560567,-2.15513603560567,-2.2504172296251275,-2.2504172296251275,-2.2504172296251275
2018-06-24,-2.573108052198287,-2.573108052198287,-2.573108052198287,-2.4905757955200327,-2.4905757955200327,-2.4905757955200327,-2.506621505529372,-2.506621505529372,-2.506621505529372,-2.4651162729025975,-2.4651162729025975,-2.4651162729025975
2018-07-01,-2.6460609552026155,-2.6460609552026155,-2.6460609552026155,-2.572366255607202,-2.572366255607202,-2.572366255607202,-2.61683590332601,-2.61683590332601,-2.61683590332601,-2.5242331310499626,-2.5242331310499626,-2.5242331310499626
2018-07-08,-1.859761778588066,-1.859761778588066,-1.859761778588066,-1.813166144288252,-1.813166144288252,-1.813166144288252,-1.8367611177098824,-1.8367611177098824,-1.8367611177098824,-1.8107709151118243,-1.8107709151118243,-1.8107709151118243
2018-07-15,-1.767499727927349,-1.767499727927349,-1.767499727927349,-1.6552223616991153,-1.6552223616991153,-1.6552223616991153,-1.729451642491486,-1.729451642491486,-1.729451642491486,-1.6159294598910794,-1.6159294598910794,-1.6159294598910794
2018-07-22,-1.3764253884213973,-1.3764253884213973,-1.3764253884213973,-1.4411284744377848,-1.4411284744377848,-1.4411284744377848,-1.4154065608015467,-1.4154065608015467,-1.4154065608015467,-1.46924062106881,-1.46924062106881,-1.46924062106881
2018-07-29,-1.8872104833190029,-1.8872104833190029,-1.8872104833190029,-1.9247794431361938,-1.9247794431361938,-1.9247794431361938,-1.8960910766227257,-1.8960910766227257,-1.8960910766227257,-1.9459743543177233,-1.9459743543177233,-1.9459743543177233
2018-08-05,-1.5028232070411947,-1.5028232070411947,-1.5028232070411947,-1.5461833830938285,-1.5461833830938285,-1.5461833830938285,-1.5628520818724323,-1.5628520818724323,-1.5628520818724323,-1.5628082779181127,-1.5628082779181127,-1.5628082779181127
2018-08-12,-1.8102241991022565,-1.8102241991022565,-1.8102241991022565,-1.627591580035137,-1.627591580035137,-1.627591580035137,-1.794755915801168,-1.794755915801168,-1.794755915801168,-1.609889409803745,-1.609889409803745,-1.609889409803745
2018-08-19,-1.2599371350881963,-1.2599371350881963,-1.2599371350881963,-1.2688006863158707,-1.2688006863158707,-1.2688006863158707,-1.254735035520569,-1.254735035520569,-1.254735035520569,-1.2425927169404427,-1.2425927169404427,-1.2425927169404427
2018-08-26,-1.205402092660007,-1.205402092660007,-1.205402092660007,-1.2420060878872359,-1.2420060878872359,-1.2420060878872359,-1.2032023429837007,-1.2032023429837007,-1.2032023429837007,-1.2174835677802043,-1.2174835677802043,-1.2174835677802043
2018-09-02,-1.2550869383218295,-1.2550869383218295,-1.2550869383218295,-1.2871804888530562,-1.2871804888530562,-1.2871804888530562,-1.2934288030624483,-1.2934288030624483,-1.2934288030624483,-1.358603668572215,-1.358603668572215,-1.358603668572215
2018-09-09,-1.1885243168577384,-1.1885243168577384,-1.1885243168577384,-1.2690213802370758,-1.2690213802370758,-1.2690213802370758,-1.274725452770823,-1.274725452770823,-1.274725452770823,-1.336814794561469,-1.336814794561469,-1.336814794561469
2018-09-16,-0.5707992049145342,-0.5707992049145342,-0.5707992049145342,-0.627531450330729,-0.627531450330729,-0.627531450330729,-0.5723041059045393,-0.5723041059045393,-0.5723041059045393,-0.607335231352343,-0.607335231352343,-0.607335231352343
2018-09-23,-0.48694441953537143,-0.48694441953537143,-0.48694441953537143,-0.5179595539417,-0.5179595539417,-0.5179595539417,-0.47131218808676834,-0.47131218808676834,-0.47131218808676834,-0.5106940962187521,-0.5106940962187521,-0.5106940962187521
2018-09-30,-0.9094975217528355,-0.9094975217528355,-0.9094975217528355,-0.8554470414709203,-0.8554470414709203,-0.8554470414709203,-0.884859977733166,-0.884859977733166,-0.884859977733166,-0.8221443285892991,-0.8221443285892991,-0.8221443285892991
2018-10-07,-1.2649016619716265,-1.2649016619716265,-1.2649016619716265,-1.3411397049448186,-1.3411397049448186,-1.3411397049448186,-1.3449034012372543,-1.3449034012372543,-1.3449034012372543,-1.3039061528928264,-1.3039061528928264,-1.3039061528928264
2018-10-14,-1.4727763715842541,-1.4727763715842541,-1.4727763715842541,-1.486209331824703,-1.486209331824703,-1.486209331824703,-1.4593946603963168,-1.4593946603963168,-1.4593946603963168,-1.522622226146416,-1.522622226146416,-1.522622226146416
2018-10-21,-1.2696822534472674,-1.2696822534472674,-1.2696822534472674,-1.2355437952047836,-1.2355437952047836,-1.2355437952047836,-1.2741313706575053,-1.2741313706575053,-1.2741313706575053,-1.2627836457278667,-1.2627836457278667,-1.2627836457278667
2018-10-28,-0.3873377153492582,-0.3873377153492582,-0.3873377153492582,-0.4192293474026465,-0.4192293474026465,-0.4192293474026465,-0.6832095558158129,-0.6832095558158129,-0.6832095558158129,-0.6703982538458227,-0.6703982538458227,-0.6703982538458227
2018-11-04,-1.5079489841923734,-1.5079489841923734,-1.5079489841923734,-1.6545869465555816,-1.6545869465555816,-1.6545869465555816,-1.5226936426328828,-1.5226936426328828,-1.5226936426328828,-1.6417543261703131,-1.6417543261703131,-1.6417543261703131
2018-11-11,-0.5638010473150512,-0.5638010473150512,-0.5638010473150512,-0.43123159533435335,-0.43123159533435335,-0.43123159533435335,-0.4761215901442774,-0.4761215901442774,-0.4761215901442774,-0.39157565871549094,-0.39157565871549094,-0.39157565871549094
2018-11-18,-1.369273305088428,-1.369273305088428,-1.369273305088428,-1.4185513112098909,-1.4185513112098909,-1.4185513112098909,-1.2291885122140844,-1.2291885122140844,-1.2291885122140844,-1.3825030040619142,-1.3825030040619142,-1.3825030040619142
2018-11-25,-1.070328287532465,-1.070328287532465,-1.070328287532465,-1.0069686965706466,-1.0069686965706466,-1.0069686965706466,-1.0236519991672406,-1.0236519991672406,-1.0236519991672406,-0.8885432757366301,-0.8885432757366301,-0.8885432757366301
2018-12-02,-0.9049111390507233,-0.9049111390507233,-0.9049111390507233,-1.0682336899954232,-1.0682336899954232,-1.0682336899954232,-1.1636582287332633,-1.1636582287332633,-1.1636582287332633,-1.2289975835225284,-1.2289975835225284,-1.2289975835225284
2018-12-09,-1.1043896328852163,-1.1043896328852163,-1.1043896328852163,-1.2201841848679418,-1.2201841848679418,-1.2201841848679418,-0.9996814292315109,-0.9996814292315109,-0.9996814292315109,-1.145723256707671,-1.145723256707671,-1.145723256707671
2018-12-16,-1.9917255267775424,-1.9917255267775424,-1.9917255267775424,-2.093309099475456,-2.093309099475456,-2.093309099475456,-2.094612253126629,-2.094612253126629,-2.094612253126629,-2.2084956472237613,-2.2084956472237613,-2.2084956472237613
2018-12-23,-1.8123413523133804,-1.8123413523133804,-1.8123413523133804,-1.770700095343479,-1.770700095343479,-1.770700095343479,-1.6735785794949638,-1.6735785794949638,-1.6735785794949638,-1.6493215114334916,-1.6493215114334916,-1.6493215114334916
2018-12-30,-1.3884083879911735,-1.3884083879911735,-1.3884083879911735,-1.1976549412644553,-1.1976549412644553,-1.1976549412644553,-1.2254565307899021,-1.2254565307899021,-1.2254565307899021,-1.057594743763053,-1.057594743763053,-1.057594743763053
2019-01-06,-0.6153286526280793,-0.6153286526280793,-0.6153286526280793,-0.6077277769016818,-0.6077277769016818,-0.6077277769016818,-0.5104629764478538,-0.5104629764478538,-0.5104629764478538,-0.4758155698691966,-0.4758155698691966,-0.4758155698691966
