Date,Teucrium Soybean_Open_average,Teucrium Soybean_Open_max,Teucrium Soybean_Open_min,Teucrium Soybean_High_average,Teucrium Soybean_High_max,Teucrium Soybean_High_min,Teucrium Soybean_Low_average,Teucrium Soybean_Low_max,Teucrium Soybean_Low_min,Teucrium Soybean_Close_average,Teucrium Soybean_Close_max,Teucrium Soybean_Close_min
2018-04-08,0.8187672714844239,0.8187672714844239,0.8187672714844239,0.6071891251751095,0.6071891251751095,0.6071891251751095,0.6176961180588515,0.6176961180588515,0.6176961180588515,0.502086014270806,0.502086014270806,0.502086014270806
2018-04-15,-0.0891302709455111,-0.0891302709455111,-0.0891302709455111,-0.2646457550745705,-0.2646457550745705,-0.2646457550745705,-0.12144729648595755,-0.12144729648595755,-0.12144729648595755,-0.14888484279010908,-0.14888484279010908,-0.14888484279010908
2018-04-22,0.35584142650778455,0.35584142650778455,0.35584142650778455,0.37418152612826644,0.37418152612826644,0.37418152612826644,0.40030595865651497,0.40030595865651497,0.40030595865651497,0.23042241510823055,0.23042241510823055,0.23042241510823055
2018-04-29,-0.8046280000806793,-0.8046280000806793,-0.8046280000806793,-0.9965960426494925,-0.9965960426494925,-0.9965960426494925,-1.5584620017401853,-1.5584620017401853,-1.5584620017401853,-1.6334822996197942,-1.6334822996197942,-1.6334822996197942
2018-05-06,-2.243711740495484,-2.243711740495484,-2.243711740495484,-1.8104096086724242,-1.8104096086724242,-1.8104096086724242,-1.6833100255824944,-1.6833100255824944,-1.6833100255824944,-1.6333563495870282,-1.6333563495870282,-1.6333563495870282
2018-05-13,-1.52931671658952,-1.52931671658952,-1.52931671658952,-1.4246793640758406,-1.4246793640758406,-1.4246793640758406,-1.483302453906197,-1.483302453906197,-1.483302453906197,-0.9251490335814965,-0.9251490335814965,-0.9251490335814965
2018-05-20,-0.05108176878909943,-0.05108176878909943,-0.05108176878909943,0.025397699944259364,0.025397699944259364,0.025397699944259364,0.40829092714021903,0.40829092714021903,0.40829092714021903,0.15808028107774824,0.15808028107774824,0.15808028107774824
2018-05-27,-1.0380624160348972,-1.0380624160348972,-1.0380624160348972,-1.284574865176199,-1.284574865176199,-1.284574865176199,-1.3246551266734519,-1.3246551266734519,-1.3246551266734519,-1.4137820387848445,-1.4137820387848445,-1.4137820387848445
2018-06-03,-2.5249326668417056,-2.5249326668417056,-2.5249326668417056,-2.6150602947244836,-2.6150602947244836,-2.6150602947244836,-2.6357056680253774,-2.6357056680253774,-2.6357056680253774,-2.6827180067191163,-2.6827180067191163,-2.6827180067191163
2018-06-10,-2.75621791564429,-2.75621791564429,-2.75621791564429,-2.756045105188539,-2.756045105188539,-2.756045105188539,-2.6804319298776194,-2.6804319298776194,-2.6804319298776194,-2.6271654553930484,-2.6271654553930484,-2.6271654553930484
2018-06-17,-2.0394245428048343,-2.0394245428048343,-2.0394245428048343,-2.0552879114582683,-2.0552879114582683,-2.0552879114582683,-2.3473897437774807,-2.3473897437774807,-2.3473897437774807,-2.3505003119286396,-2.3505003119286396,-2.3505003119286396
2018-06-24,-2.2111292113063854,-2.2111292113063854,-2.2111292113063854,-2.1891567104038936,-2.1891567104038936,-2.1891567104038936,-2.066983088350461,-2.066983088350461,-2.066983088350461,-2.066015465426882,-2.066015465426882,-2.066015465426882
2018-07-01,-1.6607003482117744,-1.6607003482117744,-1.6607003482117744,-1.673617589453572,-1.673617589453572,-1.673617589453572,-1.6602528726307297,-1.6602528726307297,-1.6602528726307297,-1.6300644865170961,-1.6300644865170961,-1.6300644865170961
2018-07-08,-1.9048967088342732,-1.9048967088342732,-1.9048967088342732,-1.7291030381839334,-1.7291030381839334,-1.7291030381839334,-1.692774618199555,-1.692774618199555,-1.692774618199555,-1.6162679409489655,-1.6162679409489655,-1.6162679409489655
2018-07-15,-1.2510993536487958,-1.2510993536487958,-1.2510993536487958,-1.2719920573285366,-1.2719920573285366,-1.2719920573285366,-1.1294812869418795,-1.1294812869418795,-1.1294812869418795,-1.2046529273142594,-1.2046529273142594,-1.2046529273142594
2018-07-22,-0.7735632755999716,-0.7735632755999716,-0.7735632755999716,-0.7856288079249392,-0.7856288079249392,-0.7856288079249392,-0.6537028679543802,-0.6537028679543802,-0.6537028679543802,-0.6608962365392042,-0.6608962365392042,-0.6608962365392042
2018-07-29,-0.5834851117654147,-0.5834851117654147,-0.5834851117654147,-0.6410304853699537,-0.6410304853699537,-0.6410304853699537,-0.5285347945233442,-0.5285347945233442,-0.5285347945233442,-0.5273654116547684,-0.5273654116547684,-0.5273654116547684
2018-08-05,-0.9833989555360414,-0.9833989555360414,-0.9833989555360414,-0.8671189775590173,-0.8671189775590173,-0.8671189775590173,-0.9076085702616169,-0.9076085702616169,-0.9076085702616169,-0.7440940141075202,-0.7440940141075202,-0.7440940141075202
2018-08-12,-0.1815633586598764,-0.1815633586598764,-0.1815633586598764,-0.21853489221451178,-0.21853489221451178,-0.21853489221451178,-0.17434566817499672,-0.17434566817499672,-0.17434566817499672,-0.24075758458628804,-0.24075758458628804,-0.24075758458628804
2018-08-19,-1.0072690285748824,-1.0072690285748824,-1.0072690285748824,-1.024690119144884,-1.024690119144884,-1.024690119144884,-1.0158847540506384,-1.0158847540506384,-1.0158847540506384,-0.9384201444567941,-0.9384201444567941,-0.9384201444567941
2018-08-26,-1.2370044005401029,-1.2370044005401029,-1.2370044005401029,-1.1227307003800413,-1.1227307003800413,-1.1227307003800413,-1.1283933290876647,-1.1283933290876647,-1.1283933290876647,-0.9979556696488824,-0.9979556696488824,-0.9979556696488824
