Date,SPDR Portfolio High Yield Bond_Open_average,SPDR Portfolio High Yield Bond_Open_max,SPDR Portfolio High Yield Bond_Open_min,SPDR Portfolio High Yield Bond_High_average,SPDR Portfolio High Yield Bond_High_max,SPDR Portfolio High Yield Bond_High_min,SPDR Portfolio High Yield Bond_Low_average,SPDR Portfolio High Yield Bond_Low_max,SPDR Portfolio High Yield Bond_Low_min,SPDR Portfolio High Yield Bond_Close_average,SPDR Portfolio High Yield Bond_Close_max,SPDR Portfolio High Yield Bond_Close_min
2018-04-08,-0.2203999815869999,-0.2203999815869999,-0.2203999815869999,-0.1544269409710691,-0.1544269409710691,-0.1544269409710691,-0.4336629110598353,-0.4336629110598353,-0.4336629110598353,-0.20809204648512192,-0.20809204648512192,-0.20809204648512192
2018-04-15,-0.6790944901446264,-0.6790944901446264,-0.6790944901446264,-0.9863306526510057,-0.9863306526510057,-0.9863306526510057,-0.9636682199948016,-0.9636682199948016,-0.9636682199948016,-1.1769732366638392,-1.1769732366638392,-1.1769732366638392
2018-04-22,-1.1522827280481776,-1.1522827280481776,-1.1522827280481776,-1.5023422492854195,-1.5023422492854195,-1.5023422492854195,-1.0526307360087617,-1.0526307360087617,-1.0526307360087617,-1.451321756754492,-1.451321756754492,-1.451321756754492
2018-04-29,-1.3356243685643894,-1.3356243685643894,-1.3356243685643894,-1.669080178161279,-1.669080178161279,-1.669080178161279,-1.2764946230370116,-1.2764946230370116,-1.2764946230370116,-1.5602966835284982,-1.5602966835284982,-1.5602966835284982
2018-05-06,-1.452177063011149,-1.452177063011149,-1.452177063011149,-1.1638621682436772,-1.1638621682436772,-1.1638621682436772,-1.5236023552519085,-1.5236023552519085,-1.5236023552519085,-1.2494192475282238,-1.2494192475282238,-1.2494192475282238
2018-05-13,-1.845574746213681,-1.845574746213681,-1.845574746213681,-1.8530338309481769,-1.8530338309481769,-1.8530338309481769,-1.6751936384411523,-1.6751936384411523,-1.6751936384411523,-1.6620547273454334,-1.6620547273454334,-1.6620547273454334
2018-05-20,-0.9434376479076916,-0.9434376479076916,-0.9434376479076916,-1.1819521023214241,-1.1819521023214241,-1.1819521023214241,-0.739940073395926,-0.739940073395926,-0.739940073395926,-0.9585526963803302,-0.9585526963803302,-0.9585526963803302
2018-05-27,-0.7512598960103368,-0.7512598960103368,-0.7512598960103368,-1.1180073202536935,-1.1180073202536935,-1.1180073202536935,-1.4022688637911052,-1.4022688637911052,-1.4022688637911052,-1.3265881363258518,-1.3265881363258518,-1.3265881363258518
2018-06-03,-1.1266860643512469,-1.1266860643512469,-1.1266860643512469,-1.1089561880713141,-1.1089561880713141,-1.1089561880713141,-0.9865736522455351,-0.9865736522455351,-0.9865736522455351,-0.9052692335755906,-0.9052692335755906,-0.9052692335755906
2018-06-10,-0.7855928909109852,-0.7855928909109852,-0.7855928909109852,-0.7090037770603638,-0.7090037770603638,-0.7090037770603638,-0.7743709380202283,-0.7743709380202283,-0.7743709380202283,-0.9204027326113096,-0.9204027326113096,-0.9204027326113096
2018-06-17,-0.7366871338492127,-0.7366871338492127,-0.7366871338492127,-1.0466133137382787,-1.0466133137382787,-1.0466133137382787,-0.9477859799391036,-0.9477859799391036,-0.9477859799391036,-1.1368535905078272,-1.1368535905078272,-1.1368535905078272
2018-06-24,-1.5210296912949715,-1.5210296912949715,-1.5210296912949715,-1.6850635962327418,-1.6850635962327418,-1.6850635962327418,-1.9556198724574123,-1.9556198724574123,-1.9556198724574123,-1.7167309578141101,-1.7167309578141101,-1.7167309578141101
2018-07-01,-0.06580934952509726,-0.06580934952509726,-0.06580934952509726,-0.06711560552141305,-0.06711560552141305,-0.06711560552141305,0.020342372754750964,0.020342372754750964,0.020342372754750964,-0.12951600205172703,-0.12951600205172703,-0.12951600205172703
2018-07-08,-0.7578549023292257,-0.7578549023292257,-0.7578549023292257,-0.27229350906257244,-0.27229350906257244,-0.27229350906257244,-0.29056110622638154,-0.29056110622638154,-0.29056110622638154,0.24838811988032805,0.24838811988032805,0.24838811988032805
