Date,FlexShares International Quality DividendEtf_Open_average,FlexShares International Quality DividendEtf_Open_max,FlexShares International Quality DividendEtf_Open_min,FlexShares International Quality DividendEtf_High_average,FlexShares International Quality DividendEtf_High_max,FlexShares International Quality DividendEtf_High_min,FlexShares International Quality DividendEtf_Low_average,FlexShares International Quality DividendEtf_Low_max,FlexShares International Quality DividendEtf_Low_min,FlexShares International Quality DividendEtf_Close_average,FlexShares International Quality DividendEtf_Close_max,FlexShares International Quality DividendEtf_Close_min
2018-08-05,-1.4448716832111594,-1.4448716832111594,-1.4448716832111594,-1.4770769704414213,-1.4770769704414213,-1.4770769704414213,-1.4670396651503226,-1.4670396651503226,-1.4670396651503226,-1.5370002669220657,-1.5370002669220657,-1.5370002669220657
2018-08-12,-1.5935749125156007,-1.5935749125156007,-1.5935749125156007,-1.473244970224353,-1.473244970224353,-1.473244970224353,-1.5834156304722364,-1.5834156304722364,-1.5834156304722364,-1.458329421382427,-1.458329421382427,-1.458329421382427
2018-08-19,-1.0761448322324936,-1.0761448322324936,-1.0761448322324936,-1.1051430917263725,-1.1051430917263725,-1.1051430917263725,-1.0643143129137782,-1.0643143129137782,-1.0643143129137782,-1.0960467468622082,-1.0960467468622082,-1.0960467468622082
2018-08-26,-1.0303635065759345,-1.0303635065759345,-1.0303635065759345,-1.0366909501564352,-1.0366909501564352,-1.0366909501564352,-1.0687866537319852,-1.0687866537319852,-1.0687866537319852,-1.0886273977223686,-1.0886273977223686,-1.0886273977223686
2018-09-02,-1.6485414164325143,-1.6485414164325143,-1.6485414164325143,-1.6715713287049423,-1.6715713287049423,-1.6715713287049423,-1.675382161473731,-1.675382161473731,-1.675382161473731,-1.6950954878600721,-1.6950954878600721,-1.6950954878600721
2018-09-09,-1.0597751883685136,-1.0597751883685136,-1.0597751883685136,-1.1552235265134905,-1.1552235265134905,-1.1552235265134905,-1.1828457195449003,-1.1828457195449003,-1.1828457195449003,-1.2002620676687314,-1.2002620676687314,-1.2002620676687314
2018-09-16,-0.31230981120172585,-0.31230981120172585,-0.31230981120172585,-0.25791967286427797,-0.25791967286427797,-0.25791967286427797,-0.24189615691743335,-0.24189615691743335,-0.24189615691743335,-0.2474483437829024,-0.2474483437829024,-0.2474483437829024
2018-09-23,-0.8182476367547018,-0.8182476367547018,-0.8182476367547018,-0.8067711536150881,-0.8067711536150881,-0.8067711536150881,-0.7963941981412909,-0.7963941981412909,-0.7963941981412909,-0.8429387209696616,-0.8429387209696616,-0.8429387209696616
2018-09-30,-1.410488141846811,-1.410488141846811,-1.410488141846811,-1.5523420498135987,-1.5523420498135987,-1.5523420498135987,-1.588639623199098,-1.588639623199098,-1.588639623199098,-1.5951267062931211,-1.5951267062931211,-1.5951267062931211
2018-10-07,-2.2487264818457984,-2.2487264818457984,-2.2487264818457984,-2.3599329556334507,-2.3599329556334507,-2.3599329556334507,-2.477009785965231,-2.477009785965231,-2.477009785965231,-2.3326791253096557,-2.3326791253096557,-2.3326791253096557
2018-10-14,-2.0556381320455,-2.0556381320455,-2.0556381320455,-1.9884965145169031,-1.9884965145169031,-1.9884965145169031,-1.9119109334481514,-1.9119109334481514,-1.9119109334481514,-1.9915476781593286,-1.9915476781593286,-1.9915476781593286
2018-10-21,-2.744492788145354,-2.744492788145354,-2.744492788145354,-2.621994910840521,-2.621994910840521,-2.621994910840521,-2.7071293970725776,-2.7071293970725776,-2.7071293970725776,-2.6465453650874986,-2.6465453650874986,-2.6465453650874986
2018-10-28,-1.2569573636351439,-1.2569573636351439,-1.2569573636351439,-1.375776940644998,-1.375776940644998,-1.375776940644998,-1.4190556710736884,-1.4190556710736884,-1.4190556710736884,-1.3972925015419075,-1.3972925015419075,-1.3972925015419075
2018-11-04,-1.3646125126101796,-1.3646125126101796,-1.3646125126101796,-1.434215709431224,-1.434215709431224,-1.434215709431224,-1.3303708278786461,-1.3303708278786461,-1.3303708278786461,-1.334996337450697,-1.334996337450697,-1.334996337450697
2018-11-11,-1.4320322403154029,-1.4320322403154029,-1.4320322403154029,-1.3231578425107242,-1.3231578425107242,-1.3231578425107242,-1.2716415350054961,-1.2716415350054961,-1.2716415350054961,-1.2789566735903695,-1.2789566735903695,-1.2789566735903695
2018-11-18,-1.4789607306101848,-1.4789607306101848,-1.4789607306101848,-1.5187333219934547,-1.5187333219934547,-1.5187333219934547,-1.340504239195701,-1.340504239195701,-1.340504239195701,-1.4676007943283216,-1.4676007943283216,-1.4676007943283216
2018-11-25,-1.0109726195457767,-1.0109726195457767,-1.0109726195457767,-1.0497268800895347,-1.0497268800895347,-1.0497268800895347,-0.9541183743864915,-0.9541183743864915,-0.9541183743864915,-0.9707610979756656,-0.9707610979756656,-0.9707610979756656
2018-12-02,-1.3779072943724568,-1.3779072943724568,-1.3779072943724568,-1.4287425942708498,-1.4287425942708498,-1.4287425942708498,-1.5114149155714391,-1.5114149155714391,-1.5114149155714391,-1.6332715939526232,-1.6332715939526232,-1.6332715939526232
2018-12-09,-1.6668385524833669,-1.6668385524833669,-1.6668385524833669,-1.6465972285585493,-1.6465972285585493,-1.6465972285585493,-1.5356009546336937,-1.5356009546336937,-1.5356009546336937,-1.6633285298103435,-1.6633285298103435,-1.6633285298103435
2018-12-16,-2.0865079553884858,-2.0865079553884858,-2.0865079553884858,-2.092675900379406,-2.092675900379406,-2.092675900379406,-2.1372471116016873,-2.1372471116016873,-2.1372471116016873,-2.2024004027504795,-2.2024004027504795,-2.2024004027504795
2018-12-23,-1.6687366384849829,-1.6687366384849829,-1.6687366384849829,-1.7375175665519935,-1.7375175665519935,-1.7375175665519935,-1.655099190918225,-1.655099190918225,-1.655099190918225,-1.7003504578409383,-1.7003504578409383,-1.7003504578409383
2018-12-30,-1.4555482917127582,-1.4555482917127582,-1.4555482917127582,-1.234405470710557,-1.234405470710557,-1.234405470710557,-1.3280016211026642,-1.3280016211026642,-1.3280016211026642,-1.1244385054398454,-1.1244385054398454,-1.1244385054398454
2019-01-06,-0.694544000424127,-0.694544000424127,-0.694544000424127,-0.7276578099140024,-0.7276578099140024,-0.7276578099140024,-0.601565260888546,-0.601565260888546,-0.601565260888546,-0.6635275109387372,-0.6635275109387372,-0.6635275109387372
2019-01-13,-0.15289081732646645,-0.15289081732646645,-0.15289081732646645,-0.21807162310628386,-0.21807162310628386,-0.21807162310628386,-0.11131603384103618,-0.11131603384103618,-0.11131603384103618,-0.15173787349708256,-0.15173787349708256,-0.15173787349708256
2019-01-20,0.052874196627589964,0.052874196627589964,0.052874196627589964,0.05588027244387112,0.05588027244387112,0.05588027244387112,0.14077940807039258,0.14077940807039258,0.14077940807039258,0.13059692865148262,0.13059692865148262,0.13059692865148262
2019-01-27,0.6377787224532874,0.6377787224532874,0.6377787224532874,0.5505893324271093,0.5505893324271093,0.5505893324271093,0.6116959677846908,0.6116959677846908,0.6116959677846908,0.5726301380153431,0.5726301380153431,0.5726301380153431
2019-02-03,0.560227858456742,0.560227858456742,0.560227858456742,0.5312510867795884,0.5312510867795884,0.5312510867795884,0.5820775969084819,0.5820775969084819,0.5820775969084819,0.5929098743311461,0.5929098743311461,0.5929098743311461
2019-02-10,1.0398990481336732,1.0398990481336732,1.0398990481336732,1.0534120084218022,1.0534120084218022,1.0534120084218022,1.1253165924738937,1.1253165924738937,1.1253165924738937,1.0995470141786445,1.0995470141786445,1.0995470141786445
2019-02-17,1.450951632413983,1.450951632413983,1.450951632413983,1.521582648530865,1.521582648530865,1.521582648530865,1.561803960563235,1.561803960563235,1.561803960563235,1.4727483537741537,1.4727483537741537,1.4727483537741537
2019-02-24,1.4295402627899902,1.4295402627899902,1.4295402627899902,1.3958930460905148,1.3958930460905148,1.3958930460905148,1.35542496632905,1.35542496632905,1.35542496632905,1.2855172066576979,1.2855172066576979,1.2855172066576979
2019-03-03,0.5425788057711126,0.5425788057711126,0.5425788057711126,0.5985560915356282,0.5985560915356282,0.5985560915356282,0.6487105224978669,0.6487105224978669,0.6487105224978669,0.6486821664382113,0.6486821664382113,0.6486821664382113
2019-03-10,1.1538851703428687,1.1538851703428687,1.1538851703428687,1.2189032653472547,1.2189032653472547,1.2189032653472547,1.2288446832139472,1.2288446832139472,1.2288446832139472,1.1989628790893938,1.1989628790893938,1.1989628790893938
2019-03-17,1.09085050564616,1.09085050564616,1.09085050564616,1.0422900784320999,1.0422900784320999,1.0422900784320999,0.8724019705090373,0.8724019705090373,0.8724019705090373,0.781432168217835,0.781432168217835,0.781432168217835
2019-03-24,0.9665681821313677,0.9665681821313677,0.9665681821313677,0.9175435241998284,0.9175435241998284,0.9175435241998284,0.9176656575216401,0.9176656575216401,0.9176656575216401,0.9010146235610541,0.9010146235610541,0.9010146235610541
2019-03-31,1.4471617193955129,1.4471617193955129,1.4471617193955129,1.4986644066613624,1.4986644066613624,1.4986644066613624,1.4896252838663973,1.4896252838663973,1.4896252838663973,1.4691700081642234,1.4691700081642234,1.4691700081642234
2019-04-07,1.3565150867867912,1.3565150867867912,1.3565150867867912,1.3496308967831567,1.3496308967831567,1.3496308967831567,1.3727679300378812,1.3727679300378812,1.3727679300378812,1.3265854080368906,1.3265854080368906,1.3265854080368906
2019-04-14,1.2609657205309024,1.2609657205309024,1.2609657205309024,1.286307865092612,1.286307865092612,1.286307865092612,1.2745738470658095,1.2745738470658095,1.2745738470658095,1.286590838840746,1.286590838840746,1.286590838840746
2019-04-21,0.7777851043815237,0.7777851043815237,0.7777851043815237,0.8229454668595071,0.8229454668595071,0.8229454668595071,0.8274187371807156,0.8274187371807156,0.8274187371807156,0.8316761428826488,0.8316761428826488,0.8316761428826488
2019-04-28,0.7801355663648886,0.7801355663648886,0.7801355663648886,0.8794764232688396,0.8794764232688396,0.8794764232688396,0.8241716636113524,0.8241716636113524,0.8241716636113524,0.880648716162962,0.880648716162962,0.880648716162962
2019-05-05,-0.15555101950773256,-0.15555101950773256,-0.15555101950773256,-0.03911373670940528,-0.03911373670940528,-0.03911373670940528,-0.25491040504289186,-0.25491040504289186,-0.25491040504289186,-0.0032999583200498156,-0.0032999583200498156,-0.0032999583200498156
2019-05-12,-0.6552176580075378,-0.6552176580075378,-0.6552176580075378,-0.6995427033608996,-0.6995427033608996,-0.6995427033608996,-0.6374025695746771,-0.6374025695746771,-0.6374025695746771,-0.7863826746088645,-0.7863826746088645,-0.7863826746088645
2019-05-19,-1.158455230652101,-1.158455230652101,-1.158455230652101,-1.1930879128007656,-1.1930879128007656,-1.1930879128007656,-1.132379851132691,-1.132379851132691,-1.132379851132691,-1.167905676576772,-1.167905676576772,-1.167905676576772
2019-05-26,-1.8006972349799066,-1.8006972349799066,-1.8006972349799066,-1.6893339004846888,-1.6893339004846888,-1.6893339004846888,-1.6654388298208227,-1.6654388298208227,-1.6654388298208227,-1.6119786481810447,-1.6119786481810447,-1.6119786481810447
2019-06-02,-0.4332550504579047,-0.4332550504579047,-0.4332550504579047,-0.3644708935082897,-0.3644708935082897,-0.3644708935082897,-0.3388441422502006,-0.3388441422502006,-0.3388441422502006,-0.4000316599669892,-0.4000316599669892,-0.4000316599669892
2019-06-09,-0.5902378181122179,-0.5902378181122179,-0.5902378181122179,-0.7233711309455069,-0.7233711309455069,-0.7233711309455069,-0.5532693351689085,-0.5532693351689085,-0.5532693351689085,-0.7275072943077581,-0.7275072943077581,-0.7275072943077581
2019-06-16,-0.3537251993466949,-0.3537251993466949,-0.3537251993466949,-0.36923810109411165,-0.36923810109411165,-0.36923810109411165,-0.26728518577742727,-0.26728518577742727,-0.26728518577742727,-0.3775094221287702,-0.3775094221287702,-0.3775094221287702
2019-06-23,-0.07195176588113103,-0.07195176588113103,-0.07195176588113103,-0.16699788695717802,-0.16699788695717802,-0.16699788695717802,-0.03904101141559441,-0.03904101141559441,-0.03904101141559441,-0.15189823774958175,-0.15189823774958175,-0.15189823774958175
2019-06-30,0.28945311090667264,0.28945311090667264,0.28945311090667264,0.2138901275820317,0.2138901275820317,0.2138901275820317,0.19061046037842622,0.19061046037842622,0.19061046037842622,0.2719401668130876,0.2719401668130876,0.2719401668130876
2019-07-07,0.1274246630401942,0.1274246630401942,0.1274246630401942,0.04969563514214641,0.04969563514214641,0.04969563514214641,0.12471545498654588,0.12471545498654588,0.12471545498654588,0.13171526807823855,0.13171526807823855,0.13171526807823855
2019-07-14,0.08769265916343677,0.08769265916343677,0.08769265916343677,-0.017872146592719147,-0.017872146592719147,-0.017872146592719147,0.0338874617114643,0.0338874617114643,0.0338874617114643,-0.12168384644875244,-0.12168384644875244,-0.12168384644875244
2019-07-21,-0.39802110181843064,-0.39802110181843064,-0.39802110181843064,-0.5137690337272544,-0.5137690337272544,-0.5137690337272544,-0.35201155494058156,-0.35201155494058156,-0.35201155494058156,-0.4199603606978182,-0.4199603606978182,-0.4199603606978182
2019-07-28,-1.722031588822909,-1.722031588822909,-1.722031588822909,-1.8327903245271484,-1.8327903245271484,-1.8327903245271484,-1.854154709901363,-1.854154709901363,-1.854154709901363,-1.876762053447445,-1.876762053447445,-1.876762053447445
2019-08-04,-1.918296839408574,-1.918296839408574,-1.918296839408574,-2.045082567303676,-2.045082567303676,-2.045082567303676,-2.0291297444815766,-2.0291297444815766,-2.0291297444815766,-2.125426378909791,-2.125426378909791,-2.125426378909791
2019-08-11,-2.189795380807051,-2.189795380807051,-2.189795380807051,-2.177419834887971,-2.177419834887971,-2.177419834887971,-2.102564834736725,-2.102564834736725,-2.102564834736725,-2.0869816236344354,-2.0869816236344354,-2.0869816236344354
2019-08-18,-1.8005424876798464,-1.8005424876798464,-1.8005424876798464,-1.6652465562988,-1.6652465562988,-1.6652465562988,-1.903186067746881,-1.903186067746881,-1.903186067746881,-1.9485560751941755,-1.9485560751941755,-1.9485560751941755
2019-08-25,-1.2055359429547783,-1.2055359429547783,-1.2055359429547783,-1.3262766968059276,-1.3262766968059276,-1.3262766968059276,-1.2482525293173268,-1.2482525293173268,-1.2482525293173268,-1.2793650552845397,-1.2793650552845397,-1.2793650552845397
2019-09-01,-0.45667007452184294,-0.45667007452184294,-0.45667007452184294,-0.5396190305476525,-0.5396190305476525,-0.5396190305476525,-0.3951633652275193,-0.3951633652275193,-0.3951633652275193,-0.4421543766763868,-0.4421543766763868,-0.4421543766763868
2019-09-08,0.6752481328174459,0.6752481328174459,0.6752481328174459,0.6882914367210363,0.6882914367210363,0.6882914367210363,0.6991389936626782,0.6991389936626782,0.6991389936626782,0.6655547290898121,0.6655547290898121,0.6655547290898121
2019-09-15,0.03253863622773626,0.03253863622773626,0.03253863622773626,0.1439846602218017,0.1439846602218017,0.1439846602218017,-0.02719542523299011,-0.02719542523299011,-0.02719542523299011,-0.14600942660059155,-0.14600942660059155,-0.14600942660059155
2019-09-22,-0.4355297843630256,-0.4355297843630256,-0.4355297843630256,-0.4654808430857437,-0.4654808430857437,-0.4654808430857437,-0.5266977124399009,-0.5266977124399009,-0.5266977124399009,-0.5368122954232535,-0.5368122954232535,-0.5368122954232535
2019-09-29,-1.0886774560288144,-1.0886774560288144,-1.0886774560288144,-1.0067347165125997,-1.0067347165125997,-1.0067347165125997,-0.9685052152780882,-0.9685052152780882,-0.9685052152780882,-0.8523814201649601,-0.8523814201649601,-0.8523814201649601
2019-10-06,-0.17332166724781184,-0.17332166724781184,-0.17332166724781184,-0.011806131916051158,-0.011806131916051158,-0.011806131916051158,-0.046306488451815606,-0.046306488451815606,-0.046306488451815606,-0.056586291374643445,-0.056586291374643445,-0.056586291374643445
2019-10-13,0.42095777741054413,0.42095777741054413,0.42095777741054413,0.39461999515817764,0.39461999515817764,0.39461999515817764,0.39780759212987704,0.39780759212987704,0.39780759212987704,0.47363487202800053,0.47363487202800053,0.47363487202800053
2019-10-20,0.8603353810965562,0.8603353810965562,0.8603353810965562,0.9819682450522214,0.9819682450522214,0.9819682450522214,0.9390798060812263,0.9390798060812263,0.9390798060812263,1.0167123815330674,1.0167123815330674,1.0167123815330674
2019-10-27,1.1503422124833276,1.1503422124833276,1.1503422124833276,1.2726291110071297,1.2726291110071297,1.2726291110071297,1.2032239949770522,1.2032239949770522,1.2032239949770522,1.2814936121697962,1.2814936121697962,1.2814936121697962
2019-11-03,1.5544787966395168,1.5544787966395168,1.5544787966395168,1.4979513722023325,1.4979513722023325,1.4979513722023325,1.510005571601882,1.510005571601882,1.510005571601882,1.5000337383000457,1.5000337383000457,1.5000337383000457
2019-11-10,1.2374993777956593,1.2374993777956593,1.2374993777956593,1.2858864866475332,1.2858864866475332,1.2858864866475332,1.2826319441059342,1.2826319441059342,1.2826319441059342,1.2537022404798241,1.2537022404798241,1.2537022404798241
2019-11-17,1.315657982486306,1.315657982486306,1.315657982486306,1.2369210374228847,1.2369210374228847,1.2369210374228847,1.2021322599716717,1.2021322599716717,1.2021322599716717,1.184312997404958,1.184312997404958,1.184312997404958
2019-11-24,1.106282636873291,1.106282636873291,1.106282636873291,1.0749388956597157,1.0749388956597157,1.0749388956597157,1.123692670033707,1.123692670033707,1.123692670033707,1.0825601764085473,1.0825601764085473,1.0825601764085473
2019-12-01,1.381355231533546,1.381355231533546,1.381355231533546,1.3564610053257407,1.3564610053257407,1.3564610053257407,1.363842209335867,1.363842209335867,1.363842209335867,1.3778798737823457,1.3778798737823457,1.3778798737823457
2019-12-08,1.8347287698002046,1.8347287698002046,1.8347287698002046,1.966470571071199,1.966470571071199,1.966470571071199,1.8203956176852298,1.8203956176852298,1.8203956176852298,1.8326006122772813,1.8326006122772813,1.8326006122772813
2019-12-15,1.7525084142579748,1.7525084142579748,1.7525084142579748,1.7032683692303177,1.7032683692303177,1.7032683692303177,1.6963306412333168,1.6963306412333168,1.6963306412333168,1.6542855063742123,1.6542855063742123,1.6542855063742123
2019-12-22,1.8498487185251546,1.8498487185251546,1.8498487185251546,1.8039919290453057,1.8039919290453057,1.8039919290453057,1.7566024503626996,1.7566024503626996,1.7566024503626996,1.7590517508726016,1.7590517508726016,1.7590517508726016
2019-12-29,1.5724856727322654,1.5724856727322654,1.5724856727322654,1.648484693195863,1.648484693195863,1.648484693195863,1.5715938836046583,1.5715938836046583,1.5715938836046583,1.570146825885909,1.570146825885909,1.570146825885909
