Date,PowerShares DB Energy_Open_average,PowerShares DB Energy_Open_max,PowerShares DB Energy_Open_min,PowerShares DB Energy_High_average,PowerShares DB Energy_High_max,PowerShares DB Energy_High_min,PowerShares DB Energy_Low_average,PowerShares DB Energy_Low_max,PowerShares DB Energy_Low_min,PowerShares DB Energy_Close_average,PowerShares DB Energy_Close_max,PowerShares DB Energy_Close_min
2018-04-08,1.662572777242176,1.662572777242176,1.662572777242176,1.6274392394158994,1.6274392394158994,1.6274392394158994,1.6471195221040866,1.6471195221040866,1.6471195221040866,1.6000800309680958,1.6000800309680958,1.6000800309680958
2018-04-15,1.5914014635783826,1.5914014635783826,1.5914014635783826,1.9631072335064665,1.9631072335064665,1.9631072335064665,1.7690126223484628,1.7690126223484628,1.7690126223484628,2.044712815025646,2.044712815025646,2.044712815025646
2018-04-22,1.5657608956807303,1.5657608956807303,1.5657608956807303,1.8469670740897712,1.8469670740897712,1.8469670740897712,1.6827388325220556,1.6827388325220556,1.6827388325220556,1.720144344994641,1.720144344994641,1.720144344994641
2018-04-29,1.802856630872767,1.802856630872767,1.802856630872767,1.7048670567502828,1.7048670567502828,1.7048670567502828,1.791310099692842,1.791310099692842,1.791310099692842,1.670139301149781,1.670139301149781,1.670139301149781
2018-05-06,1.8891727612313998,1.8891727612313998,1.8891727612313998,1.8467462450530796,1.8467462450530796,1.8467462450530796,1.929302831719654,1.929302831719654,1.929302831719654,1.9425510722580395,1.9425510722580395,1.9425510722580395
2018-05-13,1.830014972210427,1.830014972210427,1.830014972210427,1.8015025534057514,1.8015025534057514,1.8015025534057514,1.8112057986998376,1.8112057986998376,1.8112057986998376,1.8524698176581749,1.8524698176581749,1.8524698176581749
2018-05-20,1.274798120358631,1.274798120358631,1.274798120358631,1.1176987198502073,1.1176987198502073,1.1176987198502073,1.1335832398700298,1.1335832398700298,1.1335832398700298,1.0303573707954274,1.0303573707954274,1.0303573707954274
2018-05-27,0.91287432127678,0.91287432127678,0.91287432127678,0.765251796570761,0.765251796570761,0.765251796570761,0.7726005333616078,0.7726005333616078,0.7726005333616078,0.6644258266899787,0.6644258266899787,0.6644258266899787
2018-06-03,0.5984942395762178,0.5984942395762178,0.5984942395762178,0.6614078520485857,0.6614078520485857,0.6614078520485857,0.6910008084346165,0.6910008084346165,0.6910008084346165,0.7030579153121586,0.7030579153121586,0.7030579153121586
2018-06-10,0.07689475242481622,0.07689475242481622,0.07689475242481622,0.2096623345048965,0.2096623345048965,0.2096623345048965,0.18587267996428888,0.18587267996428888,0.18587267996428888,0.2739730679801523,0.2739730679801523,0.2739730679801523
