Date,Schwab amental EM Large CompanyEtf_Open_average,Schwab amental EM Large CompanyEtf_Open_max,Schwab amental EM Large CompanyEtf_Open_min,Schwab amental EM Large CompanyEtf_High_average,Schwab amental EM Large CompanyEtf_High_max,Schwab amental EM Large CompanyEtf_High_min,Schwab amental EM Large CompanyEtf_Low_average,Schwab amental EM Large CompanyEtf_Low_max,Schwab amental EM Large CompanyEtf_Low_min,Schwab amental EM Large CompanyEtf_Close_average,Schwab amental EM Large CompanyEtf_Close_max,Schwab amental EM Large CompanyEtf_Close_min
2018-04-08,-0.6344589114717295,-0.6344589114717295,-0.6344589114717295,-0.8309014189282695,-0.8309014189282695,-0.8309014189282695,-0.5661685119605059,-0.5661685119605059,-0.5661685119605059,-0.8516195074315597,-0.8516195074315597,-0.8516195074315597
2018-04-15,-0.4069203276798792,-0.4069203276798792,-0.4069203276798792,-0.647406000506283,-0.647406000506283,-0.647406000506283,-0.3253373584898692,-0.3253373584898692,-0.3253373584898692,-0.546275144152025,-0.546275144152025,-0.546275144152025
2018-04-22,-0.38085889554901187,-0.38085889554901187,-0.38085889554901187,-0.6469375337995924,-0.6469375337995924,-0.6469375337995924,-0.12140221822628504,-0.12140221822628504,-0.12140221822628504,-0.34631491587461877,-0.34631491587461877,-0.34631491587461877
2018-04-29,-1.6689051668387325,-1.6689051668387325,-1.6689051668387325,-1.263735777800494,-1.263735777800494,-1.263735777800494,-1.0845632089755066,-1.0845632089755066,-1.0845632089755066,-0.9488349415410876,-0.9488349415410876,-0.9488349415410876
2018-05-06,0.01112078658449717,0.01112078658449717,0.01112078658449717,-0.343890433274801,-0.343890433274801,-0.343890433274801,0.02815676577196353,0.02815676577196353,0.02815676577196353,-0.2789385374300428,-0.2789385374300428,-0.2789385374300428
2018-05-13,-1.6144260067883573,-1.6144260067883573,-1.6144260067883573,-1.877606572014808,-1.877606572014808,-1.877606572014808,-1.3139656213370168,-1.3139656213370168,-1.3139656213370168,-1.4046306712089327,-1.4046306712089327,-1.4046306712089327
2018-05-20,-1.8689327759815801,-1.8689327759815801,-1.8689327759815801,-1.9877291814544567,-1.9877291814544567,-1.9877291814544567,-1.6602537868934029,-1.6602537868934029,-1.6602537868934029,-1.7668532799496237,-1.7668532799496237,-1.7668532799496237
2018-05-27,-1.8784995468579764,-1.8784995468579764,-1.8784995468579764,-1.8430657890870594,-1.8430657890870594,-1.8430657890870594,-1.7418184315052796,-1.7418184315052796,-1.7418184315052796,-1.7767919229440094,-1.7767919229440094,-1.7767919229440094
2018-06-03,-1.6513748598180304,-1.6513748598180304,-1.6513748598180304,-1.693037955562518,-1.693037955562518,-1.693037955562518,-1.7644140258081662,-1.7644140258081662,-1.7644140258081662,-1.6416508422360923,-1.6416508422360923,-1.6416508422360923
2018-06-10,-2.1603075733653783,-2.1603075733653783,-2.1603075733653783,-2.2437859281753267,-2.2437859281753267,-2.2437859281753267,-2.2918321695266433,-2.2918321695266433,-2.2918321695266433,-2.278346625634758,-2.278346625634758,-2.278346625634758
2018-06-17,-2.115140974930908,-2.115140974930908,-2.115140974930908,-2.124187790938494,-2.124187790938494,-2.124187790938494,-2.133840211440894,-2.133840211440894,-2.133840211440894,-2.1882973147791707,-2.1882973147791707,-2.1882973147791707
2018-06-24,-1.8611170002790642,-1.8611170002790642,-1.8611170002790642,-1.7948530111702496,-1.7948530111702496,-1.7948530111702496,-1.7882622463803601,-1.7882622463803601,-1.7882622463803601,-1.8243433218147413,-1.8243433218147413,-1.8243433218147413
2018-07-01,-1.539673657573908,-1.539673657573908,-1.539673657573908,-1.408081828940247,-1.408081828940247,-1.408081828940247,-1.5091612589881205,-1.5091612589881205,-1.5091612589881205,-1.4225454923164527,-1.4225454923164527,-1.4225454923164527
2018-07-08,-1.0387891274980272,-1.0387891274980272,-1.0387891274980272,-1.0387826429377238,-1.0387826429377238,-1.0387826429377238,-1.0155199880959562,-1.0155199880959562,-1.0155199880959562,-1.0437925258743046,-1.0437925258743046,-1.0437925258743046
2018-07-15,-0.7600977343074561,-0.7600977343074561,-0.7600977343074561,-0.7343065648525593,-0.7343065648525593,-0.7343065648525593,-0.6880107761498395,-0.6880107761498395,-0.6880107761498395,-0.7209569554848493,-0.7209569554848493,-0.7209569554848493
2018-07-22,0.043916877445357244,0.043916877445357244,0.043916877445357244,0.04611846193771971,0.04611846193771971,0.04611846193771971,-0.0502061364154748,-0.0502061364154748,-0.0502061364154748,-0.09034358794246909,-0.09034358794246909,-0.09034358794246909
2018-07-29,-0.09131415933839664,-0.09131415933839664,-0.09131415933839664,-0.03093115088082789,-0.03093115088082789,-0.03093115088082789,0.010021988981909771,0.010021988981909771,0.010021988981909771,0.03220926741657482,0.03220926741657482,0.03220926741657482
2018-08-05,-0.6916302675948253,-0.6916302675948253,-0.6916302675948253,-0.8148218550242003,-0.8148218550242003,-0.8148218550242003,-0.7657589085906561,-0.7657589085906561,-0.7657589085906561,-0.8517133286519574,-0.8517133286519574,-0.8517133286519574
2018-08-12,-1.4766575185433723,-1.4766575185433723,-1.4766575185433723,-1.2159800011271213,-1.2159800011271213,-1.2159800011271213,-1.4477256837720294,-1.4477256837720294,-1.4477256837720294,-1.1947630021408124,-1.1947630021408124,-1.1947630021408124
2018-08-19,-0.3968251059328384,-0.3968251059328384,-0.3968251059328384,-0.430065657266745,-0.430065657266745,-0.430065657266745,-0.3087292358432162,-0.3087292358432162,-0.3087292358432162,-0.35165687106640914,-0.35165687106640914,-0.35165687106640914
