Date,PureFunds ISE Junior Silver_Open_average,PureFunds ISE Junior Silver_Open_max,PureFunds ISE Junior Silver_Open_min,PureFunds ISE Junior Silver_High_average,PureFunds ISE Junior Silver_High_max,PureFunds ISE Junior Silver_High_min,PureFunds ISE Junior Silver_Low_average,PureFunds ISE Junior Silver_Low_max,PureFunds ISE Junior Silver_Low_min,PureFunds ISE Junior Silver_Close_average,PureFunds ISE Junior Silver_Close_max,PureFunds ISE Junior Silver_Close_min
2018-04-08,0.7128655149789958,0.7128655149789958,0.7128655149789958,0.522450118705086,0.522450118705086,0.522450118705086,0.7706975387772574,0.7706975387772574,0.7706975387772574,0.6828849969668215,0.6828849969668215,0.6828849969668215
2018-04-15,1.542244854338288,1.542244854338288,1.542244854338288,1.489897403022376,1.489897403022376,1.489897403022376,1.2260373485344391,1.2260373485344391,1.2260373485344391,1.304346028943535,1.304346028943535,1.304346028943535
2018-04-22,0.32388368604035733,0.32388368604035733,0.32388368604035733,0.3831371343264602,0.3831371343264602,0.3831371343264602,0.775059502273962,0.775059502273962,0.775059502273962,0.8083954050851995,0.8083954050851995,0.8083954050851995
2018-04-29,0.8430916529472433,0.8430916529472433,0.8430916529472433,1.0252659320172057,1.0252659320172057,1.0252659320172057,1.436122506295885,1.436122506295885,1.436122506295885,1.2391073120450231,1.2391073120450231,1.2391073120450231
2018-05-06,1.4747385839584974,1.4747385839584974,1.4747385839584974,1.5649777882229134,1.5649777882229134,1.5649777882229134,1.6081661365036302,1.6081661365036302,1.6081661365036302,1.4693937115813953,1.4693937115813953,1.4693937115813953
2018-05-13,0.9409320865164466,0.9409320865164466,0.9409320865164466,1.0959540283549798,1.0959540283549798,1.0959540283549798,1.1296573352974997,1.1296573352974997,1.1296573352974997,1.629509689952768,1.629509689952768,1.629509689952768
2018-05-20,1.3113810049521306,1.3113810049521306,1.3113810049521306,1.228491607632283,1.228491607632283,1.228491607632283,1.2376062064796216,1.2376062064796216,1.2376062064796216,1.1187928763977484,1.1187928763977484,1.1187928763977484
2018-05-27,0.03115762663280739,0.03115762663280739,0.03115762663280739,-0.00657324653168061,-0.00657324653168061,-0.00657324653168061,0.16871738521307184,0.16871738521307184,0.16871738521307184,-0.009477267248918642,-0.009477267248918642,-0.009477267248918642
2018-06-03,-0.151419506077478,-0.151419506077478,-0.151419506077478,0.08637564620929863,0.08637564620929863,0.08637564620929863,0.34942622823968733,0.34942622823968733,0.34942622823968733,0.4424974871415811,0.4424974871415811,0.4424974871415811
2018-06-10,-0.5105655768256497,-0.5105655768256497,-0.5105655768256497,-0.5323137666966641,-0.5323137666966641,-0.5323137666966641,-0.07857752591619055,-0.07857752591619055,-0.07857752591619055,0.06843520802944647,0.06843520802944647,0.06843520802944647
2018-06-17,0.009281221286120116,0.009281221286120116,0.009281221286120116,-0.3859850683728841,-0.3859850683728841,-0.3859850683728841,-0.6951816970931083,-0.6951816970931083,-0.6951816970931083,-0.6693843854264242,-0.6693843854264242,-0.6693843854264242
2018-06-24,-1.369109711599031,-1.369109711599031,-1.369109711599031,-1.896116073671004,-1.896116073671004,-1.896116073671004,-1.6357216402190633,-1.6357216402190633,-1.6357216402190633,-1.7401053925490746,-1.7401053925490746,-1.7401053925490746
2018-07-01,-0.04311199291828088,-0.04311199291828088,-0.04311199291828088,-0.2611453024980175,-0.2611453024980175,-0.2611453024980175,0.1848768189423821,0.1848768189423821,0.1848768189423821,-0.011280201751971706,-0.011280201751971706,-0.011280201751971706
2018-07-08,-1.8745739263063776,-1.8745739263063776,-1.8745739263063776,-2.057428889712708,-2.057428889712708,-2.057428889712708,-2.258929834493564,-2.258929834493564,-2.258929834493564,-2.222458326430972,-2.222458326430972,-2.222458326430972
