Date,iShares MSCI Global Gold Miners_Open_average,iShares MSCI Global Gold Miners_Open_max,iShares MSCI Global Gold Miners_Open_min,iShares MSCI Global Gold Miners_High_average,iShares MSCI Global Gold Miners_High_max,iShares MSCI Global Gold Miners_High_min,iShares MSCI Global Gold Miners_Low_average,iShares MSCI Global Gold Miners_Low_max,iShares MSCI Global Gold Miners_Low_min,iShares MSCI Global Gold Miners_Close_average,iShares MSCI Global Gold Miners_Close_max,iShares MSCI Global Gold Miners_Close_min
2018-04-08,0.40820870813279536,0.40820870813279536,0.40820870813279536,0.2733158362987537,0.2733158362987537,0.2733158362987537,0.5102411880434654,0.5102411880434654,0.5102411880434654,0.4204100192929299,0.4204100192929299,0.4204100192929299
2018-04-15,0.15614288921830322,0.15614288921830322,0.15614288921830322,0.030421403104733964,0.030421403104733964,0.030421403104733964,0.34674112440371097,0.34674112440371097,0.34674112440371097,0.22954439719487799,0.22954439719487799,0.22954439719487799
2018-04-22,0.6336268594199805,0.6336268594199805,0.6336268594199805,0.571901953219241,0.571901953219241,0.571901953219241,0.6694100385444389,0.6694100385444389,0.6694100385444389,0.39437548678573636,0.39437548678573636,0.39437548678573636
2018-04-29,0.7284031732479048,0.7284031732479048,0.7284031732479048,0.6902052938780905,0.6902052938780905,0.6902052938780905,1.108138309032045,1.108138309032045,1.108138309032045,0.851177709920123,0.851177709920123,0.851177709920123
2018-05-06,0.9336727695104534,0.9336727695104534,0.9336727695104534,0.8517167418822392,0.8517167418822392,0.8517167418822392,1.0526697031341807,1.0526697031341807,1.0526697031341807,0.9987331537189418,0.9987331537189418,0.9987331537189418
2018-05-13,-0.12544360543321184,-0.12544360543321184,-0.12544360543321184,-0.25291184431815905,-0.25291184431815905,-0.25291184431815905,-0.1745731811708764,-0.1745731811708764,-0.1745731811708764,-0.0977143596315731,-0.0977143596315731,-0.0977143596315731
2018-05-20,0.2213174861868989,0.2213174861868989,0.2213174861868989,0.23466264836544615,0.23466264836544615,0.23466264836544615,0.22213643609798092,0.22213643609798092,0.22213643609798092,0.0,0.0,0.0
2018-05-27,-0.17863254003216228,-0.17863254003216228,-0.17863254003216228,-0.5151625874105925,-0.5151625874105925,-0.5151625874105925,-0.2712218607821027,-0.2712218607821027,-0.2712218607821027,-0.595345483002618,-0.595345483002618,-0.595345483002618
2018-06-03,-0.4113906504864593,-0.4113906504864593,-0.4113906504864593,-0.311834542014023,-0.311834542014023,-0.311834542014023,-0.3190561228090997,-0.3190561228090997,-0.3190561228090997,0.04968128221882645,0.04968128221882645,0.04968128221882645
2018-06-10,-1.3994427804078757,-1.3994427804078757,-1.3994427804078757,-1.6771206174466666,-1.6771206174466666,-1.6771206174466666,-1.2097837845539714,-1.2097837845539714,-1.2097837845539714,-1.510492068618142,-1.510492068618142,-1.510492068618142
2018-06-17,-1.7436251206172912,-1.7436251206172912,-1.7436251206172912,-1.876595998319252,-1.876595998319252,-1.876595998319252,-1.9496994302119168,-1.9496994302119168,-1.9496994302119168,-2.1192103317407947,-2.1192103317407947,-2.1192103317407947
2018-06-24,-1.7515963798746617,-1.7515963798746617,-1.7515963798746617,-1.5262130260826534,-1.5262130260826534,-1.5262130260826534,-1.453406124692047,-1.453406124692047,-1.453406124692047,-1.4951734904613063,-1.4951734904613063,-1.4951734904613063
2018-07-01,0.3962380009226096,0.3962380009226096,0.3962380009226096,0.16557497982133196,0.16557497982133196,0.16557497982133196,0.06346257705952192,0.06346257705952192,0.06346257705952192,0.005047598235383972,0.005047598235383972,0.005047598235383972
2018-07-08,-1.8392374014404844,-1.8392374014404844,-1.8392374014404844,-1.647772408129281,-1.647772408129281,-1.647772408129281,-1.778394147359447,-1.778394147359447,-1.778394147359447,-1.830727524980075,-1.830727524980075,-1.830727524980075
2018-07-15,-1.7709142658369013,-1.7709142658369013,-1.7709142658369013,-1.7939348265400663,-1.7939348265400663,-1.7939348265400663,-2.0775105849646844,-2.0775105849646844,-2.0775105849646844,-2.150548277785448,-2.150548277785448,-2.150548277785448
2018-07-22,-1.8331307800136625,-1.8331307800136625,-1.8331307800136625,-1.9403158648485686,-1.9403158648485686,-1.9403158648485686,-1.7351654710605995,-1.7351654710605995,-1.7351654710605995,-1.7440145943082381,-1.7440145943082381,-1.7440145943082381
