Date,Direxion Daily Small Cap Bear 3X SharesEtf_Open_average,Direxion Daily Small Cap Bear 3X SharesEtf_Open_max,Direxion Daily Small Cap Bear 3X SharesEtf_Open_min,Direxion Daily Small Cap Bear 3X SharesEtf_High_average,Direxion Daily Small Cap Bear 3X SharesEtf_High_max,Direxion Daily Small Cap Bear 3X SharesEtf_High_min,Direxion Daily Small Cap Bear 3X SharesEtf_Low_average,Direxion Daily Small Cap Bear 3X SharesEtf_Low_max,Direxion Daily Small Cap Bear 3X SharesEtf_Low_min,Direxion Daily Small Cap Bear 3X SharesEtf_Close_average,Direxion Daily Small Cap Bear 3X SharesEtf_Close_max,Direxion Daily Small Cap Bear 3X SharesEtf_Close_min
2018-05-27,-1.7904226734464768,-1.7904226734464768,-1.7904226734464768,-1.6470200050119337,-1.6470200050119337,-1.6470200050119337,-1.8669056918921385,-1.8669056918921385,-1.8669056918921385,-1.7767222715051452,-1.7767222715051452,-1.7767222715051452
2018-06-03,-1.838884323205062,-1.838884323205062,-1.838884323205062,-1.726719194954028,-1.726719194954028,-1.726719194954028,-1.925943220925086,-1.925943220925086,-1.925943220925086,-1.8887631075000841,-1.8887631075000841,-1.8887631075000841
2018-06-10,-1.7444617014489714,-1.7444617014489714,-1.7444617014489714,-1.6199107482718558,-1.6199107482718558,-1.6199107482718558,-1.8250549432072294,-1.8250549432072294,-1.8250549432072294,-1.7875731579074963,-1.7875731579074963,-1.7875731579074963
2018-06-17,-1.7097366935442662,-1.7097366935442662,-1.7097366935442662,-1.5064896389256393,-1.5064896389256393,-1.5064896389256393,-1.7252961414060395,-1.7252961414060395,-1.7252961414060395,-1.5738461320264534,-1.5738461320264534,-1.5738461320264534
2018-06-24,-1.1183043896755764,-1.1183043896755764,-1.1183043896755764,-1.1072973234337362,-1.1072973234337362,-1.1072973234337362,-1.165192655361299,-1.165192655361299,-1.165192655361299,-1.0315647220234365,-1.0315647220234365,-1.0315647220234365
2018-07-01,-1.360896647918552,-1.360896647918552,-1.360896647918552,-1.374359667673785,-1.374359667673785,-1.374359667673785,-1.5452447444498987,-1.5452447444498987,-1.5452447444498987,-1.5269575375264688,-1.5269575375264688,-1.5269575375264688
2018-07-08,-1.3281590113152886,-1.3281590113152886,-1.3281590113152886,-1.3262811647264294,-1.3262811647264294,-1.3262811647264294,-1.4192431753533168,-1.4192431753533168,-1.4192431753533168,-1.2905764072938204,-1.2905764072938204,-1.2905764072938204
2018-07-15,-1.3607150956294378,-1.3607150956294378,-1.3607150956294378,-1.3265157758889743,-1.3265157758889743,-1.3265157758889743,-1.361014919845633,-1.361014919845633,-1.361014919845633,-1.277736385692675,-1.277736385692675,-1.277736385692675
2018-07-22,-1.1860051430064213,-1.1860051430064213,-1.1860051430064213,-0.8345117424779526,-0.8345117424779526,-0.8345117424779526,-1.155750137696601,-1.155750137696601,-1.155750137696601,-0.8078576359895242,-0.8078576359895242,-0.8078576359895242
2018-07-29,-0.9415494192324679,-0.9415494192324679,-0.9415494192324679,-0.8466107570333224,-0.8466107570333224,-0.8466107570333224,-0.9368274295132697,-0.9368274295132697,-0.9368274295132697,-0.8475726623021915,-0.8475726623021915,-0.8475726623021915
