Date,ProShares Ultra Silver_Open_average,ProShares Ultra Silver_Open_max,ProShares Ultra Silver_Open_min,ProShares Ultra Silver_High_average,ProShares Ultra Silver_High_max,ProShares Ultra Silver_High_min,ProShares Ultra Silver_Low_average,ProShares Ultra Silver_Low_max,ProShares Ultra Silver_Low_min,ProShares Ultra Silver_Close_average,ProShares Ultra Silver_Close_max,ProShares Ultra Silver_Close_min
2018-09-16,-1.1778198894027436,-1.1778198894027436,-1.1778198894027436,-1.1348298068340483,-1.1348298068340483,-1.1348298068340483,-1.1467655983973715,-1.1467655983973715,-1.1467655983973715,-1.172952848876448,-1.172952848876448,-1.172952848876448
2018-09-23,-0.8957115534670378,-0.8957115534670378,-0.8957115534670378,-0.8278250054274483,-0.8278250054274483,-0.8278250054274483,-0.8738798033992718,-0.8738798033992718,-0.8738798033992718,-0.7601353098224549,-0.7601353098224549,-0.7601353098224549
2018-09-30,-0.9395430437634925,-0.9395430437634925,-0.9395430437634925,-0.9221888694710008,-0.9221888694710008,-0.9221888694710008,-0.9480845385492651,-0.9480845385492651,-0.9480845385492651,-0.8252119575826052,-0.8252119575826052,-0.8252119575826052
2018-10-07,-0.21159913910364297,-0.21159913910364297,-0.21159913910364297,-0.1890542646091324,-0.1890542646091324,-0.1890542646091324,-0.18762454424162123,-0.18762454424162123,-0.18762454424162123,-0.23046387898210374,-0.23046387898210374,-0.23046387898210374
2018-10-14,-0.37518071768617045,-0.37518071768617045,-0.37518071768617045,-0.46417921327100786,-0.46417921327100786,-0.46417921327100786,-0.3704045760427429,-0.3704045760427429,-0.3704045760427429,-0.38722967966691085,-0.38722967966691085,-0.38722967966691085
2018-10-21,-0.051327685263038894,-0.051327685263038894,-0.051327685263038894,-0.11326331506295827,-0.11326331506295827,-0.11326331506295827,-0.5394569268462117,-0.5394569268462117,-0.5394569268462117,-0.54090153385158,-0.54090153385158,-0.54090153385158
2018-10-28,0.014467532580892685,0.014467532580892685,0.014467532580892685,0.12087325266905276,0.12087325266905276,0.12087325266905276,0.2039587012541943,0.2039587012541943,0.2039587012541943,0.16757242370416703,0.16757242370416703,0.16757242370416703
2018-11-04,-1.8243829517815109,-1.8243829517815109,-1.8243829517815109,-1.924711175151863,-1.924711175151863,-1.924711175151863,-1.8377084111984174,-1.8377084111984174,-1.8377084111984174,-1.8600199203698753,-1.8600199203698753,-1.8600199203698753
2018-11-11,-0.5080725874399388,-0.5080725874399388,-0.5080725874399388,-0.4995578021445626,-0.4995578021445626,-0.4995578021445626,-0.3568216452176595,-0.3568216452176595,-0.3568216452176595,-0.34640726418841183,-0.34640726418841183,-0.34640726418841183
2018-11-18,-0.8579134026554491,-0.8579134026554491,-0.8579134026554491,-0.9168388983058872,-0.9168388983058872,-0.9168388983058872,-0.9178007255389392,-0.9178007255389392,-0.9178007255389392,-0.9491740625285956,-0.9491740625285956,-0.9491740625285956
2018-11-25,0.20697156081599086,0.20697156081599086,0.20697156081599086,0.10865016845767138,0.10865016845767138,0.10865016845767138,-0.21604751377006515,-0.21604751377006515,-0.21604751377006515,-0.36630936977782436,-0.36630936977782436,-0.36630936977782436
2018-12-02,0.13249328262691082,0.13249328262691082,0.13249328262691082,0.26206751763276503,0.26206751763276503,0.26206751763276503,0.341398072358312,0.341398072358312,0.341398072358312,0.2181072859394983,0.2181072859394983,0.2181072859394983
2018-12-09,0.39680051628799906,0.39680051628799906,0.39680051628799906,0.6155300726559012,0.6155300726559012,0.6155300726559012,0.7008930037434803,0.7008930037434803,0.7008930037434803,0.8713114749254793,0.8713114749254793,0.8713114749254793
2018-12-16,0.7524013032062594,0.7524013032062594,0.7524013032062594,0.957508393217197,0.957508393217197,0.957508393217197,1.0894445384971827,1.0894445384971827,1.0894445384971827,1.1920279843261565,1.1920279843261565,1.1920279843261565
2018-12-23,2.551147694478791,2.551147694478791,2.551147694478791,2.5770370764076183,2.5770370764076183,2.5770370764076183,2.569711679378181,2.569711679378181,2.569711679378181,2.6312833290165094,2.6312833290165094,2.6312833290165094
2018-12-30,2.444996385364766,2.444996385364766,2.444996385364766,2.2520796787187267,2.2520796787187267,2.2520796787187267,2.333763134618942,2.333763134618942,2.333763134618942,2.152310165927915,2.152310165927915,2.152310165927915
2019-01-06,1.7088672407608276,1.7088672407608276,1.7088672407608276,1.6337241810567178,1.6337241810567178,1.6337241810567178,1.7591077193736393,1.7591077193736393,1.7591077193736393,1.7155694865798707,1.7155694865798707,1.7155694865798707
2019-01-13,1.0047838946242194,1.0047838946242194,1.0047838946242194,0.9809798126048671,0.9809798126048671,0.9809798126048671,1.0027304772461518,1.0027304772461518,1.0027304772461518,0.913968414853081,0.913968414853081,0.913968414853081
2019-01-20,1.2115954358449152,1.2115954358449152,1.2115954358449152,1.3357591056701763,1.3357591056701763,1.3357591056701763,1.3058159158895812,1.3058159158895812,1.3058159158895812,1.4322257314782707,1.4322257314782707,1.4322257314782707
2019-01-27,1.2985339537650138,1.2985339537650138,1.2985339537650138,1.3513049710166987,1.3513049710166987,1.3513049710166987,1.3760577513166248,1.3760577513166248,1.3760577513166248,1.3544937188569541,1.3544937188569541,1.3544937188569541
2019-02-03,0.93348215825103,0.93348215825103,0.93348215825103,0.9406145413624383,0.9406145413624383,0.9406145413624383,1.0008020832375986,1.0008020832375986,1.0008020832375986,0.921704135647021,0.921704135647021,0.921704135647021
2019-02-10,0.7440909136306111,0.7440909136306111,0.7440909136306111,0.8264668587062659,0.8264668587062659,0.8264668587062659,0.6744320784835738,0.6744320784835738,0.6744320784835738,0.894050264043946,0.894050264043946,0.894050264043946
2019-02-17,1.1249193231972703,1.1249193231972703,1.1249193231972703,1.006383386996407,1.006383386996407,1.006383386996407,1.0073907418567625,1.0073907418567625,1.0073907418567625,0.9087326750579607,0.9087326750579607,0.9087326750579607
2019-02-24,-0.8925947144352014,-0.8925947144352014,-0.8925947144352014,-1.0173443261311041,-1.0173443261311041,-1.0173443261311041,-0.9024210593191808,-0.9024210593191808,-0.9024210593191808,-0.9658488367802015,-0.9658488367802015,-0.9658488367802015
2019-03-03,-0.6120690862328031,-0.6120690862328031,-0.6120690862328031,-0.7651047940096569,-0.7651047940096569,-0.7651047940096569,-0.7386382315354263,-0.7386382315354263,-0.7386382315354263,-0.6895304533640495,-0.6895304533640495,-0.6895304533640495
2019-03-10,-0.6882548676698341,-0.6882548676698341,-0.6882548676698341,-0.7373157767100149,-0.7373157767100149,-0.7373157767100149,-0.7042098928595676,-0.7042098928595676,-0.7042098928595676,-0.8394124256554847,-0.8394124256554847,-0.8394124256554847
2019-03-17,-0.5238901878363367,-0.5238901878363367,-0.5238901878363367,-0.4661660503997071,-0.4661660503997071,-0.4661660503997071,-0.3428767771901305,-0.3428767771901305,-0.3428767771901305,-0.4186270810029745,-0.4186270810029745,-0.4186270810029745
2019-03-24,-1.494811239292456,-1.494811239292456,-1.494811239292456,-1.5776055570814993,-1.5776055570814993,-1.5776055570814993,-1.6347405094554577,-1.6347405094554577,-1.6347405094554577,-1.7062230844875728,-1.7062230844875728,-1.7062230844875728
2019-03-31,-1.0751755603031627,-1.0751755603031627,-1.0751755603031627,-1.148863942512439,-1.148863942512439,-1.148863942512439,-1.0975947149006757,-1.0975947149006757,-1.0975947149006757,-1.0374083553714575,-1.0374083553714575,-1.0374083553714575
2019-04-07,-1.8245434387177204,-1.8245434387177204,-1.8245434387177204,-1.5542440686212613,-1.5542440686212613,-1.5542440686212613,-1.7694485252146004,-1.7694485252146004,-1.7694485252146004,-1.528441976718305,-1.528441976718305,-1.528441976718305
2019-04-14,-1.2521706660650622,-1.2521706660650622,-1.2521706660650622,-1.2951111487533313,-1.2951111487533313,-1.2951111487533313,-1.1767759176132309,-1.1767759176132309,-1.1767759176132309,-1.2745078345161729,-1.2745078345161729,-1.2745078345161729
2019-04-21,-1.2291224369237228,-1.2291224369237228,-1.2291224369237228,-1.2913044698775553,-1.2913044698775553,-1.2913044698775553,-1.2669908454675507,-1.2669908454675507,-1.2669908454675507,-1.2823122594141991,-1.2823122594141991,-1.2823122594141991
2019-04-28,-1.4000468432500408,-1.4000468432500408,-1.4000468432500408,-1.2268513026099739,-1.2268513026099739,-1.2268513026099739,-1.2993272581793454,-1.2993272581793454,-1.2993272581793454,-1.1865119497591934,-1.1865119497591934,-1.1865119497591934
2019-05-05,-1.2292957821275672,-1.2292957821275672,-1.2292957821275672,-1.3210859013143628,-1.3210859013143628,-1.3210859013143628,-1.2990933393955437,-1.2990933393955437,-1.2990933393955437,-1.3304549196726536,-1.3304549196726536,-1.3304549196726536
2019-05-12,-1.7647473407391825,-1.7647473407391825,-1.7647473407391825,-1.7691890794840313,-1.7691890794840313,-1.7691890794840313,-1.7498636770694902,-1.7498636770694902,-1.7498636770694902,-1.7751219596301318,-1.7751219596301318,-1.7751219596301318
2019-05-19,-1.413207715551865,-1.413207715551865,-1.413207715551865,-1.4874418869354207,-1.4874418869354207,-1.4874418869354207,-1.4026635717188862,-1.4026635717188862,-1.4026635717188862,-1.4862093863898673,-1.4862093863898673,-1.4862093863898673
2019-05-26,-0.9109112229415799,-0.9109112229415799,-0.9109112229415799,-0.7130972386113462,-0.7130972386113462,-0.7130972386113462,-0.8800999131489066,-0.8800999131489066,-0.8800999131489066,-0.7248071763409079,-0.7248071763409079,-0.7248071763409079
2019-06-02,-0.6579685730670197,-0.6579685730670197,-0.6579685730670197,-0.7303683752665863,-0.7303683752665863,-0.7303683752665863,-0.8492033444948077,-0.8492033444948077,-0.8492033444948077,-0.8911665358908736,-0.8911665358908736,-0.8911665358908736
2019-06-09,-0.1746081130625342,-0.1746081130625342,-0.1746081130625342,-0.30688268300263577,-0.30688268300263577,-0.30688268300263577,-0.2803212107315556,-0.2803212107315556,-0.2803212107315556,-0.39081179964202134,-0.39081179964202134,-0.39081179964202134
2019-06-16,1.3762680240578489,1.3762680240578489,1.3762680240578489,1.6972404036169721,1.6972404036169721,1.6972404036169721,1.5860027792325335,1.5860027792325335,1.5860027792325335,1.7677658757475114,1.7677658757475114,1.7677658757475114
2019-06-23,0.9346988808225677,0.9346988808225677,0.9346988808225677,0.9877295142404753,0.9877295142404753,0.9877295142404753,0.7843979941141721,0.7843979941141721,0.7843979941141721,0.5664962450622204,0.5664962450622204,0.5664962450622204
2019-06-30,0.48470349490221737,0.48470349490221737,0.48470349490221737,0.31328496137311795,0.31328496137311795,0.31328496137311795,0.43404536011031997,0.43404536011031997,0.43404536011031997,0.20622726485211423,0.20622726485211423,0.20622726485211423
2019-07-07,1.1249518961008769,1.1249518961008769,1.1249518961008769,1.3478890229470342,1.3478890229470342,1.3478890229470342,1.281424030017161,1.281424030017161,1.281424030017161,1.5167381818343675,1.5167381818343675,1.5167381818343675
2019-07-14,2.811860149955239,2.811860149955239,2.811860149955239,2.7353448855698996,2.7353448855698996,2.7353448855698996,2.81631223947468,2.81631223947468,2.81631223947468,2.7710324173976715,2.7710324173976715,2.7710324173976715
2019-07-21,2.114791994293021,2.114791994293021,2.114791994293021,2.054689873905589,2.054689873905589,2.054689873905589,2.067434253197167,2.067434253197167,2.067434253197167,2.071011951641177,2.071011951641177,2.071011951641177
2019-07-28,1.6730084298908823,1.6730084298908823,1.6730084298908823,1.6917280107988444,1.6917280107988444,1.6917280107988444,1.533826223943786,1.533826223943786,1.533826223943786,1.5507300766627155,1.5507300766627155,1.5507300766627155
2019-08-04,1.8526390963927593,1.8526390963927593,1.8526390963927593,1.9352734085978551,1.9352734085978551,1.9352734085978551,1.9082115776506128,1.9082115776506128,1.9082115776506128,1.9185668742509363,1.9185668742509363,1.9185668742509363
2019-08-11,1.5401751141970406,1.5401751141970406,1.5401751141970406,1.4484959463542386,1.4484959463542386,1.4484959463542386,1.4900108954430307,1.4900108954430307,1.4900108954430307,1.3687538409199005,1.3687538409199005,1.3687538409199005
2019-08-18,1.8741698468626193,1.8741698468626193,1.8741698468626193,1.8689905907700262,1.8689905907700262,1.8689905907700262,1.8841657693093505,1.8841657693093505,1.8841657693093505,1.8773139201103008,1.8773139201103008,1.8773139201103008
2019-08-25,1.9890001773274106,1.9890001773274106,1.9890001773274106,1.9863737384944458,1.9863737384944458,1.9863737384944458,1.9522723179939376,1.9522723179939376,1.9522723179939376,1.9866841788259548,1.9866841788259548,1.9866841788259548
2019-09-01,1.452585420874908,1.452585420874908,1.452585420874908,1.3987781292418573,1.3987781292418573,1.3987781292418573,1.4145356815518653,1.4145356815518653,1.4145356815518653,1.3311506227330463,1.3311506227330463,1.3311506227330463
2019-09-08,1.025569967741627,1.025569967741627,1.025569967741627,1.0343714205306402,1.0343714205306402,1.0343714205306402,1.0242514933619977,1.0242514933619977,1.0242514933619977,1.0459639958445532,1.0459639958445532,1.0459639958445532
2019-09-15,1.3616401360961954,1.3616401360961954,1.3616401360961954,1.424583206250378,1.424583206250378,1.424583206250378,1.425821577320903,1.425821577320903,1.425821577320903,1.5145001974987946,1.5145001974987946,1.5145001974987946
2019-09-22,-0.03888374454661513,-0.03888374454661513,-0.03888374454661513,-0.0813686837966642,-0.0813686837966642,-0.0813686837966642,-0.15929348676788155,-0.15929348676788155,-0.15929348676788155,-0.17282791684393142,-0.17282791684393142,-0.17282791684393142
2019-09-29,0.1852417442345363,0.1852417442345363,0.1852417442345363,0.1260175298684939,0.1260175298684939,0.1260175298684939,0.156985275779917,0.156985275779917,0.156985275779917,0.05898834062293484,0.05898834062293484,0.05898834062293484
2019-10-06,0.05985771822616673,0.05985771822616673,0.05985771822616673,0.07037324835250142,0.07037324835250142,0.07037324835250142,0.09910736043182083,0.09910736043182083,0.09910736043182083,0.13887636059632857,0.13887636059632857,0.13887636059632857
2019-10-13,0.31194942803205333,0.31194942803205333,0.31194942803205333,0.15331731190333656,0.15331731190333656,0.15331731190333656,-0.0013854711440286374,-0.0013854711440286374,-0.0013854711440286374,-0.09411001742980661,-0.09411001742980661,-0.09411001742980661
2019-10-20,0.4076922247505711,0.4076922247505711,0.4076922247505711,0.1957113734576108,0.1957113734576108,0.1957113734576108,0.3103027040000256,0.3103027040000256,0.3103027040000256,0.19441084784518392,0.19441084784518392,0.19441084784518392
2019-10-27,0.5784425959103563,0.5784425959103563,0.5784425959103563,0.40354090901172074,0.40354090901172074,0.40354090901172074,0.4998832768948238,0.4998832768948238,0.4998832768948238,0.41556089383087497,0.41556089383087497,0.41556089383087497
2019-11-03,-1.9164223335402777,-1.9164223335402777,-1.9164223335402777,-1.8319434022498948,-1.8319434022498948,-1.8319434022498948,-1.8787365907878184,-1.8787365907878184,-1.8787365907878184,-1.634889840970117,-1.634889840970117,-1.634889840970117
2019-11-10,-1.5100900242640762,-1.5100900242640762,-1.5100900242640762,-1.4854634153114046,-1.4854634153114046,-1.4854634153114046,-1.315785812167486,-1.315785812167486,-1.315785812167486,-1.3069235360935985,-1.3069235360935985,-1.3069235360935985
2019-11-17,-1.3707397485293482,-1.3707397485293482,-1.3707397485293482,-1.32892312246936,-1.32892312246936,-1.32892312246936,-1.216660841380523,-1.216660841380523,-1.216660841380523,-1.3015085030879945,-1.3015085030879945,-1.3015085030879945
2019-11-24,-1.2520188536474166,-1.2520188536474166,-1.2520188536474166,-1.2060900493527293,-1.2060900493527293,-1.2060900493527293,-1.107131483396143,-1.107131483396143,-1.107131483396143,-1.1743085031530844,-1.1743085031530844,-1.1743085031530844
2019-12-01,-1.4702988103370458,-1.4702988103370458,-1.4702988103370458,-1.4942254116454197,-1.4942254116454197,-1.4942254116454197,-1.3899977572598743,-1.3899977572598743,-1.3899977572598743,-1.3987376814613646,-1.3987376814613646,-1.3987376814613646
2019-12-08,-0.7492216319702663,-0.7492216319702663,-0.7492216319702663,-0.7365272240466534,-0.7365272240466534,-0.7365272240466534,-0.6710696758445632,-0.6710696758445632,-0.6710696758445632,-0.6427194756307103,-0.6427194756307103,-0.6427194756307103
2019-12-15,-0.1470296336059789,-0.1470296336059789,-0.1470296336059789,0.012037393221527594,0.012037393221527594,0.012037393221527594,0.04049212699505599,0.04049212699505599,0.04049212699505599,0.17443080570489852,0.17443080570489852,0.17443080570489852
2019-12-22,0.815809108811924,0.815809108811924,0.815809108811924,0.8668950851080729,0.8668950851080729,0.8668950851080729,1.0323457157433962,1.0323457157433962,1.0323457157433962,1.0199959221916477,1.0199959221916477,1.0199959221916477
2019-12-29,1.1454778679073374,1.1454778679073374,1.1454778679073374,1.1080927054363647,1.1080927054363647,1.1080927054363647,1.174022002049154,1.174022002049154,1.174022002049154,1.090660092753703,1.090660092753703,1.090660092753703
