Date,First Trust Switzerland AlphaDEXEtf_Open_average,First Trust Switzerland AlphaDEXEtf_Open_max,First Trust Switzerland AlphaDEXEtf_Open_min,First Trust Switzerland AlphaDEXEtf_High_average,First Trust Switzerland AlphaDEXEtf_High_max,First Trust Switzerland AlphaDEXEtf_High_min,First Trust Switzerland AlphaDEXEtf_Low_average,First Trust Switzerland AlphaDEXEtf_Low_max,First Trust Switzerland AlphaDEXEtf_Low_min,First Trust Switzerland AlphaDEXEtf_Close_average,First Trust Switzerland AlphaDEXEtf_Close_max,First Trust Switzerland AlphaDEXEtf_Close_min
2018-04-08,-0.9553557227340302,-0.9553557227340302,-0.9553557227340302,-1.0734958706534317,-1.0734958706534317,-1.0734958706534317,-0.7915906155856628,-0.7915906155856628,-0.7915906155856628,-0.9177238036423083,-0.9177238036423083,-0.9177238036423083
2018-04-15,-0.5829852702211362,-0.5829852702211362,-0.5829852702211362,-0.6682786485446925,-0.6682786485446925,-0.6682786485446925,-0.4216186235309811,-0.4216186235309811,-0.4216186235309811,-0.5444364842273054,-0.5444364842273054,-0.5444364842273054
2018-04-22,-0.5806712749705157,-0.5806712749705157,-0.5806712749705157,-0.6475749939845297,-0.6475749939845297,-0.6475749939845297,-0.38123345790448204,-0.38123345790448204,-0.38123345790448204,-0.4943628061699524,-0.4943628061699524,-0.4943628061699524
2018-04-29,-0.8531218532368994,-0.8531218532368994,-0.8531218532368994,-0.8591077848181882,-0.8591077848181882,-0.8591077848181882,-0.5891583734378147,-0.5891583734378147,-0.5891583734378147,-0.7328724193213868,-0.7328724193213868,-0.7328724193213868
2018-05-06,0.4804378923609291,0.4804378923609291,0.4804378923609291,0.18401603500462324,0.18401603500462324,0.18401603500462324,0.47102522110695283,0.47102522110695283,0.47102522110695283,0.3252322689799597,0.3252322689799597,0.3252322689799597
2018-05-13,0.8613602490608117,0.8613602490608117,0.8613602490608117,0.476604722220037,0.476604722220037,0.476604722220037,0.6184407740889424,0.6184407740889424,0.6184407740889424,0.6921100958255307,0.6921100958255307,0.6921100958255307
2018-05-20,0.15337090818784382,0.15337090818784382,0.15337090818784382,-0.11067951601830606,-0.11067951601830606,-0.11067951601830606,0.05672592034151556,0.05672592034151556,0.05672592034151556,0.14863832995392315,0.14863832995392315,0.14863832995392315
2018-05-27,-0.024950024066499293,-0.024950024066499293,-0.024950024066499293,-0.2190526435769454,-0.2190526435769454,-0.2190526435769454,-0.10881727081652746,-0.10881727081652746,-0.10881727081652746,-0.20980356502594136,-0.20980356502594136,-0.20980356502594136
2018-06-03,0.14737679504557166,0.14737679504557166,0.14737679504557166,0.4557441962195728,0.4557441962195728,0.4557441962195728,0.40143789011703607,0.40143789011703607,0.40143789011703607,0.6673387732002636,0.6673387732002636,0.6673387732002636
2018-06-10,1.2062361524108265,1.2062361524108265,1.2062361524108265,1.178999872920102,1.178999872920102,1.178999872920102,1.3312131284035849,1.3312131284035849,1.3312131284035849,1.1711268297699606,1.1711268297699606,1.1711268297699606
2018-06-17,-2.296419270227013,-2.296419270227013,-2.296419270227013,-2.2335144370670026,-2.2335144370670026,-2.2335144370670026,-2.275365797049788,-2.275365797049788,-2.275365797049788,-2.2878332223114155,-2.2878332223114155,-2.2878332223114155
2018-06-24,-2.261102647076945,-2.261102647076945,-2.261102647076945,-2.3165390366036984,-2.3165390366036984,-2.3165390366036984,-2.1807865354804203,-2.1807865354804203,-2.1807865354804203,-2.1443435861073863,-2.1443435861073863,-2.1443435861073863
2018-07-01,-1.643287259229032,-1.643287259229032,-1.643287259229032,-1.564137318215394,-1.564137318215394,-1.564137318215394,-1.6151540562661668,-1.6151540562661668,-1.6151540562661668,-1.5248570524388092,-1.5248570524388092,-1.5248570524388092
