Date,iShares MSCI China A_etf_Open_average,iShares MSCI China A_etf_Open_max,iShares MSCI China A_etf_Open_min,iShares MSCI China A_etf_High_average,iShares MSCI China A_etf_High_max,iShares MSCI China A_etf_High_min,iShares MSCI China A_etf_Low_average,iShares MSCI China A_etf_Low_max,iShares MSCI China A_etf_Low_min,iShares MSCI China A_etf_Close_average,iShares MSCI China A_etf_Close_max,iShares MSCI China A_etf_Close_min
2018-06-17,-2.4509935336224427,-2.4509935336224427,-2.4509935336224427,-2.4512050885700405,-2.4512050885700405,-2.4512050885700405,-2.512890088101271,-2.512890088101271,-2.512890088101271,-2.529205033999625,-2.529205033999625,-2.529205033999625
2018-06-24,-2.518923303068813,-2.518923303068813,-2.518923303068813,-2.534991234560755,-2.534991234560755,-2.534991234560755,-2.5744972256424323,-2.5744972256424323,-2.5744972256424323,-2.5814913854947426,-2.5814913854947426,-2.5814913854947426
2018-07-01,-2.4104841003683983,-2.4104841003683983,-2.4104841003683983,-2.3354763126521068,-2.3354763126521068,-2.3354763126521068,-2.411477230126835,-2.411477230126835,-2.411477230126835,-2.3618856539613704,-2.3618856539613704,-2.3618856539613704
2018-07-08,-1.563184343054603,-1.563184343054603,-1.563184343054603,-1.5316186099465472,-1.5316186099465472,-1.5316186099465472,-1.545279317510135,-1.545279317510135,-1.545279317510135,-1.5172347599552374,-1.5172347599552374,-1.5172347599552374
2018-07-15,-1.4301846544949393,-1.4301846544949393,-1.4301846544949393,-1.3644704533967145,-1.3644704533967145,-1.3644704533967145,-1.4414502506278428,-1.4414502506278428,-1.4414502506278428,-1.3368950303785294,-1.3368950303785294,-1.3368950303785294
2018-07-22,-1.0118713941380761,-1.0118713941380761,-1.0118713941380761,-1.0914884006051313,-1.0914884006051313,-1.0914884006051313,-1.044415797508681,-1.044415797508681,-1.044415797508681,-1.1030187236033078,-1.1030187236033078,-1.1030187236033078
2018-07-29,-1.4364115380803948,-1.4364115380803948,-1.4364115380803948,-1.4894687585680577,-1.4894687585680577,-1.4894687585680577,-1.4298348364937483,-1.4298348364937483,-1.4298348364937483,-1.4785181507240843,-1.4785181507240843,-1.4785181507240843
2018-08-05,-1.0817058094008365,-1.0817058094008365,-1.0817058094008365,-1.1451702219815323,-1.1451702219815323,-1.1451702219815323,-1.159608072766394,-1.159608072766394,-1.159608072766394,-1.2183966949926452,-1.2183966949926452,-1.2183966949926452
2018-08-12,-1.4630184084426692,-1.4630184084426692,-1.4630184084426692,-1.3093174973127353,-1.3093174973127353,-1.3093174973127353,-1.4538119665175047,-1.4538119665175047,-1.4538119665175047,-1.2947028543268202,-1.2947028543268202,-1.2947028543268202
2018-08-19,-0.9155013977643616,-0.9155013977643616,-0.9155013977643616,-0.9454277559832158,-0.9454277559832158,-0.9454277559832158,-0.8998529425183222,-0.8998529425183222,-0.8998529425183222,-0.9394438332876927,-0.9394438332876927,-0.9394438332876927
2018-08-26,-0.8838335763127444,-0.8838335763127444,-0.8838335763127444,-0.910666192593477,-0.910666192593477,-0.910666192593477,-0.8592300692227838,-0.8592300692227838,-0.8592300692227838,-0.8963331836350795,-0.8963331836350795,-0.8963331836350795
2018-09-02,-0.9453197178838247,-0.9453197178838247,-0.9453197178838247,-1.0829946977935865,-1.0829946977935865,-1.0829946977935865,-1.0531798351238708,-1.0531798351238708,-1.0531798351238708,-1.1449496128764007,-1.1449496128764007,-1.1449496128764007
2018-09-09,-1.1264747544049147,-1.1264747544049147,-1.1264747544049147,-1.2762868743702427,-1.2762868743702427,-1.2762868743702427,-1.2536541316146017,-1.2536541316146017,-1.2536541316146017,-1.3691281498949233,-1.3691281498949233,-1.3691281498949233
2018-09-16,0.3176852132747982,0.3176852132747982,0.3176852132747982,0.18422880072464204,0.18422880072464204,0.18422880072464204,0.3494071331643612,0.3494071331643612,0.3494071331643612,0.22177858932685074,0.22177858932685074,0.22177858932685074
2018-09-23,0.6331881600935958,0.6331881600935958,0.6331881600935958,0.4691363391857735,0.4691363391857735,0.4691363391857735,0.564149007615759,0.564149007615759,0.564149007615759,0.41718004807924675,0.41718004807924675,0.41718004807924675
2018-09-30,-0.5852517157525132,-0.5852517157525132,-0.5852517157525132,-0.7514647065366346,-0.7514647065366346,-0.7514647065366346,-0.7341389060145074,-0.7341389060145074,-0.7341389060145074,-0.6725764158544565,-0.6725764158544565,-0.6725764158544565
2018-10-07,-1.8224954052229152,-1.8224954052229152,-1.8224954052229152,-1.7072838574920877,-1.7072838574920877,-1.7072838574920877,-1.6811227904497485,-1.6811227904497485,-1.6811227904497485,-1.805058083064707,-1.805058083064707,-1.805058083064707
2018-10-14,-1.6563909254266818,-1.6563909254266818,-1.6563909254266818,-1.8628199273925103,-1.8628199273925103,-1.8628199273925103,-1.7051922646519224,-1.7051922646519224,-1.7051922646519224,-1.8047399372464776,-1.8047399372464776,-1.8047399372464776
2018-10-21,-1.3590949288000225,-1.3590949288000225,-1.3590949288000225,-1.380856659674818,-1.380856659674818,-1.380856659674818,-1.3540261377708376,-1.3540261377708376,-1.3540261377708376,-1.338026158029596,-1.338026158029596,-1.338026158029596
2018-10-28,0.319059574801211,0.319059574801211,0.319059574801211,0.19475192284029233,0.19475192284029233,0.19475192284029233,-0.2219437937246635,-0.2219437937246635,-0.2219437937246635,-0.11823553889574143,-0.11823553889574143,-0.11823553889574143
2018-11-04,-1.154421104164004,-1.154421104164004,-1.154421104164004,-1.3433445109569182,-1.3433445109569182,-1.3433445109569182,-1.1700059953505344,-1.1700059953505344,-1.1700059953505344,-1.192841439906188,-1.192841439906188,-1.192841439906188
2018-11-11,-0.29374002715057135,-0.29374002715057135,-0.29374002715057135,-0.1296371225002027,-0.1296371225002027,-0.1296371225002027,-0.1432131588637416,-0.1432131588637416,-0.1432131588637416,0.04760611781890814,0.04760611781890814,0.04760611781890814
2018-11-18,-1.0933744754346941,-1.0933744754346941,-1.0933744754346941,-1.217770718700452,-1.217770718700452,-1.217770718700452,-0.9404426976587213,-0.9404426976587213,-0.9404426976587213,-1.056330268898855,-1.056330268898855,-1.056330268898855
2018-11-25,-0.9115441521567444,-0.9115441521567444,-0.9115441521567444,-0.7397625025620438,-0.7397625025620438,-0.7397625025620438,-0.7560394194432872,-0.7560394194432872,-0.7560394194432872,-0.6407691228574179,-0.6407691228574179,-0.6407691228574179
2018-12-02,-0.3068978017620069,-0.3068978017620069,-0.3068978017620069,-0.32262288156383345,-0.32262288156383345,-0.32262288156383345,-0.4259336335928748,-0.4259336335928748,-0.4259336335928748,-0.5353211345212894,-0.5353211345212894,-0.5353211345212894
2018-12-09,-0.3237630991637626,-0.3237630991637626,-0.3237630991637626,-0.4423223286162229,-0.4423223286162229,-0.4423223286162229,-0.3164475907044442,-0.3164475907044442,-0.3164475907044442,-0.43041517649208155,-0.43041517649208155,-0.43041517649208155
2018-12-16,-1.9468502094371969,-1.9468502094371969,-1.9468502094371969,-2.04601720900371,-2.04601720900371,-2.04601720900371,-2.133858934568302,-2.133858934568302,-2.133858934568302,-2.166392036827478,-2.166392036827478,-2.166392036827478
2018-12-23,-1.8055230961326338,-1.8055230961326338,-1.8055230961326338,-1.857682697325674,-1.857682697325674,-1.857682697325674,-1.785792508590546,-1.785792508590546,-1.785792508590546,-1.7446888688103663,-1.7446888688103663,-1.7446888688103663
2018-12-30,-1.2686616626424934,-1.2686616626424934,-1.2686616626424934,-1.1788825432523564,-1.1788825432523564,-1.1788825432523564,-1.3133961631256699,-1.3133961631256699,-1.3133961631256699,-1.0256964957411852,-1.0256964957411852,-1.0256964957411852
2019-01-06,-0.5483998416113788,-0.5483998416113788,-0.5483998416113788,-0.267262594534639,-0.267262594534639,-0.267262594534639,-0.3761917900138489,-0.3761917900138489,-0.3761917900138489,-0.10529226519602919,-0.10529226519602919,-0.10529226519602919
2019-01-13,0.33088556612876685,0.33088556612876685,0.33088556612876685,0.26465465944223054,0.26465465944223054,0.26465465944223054,0.5000718289523116,0.5000718289523116,0.5000718289523116,0.38860505295480713,0.38860505295480713,0.38860505295480713
2019-01-20,0.5943028447460454,0.5943028447460454,0.5943028447460454,0.5542204811159374,0.5542204811159374,0.5542204811159374,0.6612679990541798,0.6612679990541798,0.6612679990541798,0.6975177321245056,0.6975177321245056,0.6975177321245056
2019-01-27,1.1484058368789012,1.1484058368789012,1.1484058368789012,1.063926382372162,1.063926382372162,1.063926382372162,1.1949577219333911,1.1949577219333911,1.1949577219333911,1.10382808082966,1.10382808082966,1.10382808082966
2019-02-03,0.8133501851881071,0.8133501851881071,0.8133501851881071,0.6883255472139369,0.6883255472139369,0.6883255472139369,0.8311619657352848,0.8311619657352848,0.8311619657352848,0.7050422068296607,0.7050422068296607,0.7050422068296607
2019-02-10,1.6301672670569556,1.6301672670569556,1.6301672670569556,1.7430808513197782,1.7430808513197782,1.7430808513197782,1.5693561749152385,1.5693561749152385,1.5693561749152385,1.7526123988291025,1.7526123988291025,1.7526123988291025
2019-02-17,2.2352609890803476,2.2352609890803476,2.2352609890803476,2.238783393872103,2.238783393872103,2.238783393872103,2.226348454224966,2.226348454224966,2.226348454224966,2.208271728358842,2.208271728358842,2.208271728358842
2019-02-24,2.4068801722731608,2.4068801722731608,2.4068801722731608,2.415905133364818,2.415905133364818,2.415905133364818,2.402669727867722,2.402669727867722,2.402669727867722,2.394578135215777,2.394578135215777,2.394578135215777
2019-03-03,1.5321978179593034,1.5321978179593034,1.5321978179593034,1.4834608322322702,1.4834608322322702,1.4834608322322702,1.3796345641250092,1.3796345641250092,1.3796345641250092,1.384853604611563,1.384853604611563,1.384853604611563
2019-03-10,1.5667141316195474,1.5667141316195474,1.5667141316195474,1.540729335415845,1.540729335415845,1.540729335415845,1.5826257183165853,1.5826257183165853,1.5826257183165853,1.547393745435326,1.547393745435326,1.547393745435326
2019-03-17,1.4449970244385222,1.4449970244385222,1.4449970244385222,1.466739948986604,1.466739948986604,1.466739948986604,1.4236026987577142,1.4236026987577142,1.4236026987577142,1.3822714937273703,1.3822714937273703,1.3822714937273703
2019-03-24,1.3867756425797912,1.3867756425797912,1.3867756425797912,1.3979934066905504,1.3979934066905504,1.3979934066905504,1.4338038600242766,1.4338038600242766,1.4338038600242766,1.4272190128983824,1.4272190128983824,1.4272190128983824
2019-03-31,1.7975886391872717,1.7975886391872717,1.7975886391872717,1.7886338016376846,1.7886338016376846,1.7886338016376846,1.809452429518912,1.809452429518912,1.809452429518912,1.8279993887079544,1.8279993887079544,1.8279993887079544
2019-04-07,1.4236798956833918,1.4236798956833918,1.4236798956833918,1.437856016641454,1.437856016641454,1.437856016641454,1.4475801112465794,1.4475801112465794,1.4475801112465794,1.4248373338824398,1.4248373338824398,1.4248373338824398
2019-04-14,1.3247812021888592,1.3247812021888592,1.3247812021888592,1.2945650818987466,1.2945650818987466,1.2945650818987466,1.303173754553219,1.303173754553219,1.303173754553219,1.3143378707036353,1.3143378707036353,1.3143378707036353
2019-04-21,0.43295556009891584,0.43295556009891584,0.43295556009891584,0.5032936626257509,0.5032936626257509,0.5032936626257509,0.4718711182267819,0.4718711182267819,0.4718711182267819,0.5361356223337924,0.5361356223337924,0.5361356223337924
2019-04-28,0.4922429952254442,0.4922429952254442,0.4922429952254442,0.48681653897321014,0.48681653897321014,0.48681653897321014,0.5266034369440246,0.5266034369440246,0.5266034369440246,0.5159231275844619,0.5159231275844619,0.5159231275844619
2019-05-05,-0.9067181111768602,-0.9067181111768602,-0.9067181111768602,-0.7753518503643563,-0.7753518503643563,-0.7753518503643563,-0.9935739165750646,-0.9935739165750646,-0.9935739165750646,-0.7869855951560356,-0.7869855951560356,-0.7869855951560356
2019-05-12,-1.4290894170525579,-1.4290894170525579,-1.4290894170525579,-1.4251161180725591,-1.4251161180725591,-1.4251161180725591,-1.39313117944,-1.39313117944,-1.39313117944,-1.4930352770003021,-1.4930352770003021,-1.4930352770003021
2019-05-19,-1.6095463024089656,-1.6095463024089656,-1.6095463024089656,-1.6273417999401991,-1.6273417999401991,-1.6273417999401991,-1.5388987248318295,-1.5388987248318295,-1.5388987248318295,-1.6359348015990205,-1.6359348015990205,-1.6359348015990205
2019-05-26,-1.2835809568825949,-1.2835809568825949,-1.2835809568825949,-1.3494045777993386,-1.3494045777993386,-1.3494045777993386,-1.2519745273174925,-1.2519745273174925,-1.2519745273174925,-1.3065329087349855,-1.3065329087349855,-1.3065329087349855
2019-06-02,-1.2114463101424007,-1.2114463101424007,-1.2114463101424007,-1.2041495953655794,-1.2041495953655794,-1.2041495953655794,-1.161040431248216,-1.161040431248216,-1.161040431248216,-1.205279478827173,-1.205279478827173,-1.205279478827173
2019-06-09,-0.9380008820615768,-0.9380008820615768,-0.9380008820615768,-0.9890424191646808,-0.9890424191646808,-0.9890424191646808,-0.8966501626470398,-0.8966501626470398,-0.8966501626470398,-0.933679691008155,-0.933679691008155,-0.933679691008155
2019-06-16,-0.10457434887525488,-0.10457434887525488,-0.10457434887525488,-0.15348630637514657,-0.15348630637514657,-0.15348630637514657,-0.11266296928160736,-0.11266296928160736,-0.11266296928160736,-0.16728238879127288,-0.16728238879127288,-0.16728238879127288
2019-06-23,-0.0669068090974257,-0.0669068090974257,-0.0669068090974257,-0.05701730780613829,-0.05701730780613829,-0.05701730780613829,-0.02692742177676605,-0.02692742177676605,-0.02692742177676605,-0.03527750466761348,-0.03527750466761348,-0.03527750466761348
2019-06-30,0.24996986504820115,0.24996986504820115,0.24996986504820115,0.17081634044923594,0.17081634044923594,0.17081634044923594,0.1393694200101133,0.1393694200101133,0.1393694200101133,0.14193640775834968,0.14193640775834968,0.14193640775834968
2019-07-07,0.023380428824552095,0.023380428824552095,0.023380428824552095,-0.007095738827766791,-0.007095738827766791,-0.007095738827766791,-0.013313488422521138,-0.013313488422521138,-0.013313488422521138,0.028506012262776586,0.028506012262776586,0.028506012262776586
2019-07-14,0.4241082685002983,0.4241082685002983,0.4241082685002983,0.32405413017821294,0.32405413017821294,0.32405413017821294,0.41416399617937794,0.41416399617937794,0.41416399617937794,0.30632603875216685,0.30632603875216685,0.30632603875216685
2019-07-21,0.7706615656513721,0.7706615656513721,0.7706615656513721,0.8303651863299546,0.8303651863299546,0.8303651863299546,0.8587359666594465,0.8587359666594465,0.8587359666594465,0.8546025743837437,0.8546025743837437,0.8546025743837437
2019-07-28,-0.25801909547179785,-0.25801909547179785,-0.25801909547179785,-0.2715122855972451,-0.2715122855972451,-0.2715122855972451,-0.32956001262865303,-0.32956001262865303,-0.32956001262865303,-0.4286525323195024,-0.4286525323195024,-0.4286525323195024
2019-08-04,-1.0278107337962408,-1.0278107337962408,-1.0278107337962408,-1.1724263477934054,-1.1724263477934054,-1.1724263477934054,-1.2644511169763302,-1.2644511169763302,-1.2644511169763302,-1.1633260134243906,-1.1633260134243906,-1.1633260134243906
2019-08-11,-0.34148964770186024,-0.34148964770186024,-0.34148964770186024,-0.26634465314815686,-0.26634465314815686,-0.26634465314815686,-0.27884703168529734,-0.27884703168529734,-0.27884703168529734,-0.1324161812378719,-0.1324161812378719,-0.1324161812378719
2019-08-18,-0.1978081748061888,-0.1978081748061888,-0.1978081748061888,0.10006698060262167,0.10006698060262167,0.10006698060262167,-0.3823502876031067,-0.3823502876031067,-0.3823502876031067,-0.48239020402840954,-0.48239020402840954,-0.48239020402840954
2019-08-25,0.004161527760871901,0.004161527760871901,0.004161527760871901,-0.0585248749446258,-0.0585248749446258,-0.0585248749446258,0.03974585029443667,0.03974585029443667,0.03974585029443667,-0.027422473101749917,-0.027422473101749917,-0.027422473101749917
2019-09-01,1.3598052631440658,1.3598052631440658,1.3598052631440658,1.315489915443963,1.315489915443963,1.315489915443963,1.4231691597952474,1.4231691597952474,1.4231691597952474,1.34128533229315,1.34128533229315,1.34128533229315
2019-09-08,1.609652065396282,1.609652065396282,1.609652065396282,1.589347116734735,1.589347116734735,1.589347116734735,1.5513557902466402,1.5513557902466402,1.5513557902466402,1.56900491337899,1.56900491337899,1.56900491337899
2019-09-15,0.5761656404262718,0.5761656404262718,0.5761656404262718,0.49447470648674685,0.49447470648674685,0.49447470648674685,0.28903996556461364,0.28903996556461364,0.28903996556461364,0.2185636495385251,0.2185636495385251,0.2185636495385251
2019-09-22,-0.08395825483227196,-0.08395825483227196,-0.08395825483227196,-0.20756400156071333,-0.20756400156071333,-0.20756400156071333,-0.6374518304771448,-0.6374518304771448,-0.6374518304771448,-0.5326567558296073,-0.5326567558296073,-0.5326567558296073
2019-09-29,-0.6310085836496739,-0.6310085836496739,-0.6310085836496739,-0.6240012994345512,-0.6240012994345512,-0.6240012994345512,-0.36862356150405856,-0.36862356150405856,-0.36862356150405856,-0.34660787669533444,-0.34660787669533444,-0.34660787669533444
2019-10-06,0.9017384919461418,0.9017384919461418,0.9017384919461418,1.1110702654099776,1.1110702654099776,1.1110702654099776,0.8697928598795781,0.8697928598795781,0.8697928598795781,0.9970020105800479,0.9970020105800479,0.9970020105800479
2019-10-13,0.6107830621756464,0.6107830621756464,0.6107830621756464,0.47005172865641137,0.47005172865641137,0.47005172865641137,0.6051581282166498,0.6051581282166498,0.6051581282166498,0.5948482986758236,0.5948482986758236,0.5948482986758236
2019-10-20,0.7464987032983402,0.7464987032983402,0.7464987032983402,0.8034981425756463,0.8034981425756463,0.8034981425756463,0.8684675987636173,0.8684675987636173,0.8684675987636173,0.9750502595863059,0.9750502595863059,0.9750502595863059
2019-10-27,1.0056538614623254,1.0056538614623254,1.0056538614623254,1.0424615652716367,1.0424615652716367,1.0424615652716367,1.1092578069081884,1.1092578069081884,1.1092578069081884,1.17032609579344,1.17032609579344,1.17032609579344
2019-11-03,1.636319455828709,1.636319455828709,1.636319455828709,1.591725700440561,1.591725700440561,1.591725700440561,1.5597947175696363,1.5597947175696363,1.5597947175696363,1.57808775079874,1.57808775079874,1.57808775079874
2019-11-10,0.4479128960255104,0.4479128960255104,0.4479128960255104,0.39912733700285646,0.39912733700285646,0.39912733700285646,0.5588490721107172,0.5588490721107172,0.5588490721107172,0.5268851809370281,0.5268851809370281,0.5268851809370281
2019-11-17,-0.08567065133799474,-0.08567065133799474,-0.08567065133799474,-0.21444219989608715,-0.21444219989608715,-0.21444219989608715,-0.22889127821701885,-0.22889127821701885,-0.22889127821701885,-0.3372156876386943,-0.3372156876386943,-0.3372156876386943
2019-11-24,-0.533889524586407,-0.533889524586407,-0.533889524586407,-0.6557673723886669,-0.6557673723886669,-0.6557673723886669,-0.40719771569025925,-0.40719771569025925,-0.40719771569025925,-0.5415832395022785,-0.5415832395022785,-0.5415832395022785
2019-12-01,0.5695065649744566,0.5695065649744566,0.5695065649744566,0.4381454567729573,0.4381454567729573,0.4381454567729573,0.6429835466067552,0.6429835466067552,0.6429835466067552,0.5010709079809252,0.5010709079809252,0.5010709079809252
2019-12-08,1.6744738685503298,1.6744738685503298,1.6744738685503298,1.8409537056327145,1.8409537056327145,1.8409537056327145,1.2069489391563675,1.2069489391563675,1.2069489391563675,1.1607082221194729,1.1607082221194729,1.1607082221194729
2019-12-15,1.556717726526124,1.556717726526124,1.556717726526124,1.399329586077321,1.399329586077321,1.399329586077321,1.385173290050671,1.385173290050671,1.385173290050671,1.4966903602502022,1.4966903602502022,1.4966903602502022
2019-12-22,1.3455757603189322,1.3455757603189322,1.3455757603189322,1.3015958687793137,1.3015958687793137,1.3015958687793137,1.5377800455355617,1.5377800455355617,1.5377800455355617,1.3927254223991792,1.3927254223991792,1.3927254223991792
2019-12-29,2.253591275304705,2.253591275304705,2.253591275304705,2.255526420691763,2.255526420691763,2.255526420691763,2.3762930774371784,2.3762930774371784,2.3762930774371784,2.2950827210783915,2.2950827210783915,2.2950827210783915
