Date,ProShares UltraShort Bloomberg Natural GasEtf_Open_average,ProShares UltraShort Bloomberg Natural GasEtf_Open_max,ProShares UltraShort Bloomberg Natural GasEtf_Open_min,ProShares UltraShort Bloomberg Natural GasEtf_High_average,ProShares UltraShort Bloomberg Natural GasEtf_High_max,ProShares UltraShort Bloomberg Natural GasEtf_High_min,ProShares UltraShort Bloomberg Natural GasEtf_Low_average,ProShares UltraShort Bloomberg Natural GasEtf_Low_max,ProShares UltraShort Bloomberg Natural GasEtf_Low_min,ProShares UltraShort Bloomberg Natural GasEtf_Close_average,ProShares UltraShort Bloomberg Natural GasEtf_Close_max,ProShares UltraShort Bloomberg Natural GasEtf_Close_min
2018-04-08,0.20491986524801423,0.20491986524801423,0.20491986524801423,0.13266563254392214,0.13266563254392214,0.13266563254392214,0.15847225736574824,0.15847225736574824,0.15847225736574824,0.21203410407245668,0.21203410407245668,0.21203410407245668
2018-04-15,0.39385405001459467,0.39385405001459467,0.39385405001459467,0.2878137644870939,0.2878137644870939,0.2878137644870939,0.14565227492875488,0.14565227492875488,0.14565227492875488,0.056236608189945,0.056236608189945,0.056236608189945
2018-04-22,-0.6767600619374305,-0.6767600619374305,-0.6767600619374305,-0.5855032771486822,-0.5855032771486822,-0.5855032771486822,-0.4797368718340608,-0.4797368718340608,-0.4797368718340608,-0.3716835267506243,-0.3716835267506243,-0.3716835267506243
2018-04-29,0.20587641259802178,0.20587641259802178,0.20587641259802178,0.383529641514553,0.383529641514553,0.383529641514553,0.5059426797172931,0.5059426797172931,0.5059426797172931,0.5085660169764178,0.5085660169764178,0.5085660169764178
2018-05-06,-0.9148700877690336,-0.9148700877690336,-0.9148700877690336,-1.0055402302479415,-1.0055402302479415,-1.0055402302479415,-0.9688024883840476,-0.9688024883840476,-0.9688024883840476,-1.1869810246664585,-1.1869810246664585,-1.1869810246664585
2018-05-13,-1.7769332027202969,-1.7769332027202969,-1.7769332027202969,-1.9237914866355674,-1.9237914866355674,-1.9237914866355674,-2.062288945992126,-2.062288945992126,-2.062288945992126,-1.791340187894292,-1.791340187894292,-1.791340187894292
2018-05-20,-2.4555322317268016,-2.4555322317268016,-2.4555322317268016,-2.3253492613598463,-2.3253492613598463,-2.3253492613598463,-2.47441754941979,-2.47441754941979,-2.47441754941979,-2.4122095243153665,-2.4122095243153665,-2.4122095243153665
2018-05-27,-1.653311789204704,-1.653311789204704,-1.653311789204704,-1.7883266874931336,-1.7883266874931336,-1.7883266874931336,-1.7759577628548502,-1.7759577628548502,-1.7759577628548502,-1.9366414296246033,-1.9366414296246033,-1.9366414296246033
2018-06-03,-0.8634319277003566,-0.8634319277003566,-0.8634319277003566,-1.0128198365254415,-1.0128198365254415,-1.0128198365254415,-0.8880256498713616,-0.8880256498713616,-0.8880256498713616,-1.051759325879395,-1.051759325879395,-1.051759325879395
2018-06-10,-1.6017130079936386,-1.6017130079936386,-1.6017130079936386,-1.791863530755671,-1.791863530755671,-1.791863530755671,-1.741759445539643,-1.741759445539643,-1.741759445539643,-1.8218153331416305,-1.8218153331416305,-1.8218153331416305
2018-06-17,-1.0204992158292985,-1.0204992158292985,-1.0204992158292985,-1.1051090993133057,-1.1051090993133057,-1.1051090993133057,-0.9793060298917223,-0.9793060298917223,-0.9793060298917223,-1.0639383672433866,-1.0639383672433866,-1.0639383672433866
2018-06-24,-0.8780822657688014,-0.8780822657688014,-0.8780822657688014,-0.8664958106050821,-0.8664958106050821,-0.8664958106050821,-0.8442748027023675,-0.8442748027023675,-0.8442748027023675,-0.7593167214938314,-0.7593167214938314,-0.7593167214938314
2018-07-01,0.19861681710105614,0.19861681710105614,0.19861681710105614,0.07286189464120284,0.07286189464120284,0.07286189464120284,0.12581917350445912,0.12581917350445912,0.12581917350445912,0.05998006803648009,0.05998006803648009,0.05998006803648009
2018-07-08,0.8786707115848245,0.8786707115848245,0.8786707115848245,1.0194461110606963,1.0194461110606963,1.0194461110606963,1.0515904873305515,1.0515904873305515,1.0515904873305515,1.075519839484231,1.075519839484231,1.075519839484231
2018-07-15,1.0379897848953943,1.0379897848953943,1.0379897848953943,1.0228117158275398,1.0228117158275398,1.0228117158275398,1.0649441814004417,1.0649441814004417,1.0649441814004417,1.1189244120445252,1.1189244120445252,1.1189244120445252
2018-07-22,0.5374248183720097,0.5374248183720097,0.5374248183720097,0.36882109389607703,0.36882109389607703,0.36882109389607703,0.49280090341409644,0.49280090341409644,0.49280090341409644,0.49417020463916045,0.49417020463916045,0.49417020463916045
2018-07-29,-0.12533981765045807,-0.12533981765045807,-0.12533981765045807,-0.16858515240095373,-0.16858515240095373,-0.16858515240095373,-0.17190321590045862,-0.17190321590045862,-0.17190321590045862,-0.12381283591236557,-0.12381283591236557,-0.12381283591236557
2018-08-05,-1.0488544520818117,-1.0488544520818117,-1.0488544520818117,-1.161600621164732,-1.161600621164732,-1.161600621164732,-1.0830717966260826,-1.0830717966260826,-1.0830717966260826,-1.1431645273517377,-1.1431645273517377,-1.1431645273517377
2018-08-12,-1.1867221718829244,-1.1867221718829244,-1.1867221718829244,-1.2333002296837243,-1.2333002296837243,-1.2333002296837243,-1.1060992901701043,-1.1060992901701043,-1.1060992901701043,-1.025272461459075,-1.025272461459075,-1.025272461459075
2018-08-19,-0.9089614710770467,-0.9089614710770467,-0.9089614710770467,-0.7498412173138372,-0.7498412173138372,-0.7498412173138372,-0.6993054407085237,-0.6993054407085237,-0.6993054407085237,-0.5520918155434102,-0.5520918155434102,-0.5520918155434102
2018-08-26,-0.7214462173886772,-0.7214462173886772,-0.7214462173886772,-0.7159973320654708,-0.7159973320654708,-0.7159973320654708,-0.6221024191378282,-0.6221024191378282,-0.6221024191378282,-0.5916809752665402,-0.5916809752665402,-0.5916809752665402
2018-09-02,1.1877874729782163,1.1877874729782163,1.1877874729782163,1.0635090665314735,1.0635090665314735,1.0635090665314735,1.1371592187288817,1.1371592187288817,1.1371592187288817,1.0093240046238947,1.0093240046238947,1.0093240046238947
2018-09-09,1.1206330249658596,1.1206330249658596,1.1206330249658596,1.2431527799114999,1.2431527799114999,1.2431527799114999,1.2212751589931892,1.2212751589931892,1.2212751589931892,1.2791591575563162,1.2791591575563162,1.2791591575563162
2018-09-16,-1.2155435789571445,-1.2155435789571445,-1.2155435789571445,-1.2496897583319408,-1.2496897583319408,-1.2496897583319408,-1.2403324804297895,-1.2403324804297895,-1.2403324804297895,-1.3129804384901684,-1.3129804384901684,-1.3129804384901684
2018-09-23,-1.483836721303789,-1.483836721303789,-1.483836721303789,-1.3575034311637633,-1.3575034311637633,-1.3575034311637633,-1.417453433346697,-1.417453433346697,-1.417453433346697,-1.4443312425815658,-1.4443312425815658,-1.4443312425815658
2018-09-30,-2.195641753462786,-2.195641753462786,-2.195641753462786,-1.9135166251404299,-1.9135166251404299,-1.9135166251404299,-2.1320222276504732,-2.1320222276504732,-2.1320222276504732,-1.9674232980303923,-1.9674232980303923,-1.9674232980303923
2018-10-07,-1.8918625349670666,-1.8918625349670666,-1.8918625349670666,-1.8960212318218284,-1.8960212318218284,-1.8960212318218284,-1.8589149587135778,-1.8589149587135778,-1.8589149587135778,-1.7978205820575945,-1.7978205820575945,-1.7978205820575945
