Date,iShares MSCI USA ESG OptimizedEtf_Open_average,iShares MSCI USA ESG OptimizedEtf_Open_max,iShares MSCI USA ESG OptimizedEtf_Open_min,iShares MSCI USA ESG OptimizedEtf_High_average,iShares MSCI USA ESG OptimizedEtf_High_max,iShares MSCI USA ESG OptimizedEtf_High_min,iShares MSCI USA ESG OptimizedEtf_Low_average,iShares MSCI USA ESG OptimizedEtf_Low_max,iShares MSCI USA ESG OptimizedEtf_Low_min,iShares MSCI USA ESG OptimizedEtf_Close_average,iShares MSCI USA ESG OptimizedEtf_Close_max,iShares MSCI USA ESG OptimizedEtf_Close_min
2018-05-27,0.3761216785457224,0.3761216785457224,0.3761216785457224,0.3855789122639886,0.3855789122639886,0.3855789122639886,0.5332522583122862,0.5332522583122862,0.5332522583122862,0.4859291821313725,0.4859291821313725,0.4859291821313725
2018-06-03,1.0376990942859694,1.0376990942859694,1.0376990942859694,1.1032948616550649,1.1032948616550649,1.1032948616550649,1.0664290336781246,1.0664290336781246,1.0664290336781246,1.1468278306061983,1.1468278306061983,1.1468278306061983
2018-06-10,1.2969338607544103,1.2969338607544103,1.2969338607544103,1.3829134278962483,1.3829134278962483,1.3829134278962483,1.24969583978692,1.24969583978692,1.24969583978692,1.3757464068177492,1.3757464068177492,1.3757464068177492
2018-06-17,1.2283626042755282,1.2283626042755282,1.2283626042755282,1.085730119038863,1.085730119038863,1.085730119038863,1.1272015912415183,1.1272015912415183,1.1272015912415183,1.068009052756972,1.068009052756972,1.068009052756972
2018-06-24,0.5336263956652058,0.5336263956652058,0.5336263956652058,0.4949843537686761,0.4949843537686761,0.4949843537686761,0.594142782212474,0.594142782212474,0.594142782212474,0.4963618020876623,0.4963618020876623,0.4963618020876623
2018-07-01,0.7609030077065838,0.7609030077065838,0.7609030077065838,0.992506682373942,0.992506682373942,0.992506682373942,0.6780277778741063,0.6780277778741063,0.6780277778741063,0.9409622498582845,0.9409622498582845,0.9409622498582845
2018-07-08,1.7505962420363934,1.7505962420363934,1.7505962420363934,1.6229168559123794,1.6229168559123794,1.6229168559123794,1.593884635194001,1.593884635194001,1.593884635194001,1.4478882336081227,1.4478882336081227,1.4478882336081227
2018-07-15,1.704893077167823,1.704893077167823,1.704893077167823,1.5552933418621238,1.5552933418621238,1.5552933418621238,1.4612300576899075,1.4612300576899075,1.4612300576899075,1.3240202509869274,1.3240202509869274,1.3240202509869274
2018-07-22,2.109194267394359,2.109194267394359,2.109194267394359,2.0535343195382914,2.0535343195382914,2.0535343195382914,1.4945234838248804,1.4945234838248804,1.4945234838248804,1.4324783884490804,1.4324783884490804,1.4324783884490804
2018-07-29,1.7051585497716015,1.7051585497716015,1.7051585497716015,1.739275257244266,1.739275257244266,1.739275257244266,1.6532743301889958,1.6532743301889958,1.6532743301889958,1.6678331309608732,1.6678331309608732,1.6678331309608732
