Date,Direxion Daily Real Estate Bear 3X Shares_Open_average,Direxion Daily Real Estate Bear 3X Shares_Open_max,Direxion Daily Real Estate Bear 3X Shares_Open_min,Direxion Daily Real Estate Bear 3X Shares_High_average,Direxion Daily Real Estate Bear 3X Shares_High_max,Direxion Daily Real Estate Bear 3X Shares_High_min,Direxion Daily Real Estate Bear 3X Shares_Low_average,Direxion Daily Real Estate Bear 3X Shares_Low_max,Direxion Daily Real Estate Bear 3X Shares_Low_min,Direxion Daily Real Estate Bear 3X Shares_Close_average,Direxion Daily Real Estate Bear 3X Shares_Close_max,Direxion Daily Real Estate Bear 3X Shares_Close_min
2018-04-08,0.11623097275663823,0.11623097275663823,0.11623097275663823,-0.11927489643662395,-0.11927489643662395,-0.11927489643662395,0.18042325735800155,0.18042325735800155,0.18042325735800155,-0.046693948583066566,-0.046693948583066566,-0.046693948583066566
2018-04-15,-0.3252368112850686,-0.3252368112850686,-0.3252368112850686,-0.14329622813637855,-0.14329622813637855,-0.14329622813637855,-0.07707977422501029,-0.07707977422501029,-0.07707977422501029,0.24368626419794906,0.24368626419794906,0.24368626419794906
2018-04-22,-0.8040979702786748,-0.8040979702786748,-0.8040979702786748,-1.0536828700630196,-1.0536828700630196,-1.0536828700630196,-1.6695605438596126,-1.6695605438596126,-1.6695605438596126,-1.6393601555465431,-1.6393601555465431,-1.6393601555465431
2018-04-29,-1.7463672296354464,-1.7463672296354464,-1.7463672296354464,-1.7851292287349245,-1.7851292287349245,-1.7851292287349245,-1.8686819258621339,-1.8686819258621339,-1.8686819258621339,-1.9035109852603171,-1.9035109852603171,-1.9035109852603171
2018-05-06,-2.2672433338325484,-2.2672433338325484,-2.2672433338325484,-2.150994776525201,-2.150994776525201,-2.150994776525201,-1.9919258305962895,-1.9919258305962895,-1.9919258305962895,-1.8931453020687912,-1.8931453020687912,-1.8931453020687912
2018-05-13,-0.6531092969657986,-0.6531092969657986,-0.6531092969657986,-0.7000308717466767,-0.7000308717466767,-0.7000308717466767,-0.5236714260783011,-0.5236714260783011,-0.5236714260783011,-0.5877832543253246,-0.5877832543253246,-0.5877832543253246
2018-05-20,-1.4385366004383136,-1.4385366004383136,-1.4385366004383136,-1.4499103654465662,-1.4499103654465662,-1.4499103654465662,-1.3218887601617961,-1.3218887601617961,-1.3218887601617961,-1.3424474562264805,-1.3424474562264805,-1.3424474562264805
2018-05-27,-1.8259083385488157,-1.8259083385488157,-1.8259083385488157,-1.7407542080089538,-1.7407542080089538,-1.7407542080089538,-1.7437194035245798,-1.7437194035245798,-1.7437194035245798,-1.6756841971060241,-1.6756841971060241,-1.6756841971060241
2018-06-03,-1.7513838876357004,-1.7513838876357004,-1.7513838876357004,-1.6736732805830108,-1.6736732805830108,-1.6736732805830108,-1.7017881737740466,-1.7017881737740466,-1.7017881737740466,-1.6461639391119902,-1.6461639391119902,-1.6461639391119902
2018-06-10,-1.3428510727244918,-1.3428510727244918,-1.3428510727244918,-1.2907087063598164,-1.2907087063598164,-1.2907087063598164,-1.4162608892365223,-1.4162608892365223,-1.4162608892365223,-1.2642297509041283,-1.2642297509041283,-1.2642297509041283
2018-06-17,-1.641778438254412,-1.641778438254412,-1.641778438254412,-1.5840251103506606,-1.5840251103506606,-1.5840251103506606,-1.64115893758782,-1.64115893758782,-1.64115893758782,-1.685005000288687,-1.685005000288687,-1.685005000288687
2018-06-24,-1.5928032919752177,-1.5928032919752177,-1.5928032919752177,-1.4306076366709093,-1.4306076366709093,-1.4306076366709093,-1.5645054293704357,-1.5645054293704357,-1.5645054293704357,-1.5285084021912676,-1.5285084021912676,-1.5285084021912676
2018-07-01,-1.577229876571909,-1.577229876571909,-1.577229876571909,-1.5995317513296485,-1.5995317513296485,-1.5995317513296485,-1.579944220706429,-1.579944220706429,-1.579944220706429,-1.587717306765804,-1.587717306765804,-1.587717306765804
2018-07-08,-1.3554401857631928,-1.3554401857631928,-1.3554401857631928,-1.2988383550827378,-1.2988383550827378,-1.2988383550827378,-1.3222676267060853,-1.3222676267060853,-1.3222676267060853,-1.1958453865991303,-1.1958453865991303,-1.1958453865991303
2018-07-15,-0.9898675010913867,-0.9898675010913867,-0.9898675010913867,-0.8739201195169538,-0.8739201195169538,-0.8739201195169538,-0.9056525928700739,-0.9056525928700739,-0.9056525928700739,-0.8609856239263673,-0.8609856239263673,-0.8609856239263673
2018-07-22,-0.8141106580124726,-0.8141106580124726,-0.8141106580124726,-0.6203468991005394,-0.6203468991005394,-0.6203468991005394,-0.7185233847936799,-0.7185233847936799,-0.7185233847936799,-0.5195183823002036,-0.5195183823002036,-0.5195183823002036
2018-07-29,-0.9773262560141965,-0.9773262560141965,-0.9773262560141965,-1.0824781223721938,-1.0824781223721938,-1.0824781223721938,-1.1106917564986651,-1.1106917564986651,-1.1106917564986651,-1.1932419101702836,-1.1932419101702836,-1.1932419101702836
2018-08-05,-0.8786362607820271,-0.8786362607820271,-0.8786362607820271,-0.8264288772755434,-0.8264288772755434,-0.8264288772755434,-0.7949097851312222,-0.7949097851312222,-0.7949097851312222,-0.6872612174633128,-0.6872612174633128,-0.6872612174633128
2018-08-12,-1.234324390231152,-1.234324390231152,-1.234324390231152,-1.4215570349098665,-1.4215570349098665,-1.4215570349098665,-1.3738437104086534,-1.3738437104086534,-1.3738437104086534,-1.5176576739930385,-1.5176576739930385,-1.5176576739930385
2018-08-19,-1.1253799326033083,-1.1253799326033083,-1.1253799326033083,-1.222740535208242,-1.222740535208242,-1.222740535208242,-1.1076240211291621,-1.1076240211291621,-1.1076240211291621,-1.2353551335739095,-1.2353551335739095,-1.2353551335739095
2018-08-26,-1.2764918741518398,-1.2764918741518398,-1.2764918741518398,-1.4203575339950165,-1.4203575339950165,-1.4203575339950165,-1.27784995801814,-1.27784995801814,-1.27784995801814,-1.3150831008926898,-1.3150831008926898,-1.3150831008926898
2018-09-02,-1.0885961935864825,-1.0885961935864825,-1.0885961935864825,-0.9124828895058011,-0.9124828895058011,-0.9124828895058011,-0.8845246485996169,-0.8845246485996169,-0.8845246485996169,-0.6705681075535981,-0.6705681075535981,-0.6705681075535981
2018-09-09,-1.0586580236483643,-1.0586580236483643,-1.0586580236483643,-0.5705392157975321,-0.5705392157975321,-0.5705392157975321,-0.81909716539348,-0.81909716539348,-0.81909716539348,-0.7020555209756411,-0.7020555209756411,-0.7020555209756411
2018-09-16,-0.1847942683575463,-0.1847942683575463,-0.1847942683575463,-0.4960059634204628,-0.4960059634204628,-0.4960059634204628,-0.4724487404168511,-0.4724487404168511,-0.4724487404168511,-0.2865261681785207,-0.2865261681785207,-0.2865261681785207
2018-09-23,1.5402214689604878,1.5402214689604878,1.5402214689604878,1.0270265633594797,1.0270265633594797,1.0270265633594797,0.8103568988255573,0.8103568988255573,0.8103568988255573,0.33458173274291697,0.33458173274291697,0.33458173274291697
2018-09-30,2.229085304059867,2.229085304059867,2.229085304059867,1.9085122468570963,1.9085122468570963,1.9085122468570963,2.1440328217872753,2.1440328217872753,2.1440328217872753,1.9016117429761508,1.9016117429761508,1.9016117429761508
2018-10-07,2.2168442735907568,2.2168442735907568,2.2168442735907568,2.439105395596853,2.439105395596853,2.439105395596853,2.224180065671152,2.224180065671152,2.224180065671152,2.362916699362256,2.362916699362256,2.362916699362256
2018-10-14,1.3501606302249058,1.3501606302249058,1.3501606302249058,1.0571135994864032,1.0571135994864032,1.0571135994864032,1.297160236836726,1.297160236836726,1.297160236836726,0.9986062443561505,0.9986062443561505,0.9986062443561505
2018-10-21,0.4894309452197282,0.4894309452197282,0.4894309452197282,1.1679400101217916,1.1679400101217916,1.1679400101217916,0.7385043291405045,0.7385043291405045,0.7385043291405045,1.1522596544820711,1.1522596544820711,1.1522596544820711
2018-10-28,0.6678322589277832,0.6678322589277832,0.6678322589277832,1.0415987243601814,1.0415987243601814,1.0415987243601814,0.9365101868067478,0.9365101868067478,0.9365101868067478,0.8797109930445068,0.8797109930445068,0.8797109930445068
2018-11-04,-0.37932677022674044,-0.37932677022674044,-0.37932677022674044,-0.4226052927170473,-0.4226052927170473,-0.4226052927170473,-0.3407269763023143,-0.3407269763023143,-0.3407269763023143,-0.3777677765290978,-0.3777677765290978,-0.3777677765290978
2018-11-11,-0.07181424993489202,-0.07181424993489202,-0.07181424993489202,-0.2382870313656144,-0.2382870313656144,-0.2382870313656144,-0.3700124017884341,-0.3700124017884341,-0.3700124017884341,-0.4808257492096189,-0.4808257492096189,-0.4808257492096189
2018-11-18,-0.34733098822793523,-0.34733098822793523,-0.34733098822793523,-0.1123095505062157,-0.1123095505062157,-0.1123095505062157,-0.2675696156386507,-0.2675696156386507,-0.2675696156386507,-0.21267885848952647,-0.21267885848952647,-0.21267885848952647
2018-11-25,-1.0415001688928192,-1.0415001688928192,-1.0415001688928192,-1.1280455811183503,-1.1280455811183503,-1.1280455811183503,-1.170916274767594,-1.170916274767594,-1.170916274767594,-1.2209770965291558,-1.2209770965291558,-1.2209770965291558
2018-12-02,-1.748447149038696,-1.748447149038696,-1.748447149038696,-1.503714979404324,-1.503714979404324,-1.503714979404324,-1.6161002723623743,-1.6161002723623743,-1.6161002723623743,-1.2994077546591818,-1.2994077546591818,-1.2994077546591818
2018-12-09,-0.7490175540367656,-0.7490175540367656,-0.7490175540367656,-0.7022642543761815,-0.7022642543761815,-0.7022642543761815,-0.5557127923878351,-0.5557127923878351,-0.5557127923878351,-0.6371136591748626,-0.6371136591748626,-0.6371136591748626
2018-12-16,1.402593102995046,1.402593102995046,1.402593102995046,1.500008377755506,1.500008377755506,1.500008377755506,0.8965939255693459,0.8965939255693459,0.8965939255693459,1.6052245294273073,1.6052245294273073,1.6052245294273073
2018-12-23,1.4266907411659937,1.4266907411659937,1.4266907411659937,1.4603404239291493,1.4603404239291493,1.4603404239291493,1.492623116419509,1.492623116419509,1.492623116419509,1.3727206499291462,1.3727206499291462,1.3727206499291462
2018-12-30,1.7522424391686637,1.7522424391686637,1.7522424391686637,1.4037625143549548,1.4037625143549548,1.4037625143549548,1.517379277255307,1.517379277255307,1.517379277255307,1.2411073160167745,1.2411073160167745,1.2411073160167745
2019-01-06,-0.09687432658711066,-0.09687432658711066,-0.09687432658711066,-0.2957680548392209,-0.2957680548392209,-0.2957680548392209,-0.001948118744150775,-0.001948118744150775,-0.001948118744150775,-0.26778861464778503,-0.26778861464778503,-0.26778861464778503
2019-01-13,-0.7786682119023013,-0.7786682119023013,-0.7786682119023013,-0.8303353976419577,-0.8303353976419577,-0.8303353976419577,-0.696579119412132,-0.696579119412132,-0.696579119412132,-0.8400483933119056,-0.8400483933119056,-0.8400483933119056
2019-01-20,-0.6648233497413001,-0.6648233497413001,-0.6648233497413001,-0.8452426046996842,-0.8452426046996842,-0.8452426046996842,-0.961018191224771,-0.961018191224771,-0.961018191224771,-0.9816995896938839,-0.9816995896938839,-0.9816995896938839
2019-01-27,-1.6407520184487099,-1.6407520184487099,-1.6407520184487099,-1.3489104768947342,-1.3489104768947342,-1.3489104768947342,-1.787070612091507,-1.787070612091507,-1.787070612091507,-1.4854365984200828,-1.4854365984200828,-1.4854365984200828
2019-02-03,-1.5621720421440906,-1.5621720421440906,-1.5621720421440906,-1.6447697739681846,-1.6447697739681846,-1.6447697739681846,-1.6707108665964956,-1.6707108665964956,-1.6707108665964956,-1.5838429861140126,-1.5838429861140126,-1.5838429861140126
2019-02-10,-1.3603443910576105,-1.3603443910576105,-1.3603443910576105,-1.4593742415899682,-1.4593742415899682,-1.4593742415899682,-1.4522424739556659,-1.4522424739556659,-1.4522424739556659,-1.4312576024037822,-1.4312576024037822,-1.4312576024037822
2019-02-17,-1.1919176230832014,-1.1919176230832014,-1.1919176230832014,-1.172357044559755,-1.172357044559755,-1.172357044559755,-1.3108868875978101,-1.3108868875978101,-1.3108868875978101,-1.228742728366666,-1.228742728366666,-1.228742728366666
